SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LMB
839,MODEL1,PARMS,LMB,1.162273183,4.01959578,0.495555849,-1.217499178,4.359716382,0.210670622,1.740592706,-5.013881029,-1
840,MODEL1,PARMS,LMB,1.261341448,1.691661712,0.389902233,-0.834327089,2.913486024,0.391058813,0.029869418,-0.076787973,-1
841,MODEL1,PARMS,LMB,1.277192794,7.432210612,0.144562595,-0.189666732,-0.134022409,0.089031997,1.077154063,-3.038463809,-1
842,MODEL1,PARMS,LMB,1.281470897,22.36604809,0.506872511,-1.051439428,3.316640079,-1.00126542,4.668023166,-10.60883468,-1
843,MODEL1,PARMS,LMB,1.195197531,8.492466558,0.233839786,-0.493096195,2.033810427,-0.019145937,1.922908612,-5.216552677,-1
844,MODEL1,PARMS,LMB,1.153610513,20.88941755,0.174054468,0.121503412,-1.388144611,-0.809654402,3.801358655,-8.729926726,-1
845,MODEL1,PARMS,LMB,1.215290026,-3.733214936,0.368158149,-0.520978854,1.864635668,0.735794802,-0.017188177,-1.051805268,-1
846,MODEL1,PARMS,LMB,1.231028097,4.807688793,0.605811721,-1.049417383,3.302714339,0.106451986,1.366514012,-3.384906948,-1
847,MODEL1,PARMS,LMB,1.228321905,-9.528350565,0.164098787,-0.428588387,1.978689263,1.202810961,-2.299165003,3.646990003,-1
848,MODEL1,PARMS,LMB,1.154505469,10.48724295,0.037929084,-0.163703775,1.424868513,-0.094202748,2.358289871,-5.487413566,-1
849,MODEL1,PARMS,LMB,1.222646746,4.521488437,0.439627557,-1.403300351,6.009164378,0.216199269,0.031952316,0.120495348,-1
850,MODEL1,PARMS,LMB,1.355679864,6.219968266,0.319639425,-0.954384664,3.908824049,0.131074242,0.77411719,-2.330880091,-1
851,MODEL1,PARMS,LMB,1.08202428,7.69613889,0.29905429,-0.844321227,3.513659158,0.043668096,1.046601215,-2.687820335,-1
852,MODEL1,PARMS,LMB,1.229778916,-2.083972481,0.210789692,-0.356102139,1.041980094,0.693651043,-0.624157529,1.18667618,-1
853,MODEL1,PARMS,LMB,1.158361738,15.89262737,0.304698288,-0.732174324,2.716661459,-0.503667742,1.811560926,-3.597894157,-1
854,MODEL1,PARMS,LMB,1.348553597,2.373129279,0.27079818,-0.308949368,0.607142749,0.399101751,-1.882423595,5.117387058,-1
855,MODEL1,PARMS,LMB,1.175672963,9.580760854,0.243006492,-0.648376217,2.132921065,-0.058321933,0.997703524,-2.624862934,-1
856,MODEL1,PARMS,LMB,1.106901935,1.329304654,0.335639485,-0.519056229,1.934058624,0.430166229,0.564743174,-2.39266561,-1
857,MODEL1,PARMS,LMB,1.164898137,4.244279982,0.548271485,-1.208897605,4.627361742,0.186449352,0.745106106,-1.644789919,-1
858,MODEL1,PARMS,LMB,1.130066443,5.822942241,0.105337398,-0.504342995,2.249253447,0.215234355,0.997166936,-2.860066744,-1
859,MODEL1,PARMS,LMB,1.137609732,-6.254581722,0.424331403,-0.698653607,2.611467269,0.904889002,-1.5603475,2.953030268,-1
860,MODEL1,PARMS,LMB,1.139773695,6.168003357,0.309372613,-0.644706568,2.576072301,0.129024792,1.166270533,-3.494862731,-1
861,MODEL1,PARMS,LMB,1.089240567,12.83283816,0.284472166,-0.577403107,2.045819202,-0.307940845,2.615607896,-6.70443042,-1
862,MODEL1,PARMS,LMB,1.172877641,16.02623394,0.045397628,-0.249681088,0.997172074,-0.414262226,2.166553323,-5.49122985,-1
863,MODEL1,PARMS,LMB,1.139702817,-1.698062854,0.277561578,-0.919349071,3.704241733,0.671374244,-0.473374263,-0.100134496,-1
864,MODEL1,PARMS,LMB,1.035725948,12.22105199,0.31994049,-0.64608824,2.178008273,-0.273873417,2.017238276,-4.640833256,-1
865,MODEL1,PARMS,LMB,1.208201062,9.006519844,0.374898789,-0.855982791,3.024371184,-0.064304498,0.890635456,-2.383336908,-1
866,MODEL1,PARMS,LMB,1.343384676,15.19648898,0.471119018,-0.322113214,-0.455616328,-0.537469856,2.73474991,-5.892191198,-1
867,MODEL1,PARMS,LMB,1.298406976,-7.177552481,0.211067877,-0.492862885,1.471918769,1.072074487,-3.996252494,8.714810961,-1
868,MODEL1,PARMS,LMB,1.165450256,1.668483994,0.556439749,-1.149491327,3.482107277,0.361399321,-0.432224232,1.172807928,-1
869,MODEL1,PARMS,LMB,1.198369119,10.70290727,0.038685523,0.161580632,-0.876160703,-0.070253588,0.670872077,-2.037672236,-1
870,MODEL1,PARMS,LMB,1.127249997,-4.716195531,0.461720028,-0.528511804,1.685896345,0.768339189,0.002731216,-0.373723435,-1
871,MODEL1,PARMS,LMB,1.261002218,3.289324881,0.344035033,-0.722503533,2.214601628,0.314543885,-0.054872967,-0.351084204,-1
872,MODEL1,PARMS,LMB,1.196625832,2.895224547,0.110213184,-0.008529839,-0.225388656,0.407824586,-0.247548869,0.486608143,-1
873,MODEL1,PARMS,LMB,1.15640761,3.759482055,0.294643164,-0.710341957,2.622330508,0.294871523,-0.170077576,0.26710327,-1
874,MODEL1,PARMS,LMB,1.156316358,-6.764736559,0.599609171,-1.208512532,4.470219838,0.873773596,-0.964950318,1.886242092,-1
875,MODEL1,PARMS,LMB,1.15856512,10.61611983,0.127412488,-0.383997038,2.020126439,-0.118290899,1.8685328,-4.370081011,-1
876,MODEL1,PARMS,LMB,1.367344543,20.40304892,0.265189914,-0.686965081,1.262304324,-0.775100857,3.132015422,-7.443724004,-1
877,MODEL1,PARMS,LMB,1.308566085,5.951227896,0.246135304,-0.328053767,1.262951917,0.152519007,1.549970862,-4.400709748,-1
878,MODEL1,PARMS,LMB,1.263372787,5.813207548,0.039010641,-0.02432121,0.211412801,0.211985356,2.250756602,-6.651380616,-1
879,MODEL1,PARMS,LMB,1.23243349,7.483811593,0.267343115,-0.580491646,1.801570437,0.051200608,1.627364839,-4.11980418,-1
880,MODEL1,PARMS,LMB,1.162961955,5.053733059,0.142469859,-0.294906145,1.445981825,0.259982587,-0.03974151,-0.09952368,-1
881,MODEL1,PARMS,LMB,1.203795578,18.41351412,0.018754868,0.089647346,-0.20417374,-0.60581425,3.949585238,-9.705182745,-1
882,MODEL1,PARMS,LMB,1.179821839,-0.034297157,0.521673324,-0.985470937,3.305513764,0.460505842,0.305302433,-0.579746284,-1
883,MODEL1,PARMS,LMB,1.149868032,6.157001804,0.168262981,-0.380927461,1.804290764,0.186201987,-1.182626698,3.476555645,-1
884,MODEL1,PARMS,LMB,1.282860596,8.005846121,0.406984021,-1.065055548,3.525493113,0.004849574,0.297262114,-0.717494248,-1
885,MODEL1,PARMS,LMB,1.243275222,5.35230495,0.575007912,-1.311513978,4.791050486,0.112075274,0.892408932,-2.47535975,-1
886,MODEL1,PARMS,LMB,1.213351189,13.29394349,-0.117035449,0.054729274,0.270603755,-0.203171017,1.888369461,-4.278877306,-1
887,MODEL1,PARMS,LMB,1.219614009,11.13843522,0.631150958,-1.137945669,4.054398305,-0.309436878,2.564412941,-5.984226436,-1
888,MODEL1,PARMS,LMB,1.113093057,6.189950324,0.30369187,-0.92898385,3.899833074,0.137264576,1.202752528,-3.428236101,-1
889,MODEL1,PARMS,LMB,1.151350287,10.12483224,0.412027411,-0.768771421,2.549082073,-0.157231191,0.771535091,-1.487383557,-1
890,MODEL1,PARMS,LMB,1.191980551,-3.712809786,0.372331398,-0.849075657,2.810061529,0.779148041,-1.633472821,2.874614631,-1
891,MODEL1,PARMS,LMB,1.151082555,9.448835658,0.130565859,-0.303500678,1.3722145,-0.029270036,1.137001974,-2.063718366,-1
892,MODEL1,PARMS,LMB,1.247498001,3.40028068,0.076929114,-0.540808981,2.52474052,0.413200093,-0.248367453,-0.503382625,-1
893,MODEL1,PARMS,LMB,1.158073876,-7.443667895,0.481198602,-0.835196209,2.486044305,0.961533027,-1.265943802,1.924127373,-1
894,MODEL1,PARMS,LMB,1.088791843,5.359414095,0.345016824,-0.693929579,2.284458722,0.156481619,1.407841896,-3.682686917,-1
895,MODEL1,PARMS,LMB,1.2955417,-1.099440863,0.134312444,-0.28258065,1.023085333,0.655866755,-0.953877429,1.833022608,-1
896,MODEL1,PARMS,LMB,1.147646878,1.213681285,0.441095846,-0.913358572,3.243533117,0.41759454,-0.511160802,0.886036579,-1
897,MODEL1,PARMS,LMB,1.140451054,11.49077502,0.305988719,-1.134863543,4.241047296,-0.182791832,0.636120218,-1.548798318,-1
898,MODEL1,PARMS,LMB,1.100690398,-6.937655824,0.135998621,-0.628085868,2.788885077,1.04829725,-0.947856652,0.371150169,-1
899,MODEL1,PARMS,LMB,1.209045462,5.215343594,0.482824605,-1.328159128,4.110298648,0.178476475,-0.957771572,2.42006295,-1
900,MODEL1,PARMS,LMB,1.170053968,-1.641255376,0.040100375,-0.019465644,0.977408701,0.700346577,-0.790422813,1.579534739,-1
901,MODEL1,PARMS,LMB,1.133671803,13.87853501,-0.029586559,0.35478207,-2.137462602,-0.286261951,2.820202504,-6.949192895,-1
902,MODEL1,PARMS,LMB,1.237161493,4.593831057,0.196432112,-0.460883614,1.719804245,0.253038257,1.295498516,-3.759051358,-1
903,MODEL1,PARMS,LMB,1.177118631,0.840413912,0.571360218,-1.298444206,4.339265571,0.399401551,0.330294865,-0.878600886,-1
904,MODEL1,PARMS,LMB,1.261824923,-3.940932501,0.445280158,-1.03287827,3.457022036,0.754333786,0.176868459,-1.542042035,-1
905,MODEL1,PARMS,LMB,1.157758927,6.952497916,0.289353713,-0.320259873,1.139865466,0.0592591,1.459634487,-3.225753511,-1
906,MODEL1,PARMS,LMB,1.164748137,16.03602309,0.396547364,-0.599187306,1.549350042,-0.553348663,3.376405981,-8.146831043,-1
907,MODEL1,PARMS,LMB,1.206617079,-2.952398096,-0.020717545,0.054345085,0.572547333,0.827124326,-0.635403591,-0.086023981,-1
908,MODEL1,PARMS,LMB,1.089633967,10.15997236,0.300421695,-0.666004866,2.416593731,-0.134246863,1.522548036,-3.387710417,-1
909,MODEL1,PARMS,LMB,1.145286007,1.819886504,0.248957157,-0.13060241,0.214067596,0.398052972,0.905138086,-2.656774516,-1
910,MODEL1,PARMS,LMB,1.246696272,7.621811074,0.106318921,-0.101094077,0.37544746,0.112921532,0.227130904,-0.604739183,-1
911,MODEL1,PARMS,LMB,1.198472362,-1.191802196,0.571691797,-1.285896651,4.283346644,0.53372682,-0.493218083,0.704562762,-1
912,MODEL1,PARMS,LMB,1.157447922,6.382879738,0.500697819,-1.319475994,4.752717421,0.064458742,0.546093334,-0.821831294,-1
913,MODEL1,PARMS,LMB,1.15671267,5.763517309,0.187492443,-0.060626842,-0.782350613,0.207469472,-0.602284014,1.819159992,-1
914,MODEL1,PARMS,LMB,1.221794166,11.10985343,0.326521485,-0.647084637,1.642804683,-0.164910508,0.33277387,-0.659317327,-1
915,MODEL1,PARMS,LMB,1.082083554,7.640539495,0.30280956,-0.258670316,0.649528129,0.022954107,0.947566179,-2.029217017,-1
916,MODEL1,PARMS,LMB,1.246151886,-3.747109582,0.243906847,-0.510505415,1.528416874,0.799173748,-1.261183183,2.366212196,-1
917,MODEL1,PARMS,LMB,1.287412872,8.730344587,0.241319496,-0.294325915,0.0449584,-0.013728647,0.144847934,-0.265328543,-1
918,MODEL1,PARMS,LMB,1.170690627,5.918380785,0.211513563,-0.539169121,2.389205268,0.191902034,-0.325947468,0.73350118,-1
919,MODEL1,PARMS,LMB,1.300455001,9.24129367,0.403465646,-0.577538959,0.925933768,-0.091618926,0.980425668,-2.999073409,-1
920,MODEL1,PARMS,LMB,1.263489599,10.57855403,0.195900697,-0.760955591,3.758527556,-0.124040278,1.417158276,-3.13139382,-1
921,MODEL1,PARMS,LMB,1.243963521,-2.622006305,0.188681588,-0.28743304,1.428109687,0.750829119,-1.408020135,2.807502065,-1
922,MODEL1,PARMS,LMB,1.252129655,8.473511657,-0.067762717,-0.173072643,1.09289107,0.092379494,1.962939551,-5.278698322,-1
923,MODEL1,PARMS,LMB,1.216160509,4.995560544,0.1769548,0.188364113,-1.837042205,0.208850942,1.707902847,-4.542340881,-1
924,MODEL1,PARMS,LMB,1.130305049,8.557790931,0.213196478,-0.231717205,0.421407515,-0.01557522,1.664746754,-4.205347931,-1
925,MODEL1,PARMS,LMB,1.368517931,-1.765830873,0.44096354,-1.456920757,5.834300521,0.62675607,-1.478061229,3.675983028,-1
926,MODEL1,PARMS,LMB,1.118979121,5.294993102,0.349636786,-0.923687731,3.736535687,0.174593258,0.987528563,-2.457417623,-1
927,MODEL1,PARMS,LMB,1.122318712,5.288904843,0.221430091,-0.607473068,2.761265776,0.206168926,1.130210381,-3.223037689,-1
928,MODEL1,PARMS,LMB,1.231327029,5.304963322,0.188369291,-0.7534852,3.062337274,0.236296442,0.874231991,-3.019555427,-1
929,MODEL1,PARMS,LMB,1.145197067,7.090147361,0.152803823,-0.359616469,1.415363324,0.120498024,1.019474308,-3.208495779,-1
930,MODEL1,PARMS,LMB,1.337124021,7.563645442,0.552257218,-1.339164127,4.440547176,-0.03424039,1.659005407,-4.246988278,-1
931,MODEL1,PARMS,LMB,1.157958262,8.281356159,0.417557763,-0.966454944,4.065515453,-0.053267224,1.434862339,-2.971934489,-1
932,MODEL1,PARMS,LMB,1.165479232,-0.317036272,0.09170228,0.164123734,-0.573807837,0.60943422,-0.61627453,0.988492675,-1
933,MODEL1,PARMS,LMB,1.256162558,7.092492206,0.466228094,-0.910984501,3.229078347,-0.008202091,3.400665537,-9.176452971,-1
934,MODEL1,PARMS,LMB,1.232152943,-0.690695966,0.040948285,-0.15422139,1.538194076,0.655678486,-0.465430469,0.065925041,-1
935,MODEL1,PARMS,LMB,1.2175874,13.76512053,0.367762911,-0.761960671,2.748848239,-0.411453898,3.538401933,-8.456027113,-1
936,MODEL1,PARMS,LMB,1.262463775,6.635001024,0.413927734,-0.934744824,3.532582926,0.066785963,1.299495482,-3.247155236,-1
937,MODEL1,PARMS,LMB,1.330271979,1.106879164,0.147852414,-0.013658359,-0.039735592,0.498016517,-0.620788559,1.479935184,-1
938,MODEL1,PARMS,LMB,1.305841538,6.911421788,0.200951889,-0.11633735,0.377331585,0.069808532,2.641142005,-6.470161774,-1
939,MODEL1,PARMS,LMB,1.200729043,14.87231438,0.28795472,-0.379343495,0.786416429,-0.436399761,1.739842061,-3.547870812,-1
940,MODEL1,PARMS,LMB,1.226563934,-2.07911045,0.351331951,-0.992059064,3.81235963,0.661757862,0.669446226,-3.824396394,-1
941,MODEL1,PARMS,LMB,1.196875278,6.727532619,0.32487216,-0.587090886,1.42538588,0.098053909,0.968029296,-3.170028711,-1
942,MODEL1,PARMS,LMB,1.119837943,-13.38186515,0.38328222,-0.920149505,3.646870956,1.387787728,-1.940522011,2.756625597,-1
943,MODEL1,PARMS,LMB,1.238347515,11.46237749,0.372797193,-1.10987987,4.052438871,-0.225270768,1.783644864,-4.316233551,-1
944,MODEL1,PARMS,LMB,1.116788176,8.655042612,0.384789556,-0.987595111,3.790844222,-0.041946435,1.272045961,-3.081093122,-1
945,MODEL1,PARMS,LMB,1.155082704,7.920380047,0.108790527,-0.318854171,2.094813036,0.080341671,0.689886608,-1.358825847,-1
946,MODEL1,PARMS,LMB,1.199514471,9.740536399,0.231031088,-0.28693097,0.677750075,-0.086085996,1.277985558,-2.830921656,-1
947,MODEL1,PARMS,LMB,1.132097718,-4.262790641,0.394071067,-0.803134824,2.862759781,0.774831222,0.247556182,-1.419041759,-1
948,MODEL1,PARMS,LMB,1.172065437,5.06604027,0.288089075,-0.705388475,2.040941597,0.220607539,-0.15068288,0.575765076,-1
949,MODEL1,PARMS,LMB,1.234436679,1.301256068,0.359730495,-0.923804366,2.951672351,0.430075107,0.735052022,-2.310422535,-1
950,MODEL1,PARMS,LMB,1.183892333,-1.033446088,0.38387288,-1.015461384,4.037410179,0.569765411,0.427610892,-2.043090904,-1
951,MODEL1,PARMS,LMB,1.13847826,4.528664738,0.418022729,-0.76632603,2.533304578,0.203909119,-0.617730289,1.937099407,-1
952,MODEL1,PARMS,LMB,1.217999696,20.22190979,0.160063637,-0.73250537,2.925478099,-0.717230976,2.997432434,-7.132033109,-1
953,MODEL1,PARMS,LMB,1.089725337,10.38733554,0.378539741,-0.755633998,2.24872772,-0.154407736,0.551909292,-1.074738481,-1
954,MODEL1,PARMS,LMB,1.122110541,8.126071736,0.286318684,-0.209728561,0.32066425,-0.006398638,1.612293777,-4.096054767,-1
955,MODEL1,PARMS,LMB,1.177060453,0.633002424,0.2898714,-0.851743132,4.320575224,0.493087805,-0.305941128,0.339600253,-1
956,MODEL1,PARMS,LMB,1.13076847,4.945983672,0.217750139,-0.737907694,2.398339237,0.242418442,0.758696656,-2.358245227,-1
957,MODEL1,PARMS,LMB,1.253929056,-7.595317981,0.252275205,-0.488012562,2.201693501,1.053458838,-2.082086419,3.649361167,-1
958,MODEL1,PARMS,LMB,1.065290125,-1.580087867,0.375628865,-0.628411108,2.005815198,0.600791959,-0.207546942,-0.115186061,-1
959,MODEL1,PARMS,LMB,1.14894356,2.229217315,0.384867875,-0.54981457,1.362935383,0.362831232,0.02339361,-0.431169639,-1
960,MODEL1,PARMS,LMB,1.177833512,4.335555232,0.136756879,-0.524900853,2.422917407,0.313405425,-0.146570378,0.35598865,-1
961,MODEL1,PARMS,LMB,1.195225809,-2.316882587,0.013607553,0.079034505,0.033860392,0.775452945,-0.786641967,0.636394242,-1
962,MODEL1,PARMS,LMB,1.241713362,2.622356248,0.059545553,-0.075314833,0.377099861,0.445510426,-0.126722155,-0.769163041,-1
963,MODEL1,PARMS,LMB,1.258058007,3.692953355,0.284571494,-0.568760361,1.563747682,0.307122596,0.615086962,-1.890328496,-1
964,MODEL1,PARMS,LMB,1.18846228,13.2681151,0.299665778,-0.558459195,2.184321972,-0.344574266,2.641112147,-6.469804101,-1
965,MODEL1,PARMS,LMB,1.22818973,15.35439918,0.058457215,0.002065081,0.041509619,-0.416615797,2.748192946,-6.605780107,-1
966,MODEL1,PARMS,LMB,1.070493231,7.137062209,0.206475904,-0.825960941,3.472527225,0.109142606,0.657606915,-1.742291721,-1
967,MODEL1,PARMS,LMB,1.125426096,3.202254778,0.204254795,-0.57553795,2.553724241,0.35797001,0.689520804,-2.252982227,-1
968,MODEL1,PARMS,LMB,1.326000734,15.68109597,0.446507109,-0.786634877,1.665459892,-0.535712686,2.193160693,-4.614856406,-1
969,MODEL1,PARMS,LMB,1.246290371,15.41453234,0.060158735,0.525837897,-2.415612902,-0.431106148,2.383097172,-5.101860055,-1
970,MODEL1,PARMS,LMB,1.19263608,12.83366838,0.163517987,-0.448948036,1.631897799,-0.271983361,2.872404766,-6.877839223,-1
971,MODEL1,PARMS,LMB,1.12657286,16.83260436,0.332914057,-0.38539078,0.897104987,-0.60582572,3.743865185,-8.736702738,-1
972,MODEL1,PARMS,LMB,1.1752333,8.66983588,0.439523166,-0.447748827,0.855276769,-0.094925562,1.840287581,-4.849596146,-1
973,MODEL1,PARMS,LMB,1.161860707,-4.027321862,0.255017883,-0.362726242,1.084811592,0.802220007,-0.184042818,-0.909624711,-1
974,MODEL1,PARMS,LMB,1.150795007,20.78375293,0.267426062,-0.286242487,1.003003788,-0.840424685,4.602805038,-10.06854208,-1
975,MODEL1,PARMS,LMB,1.119634413,12.154995,0.26327396,-0.409360918,0.972164602,-0.263903257,2.828834953,-7.348363621,-1
976,MODEL1,PARMS,LMB,1.10786399,13.09899279,-0.028215385,-0.012986566,1.068177945,-0.220624376,1.852835534,-4.310372652,-1
977,MODEL1,PARMS,LMB,1.267822808,-3.482751585,0.410271901,-1.541243974,6.299983047,0.76567458,-1.973432121,4.401766712,-1
978,MODEL1,PARMS,LMB,1.177341854,7.112175239,0.415736653,-0.816158386,2.982670904,0.036952971,0.460218867,-0.405897536,-1
979,MODEL1,PARMS,LMB,1.280205447,14.53802626,0.403022845,-1.15679313,4.35721806,-0.459919472,3.300951504,-7.5959964,-1
980,MODEL1,PARMS,LMB,1.25974673,12.02358799,0.274652876,-0.482251918,1.306104046,-0.235952884,0.837612941,-0.897439269,-1
981,MODEL1,PARMS,LMB,1.293836537,5.284109314,0.29389361,-0.787449715,2.993503849,0.211444182,-0.125147369,-0.024858282,-1
982,MODEL1,PARMS,LMB,1.185400431,4.446309149,0.000335007,0.233940772,-0.606831061,0.31951311,0.96736565,-2.742766097,-1
983,MODEL1,PARMS,LMB,1.228598622,14.84759055,0.126519652,-0.118765568,0.131662907,-0.395468199,2.506050507,-5.757842442,-1
984,MODEL1,PARMS,LMB,1.17362619,6.162361535,0.245153171,-0.251592018,0.810403941,0.126687045,1.615412907,-4.273284442,-1
985,MODEL1,PARMS,LMB,1.423516594,16.34928452,0.137853423,-0.148168659,-0.299121881,-0.488210754,2.833351821,-6.905099693,-1
986,MODEL1,PARMS,LMB,1.066903377,15.2090545,0.167458579,-0.310629311,1.231218907,-0.435915093,3.823701145,-9.709948355,-1
987,MODEL1,PARMS,LMB,1.183912342,14.98416967,0.305123258,-0.940169618,3.380940854,-0.436434914,1.89888071,-3.903713859,-1
988,MODEL1,PARMS,LMB,1.244722683,18.06004106,0.0521465,0.096206445,-0.615878602,-0.588100303,3.614287869,-8.520314447,-1
989,MODEL1,PARMS,LMB,1.167987427,3.986228056,0.407934788,-0.70591577,2.139005554,0.247140208,0.449038775,-1.671825219,-1
990,MODEL1,PARMS,LMB,1.159768572,8.030388912,0.234542777,-0.57004627,2.045895525,0.056050563,-0.045255604,-0.032058468,-1
991,MODEL1,PARMS,LMB,1.129442966,-4.82271754,0.364656063,-0.579190717,1.745601482,0.829186418,-1.369190663,2.380826252,-1
992,MODEL1,PARMS,LMB,1.149098208,21.48715873,0.026592343,0.377203061,-1.82756425,-0.826469153,5.715289064,-13.57973246,-1
993,MODEL1,PARMS,LMB,1.225057458,4.532827483,-0.050120696,0.160354832,-0.381188587,0.350273055,0.295135759,-1.382245932,-1
994,MODEL1,PARMS,LMB,1.2702376,-0.443582734,0.191466424,-0.439073633,2.111436883,0.605370511,-1.198407595,2.338218983,-1
995,MODEL1,PARMS,LMB,1.237039658,12.85608084,0.239001974,-0.846148479,3.477860064,-0.294097808,3.063873513,-7.50248406,-1
996,MODEL1,PARMS,LMB,1.180707438,6.274656846,0.358538194,-1.013758135,4.340301749,0.105983194,0.690674227,-1.096136892,-1
997,MODEL1,PARMS,LMB,1.224349979,-1.542653257,0.321009545,-0.78069876,2.941672672,0.654570712,-2.204904887,4.913282854,-1
998,MODEL1,PARMS,LMB,1.221541132,15.46521705,0.566593299,-1.352844503,4.609978222,-0.559488949,3.448536413,-7.911832126,-1
999,MODEL1,PARMS,LMB,1.192439937,16.91603035,0.015168199,0.294124623,-0.956977728,-0.499975246,2.838123115,-6.932807242,-1
1000,MODEL1,PARMS,LMB,1.189511773,9.240769788,0.340797279,-0.919120282,3.773544741,-0.088352711,0.839568197,-1.099489459,-1
