SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RUL
1,MODEL1,PARMS,RUL,1.085549052,5.770561606,0.217445647,0.283598296,-1.73812723,-0.034024371,1.2543123,-2.802154659,-1
2,MODEL1,PARMS,RUL,1.057165091,6.496203514,0.165317109,-0.318070447,1.539008336,-0.055475762,1.251350297,-2.759996787,-1
3,MODEL1,PARMS,RUL,1.151121962,1.104935196,0.571993833,-1.483745348,5.610551333,0.20098664,-0.005555371,0.336770992,-1
4,MODEL1,PARMS,RUL,1.032221724,10.04539732,-0.126000316,0.489946415,-1.939026899,-0.195125131,1.654509628,-4.011314945,-1
5,MODEL1,PARMS,RUL,1.014663907,-2.346678176,0.004607,0.272649244,-1.042696188,0.581605653,-0.70546753,1.230635596,-1
6,MODEL1,PARMS,RUL,1.041316023,9.980214756,0.340289791,-0.378744247,0.576771337,-0.351182741,2.39010098,-4.937777512,-1
7,MODEL1,PARMS,RUL,1.155057177,0.227242471,0.21061725,-0.458955894,1.730391596,0.364534068,-0.118667996,-0.453401339,-1
8,MODEL1,PARMS,RUL,1.22341486,3.099066301,0.332789642,-0.650928867,2.207704686,0.118825286,0.339391795,0.026931834,-1
9,MODEL1,PARMS,RUL,1.253816496,4.632022102,0.618140056,-1.057855762,3.122545851,-0.064078541,0.797141213,-1.440957157,-1
10,MODEL1,PARMS,RUL,1.081919703,-0.548575662,0.558765325,-1.783840997,6.998312332,0.323156133,-0.343658197,0.929627008,-1
11,MODEL1,PARMS,RUL,1.112137521,-8.038993089,0.260830271,-0.439684575,1.924463799,0.885276714,-2.413207216,5.119257896,-1
12,MODEL1,PARMS,RUL,1.08717033,-1.329220939,0.083354062,0.101706929,-0.831380493,0.506133108,-0.66279071,1.29975083,-1
13,MODEL1,PARMS,RUL,1.081810494,-5.024114815,0.089745314,0.14568524,-0.828842462,0.720569909,-0.258314513,-0.36120289,-1
14,MODEL1,PARMS,RUL,1.138518934,-3.291577095,0.31214175,-0.977047529,3.17626711,0.586261902,-1.859038283,5.041000569,-1
15,MODEL1,PARMS,RUL,1.112798025,-11.66921416,0.362419295,-0.512138414,0.700168465,1.089798598,-2.544877829,5.270213047,-1
16,MODEL1,PARMS,RUL,1.061051689,4.263009137,0.144326687,-0.628723929,2.001900952,0.147892374,-0.207930249,-0.379618578,-1
17,MODEL1,PARMS,RUL,1.025721659,9.510537999,0.706692876,-1.657174034,6.020812014,-0.423946615,3.166146179,-7.023985607,-1
18,MODEL1,PARMS,RUL,1.210639369,-4.484254173,0.141264038,-0.407030508,1.508108828,0.690825831,-0.67039888,0.735603134,-1
19,MODEL1,PARMS,RUL,1.112098806,-10.41096058,0.20493607,-0.37311642,0.686204664,1.071057185,-2.526002174,5.614366951,-1
20,MODEL1,PARMS,RUL,1.066236703,7.752500401,0.09025353,0.00275675,0.02107231,-0.10907464,1.775020686,-4.276476354,-1
21,MODEL1,PARMS,RUL,1.039103354,4.923132762,0.205800609,-0.466770772,1.316771975,0.06242738,0.153549118,-0.022409876,-1
22,MODEL1,PARMS,RUL,0.995059308,-3.458675904,0.444269549,-1.055373158,3.52182669,0.540208574,-1.618785326,4.402509238,-1
23,MODEL1,PARMS,RUL,1.11780308,-5.932960101,0.213011859,-0.457732419,1.795896602,0.755669283,-0.894249572,1.654913467,-1
24,MODEL1,PARMS,RUL,1.08810403,3.177318625,0.133395122,-0.359308002,1.191967574,0.199320654,-0.557521108,1.486785654,-1
25,MODEL1,PARMS,RUL,1.133103439,-2.439294804,0.266886458,-0.222108501,-0.02456262,0.504125886,-0.056287985,-0.481793461,-1
26,MODEL1,PARMS,RUL,1.031445579,2.652652181,0.228263332,-0.06823146,-0.048245368,0.172245799,1.027975665,-2.681121315,-1
27,MODEL1,PARMS,RUL,1.175629407,2.695560126,0.464344656,-0.785169958,2.288943652,0.103551613,0.913125843,-1.965462578,-1
28,MODEL1,PARMS,RUL,1.100357173,6.187113221,0.074540828,-0.000367942,0.08188374,0.003578398,0.830523113,-1.732979386,-1
29,MODEL1,PARMS,RUL,1.08956688,6.935075331,0.213088008,-0.34172845,1.035734847,-0.087344758,0.939255502,-1.855068191,-1
30,MODEL1,PARMS,RUL,1.130825235,-0.172439922,0.423745524,-0.921048215,2.996498951,0.314456842,0.152568941,-0.51974697,-1
31,MODEL1,PARMS,RUL,1.057539064,6.851499219,0.33022489,-0.416451908,0.264317345,-0.108554342,0.748034531,-1.121890528,-1
32,MODEL1,PARMS,RUL,1.13903806,4.662686551,0.536147473,-0.951924302,2.833540797,-0.04559253,1.170373315,-2.471157377,-1
33,MODEL1,PARMS,RUL,1.1138611,3.337138131,0.139873596,-0.102105039,-0.538456969,0.17903088,-0.081693343,0.119069586,-1
34,MODEL1,PARMS,RUL,1.095482138,-0.828039658,0.470126369,-0.898242353,3.051000401,0.343321256,-0.959116146,2.656096303,-1
35,MODEL1,PARMS,RUL,1.109592601,10.34755776,0.216912346,-0.680576706,2.640813904,-0.308590741,1.946675357,-4.377922497,-1
36,MODEL1,PARMS,RUL,1.150141136,0.372068223,0.277542731,-0.493259046,1.31913313,0.316881541,0.565404165,-1.286757997,-1
37,MODEL1,PARMS,RUL,1.049896613,0.090086106,0.420561077,-0.581708426,1.464819331,0.286148367,-0.363794302,1.481993427,-1
38,MODEL1,PARMS,RUL,1.092088727,5.704380419,0.472254023,-0.533170304,0.672336836,-0.091760095,0.466266155,-0.096483217,-1
39,MODEL1,PARMS,RUL,1.17517329,14.33002607,0.436667798,-0.556599598,1.431000273,-0.655740369,3.023486241,-6.228185702,-1
40,MODEL1,PARMS,RUL,1.052008669,3.424910629,0.06328008,-0.067995567,0.788648622,0.198312602,-0.143459097,-0.010523358,-1
41,MODEL1,PARMS,RUL,0.991742449,3.199856033,-0.021822375,0.241810605,-0.882423398,0.222907889,0.886475507,-2.352211814,-1
42,MODEL1,PARMS,RUL,1.115579414,-5.126857992,0.513323763,-1.033062343,3.406719556,0.60925413,-0.556698017,1.539731877,-1
43,MODEL1,PARMS,RUL,1.032445371,-0.034572677,0.033118483,0.124636174,-1.162344596,0.43850963,-0.696924601,1.171396966,-1
44,MODEL1,PARMS,RUL,1.119355862,2.353434129,0.305038528,-0.49696154,1.557793028,0.191895864,0.333398233,-0.840382981,-1
45,MODEL1,PARMS,RUL,1.136228119,8.610241737,0.21800493,-0.203330979,0.50299542,-0.227335283,2.54809277,-5.569361398,-1
46,MODEL1,PARMS,RUL,1.109735559,-1.109888851,0.208715963,0.004160241,-0.807235039,0.426529255,-0.093561401,0.155731792,-1
47,MODEL1,PARMS,RUL,1.160510506,-0.392723377,0.277344083,-0.306673903,0.349278784,0.367711333,-0.615563905,1.907777031,-1
48,MODEL1,PARMS,RUL,1.055636897,-4.280478118,0.280266537,-0.560411914,1.986877084,0.618452825,-0.017330225,-0.388143557,-1
49,MODEL1,PARMS,RUL,1.163484855,9.521645092,0.41269696,-0.979858243,3.367550377,-0.306403723,1.979994125,-4.838296178,-1
50,MODEL1,PARMS,RUL,1.079531766,3.701874763,0.330713868,-0.631368992,2.147785262,0.080621657,0.902030699,-2.021329887,-1
51,MODEL1,PARMS,RUL,1.065754816,6.754966215,0.343009186,-0.752185765,2.119232417,-0.100038757,1.372431035,-3.646496751,-1
52,MODEL1,PARMS,RUL,1.134901769,1.743174029,0.145782193,-0.27974868,1.151116296,0.266920507,0.752941475,-1.90534497,-1
53,MODEL1,PARMS,RUL,1.130508585,-0.637600427,0.127865976,0.232079579,-1.305978955,0.429493374,-0.959894769,2.435184193,-1
54,MODEL1,PARMS,RUL,1.028609389,4.31188539,0.260455005,-0.86834861,3.544806694,0.074546409,1.250874669,-2.893962902,-1
55,MODEL1,PARMS,RUL,1.052900371,4.370089436,0.047439053,0.141813471,-0.366588703,0.113353951,1.603175826,-4.284335859,-1
56,MODEL1,PARMS,RUL,0.989190372,3.168520031,0.577900009,-0.794026915,2.086050241,0.027363856,0.498806447,-0.514892161,-1
57,MODEL1,PARMS,RUL,1.056756826,9.213043296,-0.048143554,0.024666898,0.384874696,-0.149273366,1.065806877,-2.439040551,-1
58,MODEL1,PARMS,RUL,1.113085797,3.392137339,0.364048209,-0.799055036,2.625774081,0.112036688,0.31368349,-0.773342525,-1
59,MODEL1,PARMS,RUL,1.021975446,2.029869105,0.070793081,-0.275606509,1.074675512,0.304143732,-0.6781864,1.61999684,-1
60,MODEL1,PARMS,RUL,1.119811635,1.111781259,0.454682236,-0.698813563,1.673463955,0.201550327,1.000624226,-1.822476437,-1
61,MODEL1,PARMS,RUL,1.082507792,1.644303502,-0.016543238,0.162520938,-0.628882613,0.318099575,0.390928438,-1.401707503,-1
62,MODEL1,PARMS,RUL,1.174834705,3.743236971,0.190705786,-0.370352846,1.385262565,0.134017761,0.256361154,-0.519391315,-1
63,MODEL1,PARMS,RUL,1.132380384,3.442266549,0.205153285,-0.204528805,0.397105878,0.133165749,0.936182301,-2.538084288,-1
64,MODEL1,PARMS,RUL,1.071027293,5.577597402,0.035889182,0.528398027,-2.555254401,0.064281205,-0.949021918,3.110822686,-1
65,MODEL1,PARMS,RUL,1.107247573,4.79897861,0.120748257,-0.161311747,0.636961326,0.096115875,-0.730443814,2.902494119,-1
66,MODEL1,PARMS,RUL,1.098770652,-0.110650539,0.360407193,-0.679372224,1.868546656,0.355343584,-1.64791087,4.553949634,-1
67,MODEL1,PARMS,RUL,1.174138079,9.49803196,0.467458364,-1.105928616,3.426726624,-0.328273012,2.545682591,-5.531571337,-1
68,MODEL1,PARMS,RUL,1.07648459,1.248608715,0.10957176,-0.017138599,-0.232242232,0.31048001,0.362966084,-0.981800744,-1
69,MODEL1,PARMS,RUL,0.967408458,-10.61245848,0.227787959,-0.426110817,1.20401393,1.056463644,-1.611181644,2.799751758,-1
70,MODEL1,PARMS,RUL,1.129715954,5.992572698,-0.224457512,0.782413739,-3.721628047,0.121609777,0.157910362,-0.712356657,-1
71,MODEL1,PARMS,RUL,1.070540934,16.78459453,-0.008759011,-0.192723193,0.598543105,-0.656074598,3.431253518,-8.088647503,-1
72,MODEL1,PARMS,RUL,1.138594165,-6.807868166,0.343320983,-0.443038515,1.103705481,0.765489762,-1.106220967,2.306950063,-1
73,MODEL1,PARMS,RUL,1.116765995,8.414961042,0.091094418,-0.062456166,0.074208223,-0.140673736,1.271437296,-2.554352535,-1
74,MODEL1,PARMS,RUL,1.260241891,4.218379946,0.366163362,-0.364268548,0.742912575,0.013792319,1.738065488,-4.447507986,-1
75,MODEL1,PARMS,RUL,1.109259983,2.752009634,0.440028842,-0.940480272,3.335221513,0.107905468,1.865914362,-4.39726248,-1
76,MODEL1,PARMS,RUL,0.961538317,6.689183843,0.142990473,-0.341503222,1.903773048,-0.035469415,0.029955109,0.400686044,-1
77,MODEL1,PARMS,RUL,1.148696933,2.617495089,0.488098529,-0.647698824,0.763950769,0.107834808,0.599886722,-1.36432871,-1
78,MODEL1,PARMS,RUL,1.098632338,-16.72306301,0.311970152,-0.620500858,1.983415504,1.419862374,-2.588914566,4.751899036,-1
79,MODEL1,PARMS,RUL,1.154459716,6.921498201,-0.07791266,0.454610648,-1.907175658,0.001427893,0.689291918,-1.486057854,-1
80,MODEL1,PARMS,RUL,1.032637208,8.808107599,0.159528645,-0.420214023,1.911287511,-0.201123918,1.489616526,-2.91403767,-1
81,MODEL1,PARMS,RUL,1.122577667,7.18424878,0.303474802,-0.620776738,2.07402428,-0.122962484,1.29640083,-3.033535513,-1
82,MODEL1,PARMS,RUL,1.078268029,13.38526592,0.019174445,0.189211925,-1.387845748,-0.444677122,1.656269275,-3.103037062,-1
83,MODEL1,PARMS,RUL,1.079878426,3.946389265,0.305743886,-0.41470676,0.567181571,0.065511504,1.184607033,-2.242817345,-1
84,MODEL1,PARMS,RUL,1.100966762,8.450220747,0.134567964,0.067260675,-0.580785869,-0.194885155,2.011748396,-3.985640982,-1
85,MODEL1,PARMS,RUL,1.008266691,-1.364431968,0.200450452,-0.175051863,0.594583964,0.46184436,-0.836264454,2.170800848,-1
86,MODEL1,PARMS,RUL,1.088946898,1.713819713,0.056148841,-0.228769737,0.885830876,0.313233187,0.760737015,-3.036449752,-1
87,MODEL1,PARMS,RUL,1.132243478,0.705891074,0.08512681,0.194906658,-1.052821715,0.350546862,-0.412623005,1.083847902,-1
88,MODEL1,PARMS,RUL,1.181752186,-15.28769563,0.403438902,-0.897633535,3.005692745,1.331901939,-3.254834104,6.812713903,-1
89,MODEL1,PARMS,RUL,1.049207629,5.201722219,0.322914675,-0.434473283,1.161863159,-0.008751766,1.050923772,-2.486480935,-1
90,MODEL1,PARMS,RUL,1.080152868,-1.232013426,-0.096670278,0.465192233,-1.313794599,0.550187532,-1.28424717,2.542819608,-1
91,MODEL1,PARMS,RUL,0.968855091,7.844483144,0.03706788,-0.071209262,0.121258528,-0.094034107,2.029718927,-4.902293737,-1
92,MODEL1,PARMS,RUL,1.093188107,-6.650585466,0.026247041,0.05474799,-0.126122198,0.846466643,-1.38478884,2.861214528,-1
93,MODEL1,PARMS,RUL,1.118444028,-12.43473031,0.176037745,-0.361149621,1.587637325,1.201750609,-3.012666938,6.886640873,-1
94,MODEL1,PARMS,RUL,1.121723207,1.116821273,0.13260213,-0.317148432,0.755674669,0.33624459,-0.344907561,0.53747573,-1
95,MODEL1,PARMS,RUL,1.08520885,-6.18870676,0.109642494,-0.131481231,0.26603067,0.817919098,-1.835365271,3.598754896,-1
96,MODEL1,PARMS,RUL,1.020697181,2.413806728,0.175645118,-0.376152894,1.003576344,0.219948743,1.098094893,-3.294792882,-1
97,MODEL1,PARMS,RUL,1.112440339,0.150880457,0.18617896,-0.45586133,1.34500166,0.396864716,-1.371396495,3.596840272,-1
98,MODEL1,PARMS,RUL,1.068050643,-4.044429254,0.542237441,-0.77647521,2.258085663,0.511997,1.47544E-05,-0.325787407,-1
99,MODEL1,PARMS,RUL,1.264155372,-7.960931642,0.05540516,0.162953687,-1.597677849,0.956070128,-2.33347576,3.883156923,-1
100,MODEL1,PARMS,RUL,1.036952559,7.499714507,0.100748882,-0.308744634,1.263459185,-0.081755665,0.783064442,-1.524074508,-1
101,MODEL1,PARMS,RUL,1.045606791,2.699077961,0.505325995,-0.846266869,2.627492691,0.094740986,0.618304544,-1.148148083,-1
102,MODEL1,PARMS,RUL,1.093957554,-7.374548688,0.313255447,-0.186722603,0.251878344,0.792294611,-0.488878205,0.534207967,-1
103,MODEL1,PARMS,RUL,1.109170421,-0.446770029,0.303195227,-0.632622629,2.231835766,0.378988723,-0.49950617,0.869571968,-1
104,MODEL1,PARMS,RUL,1.057175667,-6.434227341,0.161640748,-0.332127898,1.357680951,0.817555842,-1.641156513,3.181040709,-1
105,MODEL1,PARMS,RUL,1.157211774,3.500260935,0.295760435,-0.745026739,2.808706148,0.114792543,0.795568076,-1.685748532,-1
106,MODEL1,PARMS,RUL,1.155403368,7.145124971,0.413851362,-0.390908258,0.742862745,-0.188467485,1.751485017,-3.391798451,-1
107,MODEL1,PARMS,RUL,1.047699582,0.610167196,0.207869674,-0.21857639,0.016570155,0.320822507,0.537968041,-1.507328271,-1
108,MODEL1,PARMS,RUL,1.148803872,-5.22463283,0.398809181,-0.98451619,3.713854758,0.659799089,-0.462459016,0.731435496,-1
109,MODEL1,PARMS,RUL,1.13494475,4.474663916,0.418398244,-1.414556728,5.555585411,0.030088487,0.849866385,-1.37480571,-1
110,MODEL1,PARMS,RUL,1.163320976,3.464066195,0.754217522,-1.417782712,4.493634611,-0.042087433,1.047052014,-2.19804195,-1
111,MODEL1,PARMS,RUL,1.147472043,1.639715871,0.280211665,-0.628482004,1.985563798,0.238730706,0.648356658,-1.488410394,-1
112,MODEL1,PARMS,RUL,1.176857872,3.978767132,0.081788045,-0.199390468,0.417578736,0.171982755,0.183770226,-0.377476901,-1
113,MODEL1,PARMS,RUL,1.152205252,2.771084441,0.309108514,-0.483471432,1.323906789,0.15922705,-0.018250424,0.746992588,-1
114,MODEL1,PARMS,RUL,1.148846887,-8.165382799,0.211307749,-0.276945251,1.036414847,0.914103085,-2.202392728,4.841830699,-1
115,MODEL1,PARMS,RUL,1.226141633,-1.914831584,0.307939313,-0.43948497,1.258945388,0.472472234,-0.642505846,1.069410719,-1
116,MODEL1,PARMS,RUL,1.121138343,5.400940663,0.112850163,-0.41509358,1.884803184,0.057170829,0.859144264,-2.121015789,-1
117,MODEL1,PARMS,RUL,1.137678788,9.21156761,0.188596008,-0.483393497,1.857729553,-0.233384877,1.568529561,-3.37169793,-1
118,MODEL1,PARMS,RUL,1.09040053,-8.383415663,0.320105671,-0.612502257,1.507904103,0.889630123,-1.386501368,3.041102043,-1
119,MODEL1,PARMS,RUL,1.029491042,2.53054278,0.324508392,-0.29774861,0.402590357,0.161478166,0.931150476,-2.727859806,-1
120,MODEL1,PARMS,RUL,1.179835598,-16.59930165,0.416708968,-0.819182189,1.985427664,1.403892699,-3.577915994,8.185327862,-1
121,MODEL1,PARMS,RUL,1.059342709,12.74320216,0.102344053,-0.080407649,-0.374036215,-0.431366126,2.478919762,-5.908381995,-1
122,MODEL1,PARMS,RUL,1.141368781,11.44387118,0.012743054,0.392864317,-2.152490902,-0.33404019,1.639600362,-3.044689567,-1
123,MODEL1,PARMS,RUL,1.033868827,3.472581244,0.105912382,-0.252768125,0.579067265,0.188595727,-0.256011275,0.988167579,-1
124,MODEL1,PARMS,RUL,1.146100704,6.906222255,0.480492444,-0.913989908,2.859732486,-0.174085896,1.419141146,-3.047097881,-1
125,MODEL1,PARMS,RUL,1.112141484,8.31793755,0.292690599,-0.477094996,1.679320134,-0.212958899,2.315793358,-5.610999571,-1
126,MODEL1,PARMS,RUL,1.176570217,-6.285888213,0.429488916,-0.624227668,1.076848228,0.726333659,-1.740901737,3.32914126,-1
127,MODEL1,PARMS,RUL,1.028048438,9.214297013,0.101664513,0.0352027,-0.453307208,-0.212659019,2.061919386,-4.603948102,-1
128,MODEL1,PARMS,RUL,1.1946461,10.3164401,0.27500687,-0.318146925,0.779360931,-0.342036686,2.119522937,-4.284238964,-1
129,MODEL1,PARMS,RUL,1.067597802,-3.583182506,0.211814576,-0.451312055,1.86367552,0.603530793,-0.76358716,2.020798685,-1
130,MODEL1,PARMS,RUL,0.962778513,6.964376682,0.206640889,-0.292470335,0.749878953,-0.095915938,1.349204933,-2.868092124,-1
131,MODEL1,PARMS,RUL,1.243022486,1.895219926,0.193059252,0.072173961,-0.954267879,0.252254088,-0.800517024,2.030687466,-1
132,MODEL1,PARMS,RUL,1.040225423,9.94260304,0.202837037,-0.420260453,0.943856372,-0.274127894,2.390698572,-6.06358171,-1
133,MODEL1,PARMS,RUL,1.107380637,-1.259388156,0.304143514,-0.763107782,2.842128122,0.439995558,-0.562665389,0.776812598,-1
134,MODEL1,PARMS,RUL,1.064483502,8.952459121,0.018868528,-0.014025395,-0.360955301,-0.165092379,2.211933435,-5.3739307,-1
135,MODEL1,PARMS,RUL,1.100028635,3.474907323,0.244168787,-0.319566387,1.153455023,0.116326662,1.345496137,-3.588141245,-1
136,MODEL1,PARMS,RUL,1.049070026,0.650440614,0.297870303,-0.519364836,1.725909092,0.304278341,-0.622522341,1.983901364,-1
137,MODEL1,PARMS,RUL,1.052312176,7.28871644,-0.026204157,0.189829258,-0.935251005,-0.028134781,0.346544354,-0.647560954,-1
138,MODEL1,PARMS,RUL,1.086786839,2.384190849,0.322633365,-0.973852577,3.133357799,0.195787129,0.475336511,-0.986370331,-1
139,MODEL1,PARMS,RUL,1.079864008,3.940591343,0.334173251,-0.377477878,0.25805209,0.055391505,2.055925343,-5.241716454,-1
140,MODEL1,PARMS,RUL,1.196040034,-7.868257727,0.090299601,-0.195640539,1.248686529,0.913324528,-0.889424187,0.766203285,-1
141,MODEL1,PARMS,RUL,1.116422423,2.755015943,0.143814884,-0.326778689,1.581833946,0.199281333,0.281832811,-0.645676357,-1
142,MODEL1,PARMS,RUL,1.020278383,-2.697138559,0.206005869,-0.565608744,2.161446908,0.566428994,-1.23797287,2.283444458,-1
143,MODEL1,PARMS,RUL,1.020416682,-9.686367418,0.31923054,-0.83608587,3.243986226,0.982660792,-1.956667166,3.575260479,-1
144,MODEL1,PARMS,RUL,1.176690536,8.314684748,0.322489404,-0.720230839,1.788732194,-0.200603494,1.332235006,-2.914491426,-1
145,MODEL1,PARMS,RUL,1.132939026,6.400154762,0.409837843,-0.406288982,0.768795815,-0.13509811,2.075155482,-4.930797693,-1
146,MODEL1,PARMS,RUL,1.101395298,7.780530642,0.33268039,-0.643652792,1.615318694,-0.182172819,1.273189649,-2.555854668,-1
147,MODEL1,PARMS,RUL,1.098606392,-4.230614243,0.311669296,-0.230618042,0.337040389,0.599023544,-0.098873247,-0.293031516,-1
148,MODEL1,PARMS,RUL,1.068431424,-1.180312911,0.10724627,-0.200277773,1.210206083,0.482838506,-1.07124,2.365931952,-1
149,MODEL1,PARMS,RUL,1.180378631,6.101388644,-0.02052802,0.304372699,-1.340794143,0.026607661,0.707661135,-1.199590988,-1
150,MODEL1,PARMS,RUL,1.153393518,8.81156949,0.161113319,-0.210951389,0.338682342,-0.174176235,-0.289980082,2.031017458,-1
151,MODEL1,PARMS,RUL,1.168609507,-0.927947336,-0.013073674,0.039923727,0.293891139,0.497616382,-0.436922839,1.047913188,-1
152,MODEL1,PARMS,RUL,1.117936937,3.454930864,0.098028373,0.149224851,-0.625188232,0.171069334,0.605463811,-1.445886237,-1
153,MODEL1,PARMS,RUL,1.10605604,-4.25950857,-0.032480506,-0.190477591,0.851871544,0.75806776,-1.804121681,3.52657406,-1
154,MODEL1,PARMS,RUL,1.150710708,-17.07667116,0.157845783,-0.326679662,1.637606188,1.51686074,-3.388168746,6.478112893,-1
155,MODEL1,PARMS,RUL,1.127988449,-3.477385793,0.312234157,-0.426687683,0.643054304,0.561746313,-1.008773901,2.699756619,-1
156,MODEL1,PARMS,RUL,1.043018044,-5.910384739,0.086077712,-0.085161235,0.695988817,0.787060917,-0.888265659,1.218323981,-1
157,MODEL1,PARMS,RUL,1.049832015,4.200878959,0.222163184,0.036681983,-0.201328757,0.061664414,1.321478245,-3.012178435,-1
158,MODEL1,PARMS,RUL,1.070962161,-2.130028481,0.176389502,0.002946426,-0.699320201,0.513805444,-0.735309122,1.59122293,-1
159,MODEL1,PARMS,RUL,1.198275066,6.147561691,0.276637419,-0.350323323,0.983682462,-0.057569723,2.09582327,-5.001661271,-1
160,MODEL1,PARMS,RUL,1.209819352,5.488975012,0.117563327,0.143670873,-1.063647927,0.043522906,0.81126439,-1.997114066,-1
161,MODEL1,PARMS,RUL,1.053977341,0.7819862,0.109466658,0.382610796,-2.287027502,0.322431177,0.285604107,-0.918893497,-1
162,MODEL1,PARMS,RUL,0.920737743,1.236589243,0.62497701,-0.912732646,2.595848126,0.143642029,0.087996788,0.954764678,-1
163,MODEL1,PARMS,RUL,1.125182002,3.36153257,0.0872812,0.014490678,0.00940661,0.172148921,0.597948703,-0.987601801,-1
164,MODEL1,PARMS,RUL,1.09064624,2.394033661,0.598719821,-1.249328387,4.284663724,0.081669694,1.004568348,-2.145857651,-1
165,MODEL1,PARMS,RUL,1.094641601,4.975968144,0.23636556,-0.225233556,0.061682852,0.023335085,1.399613335,-3.716411107,-1
166,MODEL1,PARMS,RUL,1.043515743,1.683999049,0.574839497,-1.141067076,3.378428456,0.142575034,0.60703027,-1.353385477,-1
167,MODEL1,PARMS,RUL,1.095039433,9.718808422,0.188584907,-0.411086997,0.909154648,-0.248611474,0.657763671,-0.871945723,-1
168,MODEL1,PARMS,RUL,0.991052715,0.425226599,0.288139053,-0.478148741,1.554075936,0.316671402,-0.710176863,2.358610654,-1
169,MODEL1,PARMS,RUL,1.105132123,-0.732355095,0.356126253,-0.745702049,2.825633348,0.357619017,0.590640544,-1.304085644,-1
170,MODEL1,PARMS,RUL,1.087049905,-3.085318407,0.366804355,-0.226781017,-0.035228563,0.515635679,-1.007521775,2.411057279,-1
171,MODEL1,PARMS,RUL,1.16712292,-2.340756816,0.306122952,-0.591204038,1.58663063,0.501486414,-0.937053115,2.50708581,-1
172,MODEL1,PARMS,RUL,1.008527868,4.97366069,0.134110097,-0.363290997,0.931695833,0.081147348,0.736321945,-1.928337825,-1
173,MODEL1,PARMS,RUL,1.096363024,4.86575047,0.103952836,0.091255846,-1.004551155,0.083713006,0.177033429,-0.02780637,-1
174,MODEL1,PARMS,RUL,1.253502299,3.448491782,0.272856501,-0.47036087,0.815326627,0.11911435,2.350674625,-7.061354639,-1
175,MODEL1,PARMS,RUL,1.202962353,-0.892544223,0.153297055,0.034746248,-0.402680279,0.43851062,-0.414194026,0.684674594,-1
176,MODEL1,PARMS,RUL,1.096359344,1.393459031,0.237706054,-0.38990281,1.368410982,0.263380292,0.604510024,-1.953259351,-1
177,MODEL1,PARMS,RUL,1.146181477,-0.808854611,-0.018187731,0.161732446,-0.242143969,0.482150125,0.112718341,-0.899871284,-1
178,MODEL1,PARMS,RUL,1.176030139,0.070058515,0.134278409,-0.235933522,0.975232502,0.388678225,-0.295528674,0.457989137,-1
179,MODEL1,PARMS,RUL,1.12870782,1.026716846,0.255641902,-0.248816467,0.536173629,0.291510027,-0.752501805,1.963192702,-1
180,MODEL1,PARMS,RUL,1.093699257,4.208840974,0.167231794,-0.404956362,1.210813464,0.119535236,0.010223831,0.517054924,-1
181,MODEL1,PARMS,RUL,1.082864749,-4.791540984,0.354041767,-0.996984191,3.508165922,0.661061975,-1.526063002,3.106710155,-1
182,MODEL1,PARMS,RUL,1.140699364,7.017369596,0.239666319,-0.622491811,2.03110141,-0.083457992,1.294525005,-3.153791193,-1
183,MODEL1,PARMS,RUL,1.006888813,1.995111837,0.158148861,-0.092857015,-0.232802372,0.244981357,1.003724562,-2.922950006,-1
184,MODEL1,PARMS,RUL,1.158431346,-6.771722405,0.191623415,-0.210918459,1.035347701,0.81096078,-0.765851752,1.122904909,-1
185,MODEL1,PARMS,RUL,1.145984407,-3.187490143,0.111749375,0.094948648,-0.479825531,0.603969878,-0.933144416,1.82534638,-1
186,MODEL1,PARMS,RUL,1.089242088,5.589868935,0.662548481,-1.262733694,3.828775694,-0.139369059,0.819595414,-0.903201908,-1
187,MODEL1,PARMS,RUL,1.141036287,5.688702554,0.295200673,-0.294540363,0.817016718,-0.037422435,0.930518187,-1.775071552,-1
188,MODEL1,PARMS,RUL,1.061224997,8.289924103,0.125806699,-0.281492083,0.826223307,-0.138479702,0.568496566,-0.155208563,-1
189,MODEL1,PARMS,RUL,1.088581573,-3.646049959,0.123614367,-0.373924846,1.498456761,0.643198447,-0.879633269,2.117193866,-1
190,MODEL1,PARMS,RUL,1.074136411,0.994383422,0.28146423,-0.751666087,2.672973837,0.280031728,0.318693921,-0.805486011,-1
191,MODEL1,PARMS,RUL,1.229275784,1.417049304,0.652107226,-1.018209203,2.710641322,0.131504999,0.771070105,-2.021188851,-1
192,MODEL1,PARMS,RUL,1.164406431,4.791753378,0.309922335,-0.630933258,2.104093337,0.015468398,1.44472555,-3.072077422,-1
193,MODEL1,PARMS,RUL,1.15923768,0.254669073,0.238141562,-0.536949913,1.410043532,0.353861326,-0.216716344,0.128150729,-1
194,MODEL1,PARMS,RUL,1.209047994,-4.241222035,0.533134284,-1.025275903,3.492563281,0.529662153,0.061117271,-0.053277156,-1
195,MODEL1,PARMS,RUL,1.07836375,-1.92379009,0.206149199,-0.281820018,1.273951733,0.482148135,-0.069717137,0.106112024,-1
196,MODEL1,PARMS,RUL,1.176608485,6.245157128,0.10852213,0.078999028,-0.738587898,-0.00249422,-0.277246607,1.710993672,-1
