SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LUL
23,MODEL1,PARMS,LUL,0.999067661,7.235370244,0.131121038,-0.048565511,-0.079991995,-0.056992,0.621782199,-0.43462831,-1
24,MODEL1,PARMS,LUL,1.01538099,12.71421664,0.177136499,-0.221592948,-0.020455706,-0.418642615,2.007671642,-4.330670279,-1
25,MODEL1,PARMS,LUL,0.960377626,7.642137884,0.460302497,-0.753883009,1.566138082,-0.178565582,1.462745166,-3.356414021,-1
26,MODEL1,PARMS,LUL,0.937001859,15.64205275,0.212460818,-0.348406533,1.320589579,-0.626833392,2.221176943,-3.811317352,-1
27,MODEL1,PARMS,LUL,0.955681716,10.662265,0.16027319,-0.097747173,-0.160093431,-0.279954395,1.381673115,-2.716366581,-1
28,MODEL1,PARMS,LUL,1.051218428,3.518124204,0.302913929,-0.415609211,1.573899948,0.143461754,-0.257617824,1.011113371,-1
29,MODEL1,PARMS,LUL,1.080356962,14.39701538,0.069632493,0.21869765,-1.896690612,-0.507346324,2.026069749,-3.780679209,-1
30,MODEL1,PARMS,LUL,1.030594171,13.1034759,0.205757181,-0.568362828,1.962385393,-0.467398955,2.51422659,-5.1992279,-1
31,MODEL1,PARMS,LUL,0.927038856,6.286572082,0.337862862,-0.507459677,1.078570626,-0.045679929,0.952547338,-2.250187152,-1
32,MODEL1,PARMS,LUL,1.090537591,8.194746143,0.222398286,-0.118327979,-0.915858746,-0.140839726,0.496113031,-0.823679684,-1
33,MODEL1,PARMS,LUL,1.023228275,3.85998923,0.28441768,-0.351084021,0.132050465,0.126369434,0.334972786,-0.793135173,-1
34,MODEL1,PARMS,LUL,1.009645741,12.94494695,0.159125634,-0.080746134,-0.697726156,-0.428904891,1.035212988,-1.78512037,-1
35,MODEL1,PARMS,LUL,0.920424414,2.671870326,0.312992694,-0.535072654,1.365783316,0.208358293,-0.913526616,2.620937154,-1
36,MODEL1,PARMS,LUL,1.053391489,11.91619235,0.284966197,-0.433084963,0.364232474,-0.395593693,1.519345946,-2.634501536,-1
37,MODEL1,PARMS,LUL,0.945243935,3.946746088,0.568718555,-1.000768132,3.076510819,0.031394224,0.734148538,-1.489294546,-1
38,MODEL1,PARMS,LUL,1.037948916,6.862073253,0.214170173,-0.254196163,0.454662156,-0.053752177,0.598306766,0.17038265,-1
39,MODEL1,PARMS,LUL,1.056031365,6.019448378,0.246642132,-0.186070116,0.229729903,-0.014823876,0.631362094,-0.706698834,-1
40,MODEL1,PARMS,LUL,1.029268083,13.76169962,0.107840951,0.041409207,-0.507869226,-0.464275788,1.070023196,-1.713461969,-1
41,MODEL1,PARMS,LUL,1.029983758,17.46996397,0.256046661,0.170366857,-1.714709449,-0.786141768,3.191723406,-6.6083557,-1
42,MODEL1,PARMS,LUL,0.958193499,1.921104105,0.33463191,-0.869886949,2.930709833,0.249719561,0.37845314,-0.823114411,-1
43,MODEL1,PARMS,LUL,0.901913036,9.521178836,0.060839248,0.067760478,-0.311550184,-0.192110882,2.568448907,-6.297074026,-1
44,MODEL1,PARMS,LUL,0.95981708,6.027602393,0.483328653,-1.023884258,3.631542709,-0.07474413,0.832476439,-1.646663733,-1
45,MODEL1,PARMS,LUL,1.085563957,2.187424063,0.397779014,-0.827986279,2.845298009,0.187394412,1.110929415,-2.639086072,-1
46,MODEL1,PARMS,LUL,0.984644559,8.804592042,0.063980304,0.156464079,-1.847710553,-0.13016817,1.205244787,-2.930588886,-1
47,MODEL1,PARMS,LUL,1.050690101,-7.600977905,0.217401367,0.032430277,-1.05116484,0.887877028,-2.182938811,4.986549564,-1
48,MODEL1,PARMS,LUL,0.979765611,6.941614898,0.342466561,-0.516006256,1.011746296,-0.092049514,0.590243779,-0.894804065,-1
49,MODEL1,PARMS,LUL,1.029751417,15.35749252,0.229100959,-0.316602946,1.01352178,-0.610702487,2.542090621,-5.503386863,-1
50,MODEL1,PARMS,LUL,0.922236121,7.851125959,0.319397104,-0.525533941,1.501939629,-0.149866658,1.115276614,-2.273537948,-1
51,MODEL1,PARMS,LUL,0.936220312,6.864853732,0.342498263,-0.26458882,0.06481057,-0.096408979,0.742342279,-1.024950851,-1
52,MODEL1,PARMS,LUL,0.980189128,10.26533912,0.205986149,-0.304465567,0.883028527,-0.290321948,2.414830921,-5.791290846,-1
53,MODEL1,PARMS,LUL,0.989237526,2.961921612,0.254433623,-0.380007874,0.796389198,0.198029969,0.558934023,-1.689586875,-1
54,MODEL1,PARMS,LUL,0.987820474,3.046478824,0.350743498,-0.782925814,2.70634798,0.157952401,1.170251417,-3.26933157,-1
55,MODEL1,PARMS,LUL,0.985196001,7.053963156,0.087105903,-0.129033592,0.454927749,-0.012468797,0.689294825,-1.662312465,-1
56,MODEL1,PARMS,LUL,0.931984004,1.855449622,0.284397025,-0.482546486,1.318002683,0.263345994,-0.094232776,0.067297724,-1
57,MODEL1,PARMS,LUL,0.968790588,12.48569184,-0.049549405,0.23271195,-1.051916448,-0.324223332,0.818787025,-1.67843577,-1
58,MODEL1,PARMS,LUL,0.999640594,8.859569296,0.318012983,-0.793243204,2.843749158,-0.215573373,2.90639303,-7.655192431,-1
59,MODEL1,PARMS,LUL,1.040343144,6.930283086,0.117553157,-0.258196096,0.45034392,-0.004471384,0.614677266,-1.339995173,-1
60,MODEL1,PARMS,LUL,1.051828702,6.813090577,0.341342287,-0.317353627,-0.357388991,-0.094786594,1.152791618,-2.172078097,-1
61,MODEL1,PARMS,LUL,1.056883964,5.82721181,0.081419393,0.09245904,-0.602506985,0.041385612,1.469925939,-3.632722405,-1
62,MODEL1,PARMS,LUL,1.053670353,11.06320105,0.228426094,-0.544500124,1.586120324,-0.321529452,1.678791186,-3.780107656,-1
63,MODEL1,PARMS,LUL,1.024368986,10.01681358,0.253021063,-0.024121742,-0.89648095,-0.288638014,1.813700367,-3.562862712,-1
64,MODEL1,PARMS,LUL,0.845226487,10.1763674,0.153986368,-0.028691905,-0.506579784,-0.249401056,1.552416554,-3.324381171,-1
65,MODEL1,PARMS,LUL,0.965791597,7.671499991,0.309227907,-0.350946466,0.540057192,-0.139510746,1.191147307,-2.216029328,-1
66,MODEL1,PARMS,LUL,0.954934734,6.088613994,0.271247483,-0.432740132,1.107711919,-0.010503102,0.733379925,-1.782257767,-1
67,MODEL1,PARMS,LUL,0.924106819,3.656985821,0.322865911,-0.532626468,1.435728279,0.12618089,0.06757164,0.355595326,-1
68,MODEL1,PARMS,LUL,0.9698777,5.581611779,0.176844516,-0.041968591,-0.267325659,0.041038499,0.827605801,-2.106303482,-1
69,MODEL1,PARMS,LUL,0.963439665,-3.335189292,0.377716259,-0.867493829,3.102011824,0.576775232,-0.700586386,1.362256918,-1
70,MODEL1,PARMS,LUL,1.034270665,9.242268318,-0.022900219,0.429782095,-2.264496239,-0.135877661,1.29458367,-2.849229709,-1
71,MODEL1,PARMS,LUL,0.983052579,13.04903818,0.127314552,-0.612418733,2.403763713,-0.403494387,1.422560031,-2.473117144,-1
72,MODEL1,PARMS,LUL,1.018640485,-2.012450623,0.385986819,-0.807122205,2.515759571,0.482449432,-0.145970752,-0.090625477,-1
73,MODEL1,PARMS,LUL,0.950060876,17.22160725,0.088208324,-0.43195576,1.863230603,-0.667051556,2.278808991,-4.714727954,-1
74,MODEL1,PARMS,LUL,1.106504908,1.780357224,0.03155719,0.348013571,-1.834979938,0.337483338,-0.668329913,1.19497341,-1
75,MODEL1,PARMS,LUL,1.001010449,10.21782411,0.277977699,-0.341909813,0.266223937,-0.294385764,1.719158836,-3.452542093,-1
76,MODEL1,PARMS,LUL,0.989916952,9.155822894,0.314014802,-0.527687378,2.168944567,-0.232251767,1.083277884,-1.633522587,-1
77,MODEL1,PARMS,LUL,0.962321335,7.709971931,0.310797724,-0.175724505,-0.424773707,-0.146226481,1.03405515,-2.053326856,-1
78,MODEL1,PARMS,LUL,1.123070587,-22.7538679,0.323939317,-0.153307352,-0.696110379,1.850090936,-3.88283441,7.352548243,-1
79,MODEL1,PARMS,LUL,1.030320005,-1.37074662,0.27860388,-0.566206198,1.900433671,0.486605986,-0.966085023,2.018217946,-1
80,MODEL1,PARMS,LUL,0.918652791,17.20005758,0.126342728,-0.054179314,-0.259498375,-0.705998537,2.93165006,-6.214579345,-1
81,MODEL1,PARMS,LUL,0.962356985,7.575981563,0.380093021,-0.797869486,2.167994198,-0.124315204,0.794084062,-1.669509117,-1
82,MODEL1,PARMS,LUL,1.018629076,5.735949439,0.181475444,-0.18311249,0.186001964,0.042771623,0.055350331,0.451061942,-1
83,MODEL1,PARMS,LUL,0.961719965,10.16816737,0.156773643,0.03987089,-1.040475609,-0.258319562,1.602049633,-3.638487165,-1
84,MODEL1,PARMS,LUL,0.938185399,11.43381832,0.121605902,0.058857094,-0.534638152,-0.334577788,1.806792153,-3.585526429,-1
85,MODEL1,PARMS,LUL,0.953778677,9.513196957,0.206781806,0.007763898,-0.892861117,-0.21813639,0.682409297,-1.298799005,-1
86,MODEL1,PARMS,LUL,0.901557278,14.5910653,0.137489657,-0.014045798,-1.102179997,-0.528116016,2.828066573,-6.932341928,-1
87,MODEL1,PARMS,LUL,0.988125917,5.943432686,0.196505011,-0.089256009,-0.154632908,0.014259738,0.640772308,-1.436899279,-1
88,MODEL1,PARMS,LUL,0.915593425,-5.145684566,0.253203777,-0.716868601,2.128931355,0.75193517,-1.503685878,3.137239014,-1
89,MODEL1,PARMS,LUL,1.055376977,4.601596207,0.321184662,-0.376363777,0.86159384,0.070995187,-0.642216061,2.043794171,-1
90,MODEL1,PARMS,LUL,1.03953085,11.58798032,0.052786858,0.276096266,-0.835246376,-0.31945375,1.30184318,-2.409001638,-1
91,MODEL1,PARMS,LUL,0.969141419,11.29668005,0.022028944,0.26344072,-1.743640392,-0.296840508,3.432847519,-8.824439884,-1
92,MODEL1,PARMS,LUL,1.075543876,1.313368898,0.185129557,-0.48790023,1.876435235,0.329724985,-0.063704594,-0.22018643,-1
93,MODEL1,PARMS,LUL,1.027582615,4.22966372,0.270338628,-0.7376003,2.511896827,0.115404523,0.877718154,-2.279086547,-1
94,MODEL1,PARMS,LUL,1.000343607,11.46681628,-0.163051309,0.741534804,-3.448563338,-0.228402791,0.222204333,0.306543603,-1
95,MODEL1,PARMS,LUL,0.954563171,-0.859059997,0.152522364,-0.068656904,-0.194173608,0.477001834,-1.124796948,2.433064505,-1
96,MODEL1,PARMS,LUL,0.901155331,3.062851885,0.177009844,-0.091679464,-0.592208608,0.204581444,0.44929099,-1.143262731,-1
97,MODEL1,PARMS,LUL,0.941694216,5.789901304,0.088997827,0.210795534,-1.158075268,0.059457282,0.060063886,0.010152584,-1
98,MODEL1,PARMS,LUL,0.887504671,9.001054436,0.237031052,0.037968686,-1.121811416,-0.215918368,1.942224391,-4.345336729,-1
99,MODEL1,PARMS,LUL,1.084379963,-24.34361668,0.263916497,-0.294521846,0.573770704,1.979710409,-4.519824608,8.376816715,-1
100,MODEL1,PARMS,LUL,0.963992503,9.289399461,0.210594569,-0.516516004,1.768048177,-0.206932442,2.111051475,-4.731813099,-1
101,MODEL1,PARMS,LUL,0.900523744,5.862093286,0.281594034,-0.157785358,-0.003327073,-0.020026473,1.055851774,-2.119971833,-1
102,MODEL1,PARMS,LUL,0.963425574,8.310461698,0.322646167,-0.408309372,1.007403333,-0.19269848,1.806005236,-4.150513519,-1
103,MODEL1,PARMS,LUL,1.044033236,6.156067346,0.176346608,-0.369308545,1.360076672,0.004766009,1.561119143,-3.98878034,-1
104,MODEL1,PARMS,LUL,0.966455606,-3.950982412,0.138708976,-0.045372857,-0.45770784,0.698802723,-1.589208947,3.176945979,-1
105,MODEL1,PARMS,LUL,0.93642703,11.83060782,0.122594232,-0.102040056,-0.208355398,-0.35629315,2.717553194,-6.759072708,-1
106,MODEL1,PARMS,LUL,0.965895733,9.073007576,0.208022829,0.019902134,-0.74721032,-0.207702587,1.085976229,-1.37482278,-1
107,MODEL1,PARMS,LUL,0.998364423,2.811131478,0.19562303,-0.417055681,0.911566569,0.228421301,0.742921649,-2.167776143,-1
108,MODEL1,PARMS,LUL,0.988490809,8.672955815,0.36329268,-0.33768892,0.331672994,-0.234202745,1.826537775,-3.709771318,-1
109,MODEL1,PARMS,LUL,0.984079097,24.81638702,0.252041919,-0.727259241,2.466865815,-1.227352243,4.446530223,-9.504907263,-1
110,MODEL1,PARMS,LUL,1.06186754,7.031954417,0.297677675,-0.567750542,1.524716556,-0.07956366,0.106389748,0.742119421,-1
111,MODEL1,PARMS,LUL,0.950910493,6.04567489,0.383270444,-0.753109848,2.319109115,-0.05168982,1.325204348,-2.612912403,-1
112,MODEL1,PARMS,LUL,0.995586553,6.817953336,0.117276556,-0.118173721,-0.127877245,-0.005552305,1.104837287,-2.430958329,-1
113,MODEL1,PARMS,LUL,0.933433863,2.639204136,0.345656523,-0.347357012,0.596105643,0.18351772,-0.467502108,2.141557491,-1
114,MODEL1,PARMS,LUL,0.97928763,1.737907588,0.300515973,-0.704139481,2.266767094,0.267980821,0.347652943,-1.266226061,-1
115,MODEL1,PARMS,LUL,0.958307332,10.81912404,0.136052851,0.144060186,-1.351436747,-0.290987407,1.762858705,-3.527812531,-1
116,MODEL1,PARMS,LUL,0.911512717,9.572103133,0.123406676,-0.376675393,1.007295091,-0.170862521,0.030701519,0.882417994,-1
117,MODEL1,PARMS,LUL,0.995644613,8.706454242,0.227387322,-0.392455372,1.367570956,-0.181531248,1.540933511,-3.592715695,-1
118,MODEL1,PARMS,LUL,1.069040285,-0.779738934,0.163876191,-0.377330312,1.060193452,0.473102517,-0.057238405,-0.220491906,-1
119,MODEL1,PARMS,LUL,0.868932215,6.672130271,0.412660753,-0.542780942,1.071447808,-0.108020731,1.529488477,-3.503936978,-1
120,MODEL1,PARMS,LUL,1.20428385,-16.57395097,0.34933451,-0.629766972,1.661000797,1.438757603,-2.428045788,4.785571283,-1
121,MODEL1,PARMS,LUL,0.915553532,5.288444153,0.41373834,-0.873040424,2.455469577,-0.016200235,1.549276206,-3.243229387,-1
122,MODEL1,PARMS,LUL,1.025474494,14.89753156,0.172158264,0.082755236,-0.833912752,-0.577197573,2.150534592,-4.468025825,-1
123,MODEL1,PARMS,LUL,0.959585825,7.283463956,0.060543215,-0.153733124,0.396371172,-0.020067141,0.602093096,-0.706895048,-1
124,MODEL1,PARMS,LUL,0.94844367,19.96550775,0.350531574,-0.138735945,-0.595175578,-0.975442102,3.562545605,-7.196418691,-1
125,MODEL1,PARMS,LUL,0.994943463,13.48784295,0.217697814,-0.484267148,1.592297236,-0.480931519,2.334445225,-4.937093617,-1
126,MODEL1,PARMS,LUL,0.909720639,0.42071719,0.325073695,-0.459441445,0.999617199,0.340886582,-0.187182667,-0.03497291,-1
127,MODEL1,PARMS,LUL,0.984855949,6.134486167,-0.005358935,0.497545964,-2.423665697,0.066948415,-0.404982985,1.898102262,-1
128,MODEL1,PARMS,LUL,0.901418219,7.407088842,0.188911905,-0.311948837,1.088073434,-0.070633387,0.906555218,-1.470613546,-1
129,MODEL1,PARMS,LUL,0.997824529,6.737883119,0.227043447,-0.268952244,0.680081479,-0.05460903,1.319438271,-2.745372848,-1
130,MODEL1,PARMS,LUL,1.096411519,6.921000326,0.104126212,0.005178379,-0.415985977,-0.02413286,0.718078429,-1.568363146,-1
131,MODEL1,PARMS,LUL,0.938345379,-1.548340756,0.294768628,-0.519559488,1.050701207,0.497857656,-1.441086343,3.085781009,-1
132,MODEL1,PARMS,LUL,0.965247966,5.060482246,0.128904019,-0.289805851,0.979627387,0.10836121,0.457919334,-1.112286795,-1
133,MODEL1,PARMS,LUL,0.991965228,8.088839223,0.498475998,-0.605793402,1.377503397,-0.231373694,1.544815096,-3.071528437,-1
134,MODEL1,PARMS,LUL,0.91816759,16.81132396,0.097691745,-0.287450257,0.863088842,-0.653525346,2.756994811,-5.577286382,-1
135,MODEL1,PARMS,LUL,0.920383397,6.591031273,0.415717904,-0.792322505,2.459948563,-0.094362947,1.96939888,-4.954262969,-1
136,MODEL1,PARMS,LUL,1.073496214,7.495369125,0.198607626,-0.344592763,1.648194756,-0.090312975,1.06618787,-1.825733874,-1
137,MODEL1,PARMS,LUL,0.976559327,9.817404689,0.28921797,-0.484994102,1.132032452,-0.263625665,0.872479672,-0.992206092,-1
138,MODEL1,PARMS,LUL,0.937870934,6.76317108,0.134899359,-0.281479952,0.474705781,-0.007589888,0.346852367,-0.160641471,-1
139,MODEL1,PARMS,LUL,0.920837641,4.253551598,0.273099386,-0.370521657,0.728102135,0.101415462,0.693925175,-1.549286979,-1
140,MODEL1,PARMS,LUL,1.007337036,2.529027718,0.121027883,0.1559728,-1.383788725,0.263742063,-0.4888189,0.886853017,-1
141,MODEL1,PARMS,LUL,1.049106411,10.6575123,0.316773391,-0.659260078,2.455080377,-0.338833451,1.387493292,-2.432757678,-1
142,MODEL1,PARMS,LUL,0.982332456,11.06324526,0.306610388,-0.756381535,2.38787747,-0.334469522,1.225761835,-2.316038027,-1
143,MODEL1,PARMS,LUL,1.005946569,2.275246122,0.46227768,-1.196791583,4.735482052,0.189169273,0.349667569,-0.928185859,-1
144,MODEL1,PARMS,LUL,0.963694082,11.83402063,0.325614676,-0.203556889,-0.45623059,-0.425755788,2.494937675,-5.61027908,-1
145,MODEL1,PARMS,LUL,0.987698041,8.978732494,0.199856784,0.17187451,-1.321605444,-0.198925139,1.498339214,-3.013162661,-1
146,MODEL1,PARMS,LUL,0.995815128,8.918450484,0.152483386,0.149782316,-1.67531635,-0.179366136,1.737544012,-3.919789514,-1
147,MODEL1,PARMS,LUL,0.973687511,4.872249835,0.19133102,-0.099325958,-0.397225356,0.087517771,0.959230199,-2.494487397,-1
148,MODEL1,PARMS,LUL,0.960921986,14.54362989,0.031809817,0.340150994,-1.756578535,-0.511729317,2.660417681,-5.934230396,-1
149,MODEL1,PARMS,LUL,0.963992819,10.33138371,0.309232436,-0.552310433,1.235594125,-0.289660007,0.480755653,-0.470701255,-1
150,MODEL1,PARMS,LUL,0.894909819,13.54687145,0.119917732,0.045041848,-0.976426592,-0.454993128,1.045625957,-1.430233911,-1
151,MODEL1,PARMS,LUL,1.004457917,5.641481564,0.033303604,0.240948954,-1.291206613,0.089725863,-0.176167333,1.170767611,-1
152,MODEL1,PARMS,LUL,1.070693014,8.370282593,0.147369649,-0.087300238,-0.130610585,-0.123605182,0.893487677,-1.480637352,-1
153,MODEL1,PARMS,LUL,0.906517079,3.859303443,0.152186441,-0.359292486,1.100695996,0.189817598,-0.170549801,0.092338889,-1
154,MODEL1,PARMS,LUL,0.936585253,-3.212079997,0.107389208,-0.0314049,0.195589552,0.638822251,-0.893956927,1.58812733,-1
155,MODEL1,PARMS,LUL,0.995671763,6.02993347,0.336809211,-0.502981548,0.700985515,-0.025637997,0.650285494,-1.251024369,-1
156,MODEL1,PARMS,LUL,1.054674751,10.352947,0.134268326,0.194432437,-0.865663163,-0.289939333,2.42094397,-5.509368621,-1
157,MODEL1,PARMS,LUL,0.942513392,9.766463061,0.122865448,0.142090942,-1.156715645,-0.211919622,1.244074926,-2.666308973,-1
158,MODEL1,PARMS,LUL,1.011871861,9.336888276,0.287841489,-0.244141256,-0.453131391,-0.232149064,1.12450372,-2.108808775,-1
159,MODEL1,PARMS,LUL,0.956517366,9.218674172,0.253666392,-0.106457226,-0.364186574,-0.233382546,2.039840993,-4.726795727,-1
160,MODEL1,PARMS,LUL,0.894856912,5.370352589,0.268365257,-0.299931276,0.77288543,0.041460077,-0.276087916,1.131093569,-1
161,MODEL1,PARMS,LUL,0.940164869,6.206068181,0.188225598,0.110118991,-0.858117771,-0.013561117,0.809861853,-1.537000707,-1
162,MODEL1,PARMS,LUL,1.00524429,5.770047358,0.206602721,-0.216547339,0.711550384,0.021863525,-0.059836495,1.55205281,-1
163,MODEL1,PARMS,LUL,0.904133676,8.063997756,0.115624637,-0.077595103,-0.350525439,-0.095364773,1.744264907,-4.78084453,-1
164,MODEL1,PARMS,LUL,0.982807396,4.644481619,0.454936294,-0.829554916,2.47923455,0.019455061,0.932069009,-2.368142127,-1
165,MODEL1,PARMS,LUL,1.070736821,10.53401428,0.341253299,-0.672475982,2.087016087,-0.335084221,2.425017084,-5.822647753,-1
166,MODEL1,PARMS,LUL,1.037712419,6.554895905,0.373748863,-0.819481593,2.844401366,-0.074483302,0.939369376,-2.077524931,-1
167,MODEL1,PARMS,LUL,1.004657984,7.751984269,0.127215129,-0.424211359,1.456751345,-0.056811845,-0.204867871,1.189519539,-1
168,MODEL1,PARMS,LUL,1.006480182,7.055559088,0.327061928,-0.488680808,1.290203433,-0.100962628,0.94556538,-1.702953325,-1
169,MODEL1,PARMS,LUL,0.981781137,8.248330218,0.240631952,-0.094009895,-0.555074385,-0.162514138,1.280137385,-2.413276461,-1
170,MODEL1,PARMS,LUL,0.971582258,4.33508671,0.245854322,-0.180725003,-0.460509556,0.100428222,0.998936486,-2.637148964,-1
171,MODEL1,PARMS,LUL,0.988287286,3.953717271,0.147223807,-0.130233023,0.10106475,0.154797764,0.213043397,0.186788575,-1
172,MODEL1,PARMS,LUL,0.992615726,5.808741178,0.397939007,-0.678410564,1.572108372,-0.03481488,1.131466763,-2.631594635,-1
173,MODEL1,PARMS,LUL,0.943713555,2.982190649,0.175214567,0.062044308,-1.025039559,0.218619037,-0.428193497,1.243471559,-1
174,MODEL1,PARMS,LUL,1.117863675,5.570993149,0.051750342,0.111432655,-0.535335127,0.070227006,1.904098269,-5.51606792,-1
175,MODEL1,PARMS,LUL,1.033466793,13.49580291,0.112783807,-0.149779268,0.096908743,-0.458862541,2.174566247,-4.201308199,-1
176,MODEL1,PARMS,LUL,1.035537233,5.222975926,0.372455286,-0.880208184,3.188495922,-0.001647904,1.964895857,-4.851319287,-1
177,MODEL1,PARMS,LUL,0.943278256,5.799834041,0.148414041,-0.099718476,-0.100587727,0.034454186,1.104018891,-2.938781769,-1
178,MODEL1,PARMS,LUL,0.959739004,1.978875061,0.13830767,-0.182931767,0.735466566,0.302884363,-0.561554168,1.366783828,-1
179,MODEL1,PARMS,LUL,0.99896593,0.144573858,0.230074873,-0.307503221,0.947766009,0.385222539,-0.659069463,1.595564419,-1
180,MODEL1,PARMS,LUL,0.977679363,7.473579826,0.153254765,0.112429082,-2.118514653,-0.066779899,1.035476905,-2.827052728,-1
181,MODEL1,PARMS,LUL,1.00791405,2.615964024,0.238440364,-0.497635161,1.054968037,0.233855449,-0.159406957,0.77148454,-1
182,MODEL1,PARMS,LUL,1.000634378,9.214510428,0.314913156,-0.869020587,2.957828325,-0.224899764,1.772346985,-4.134251728,-1
183,MODEL1,PARMS,LUL,0.965221383,3.101605461,0.182403724,0.130662293,-1.660037415,0.198552633,0.147051024,-0.046213618,-1
184,MODEL1,PARMS,LUL,0.941550519,-1.058860955,0.217658271,0.221849251,-1.563444496,0.442359305,-0.238694466,0.788068247,-1
185,MODEL1,PARMS,LUL,1.030838028,2.644472541,0.1241533,0.354056276,-2.241128382,0.245194988,-0.734459231,2.064475727,-1
186,MODEL1,PARMS,LUL,0.972758838,13.17785414,0.45818074,-0.7155006,1.812538987,-0.540995954,1.931696111,-3.522893369,-1
187,MODEL1,PARMS,LUL,1.038515522,9.327870315,0.072461933,0.067080868,-0.816331463,-0.165173479,1.291769183,-2.709258345,-1
188,MODEL1,PARMS,LUL,0.950979978,8.633208889,0.256793813,-0.330760274,0.463981114,-0.180482513,1.523506699,-2.881056421,-1
189,MODEL1,PARMS,LUL,0.985993783,-2.090959104,0.215253759,-0.498271308,1.819730095,0.559113693,-1.648154909,4.021053465,-1
190,MODEL1,PARMS,LUL,0.957609367,10.84640987,0.173726453,-0.171954032,-0.101415442,-0.306976342,2.324958671,-5.568606002,-1
191,MODEL1,PARMS,LUL,0.994363178,8.271179009,0.306966851,0.039098359,-2.007095651,-0.185084248,1.471364482,-3.043594024,-1
192,MODEL1,PARMS,LUL,1.076230844,4.925233032,0.202816671,-0.175918913,-0.246089809,0.06440517,1.218143873,-2.60873527,-1
193,MODEL1,PARMS,LUL,0.975462781,3.574275163,0.321364957,-0.758911712,2.381528149,0.146296892,0.232056281,-0.626501111,-1
194,MODEL1,PARMS,LUL,1.181378596,-3.916188922,0.212513883,-0.670059909,2.673902765,0.667902659,-0.885608246,1.441801517,-1
195,MODEL1,PARMS,LUL,0.973075783,7.948823102,0.286326588,-0.221824713,0.314557178,-0.150696636,0.833697419,-1.907657486,-1
196,MODEL1,PARMS,LUL,0.965713393,6.51839457,0.202167849,-0.160352629,-0.2476545,-0.024207307,0.476875913,-0.758246813,-1
197,MODEL1,PARMS,LUL,0.905618031,2.817961901,0.315437899,-0.360663473,0.810707216,0.173605508,0.914624367,-2.522459952,-1
198,MODEL1,PARMS,LUL,1.040011646,18.16854428,0.178447187,-0.279221445,0.177092577,-0.768237031,3.241838132,-7.682329993,-1
199,MODEL1,PARMS,LUL,0.994018536,0.924274047,0.139264676,-0.20671116,0.403722115,0.373118135,-0.596963414,1.430449607,-1
200,MODEL1,PARMS,LUL,0.987957104,1.520968575,0.135501031,-0.13372021,-0.069099495,0.32756487,0.508359684,-1.790717995,-1
201,MODEL1,PARMS,LUL,1.017918122,15.84141464,0.313529546,-0.447466969,0.624180677,-0.659145918,1.858953336,-3.441336475,-1
202,MODEL1,PARMS,LUL,1.022431913,5.921405136,0.217180187,-0.193743199,-0.164044079,0.024352636,-0.150621792,0.683669192,-1
203,MODEL1,PARMS,LUL,1.042043715,-3.1833893,0.265640944,-0.409774541,0.700670954,0.597438301,-0.941027285,1.837564839,-1
204,MODEL1,PARMS,LUL,0.927115211,10.96894413,0.27452836,-0.292360144,0.494528364,-0.345746348,1.82413395,-3.808174022,-1
205,MODEL1,PARMS,LUL,0.998630476,-7.925260866,0.245968648,-0.134487994,-0.498273882,0.915694428,-2.469117171,5.349091146,-1
206,MODEL1,PARMS,LUL,0.965396925,7.138187401,0.394894513,-0.637647676,1.694144992,-0.120721234,0.513180829,-0.53924685,-1
207,MODEL1,PARMS,LUL,1.013564929,12.38024519,0.412617722,-0.520510271,0.677598372,-0.485236324,2.797538469,-6.215371001,-1
208,MODEL1,PARMS,LUL,0.981888066,4.950456125,0.16429886,-0.093031353,-0.281351098,0.081595792,0.905071346,-2.4797462,-1
209,MODEL1,PARMS,LUL,1.023658717,8.484342637,0.182368831,-0.145235668,-0.617721058,-0.142590892,0.800981381,-1.674286055,-1
210,MODEL1,PARMS,LUL,1.016400684,7.485592584,0.184545631,-0.298236618,0.999742984,-0.095711308,1.815166874,-4.207572077,-1
211,MODEL1,PARMS,LUL,1.02741193,-4.531760817,0.333842003,-0.486027679,1.522227189,0.657811493,-1.068714444,2.037535604,-1
212,MODEL1,PARMS,LUL,0.907539822,10.45584183,-0.052572317,0.421212533,-1.990405583,-0.200504255,0.969025169,-1.719595425,-1
213,MODEL1,PARMS,LUL,1.061497836,4.611939814,0.488735069,-1.405544944,5.806817047,0.030061121,0.054978241,1.161650775,-1
214,MODEL1,PARMS,LUL,1.126834589,2.355824489,0.022252486,0.952540283,-5.202470861,0.276197784,0.012045469,0.209912529,-1
215,MODEL1,PARMS,LUL,0.887854701,5.617946802,0.43981966,-0.624551092,1.769909153,-0.051071111,1.260327491,-2.656971953,-1
216,MODEL1,PARMS,LUL,0.998214703,2.090926439,0.350889966,-0.573391539,1.628606848,0.21463681,0.763528256,-1.807940582,-1
217,MODEL1,PARMS,LUL,0.983847114,12.41502892,0.101154304,0.056124512,-1.026671844,-0.382414491,1.640019714,-3.217213875,-1
218,MODEL1,PARMS,LUL,0.954034445,11.24220228,-0.044102201,0.250788955,-1.376627016,-0.257956113,1.143937072,-1.771261001,-1
