SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,LUL
559,MODEL1,PARMS,LUL,1.014985865,-11.58322504,0.013642851,0.016263203,0.563731632,0.956379559,-3.369989399,6.552814388,0.887198161,-1.358946145,2.246825,-1
560,MODEL1,PARMS,LUL,1.145461928,9.680711695,0.228658689,-0.191488813,0.314637686,-0.160631357,-1.160455678,3.606919978,0.013021098,1.933623613,-4.919436459,-1
561,MODEL1,PARMS,LUL,1.056498204,10.26375925,0.380637972,-0.593619076,1.598402209,-0.513614539,0.990785968,-1.640200238,0.998107127,-1.269399096,1.801383743,-1
562,MODEL1,PARMS,LUL,0.960628255,5.900642435,0.266324253,-0.567745085,2.72075797,-0.118867821,-0.800828547,1.983498501,0.662678403,-0.338484215,-0.141927112,-1
563,MODEL1,PARMS,LUL,1.190015418,17.75900097,0.211711022,-0.838417545,3.620432469,-0.594396996,1.360633346,-2.654714325,-0.039728038,0.699939742,-1.442481612,-1
564,MODEL1,PARMS,LUL,1.075891841,7.112944239,0.338979913,-0.279509142,1.239915143,-0.234660809,1.652577613,-4.206769884,0.60168776,-0.538229917,1.214960427,-1
565,MODEL1,PARMS,LUL,1.098843845,10.03232104,0.312066299,-0.186562662,0.000843922,-0.294621206,0.133475261,0.310056081,0.355125009,0.00393276,-0.604266799,-1
566,MODEL1,PARMS,LUL,0.989457648,2.026089714,0.19702017,-0.282126958,1.244742263,0.172033248,-1.507655207,3.550064807,0.603737021,-0.782693802,1.333464442,-1
567,MODEL1,PARMS,LUL,1.116488994,-0.288480379,-0.077116772,0.395733834,-1.409540874,0.26156284,-0.809885834,2.008637905,0.975600477,-1.310324312,1.936632408,-1
568,MODEL1,PARMS,LUL,1.137769398,10.89487871,0.158354282,0.046014694,-0.526113105,-0.274795997,1.19361855,-2.592933192,0.275104578,-0.655388878,1.755104329,-1
569,MODEL1,PARMS,LUL,1.03874846,11.72739166,0.510809506,-1.188066951,4.64683437,-0.429540895,0.037036247,1.081034479,0.258235892,0.787902605,-2.393035396,-1
570,MODEL1,PARMS,LUL,0.985698662,-16.14216092,0.176889966,-0.072479956,0.574720962,1.34089859,-5.52239584,12.36427301,0.303952025,0.245776693,-1.445497594,-1
571,MODEL1,PARMS,LUL,1.083535808,10.13720542,0.047165035,-0.040755214,0.625367727,-0.300960923,-0.331873308,1.288240142,0.644701883,-0.540333217,0.429975747,-1
572,MODEL1,PARMS,LUL,1.071755824,2.530229271,0.153502062,-0.499554656,2.120817153,0.252797703,-2.998495606,7.459107548,0.265818861,0.614302667,-1.848737139,-1
573,MODEL1,PARMS,LUL,1.113907827,10.55842265,0.192142372,-0.29045891,1.072461232,-0.288486,-0.518318244,2.218458136,0.352932401,0.164244378,-0.768988398,-1
574,MODEL1,PARMS,LUL,1.061396977,4.563176207,0.244677256,-0.259777095,1.066910528,-0.064015259,0.532850811,-1.152355951,0.736609644,-1.144655651,1.902137249,-1
575,MODEL1,PARMS,LUL,1.095308901,-1.804174837,0.058371531,0.0862198,0.109126789,0.476040809,-1.76053511,3.545612795,0.372173123,0.392017937,-1.266887851,-1
576,MODEL1,PARMS,LUL,0.966744373,2.616723876,0.292513558,-0.550029725,2.055607809,-0.035661802,0.41409672,-0.565404309,1.020769852,-1.612710873,2.291951624,-1
577,MODEL1,PARMS,LUL,1.014702042,2.6362472,0.189164615,0.119661818,-0.361073866,0.157215161,-1.084448818,2.949866186,0.334961985,0.520051176,-1.668335161,-1
578,MODEL1,PARMS,LUL,1.12276246,-4.682841474,-0.004136641,0.282894936,-0.904319228,0.593115719,-2.357547604,5.280266934,0.710438093,-1.230953202,1.866944401,-1
579,MODEL1,PARMS,LUL,1.039741527,9.52562759,0.117207552,0.040237522,-0.319630459,-0.256590761,-0.457148491,1.952720616,0.535789617,-0.42237706,0.657573265,-1
580,MODEL1,PARMS,LUL,1.054377758,4.571337262,0.116740391,-0.313176797,2.086810949,0.079338382,-1.148266199,2.518721398,0.383905198,0.432102513,-1.348515272,-1
581,MODEL1,PARMS,LUL,1.098719678,-3.834097918,0.021263577,-0.05070009,0.771163831,0.480304128,-2.356322447,5.332101514,0.87654105,-0.924296492,0.849811857,-1
582,MODEL1,PARMS,LUL,1.018860968,-12.58983578,0.05889355,0.175693582,-0.759884913,1.125326394,-3.839141104,7.866455882,0.453705284,-0.638077514,1.226218878,-1
583,MODEL1,PARMS,LUL,0.984369563,1.489743873,0.128128306,0.157968365,-0.970727183,0.260167937,-2.281302246,6.50762483,0.436270677,-0.800488824,1.439196831,-1
584,MODEL1,PARMS,LUL,1.115406338,-10.76397359,0.179864135,-0.460949684,2.522351414,0.920358851,-4.013739132,9.693332875,0.697478912,-1.447801568,3.321274187,-1
585,MODEL1,PARMS,LUL,1.147777558,5.873008521,0.443554077,-0.799462144,3.288113174,-0.087159523,-1.163198023,3.190280701,0.33165004,1.254618036,-3.853388218,-1
586,MODEL1,PARMS,LUL,1.05444257,2.589619007,0.200147371,-0.36994578,1.917368428,0.147223792,-1.10975036,2.431637483,0.51238789,-0.14835687,-0.199224535,-1
587,MODEL1,PARMS,LUL,1.057018672,-0.068036707,0.071239162,0.130507197,-0.353727984,0.350084533,-0.180460289,-0.418267863,0.468705163,-0.296093844,-0.135649276,-1
588,MODEL1,PARMS,LUL,1.071394258,-7.832631715,-0.053345905,-0.030554688,1.030132636,0.980506549,-4.279308828,9.80472767,0.087470779,1.202683277,-3.665343929,-1
589,MODEL1,PARMS,LUL,1.089609468,7.119208294,0.321010095,-0.669878186,2.784300483,-0.278867547,0.40946487,-1.012346669,0.930530599,-0.69107678,0.177776165,-1
590,MODEL1,PARMS,LUL,1.078777519,4.73573702,0.184132502,-0.555443233,1.943826698,0.015264076,-1.166370214,2.811842863,0.587486052,-0.44597871,0.887312577,-1
591,MODEL1,PARMS,LUL,1.07486371,-5.710935419,0.09350091,0.012952089,0.242187151,0.73952985,-2.668951875,5.773565595,0.363412842,-0.503744374,0.840601462,-1
592,MODEL1,PARMS,LUL,1.040803322,11.4104857,0.339659569,-0.68213196,2.347199344,-0.452608373,-0.483893211,1.550337488,0.618997274,0.313851629,-1.465210087,-1
593,MODEL1,PARMS,LUL,1.133879752,-12.90489965,0.305744062,-0.307683356,0.949792587,1.261466999,-3.448369405,7.405099253,-0.217907013,0.425844513,-0.531361624,-1
594,MODEL1,PARMS,LUL,1.084685877,6.446765709,0.112534897,-0.003896914,0.553340693,-0.071483197,-0.117881789,0.509816919,0.531814401,-0.667636439,1.392876245,-1
595,MODEL1,PARMS,LUL,1.096163173,-3.307785675,0.19505291,-0.34197496,1.271151008,0.509759564,-3.198970152,7.355603955,0.579420859,-0.711471269,1.109666017,-1
596,MODEL1,PARMS,LUL,1.053572133,16.67512984,0.267667466,-0.246832383,0.011867436,-0.677410524,1.063066654,-0.270960697,0.307171733,0.508600775,-2.0705558,-1
597,MODEL1,PARMS,LUL,1.019622121,19.32841181,0.080958881,-0.395107479,2.076117247,-0.737524361,1.709586723,-3.681103633,0.20956156,0.371368812,-0.682187693,-1
598,MODEL1,PARMS,LUL,1.078902511,5.962649493,0.14817569,0.612954711,-3.153600243,0.018011947,-1.325999513,4.287698807,0.201784836,0.871599201,-2.673192463,-1
599,MODEL1,PARMS,LUL,1.209170459,-1.591310576,0.238976793,-0.281587299,0.756529771,0.487019252,-2.122858176,5.129199319,0.150824184,0.521830644,-1.650978235,-1
600,MODEL1,PARMS,LUL,1.142132657,-0.858035359,0.210902555,-0.881851236,3.929826836,0.486261705,-2.032505494,4.431767375,0.105146514,1.41196808,-4.138827682,-1
601,MODEL1,PARMS,LUL,1.066678075,24.09494048,0.048867235,0.322197347,-1.32842874,-1.062384516,2.318787275,-3.701837047,0.273203018,0.51338359,-1.76435652,-1
602,MODEL1,PARMS,LUL,1.038277294,9.932016424,0.219902325,-0.037792667,-0.561318548,-0.299271756,-0.225020621,1.93589715,0.49262896,-0.347430496,0.017072118,-1
603,MODEL1,PARMS,LUL,1.138934355,12.81298575,-0.17219643,0.70365238,-2.158344247,-0.322082574,-0.121664437,1.349444187,0.292478944,0.611842301,-1.765770278,-1
604,MODEL1,PARMS,LUL,0.976915632,9.384334949,0.279291255,0.166903682,-1.422026826,-0.335251689,-0.469347176,1.173593415,0.605782851,0.483744685,-1.859155996,-1
605,MODEL1,PARMS,LUL,1.016189025,0.325909704,-0.070728656,0.652411753,-2.781688277,0.262039826,-1.609710072,3.315894776,0.815435221,-0.558578297,0.420722433,-1
606,MODEL1,PARMS,LUL,1.235151047,4.543784011,0.25972611,-0.193643301,-0.192494246,-0.12000011,-0.210436536,0.545742998,0.9590196,-1.797939906,3.722885243,-1
607,MODEL1,PARMS,LUL,0.978604964,13.08074131,-0.217298465,0.684268939,-2.127530395,-0.425691622,1.115428137,-2.372490638,0.682951704,-0.628921912,0.405025951,-1
608,MODEL1,PARMS,LUL,0.965834602,5.901716913,-0.087946115,0.597224455,-1.927217838,0.014519141,-1.24415072,2.678109244,0.557142932,-0.805084142,2.019732868,-1
609,MODEL1,PARMS,LUL,0.975277216,4.941353877,0.146916231,-0.131819882,0.255666308,0.068992328,-1.728968799,4.571542941,0.344603242,0.491098534,-1.976378419,-1
610,MODEL1,PARMS,LUL,1.004037103,3.062305573,0.293612229,-0.468303705,1.589580277,0.09203821,-1.054185259,2.802062363,0.567186676,-0.680525647,0.851429623,-1
611,MODEL1,PARMS,LUL,1.052370817,-1.230990743,0.276916178,-0.046128422,0.000131155,0.415211443,-1.414192665,2.374483393,0.212030354,0.630781465,-1.823373827,-1
612,MODEL1,PARMS,LUL,0.988460344,8.083583188,-0.054952159,0.196250093,-0.372002028,-0.042980413,-0.770497559,2.198868816,0.259987917,0.438373816,-1.657587616,-1
613,MODEL1,PARMS,LUL,1.094049449,1.168530574,0.446454243,-0.773712285,2.641220215,0.26573122,-2.83928606,6.971014498,0.196020284,0.565154832,-1.607045463,-1
614,MODEL1,PARMS,LUL,1.048777047,-1.853095987,0.036649507,0.094069739,0.112540213,0.52781573,-3.164749326,7.557791272,0.28587072,0.32659606,-1.105894002,-1
615,MODEL1,PARMS,LUL,1.182169652,6.426490362,0.365204702,-0.75004776,2.956267057,-0.109033761,-0.205258855,1.15866795,0.402877771,0.18343155,-1.04558355,-1
616,MODEL1,PARMS,LUL,1.094719088,9.574252233,0.067294009,0.116556429,-0.688809081,0.005579655,-1.284910786,3.941677804,-0.374825039,2.323249729,-5.312501025,-1
617,MODEL1,PARMS,LUL,1.074283171,-0.600872929,0.223259542,-0.338336292,1.898922229,0.349515698,-1.433261747,3.342550184,0.406611452,0.187856233,-1.332749606,-1
618,MODEL1,PARMS,LUL,1.041829694,-3.028723683,0.206738848,-0.63008935,3.244309522,0.514167078,-2.301051535,5.529564178,0.45782494,-0.291879217,-0.46255585,-1
619,MODEL1,PARMS,LUL,1.1016611,14.9769495,0.111649294,0.042574637,-0.717906445,-0.506032029,-0.103815404,1.201116267,0.215692876,1.234132354,-3.467019793,-1
620,MODEL1,PARMS,LUL,1.084595696,-0.415616202,0.170777888,-0.423206849,2.076760508,0.348364528,-2.479896974,6.002543309,0.512697626,-0.248039221,-0.018127685,-1
621,MODEL1,PARMS,LUL,1.100093767,-2.821749301,0.002245197,0.151031179,0.152290147,0.494541466,-1.869339576,4.716915582,0.616154243,-0.446176862,-0.015790921,-1
622,MODEL1,PARMS,LUL,1.059941076,11.20571105,0.210128364,0.270075421,-2.021260928,-0.417644118,0.705065731,-0.702165948,0.613436243,-0.938410268,1.700264971,-1
623,MODEL1,PARMS,LUL,1.120521445,2.524537567,0.152057824,0.548431371,-3.022387597,0.175930037,-2.19498011,5.820376526,0.36016699,1.085813287,-3.75922863,-1
624,MODEL1,PARMS,LUL,0.958268224,-5.040549226,0.205399779,-0.07589444,0.47720128,0.710468741,-2.468287109,5.291810107,0.078334926,0.833711421,-1.986779875,-1
625,MODEL1,PARMS,LUL,1.149473036,1.753658286,-0.053900266,0.58700302,-1.853562003,0.266850567,-1.121732837,2.722543516,0.457929465,-0.018731682,-0.555209611,-1
626,MODEL1,PARMS,LUL,1.11586965,3.670668259,-0.048227514,0.20085967,-0.754676631,-0.037220273,-0.307255823,1.07575451,1.210501416,-2.39296895,4.34993644,-1
627,MODEL1,PARMS,LUL,1.097594845,7.663486087,0.106346498,0.082318033,0.212527628,-0.210059175,-0.239427552,2.056617297,0.800690721,-1.841041967,3.453314622,-1
628,MODEL1,PARMS,LUL,1.096536206,2.255394599,0.11032765,0.114190993,-0.346366484,0.274604477,-1.974771472,4.680133539,0.153651418,1.075052218,-2.793285239,-1
629,MODEL1,PARMS,LUL,1.070028517,2.365511335,0.076281157,0.043195588,-0.034862998,0.237975724,-1.036797347,2.628605595,0.35722945,-0.464941132,0.736243683,-1
630,MODEL1,PARMS,LUL,0.997628233,5.771347852,0.246324283,-0.076645287,-0.190685997,0.097532938,-1.198906734,3.574657161,-0.138914261,2.183084635,-5.378943722,-1
631,MODEL1,PARMS,LUL,1.096587387,6.959875861,0.167654526,0.057509202,-0.632459383,-0.014092094,-1.981296822,5.786918756,0.111122236,2.057015834,-6.345922521,-1
632,MODEL1,PARMS,LUL,1.154662218,10.56175279,0.555632859,-1.278522199,4.471260689,-0.370938359,-0.289923746,1.342897848,0.319903992,-0.043347129,0.306128453,-1
633,MODEL1,PARMS,LUL,1.053324989,-8.602495622,0.356381484,-0.444283812,1.491456077,0.841939909,-4.813318143,11.26255951,0.263929304,0.950373106,-2.435351371,-1
634,MODEL1,PARMS,LUL,0.973117367,15.22977885,0.018170899,0.324114774,-1.330153913,-0.48648687,0.424486859,0.497929537,0.221848688,0.422211869,-1.810992593,-1
635,MODEL1,PARMS,LUL,1.063255583,12.9647332,0.189664177,-0.23467469,1.395478443,-0.365840669,-0.10026924,1.632330084,0.067720462,1.277078194,-3.810735232,-1
636,MODEL1,PARMS,LUL,1.068149815,-0.394343806,0.061518409,0.173491729,-0.047129467,0.432235891,-2.660799662,6.437063594,0.254323632,0.363575341,-1.381616803,-1
637,MODEL1,PARMS,LUL,0.971815882,5.204387969,-0.17924813,0.749250024,-2.123967944,0.04604714,-1.242185202,3.551480316,0.656623547,-0.478103137,-0.00530843,-1
638,MODEL1,PARMS,LUL,1.11497523,16.14859662,-0.042617947,0.469574322,-1.693819483,-0.490901401,0.485202055,0.257467527,0.072980947,0.905445125,-2.478189112,-1
639,MODEL1,PARMS,LUL,1.056859734,7.091697934,0.340375265,-0.786790676,3.312832599,-0.010373462,-2.527714861,7.363404915,-0.007957508,1.752406012,-4.621267131,-1
640,MODEL1,PARMS,LUL,1.046585241,8.073105181,0.092008921,0.127654401,-0.351283275,-0.136832222,0.411243554,-1.205372517,0.367678781,0.852081812,-2.885461531,-1
641,MODEL1,PARMS,LUL,1.061847276,5.601371118,0.397045018,-1.066894021,3.952774634,0.00224025,-1.358428301,4.319120051,0.209970271,0.325349853,-1.074043171,-1
642,MODEL1,PARMS,LUL,1.111234672,0.903700458,-0.062339603,0.531243472,-1.751688859,0.206288197,-1.861754156,5.414676009,0.915363831,-1.562809688,2.194215637,-1
643,MODEL1,PARMS,LUL,1.144797166,8.567088983,0.061864486,0.133604733,-0.239415076,-0.194792775,-0.02173503,0.330568838,0.537983433,-0.270843995,-0.03125758,-1
644,MODEL1,PARMS,LUL,1.11995299,20.03298608,0.194307302,-0.227401253,1.433820753,-0.875845433,0.941812642,-0.842639878,0.283311077,1.697734927,-4.758732494,-1
645,MODEL1,PARMS,LUL,0.997214732,0.726703632,0.05232465,0.219577601,0.139942677,0.242706352,-0.20355257,-0.47503185,0.60440859,0.093853915,-0.813077977,-1
646,MODEL1,PARMS,LUL,0.980460979,0.539452062,0.149808691,-0.237015997,0.728903352,0.415682521,-1.844468727,4.059339869,0.044216248,1.125108082,-2.962243855,-1
647,MODEL1,PARMS,LUL,1.072327399,-6.038155082,0.009243508,0.050724814,0.825198117,0.796368246,-3.174835146,7.358049966,0.218496077,0.857727437,-2.691609808,-1
648,MODEL1,PARMS,LUL,1.197888231,21.18533318,0.162761057,0.319857378,-1.923903535,-1.035595612,1.837947978,-1.442147671,0.645309916,-0.297515136,-0.066095512,-1
649,MODEL1,PARMS,LUL,1.094630597,0.555064575,-0.03133237,0.258259586,-1.036298357,0.317880048,-0.68168951,0.541903757,0.527695008,-0.419698537,0.348421897,-1
650,MODEL1,PARMS,LUL,1.085726323,4.952147284,0.13639028,-0.240780807,1.576675403,-0.019999053,-0.805122564,2.218366304,0.678523465,-0.668361739,1.189637431,-1
651,MODEL1,PARMS,LUL,1.098854103,10.29869557,0.036248206,0.095210375,-0.225577916,-0.279160855,-0.577934095,1.822621251,0.53855353,-0.093034473,-0.709307604,-1
652,MODEL1,PARMS,LUL,1.139756999,6.998697416,-0.395536533,1.557970605,-5.594602338,0.06875545,-1.403603845,4.020681259,0.314171822,0.679819338,-2.311719543,-1
653,MODEL1,PARMS,LUL,1.005468988,4.634352184,0.003490697,0.532350294,-2.479038117,0.168382336,-1.723810647,5.63374321,0.183987256,-0.025346724,-0.004124706,-1
654,MODEL1,PARMS,LUL,1.11028208,-4.190950831,0.164399029,-0.133381654,0.819350233,0.47644907,-2.689072661,6.896805566,0.834245053,-1.099062251,1.571993525,-1
655,MODEL1,PARMS,LUL,0.976020454,-4.215330504,0.08377757,0.312551835,-1.447239088,0.614928443,-2.154152397,4.569241824,0.416653424,-0.970651094,2.393316506,-1
656,MODEL1,PARMS,LUL,1.050026019,8.663775388,0.218866764,-0.203205277,0.780304862,-0.283136692,0.650018766,-1.635598945,0.629983159,-0.198989321,-0.315936659,-1
657,MODEL1,PARMS,LUL,0.976974959,8.271544728,0.015883213,0.077535024,-0.001873404,-0.17378655,-0.874956849,2.800163837,0.634220984,-0.640599601,0.985329458,-1
658,MODEL1,PARMS,LUL,1.032547806,4.714799187,-0.158756989,0.748063353,-2.550862996,0.138893025,-0.825362724,1.879841252,0.441904801,-0.887055016,1.813638203,-1
659,MODEL1,PARMS,LUL,1.163779954,15.32296114,0.350491273,-0.679242521,2.05234921,-0.651702731,0.694313514,0.198112153,0.534506293,-0.519275518,0.613480232,-1
660,MODEL1,PARMS,LUL,1.170157963,6.402620224,0.113561572,0.012729283,0.561149048,0.002127914,-1.116232247,3.811044968,0.191436318,1.015483975,-2.815526788,-1
661,MODEL1,PARMS,LUL,1.103709909,1.412339982,-0.169037258,0.381735805,0.018476137,0.389096452,-2.225199017,5.476790376,0.224740776,0.982694288,-3.101184996,-1
662,MODEL1,PARMS,LUL,1.129307416,8.211983579,0.053276491,-0.312913486,2.226021215,-0.252016876,-0.348320267,1.221610808,0.892540975,-1.376216415,2.590296009,-1
663,MODEL1,PARMS,LUL,1.043835568,30.33365339,0.111583947,0.263101374,-0.790862349,-1.418015715,2.558597888,-3.993294523,0.151333024,1.315941928,-3.661084136,-1
664,MODEL1,PARMS,LUL,1.092038633,5.697138508,0.238366676,-0.313736947,0.763311485,0.02010747,-0.762781643,1.924781599,0.248060461,0.782046216,-2.5942241,-1
665,MODEL1,PARMS,LUL,0.96846119,0.598094508,-0.12300148,0.262457321,-0.20095971,0.380369279,-2.686322776,6.90788864,0.494980256,-0.633545798,1.16825475,-1
666,MODEL1,PARMS,LUL,1.048315428,0.742401448,-0.22229011,0.584094559,-1.584230906,0.46476251,-1.437614801,3.130934452,0.198159355,0.258825192,-0.937168383,-1
667,MODEL1,PARMS,LUL,1.055892641,-7.755628533,0.399767993,-0.175819054,0.177599336,0.659131059,-2.34169516,5.004616887,0.570753167,-0.15883796,-0.200128996,-1
668,MODEL1,PARMS,LUL,1.033212041,0.243190685,0.310972575,-0.384397473,1.232005432,0.268261515,-1.815950127,5.099879501,0.444915092,0.262381136,-1.946534094,-1
669,MODEL1,PARMS,LUL,1.023318953,-0.606338,-0.009760032,0.441692388,-1.428607201,0.366961448,-1.993623834,4.722821796,0.625885482,-0.885098541,1.049211752,-1
670,MODEL1,PARMS,LUL,1.059303145,6.749275132,0.183440205,-0.549994292,3.262443316,-0.114282375,0.206072498,-0.072537996,0.522688719,0.224910958,-1.554227436,-1
671,MODEL1,PARMS,LUL,1.104814406,8.674523057,0.000484744,0.283818559,-0.127357193,0.000442108,-0.239792457,0.936427763,-0.109717339,1.385063464,-3.434910863,-1
672,MODEL1,PARMS,LUL,0.988944198,6.139020086,0.109644754,0.075588265,-0.032095461,0.028928007,-1.619915953,4.476541889,0.234424628,1.016272374,-3.081954682,-1
673,MODEL1,PARMS,LUL,1.032942027,-6.889699975,0.304024813,-0.667051187,3.107799135,0.73547466,-3.015856002,6.536549878,0.40975891,-0.206804852,-0.328559222,-1
674,MODEL1,PARMS,LUL,1.115527265,11.32625218,0.064674303,0.335322938,-1.719956226,-0.288047348,0.801186385,-1.664768906,0.241182877,0.472286207,-1.467597408,-1
675,MODEL1,PARMS,LUL,0.997120766,4.203371778,0.055431352,0.283724179,-0.875400143,0.225641423,-1.532880413,3.797074343,-0.029983553,1.386054902,-3.607825865,-1
676,MODEL1,PARMS,LUL,1.055920758,5.717687148,0.047997769,0.155399052,-0.293580044,0.07756883,-1.423513227,4.306597816,0.204873331,0.334581824,-1.281641913,-1
677,MODEL1,PARMS,LUL,1.143439116,7.547898313,0.10429388,0.223185415,-1.077077889,-0.196518151,0.116821251,0.56743416,0.734713057,-1.301498699,2.620839018,-1
678,MODEL1,PARMS,LUL,1.209468501,7.956360234,0.449988124,-1.192075941,5.03462646,-0.144255487,-1.612932676,4.972817752,0.137055744,1.712546871,-4.829047036,-1
679,MODEL1,PARMS,LUL,1.062192425,0.383576942,0.01671129,0.111832153,0.099221038,0.33122912,-0.526158551,0.735045257,0.573464533,-1.814901738,4.422218437,-1
680,MODEL1,PARMS,LUL,1.047525845,1.787272188,0.308285033,-0.634777013,2.951274647,0.136546437,-0.406235523,0.823708768,0.594132182,-0.992310921,1.864478579,-1
681,MODEL1,PARMS,LUL,1.17712254,6.749374571,0.157116779,-0.14280591,0.735176667,-0.107135275,-0.327609191,1.368156342,0.514923628,0.419039524,-2.012959823,-1
682,MODEL1,PARMS,LUL,1.016928309,-6.292774105,0.069269484,0.046166518,0.390941413,0.776646308,-4.902210231,12.05522022,0.279196646,1.087295855,-3.300567991,-1
683,MODEL1,PARMS,LUL,1.063873949,-6.099152834,0.194323122,-0.424396288,1.697084133,0.777872497,-1.985095723,4.015848443,0.225890634,-0.137563993,-0.587300169,-1
684,MODEL1,PARMS,LUL,1.07405902,1.096573612,0.338987009,-0.518456023,1.951300439,0.295893769,-1.856264151,4.780156251,0.165198162,0.805660795,-2.704967844,-1
685,MODEL1,PARMS,LUL,0.985956428,-10.32519482,-0.10522905,0.818072674,-2.79398798,1.039828129,-3.30817312,6.650170876,0.348846092,0.367169953,-1.250648232,-1
686,MODEL1,PARMS,LUL,1.111656764,21.22426581,0.099845619,0.034446488,-0.957984646,-0.90210959,0.860744566,-0.576421633,0.370119875,0.255334389,-1.144877897,-1
687,MODEL1,PARMS,LUL,1.106905546,14.11702829,0.214861315,-0.192604253,0.488897045,-0.516612535,0.1418648,1.198627779,0.34543527,0.371154312,-1.654904378,-1
688,MODEL1,PARMS,LUL,1.080628279,11.63013881,-0.016090856,0.333789917,-0.794509443,-0.39789452,1.167271556,-2.043521066,0.629924281,-0.079475914,-0.902341503,-1
689,MODEL1,PARMS,LUL,1.184734328,4.220718456,0.235178044,-0.880995112,4.062341989,0.015540573,-1.223043722,3.098911699,0.65447981,-0.504625185,0.216649029,-1
690,MODEL1,PARMS,LUL,1.11830002,8.177473749,0.18351971,-0.670721426,3.223737141,-0.190808013,-1.515810963,4.471174217,0.533790868,0.549062312,-2.503205773,-1
691,MODEL1,PARMS,LUL,1.176586385,1.606495703,0.224797805,-0.179881476,0.69587278,0.034314609,-1.802329734,4.645642717,1.05089425,-0.804185395,0.493902256,-1
692,MODEL1,PARMS,LUL,1.10316715,25.07169454,0.1914122,-0.090757068,0.354556984,-1.250966743,2.768458036,-5.047007885,0.52880253,0.521804704,-1.929442469,-1
693,MODEL1,PARMS,LUL,1.051611785,18.27842275,0.236566008,-0.24591696,1.382337908,-0.906083333,3.250873599,-5.920972971,0.722113257,-0.351791331,-0.684697192,-1
694,MODEL1,PARMS,LUL,1.151847643,7.565035086,0.037146442,0.357002089,-1.110169781,-7.54076E-06,0.812633305,-2.118003234,-0.005947501,1.139142633,-2.815340115,-1
695,MODEL1,PARMS,LUL,1.024126028,5.106945968,0.299695874,-0.544602529,1.872314546,0.099744488,-2.697204009,7.718691775,0.036492105,1.818163357,-5.002078139,-1
696,MODEL1,PARMS,LUL,1.036046517,8.069935464,-0.277411663,1.219592143,-4.148401365,-0.039336394,-1.367065397,4.333721968,0.386084184,0.457352799,-1.859880042,-1
697,MODEL1,PARMS,LUL,1.02978496,11.35510653,0.067160643,0.339786165,-1.743817502,-0.349345437,0.869531802,-1.083592091,0.471485361,-0.17928827,-0.149414052,-1
698,MODEL1,PARMS,LUL,1.068903322,10.51688531,0.198169718,0.108032796,-0.431730212,-0.37634418,-0.030955925,1.566284771,0.557614377,0.375018575,-2.222981222,-1
699,MODEL1,PARMS,LUL,1.074744129,-4.17371913,0.393503904,-0.535488778,2.104818192,0.511939215,-1.891316419,4.696687821,0.363786779,0.775643968,-2.882401478,-1
700,MODEL1,PARMS,LUL,1.060530455,9.975685138,0.177128892,0.290768892,-1.408616191,-0.374935484,1.171555967,-2.530719368,0.721509301,-1.065007342,2.135333624,-1
701,MODEL1,PARMS,LUL,1.096322969,-2.774259425,0.055860577,0.314399792,-0.959532586,0.479207652,-1.989633375,5.066851491,0.563062052,-0.016200865,-1.190200598,-1
702,MODEL1,PARMS,LUL,0.972300781,-0.548203781,0.021541126,0.209842074,-0.189716234,0.328661394,-1.60992894,3.417061525,0.680135991,-0.829617244,1.456122667,-1
703,MODEL1,PARMS,LUL,1.122577095,3.751470943,-0.029506424,-0.067128836,0.578847611,0.222898384,-1.391018423,2.581561072,0.28414801,0.732087138,-2.657149523,-1
704,MODEL1,PARMS,LUL,0.996554477,10.06365047,-0.137824871,0.676686713,-2.273750505,-0.108324187,-0.402692413,1.487680237,0.126016143,0.882825881,-2.510027656,-1
705,MODEL1,PARMS,LUL,1.146173394,3.350319044,0.134691824,0.044111944,-0.058283285,0.224902458,-1.749505452,4.381432885,0.103881394,1.411264865,-3.940865951,-1
706,MODEL1,PARMS,LUL,1.018243805,6.59476063,0.217217606,-0.134305786,-0.001439667,-0.032853761,-2.238800542,6.247329273,0.278712848,0.791584903,-2.704188838,-1
707,MODEL1,PARMS,LUL,1.023631328,-0.147225206,0.262277607,-0.244427817,0.429573251,0.215999278,-1.479685156,3.355953059,0.830310034,-1.497028797,2.871055768,-1
708,MODEL1,PARMS,LUL,1.067789163,1.988306626,0.116912533,0.26708861,-1.510895777,0.280837307,-2.067442544,5.118540489,0.225143163,0.608514257,-1.866148601,-1
709,MODEL1,PARMS,LUL,1.039567912,4.777531678,0.027169756,0.16211336,-0.462174678,0.17713805,-1.740262402,4.161351476,0.142061713,0.4668701,-1.391466774,-1
710,MODEL1,PARMS,LUL,1.124814259,-6.84181831,-0.024933062,-0.061882024,0.892254548,0.84454335,-2.971227761,6.222626537,0.324291991,0.045209604,-0.735554625,-1
711,MODEL1,PARMS,LUL,1.113068546,-2.958789609,0.327114533,-0.431955002,1.774575566,0.447112634,-2.712846629,6.376837175,0.452412784,0.705995601,-2.111744202,-1
712,MODEL1,PARMS,LUL,1.153465492,26.96153782,0.24065844,-0.777598121,4.014413904,-1.368241498,4.659648193,-10.09173111,0.679590094,-1.718625246,4.101387689,-1
