SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RUL
1,MODEL1,PARMS,RUL,1.542993901,6.439189759,0.505883775,-1.797659601,6.692548212,-0.308995642,-0.843776146,3.4320381,1.139936021,-2.644669252,4.520244343,-1
2,MODEL1,PARMS,RUL,1.298219767,-20.59555991,-0.06847282,0.083216195,0.652103448,1.446143594,-2.919264892,5.543753397,1.079841471,-3.18714338,6.233330186,-1
3,MODEL1,PARMS,RUL,1.278993374,-12.5910428,0.178611174,-0.239769855,0.55333241,0.99157972,-2.747716081,5.867844725,0.678759182,-1.252904162,1.841519158,-1
4,MODEL1,PARMS,RUL,1.295425651,7.973575654,0.121614194,-0.44009216,2.612767768,-0.071651821,1.183319256,-2.283000401,0.094610253,-0.273834532,0.650752807,-1
5,MODEL1,PARMS,RUL,1.298837357,-3.18110393,0.17548813,-0.499701282,1.455326662,0.674743814,-3.315388069,8.117263352,-0.164728365,1.970467179,-5.828145851,-1
6,MODEL1,PARMS,RUL,1.310541005,0.86773961,0.183950167,-1.128870473,5.048648607,0.308958045,-0.938923301,2.146236727,0.343881623,0.251180649,-1.571344049,-1
7,MODEL1,PARMS,RUL,1.350953735,1.573618276,0.264501746,-0.663780808,3.320334373,0.198835523,0.959663239,-3.271794774,0.354455555,-0.563765685,1.222155164,-1
8,MODEL1,PARMS,RUL,1.329950689,-1.946813651,0.362181147,-1.037694672,3.724199538,0.502596197,-2.575463945,6.262238555,0.026032571,1.088907216,-3.381340103,-1
9,MODEL1,PARMS,RUL,1.278168168,12.67026335,0.249363422,-0.800720482,3.565493558,-0.496485097,2.384889995,-4.385671857,0.455732959,-0.498894231,0.21122119,-1
10,MODEL1,PARMS,RUL,1.411800344,3.391951245,0.070525846,-0.486379045,2.746074576,0.210490993,-0.554637282,1.115485429,0.22168137,-0.028548972,-0.503727606,-1
11,MODEL1,PARMS,RUL,1.332297869,14.84642982,0.25242275,-0.712246776,3.064511694,-0.544156056,3.634908356,-8.005887768,0.118847156,-0.466715249,1.166962714,-1
12,MODEL1,PARMS,RUL,1.547741032,-0.489930613,0.124023653,-0.128254267,0.150556219,0.409830567,-0.091636838,0.018928758,0.165252586,0.344704466,-1.337566169,-1
13,MODEL1,PARMS,RUL,1.276479358,-28.84889102,0.126786247,-0.277457058,1.24378625,1.98317338,-6.135366559,12.90555558,0.80279434,-1.741287488,2.620232586,-1
14,MODEL1,PARMS,RUL,1.275899282,4.839519484,0.434104534,-1.292341245,5.057288333,0.08292164,-0.075934653,0.346348339,-0.006583721,0.009677769,0.091927727,-1
15,MODEL1,PARMS,RUL,1.191019795,3.803020754,0.180909165,-0.364153087,1.26482894,-0.059065385,0.240451903,-0.03192935,0.905091725,-2.486144889,5.007981141,-1
16,MODEL1,PARMS,RUL,1.213450915,1.05244276,0.222560059,-0.800454694,4.282903943,0.301573669,-0.551331612,2.000686573,0.228383067,-1.402416301,3.438555734,-1
17,MODEL1,PARMS,RUL,1.522948783,5.55872132,0.025068793,-0.393011219,1.789363249,-0.015084058,0.05737392,0.327399283,0.608508166,-1.147815335,1.743960596,-1
18,MODEL1,PARMS,RUL,1.264285329,6.51168795,0.223361092,-0.415974486,1.639423463,-0.284769253,0.153241273,0.603828262,1.133910867,-2.646851392,5.247440816,-1
19,MODEL1,PARMS,RUL,1.242063525,6.118350598,0.176648049,-0.791407479,3.036112339,-0.123678015,-0.0977942,0.265111665,0.738925377,-1.430850898,2.674265681,-1
20,MODEL1,PARMS,RUL,1.40010027,-6.822454707,0.19984585,-0.566653884,2.209664844,0.775595006,-1.762730265,3.786601269,0.252621486,-0.116338883,-0.508095021,-1
21,MODEL1,PARMS,RUL,1.312388094,4.808003957,-0.077327054,-0.068138417,1.478436114,0.175580724,-1.902311253,4.422727138,0.144640672,0.539302175,-1.367476558,-1
22,MODEL1,PARMS,RUL,1.359943929,-25.46589058,0.336308912,-1.219883292,5.121127273,1.813316402,-6.225014629,13.33442334,0.563513506,-1.779993291,4.026148919,-1
23,MODEL1,PARMS,RUL,1.199280107,1.913356936,0.187274968,-0.392247391,1.163465252,0.12030792,-0.225408738,0.541352079,0.667088108,-0.712367369,0.534222043,-1
24,MODEL1,PARMS,RUL,1.260234007,-0.4241536,-0.173304227,-0.062277375,0.419986126,0.552767102,-3.592514066,9.892270871,0.078197993,0.938271259,-3.49800108,-1
25,MODEL1,PARMS,RUL,1.380938894,-9.618765903,-0.185631329,0.247345124,-0.908305143,0.980988082,-1.012987744,0.99068452,0.582047105,-2.297871788,5.052332591,-1
26,MODEL1,PARMS,RUL,1.19807803,16.80929125,0.307257957,-0.80521645,2.89666805,-0.629115077,3.030325442,-6.329382201,-0.010419087,0.925541551,-2.62649323,-1
27,MODEL1,PARMS,RUL,1.147828266,-12.82500733,0.283072747,-1.160000954,5.01464836,1.045124335,-3.047573777,6.723538756,0.59437316,-2.061776616,4.215639499,-1
28,MODEL1,PARMS,RUL,1.38826691,8.731253482,0.262350582,-0.16636143,-0.193607524,-0.438021423,2.04878856,-4.204583634,1.092555034,-2.463244326,4.553134553,-1
29,MODEL1,PARMS,RUL,1.330557897,6.005659022,0.278645685,-0.702296921,2.506042125,-0.086733795,-0.055875098,-0.056226546,0.508731466,-1.274476183,2.765059745,-1
30,MODEL1,PARMS,RUL,1.318375852,5.472389252,0.392102642,-1.04550498,3.766205162,0.005374662,2.759670438,-6.125582249,0.041615193,0.6359509,-2.461731308,-1
31,MODEL1,PARMS,RUL,1.221277859,-8.470985636,-0.083429885,0.190537611,-0.624210671,1.011152032,-2.14868135,3.904547231,-0.024260326,0.942282444,-2.711299522,-1
32,MODEL1,PARMS,RUL,1.28776554,-7.447652271,0.304594579,-0.368406812,1.368022388,0.781868787,-2.472148205,6.605231465,0.100969258,0.871820674,-3.00799001,-1
33,MODEL1,PARMS,RUL,1.433610773,2.749184071,0.310498774,-0.887847153,3.483032441,0.105424538,0.709394881,-2.515964872,0.443781067,-0.898501005,1.905453665,-1
34,MODEL1,PARMS,RUL,1.335917876,3.797997862,0.115206237,0.076415723,-0.411185202,0.075968594,0.827060344,-2.127809297,0.368969612,0.043298757,-0.771477992,-1
35,MODEL1,PARMS,RUL,1.376303024,-17.4369431,-0.015211558,-0.076823313,1.072047428,1.508630426,-5.91244738,13.32815234,0.096357002,0.923331746,-2.958281627,-1
36,MODEL1,PARMS,RUL,1.250576036,8.864979434,0.313498267,-0.604511978,2.664799143,-0.255367292,1.696450647,-3.80670702,0.406196708,-1.261780762,2.533985003,-1
37,MODEL1,PARMS,RUL,1.458710925,12.24543705,-0.047566528,-0.030724639,-0.046297625,-0.461671505,0.028495315,0.694035247,0.873298454,-1.918480376,3.823447192,-1
38,MODEL1,PARMS,RUL,1.322693227,14.82240333,0.151778002,-0.454968986,2.500494183,-0.763180845,4.006983688,-9.188376828,1.027558413,-2.622823591,5.014839422,-1
39,MODEL1,PARMS,RUL,1.443021567,0.195273436,0.283473123,-0.81587189,3.2653349,0.29606909,-1.28499059,2.891618749,0.392376689,-1.230878233,3.041687304,-1
40,MODEL1,PARMS,RUL,1.257712647,9.030621215,0.239600223,-0.343315572,1.095251641,-0.333738257,1.547988285,-2.666469437,0.615262184,-0.873237637,1.149998665,-1
41,MODEL1,PARMS,RUL,1.279364819,-4.389608167,-0.148793868,-0.176162444,2.106656153,0.722143114,-0.895420528,0.233372498,0.298012587,-1.15344797,3.065398245,-1
42,MODEL1,PARMS,RUL,1.2855034,-2.960908707,0.110436636,-0.083792059,0.198915687,0.766278957,-1.860759544,4.11175956,-0.534875388,1.129476492,-1.877142719,-1
43,MODEL1,PARMS,RUL,1.333911943,-10.12280813,-0.073060664,0.139364242,-0.51647495,1.08896357,-4.308627354,9.441258006,0.066380768,0.941736113,-2.834191636,-1
44,MODEL1,PARMS,RUL,1.379962989,0.656196563,0.305987892,-0.86198796,2.493616731,0.172585478,-1.796665166,6.168309856,0.743724388,-1.336667701,1.421224258,-1
45,MODEL1,PARMS,RUL,1.389149177,-1.204688576,0.285009327,-0.842612916,3.483975998,0.349403796,-1.895906577,4.6105651,0.523653259,-1.341465961,2.893941952,-1
46,MODEL1,PARMS,RUL,1.299831036,8.500434655,0.016575035,-0.233450132,1.123685909,-0.18295415,0.712900517,-0.750354908,0.556578968,-1.653050432,3.474647101,-1
47,MODEL1,PARMS,RUL,1.293877773,0.837907909,0.146994169,-0.300927445,1.283800993,0.269377579,0.624426037,-2.283184523,0.459509648,-1.673724427,3.713798355,-1
48,MODEL1,PARMS,RUL,1.499290828,-7.794756046,0.305952519,-0.66428899,1.518147911,0.746409766,-1.572769932,2.965131081,0.466023026,-1.197718739,2.524692307,-1
49,MODEL1,PARMS,RUL,1.256804616,-10.70017862,0.301169009,-0.542367831,1.731603633,0.800899917,-0.770285301,0.555506698,0.769352703,-0.81159433,0.931061339,-1
50,MODEL1,PARMS,RUL,1.373907841,1.886064023,-0.016617722,0.141791352,0.293667416,0.361441805,-1.449812575,2.858839255,-0.023087623,1.139226043,-2.598792918,-1
51,MODEL1,PARMS,RUL,1.329091235,-1.328025554,0.158391895,-0.163691069,1.173935959,0.282095132,0.855240669,-2.931731784,0.794967447,-2.597328398,6.327800458,-1
52,MODEL1,PARMS,RUL,1.396750778,-6.013827503,-0.028702858,0.064207034,0.081858051,0.704253732,-2.178800473,5.210367767,0.528619099,-1.787517271,4.124995056,-1
53,MODEL1,PARMS,RUL,1.347267823,-0.06035559,0.507433376,-1.627769035,6.946901999,0.387191098,-1.058038523,2.018195831,-0.105366985,1.067654305,-3.00016476,-1
54,MODEL1,PARMS,RUL,1.186621374,-8.217580139,0.347086439,-0.420525097,0.868654768,0.680052763,-1.169163725,2.639863105,0.653233925,-1.004864487,1.292868354,-1
55,MODEL1,PARMS,RUL,1.364174761,-5.610225719,-0.213656679,0.634848579,-2.703552191,0.727032383,-1.987308711,4.386506784,0.513411396,-0.52932745,0.482617766,-1
56,MODEL1,PARMS,RUL,1.222256964,-5.569389157,-0.075806056,-0.178655571,1.106522789,0.803031743,-4.735993184,11.60371746,0.159420591,1.330957301,-4.156751727,-1
57,MODEL1,PARMS,RUL,1.313366022,-1.134912767,0.238303239,-0.292989668,0.545008131,0.277607192,-0.323375497,0.290033152,0.751151651,-2.275078672,4.58435331,-1
58,MODEL1,PARMS,RUL,1.253359666,-8.99095755,-0.047036098,0.241828226,-1.290245374,0.934728155,-1.233615595,1.792745093,0.297528762,-0.333820277,0.23451869,-1
59,MODEL1,PARMS,RUL,1.163378099,2.396043488,0.303694069,-0.695574735,2.890733506,0.131477439,1.494743429,-4.571867534,0.37870893,-0.646193585,1.143534328,-1
60,MODEL1,PARMS,RUL,1.277173089,-12.29276401,0.021165171,0.022264259,0.550347282,1.040428738,-2.966478433,6.839105926,0.602739888,-1.482102477,2.833649792,-1
61,MODEL1,PARMS,RUL,1.38990169,-5.359553648,0.204379647,-0.586259871,3.227081362,0.479230046,-1.189967377,2.471715177,0.921959515,-2.171184777,4.237757492,-1
62,MODEL1,PARMS,RUL,1.297789847,-4.537171987,0.240336366,-0.614261827,1.855157618,0.507581356,-1.013341637,2.087187869,0.653796907,-1.409490025,2.396457655,-1
63,MODEL1,PARMS,RUL,1.526448093,-13.12596332,0.226597896,-0.58418792,1.93086497,1.155696556,-3.410725645,7.319238731,0.207631768,0.459726967,-1.649078454,-1
64,MODEL1,PARMS,RUL,1.301776023,7.762841271,0.005379524,0.173225531,-0.98713342,-0.037110577,0.162823274,-1.024235816,0.176252379,-0.348791952,1.332034058,-1
65,MODEL1,PARMS,RUL,1.390801264,5.747073402,0.282767116,-0.513691636,1.104626822,-0.006052222,-0.291360292,0.827570679,0.279246142,-0.474689207,1.015728804,-1
66,MODEL1,PARMS,RUL,1.315659612,-4.572786547,0.23512617,0.017449415,-0.789198547,0.518145984,-1.511689818,3.706105802,0.564882561,-1.014518934,1.441680279,-1
67,MODEL1,PARMS,RUL,1.420904437,4.756460925,0.326793106,-0.761436838,2.824726353,0.114884015,1.754244648,-4.684740038,-0.159387297,1.868646586,-5.185143151,-1
68,MODEL1,PARMS,RUL,1.265373202,-13.58311838,0.182974463,-0.533999221,2.330826119,1.212245109,-2.785072047,5.463085178,0.138630464,-0.214634814,0.055209764,-1
69,MODEL1,PARMS,RUL,1.233091222,-11.99597674,0.337827011,-0.632146464,2.604083012,0.980286685,-1.562997221,2.713844922,0.36864875,-0.498316834,0.818309163,-1
70,MODEL1,PARMS,RUL,1.127520775,-7.269937936,0.097185901,-0.182019722,1.42586881,0.687506028,-0.99838919,1.539949184,0.656064405,-1.641115094,3.716574493,-1
71,MODEL1,PARMS,RUL,1.182288653,10.95340722,0.188251209,-1.045259374,4.512947785,-0.421795045,1.672738379,-2.766737028,0.658540666,-0.818439478,1.019886237,-1
72,MODEL1,PARMS,RUL,1.412049777,3.099160695,0.084742982,-0.127110654,0.367197408,0.097029535,1.447302051,-4.738015979,0.67220031,-2.220076373,5.158535045,-1
73,MODEL1,PARMS,RUL,1.355467858,-8.845536766,0.600186983,-1.421703232,4.722587531,0.730778851,-0.951916026,0.521930841,0.422020027,-1.542075353,4.760422921,-1
74,MODEL1,PARMS,RUL,1.345205542,-19.44882308,0.157958851,-0.383108536,2.142377193,1.213971643,-2.212188024,3.200271791,1.400139035,-4.117391902,9.107286229,-1
75,MODEL1,PARMS,RUL,1.310554225,13.67440877,0.007339857,0.267012994,-0.566703441,-0.525018222,1.966516426,-4.067598769,0.580857878,-1.237834821,2.58460637,-1
76,MODEL1,PARMS,RUL,1.33284229,-2.575250119,0.049982863,-0.054236801,0.160973338,0.400244131,-0.591170426,0.815040288,0.803559405,-1.922676393,3.739260266,-1
77,MODEL1,PARMS,RUL,1.266119951,-6.625750142,0.102374291,-0.338888408,1.772340767,0.893685578,-2.877895978,5.860312814,-0.147318202,1.023970685,-2.321983186,-1
78,MODEL1,PARMS,RUL,1.315857335,-7.578208907,0.216711464,-1.00097862,4.223337547,0.735266839,-2.251562659,6.179240519,0.557950304,-0.990251743,0.774181223,-1
79,MODEL1,PARMS,RUL,1.381540806,-4.910302914,-0.112568911,0.259263894,-0.907730202,0.702954872,-1.010886014,2.463991009,0.400772119,-1.303955815,2.513279596,-1
80,MODEL1,PARMS,RUL,1.49569574,-2.377654451,0.309989498,-1.582962106,7.020689226,0.351285253,0.387540336,-1.659415562,0.796820692,-2.823352291,6.766323042,-1
81,MODEL1,PARMS,RUL,1.375029974,8.072496884,-0.004958958,-0.226219079,1.399715771,-0.12308009,2.0257062,-4.552428068,0.446563911,-1.186868476,2.112603581,-1
82,MODEL1,PARMS,RUL,1.371861122,4.147213014,0.402839827,-1.496759098,5.391557334,0.102459978,1.674037613,-4.173101183,0.134686228,-1.190081867,3.418244384,-1
83,MODEL1,PARMS,RUL,1.260801856,-2.10933429,0.174899686,-0.814781878,4.168660621,0.441606506,-0.385435877,1.117972185,0.407471184,-0.854675931,1.491443523,-1
84,MODEL1,PARMS,RUL,1.228327138,0.090364852,0.065076113,-0.339429701,1.517287239,0.290539442,-1.038642179,2.611111244,0.626816332,-1.272916384,2.361063042,-1
85,MODEL1,PARMS,RUL,1.235929821,-10.52267245,0.286091406,-0.652028213,2.172781842,0.931811933,-1.573478198,2.964245996,0.355823012,-0.487686666,0.371013441,-1
86,MODEL1,PARMS,RUL,1.289946011,-0.137221407,0.092808393,0.271774572,-0.719070533,0.285308739,-0.123076797,0.389615579,0.48370072,-0.557513126,0.538494624,-1
87,MODEL1,PARMS,RUL,1.25269053,-25.10544402,0.518931791,-1.256472973,4.785419512,1.674188298,-4.742924765,9.510254622,0.685109393,-1.935278431,4.63124891,-1
88,MODEL1,PARMS,RUL,1.305461936,3.313582036,0.471084217,-0.93788148,3.211649889,0.076421623,0.154396045,0.298228475,0.225129745,-0.275033956,0.335559353,-1
89,MODEL1,PARMS,RUL,1.211909671,-14.82373278,0.301779637,-0.872002911,3.840273989,1.310504758,-3.781639481,7.478214669,-0.034404687,0.407322093,-0.612542275,-1
90,MODEL1,PARMS,RUL,1.299234599,-3.897979586,0.181927306,-0.75534106,3.149597268,0.42283999,0.109482146,-0.772435096,0.86822337,-2.410855362,5.123233798,-1
91,MODEL1,PARMS,RUL,1.352572413,4.533374061,0.077194111,-0.176062827,0.474545886,0.13395134,0.348459625,-0.566674382,0.227336203,-1.133970935,2.764222217,-1
92,MODEL1,PARMS,RUL,1.305283122,5.908114109,0.379510978,-1.236896782,4.606590166,-0.017859119,2.043958356,-5.075024061,0.033606636,1.008675285,-2.79774614,-1
93,MODEL1,PARMS,RUL,1.170698536,-0.238511656,0.205764052,-1.017592009,4.328896906,0.283203565,-0.833415423,2.24614894,0.643561367,-1.648556689,3.019971309,-1
94,MODEL1,PARMS,RUL,1.301576408,-5.16627776,0.167735754,-0.569215535,3.083076404,0.682328869,-1.008948731,2.301210852,0.223613434,-0.233494434,-0.123864631,-1
95,MODEL1,PARMS,RUL,1.368901509,-5.738400392,0.127220122,-0.383263671,1.382976794,0.652448659,-0.946772561,2.31878527,0.564124567,-2.086533785,4.261064889,-1
96,MODEL1,PARMS,RUL,1.33446518,-7.521581713,0.16316857,-0.534921238,2.484375245,0.810018766,-0.860274134,0.855555185,0.230454339,-0.249751659,0.054274108,-1
97,MODEL1,PARMS,RUL,1.318759287,9.11151549,0.50960972,-1.381008125,5.337161785,-0.322659842,1.896251733,-4.694894659,0.387042944,-1.021955451,2.733847029,-1
98,MODEL1,PARMS,RUL,1.336108341,-0.863598006,0.49426252,-1.561366199,5.677261449,0.512588153,-2.07309823,5.110947295,-0.387862454,2.394246303,-6.061856712,-1
99,MODEL1,PARMS,RUL,1.25613138,6.472580703,0.230691621,-0.320226408,1.611091475,-0.128608022,0.405851567,-0.181467364,0.431579529,0.098665801,-0.926401471,-1
100,MODEL1,PARMS,RUL,1.420852194,-4.652103637,0.280859248,-1.201075911,5.180553293,0.717072766,-0.966649192,1.901331474,0.00382317,-0.724933159,2.099498601,-1
101,MODEL1,PARMS,RUL,1.345887589,-24.87221602,-0.150441722,0.411456502,-1.057140217,1.999252305,-5.260459728,10.26461294,0.131680398,-0.238219321,0.147120112,-1
102,MODEL1,PARMS,RUL,1.363085906,6.30467943,0.027215415,0.352968127,-2.504613461,-0.086881896,2.224348757,-5.109153002,0.552580926,-1.514346843,3.382103712,-1
103,MODEL1,PARMS,RUL,1.286390429,-2.114502096,0.207268083,-1.060516734,4.439224557,0.494120594,0.020020058,-1.274124754,0.267419297,-0.881876669,2.000848323,-1
104,MODEL1,PARMS,RUL,1.315795223,10.31863326,0.456080682,-1.165212503,4.017461619,-0.457049702,1.438897056,-3.23916096,0.700247972,-1.496624678,3.520251427,-1
105,MODEL1,PARMS,RUL,1.368897885,2.502747449,0.177369089,-0.630369164,2.929130681,0.253584952,0.244287864,-0.69360174,0.076736349,0.364771424,-1.165021951,-1
106,MODEL1,PARMS,RUL,1.373182946,4.802119713,0.255814961,0.038315649,-1.230324062,-0.034755866,1.241674716,-3.245319244,0.434278465,-0.370451884,0.16051498,-1
107,MODEL1,PARMS,RUL,1.32473583,-8.792959863,0.073416494,-0.492757592,2.069541305,1.09792962,-2.336778809,4.618352156,-0.290190399,0.466103105,-0.859805391,-1
108,MODEL1,PARMS,RUL,1.166758869,1.101860245,-0.267857965,0.679201844,-2.333660933,0.364683737,-0.980192867,1.811320523,0.447887859,-0.8013748,1.328520858,-1
109,MODEL1,PARMS,RUL,1.380373331,-10.57447046,0.208480712,-0.411167052,2.122871127,1.156798369,-3.071148209,5.894665173,-0.376335516,1.309205999,-2.692235701,-1
110,MODEL1,PARMS,RUL,1.294195321,6.397276485,0.12075182,-0.735040263,3.270328543,-0.035920929,-0.106606791,0.499200583,0.379976721,-0.555978071,0.681833336,-1
111,MODEL1,PARMS,RUL,1.265319194,7.411470832,-0.070960744,0.518724688,-2.531255593,-0.000100195,1.278651284,-2.515603294,0.072382129,0.768926168,-2.797628764,-1
112,MODEL1,PARMS,RUL,1.287275627,3.08526313,0.381574411,-1.155393909,5.222273321,0.101622397,0.791039913,-2.230488962,0.283479702,-0.562117939,1.260988258,-1
113,MODEL1,PARMS,RUL,1.22431263,-16.68814663,-0.037205524,-0.41882174,3.101480648,1.453902541,-3.60615286,7.032533341,0.184813108,-0.118721083,0.159121362,-1
114,MODEL1,PARMS,RUL,1.328194876,4.210913343,0.127197398,-0.166437575,-0.024562964,0.158799384,-0.268467693,0.707040416,0.07729362,0.166338016,-0.432355642,-1
115,MODEL1,PARMS,RUL,1.296151908,0.919023818,-0.102927312,0.542398276,-2.210812595,0.149863075,0.01528351,0.173082273,1.046356033,-2.607829853,5.587195385,-1
116,MODEL1,PARMS,RUL,1.2511708,3.974268738,0.392741876,-1.257873589,5.378546625,0.037918497,0.760494519,-1.862816996,0.306350736,-0.535548977,1.355031756,-1
117,MODEL1,PARMS,RUL,1.315296971,-3.514799595,0.351058589,-1.299963635,4.632397672,0.599713653,-2.599450147,6.811938121,0.075489707,0.165597918,-0.637097518,-1
118,MODEL1,PARMS,RUL,1.235652058,-14.08583431,-0.180712465,0.549130472,-2.276150896,1.257861758,-3.163314749,5.707548755,0.417272265,-0.348180243,0.181204129,-1
119,MODEL1,PARMS,RUL,1.434234579,4.173892733,0.38929793,-1.303198593,4.91301573,0.213754345,-0.647896495,1.51204286,-0.258184462,0.832457791,-1.468611793,-1
120,MODEL1,PARMS,RUL,1.2944406,-9.936473118,0.398597199,-1.197398956,4.375037472,0.825668973,-2.578278611,4.795502805,0.577176223,-1.778971546,4.939088611,-1
121,MODEL1,PARMS,RUL,1.285107639,-7.241146753,0.131892723,-0.159598123,0.477626211,0.833528305,-2.436922327,5.836179453,0.114837185,0.791115601,-2.856720892,-1
122,MODEL1,PARMS,RUL,1.267389016,12.86400262,0.162407632,-0.650354289,2.893226012,-0.303771167,1.86984588,-4.339649398,-0.141316504,0.679924125,-1.649763772,-1
123,MODEL1,PARMS,RUL,1.445875287,17.10009245,0.052356458,-0.491896453,3.000649948,-0.751042498,2.303471505,-4.69034624,0.724552987,-2.098197941,5.057883483,-1
124,MODEL1,PARMS,RUL,1.297468697,-2.866150458,0.190937511,-0.681062666,2.684043381,0.495124733,-0.846504406,1.592576469,0.384485731,-0.444970658,0.232631457,-1
125,MODEL1,PARMS,RUL,1.162838134,-7.036050134,0.022925875,0.003055271,0.526615594,0.695040835,-0.20483035,0.087634573,0.681579569,-2.235855332,4.513310543,-1
126,MODEL1,PARMS,RUL,1.476702637,-7.819860892,0.224892143,-0.754760062,2.10684113,0.72068447,-0.552195989,-0.050694881,0.683212005,-2.611357378,6.554000404,-1
127,MODEL1,PARMS,RUL,1.229771386,-0.653747707,0.207233336,-0.616583619,2.353676075,0.408315894,-0.495735555,0.78944646,0.191301663,-0.149730391,0.044420906,-1
128,MODEL1,PARMS,RUL,1.131636245,-11.19301732,-0.01081095,-0.161758623,1.297956802,1.058939743,-1.143315127,1.525689295,0.302479344,-0.131858915,-0.235047561,-1
129,MODEL1,PARMS,RUL,1.387832806,13.56508272,0.145349727,-0.298494212,0.935989967,-0.5483694,1.873200156,-3.19528557,0.537933875,-0.132495919,-0.911627431,-1
130,MODEL1,PARMS,RUL,1.326240557,-0.507147251,0.115141432,-0.571480556,3.264948131,0.579313142,-1.650367458,4.281748767,-0.371222474,0.997656105,-2.273876021,-1
131,MODEL1,PARMS,RUL,1.235906858,13.56811864,0.261585937,-0.26756735,0.198843886,-0.621835602,2.363339217,-4.23097523,0.688331714,-1.300373336,2.188703457,-1
132,MODEL1,PARMS,RUL,1.289100335,10.77399522,0.166885094,-0.863124392,4.277085673,-0.238229344,2.23450381,-6.081541606,0.046872316,0.401031447,-0.517416143,-1
133,MODEL1,PARMS,RUL,1.293741193,-14.02875126,0.215496823,-0.61078322,2.931594068,1.055951862,-3.124353074,7.429976554,0.780807573,-1.946036312,3.308841926,-1
134,MODEL1,PARMS,RUL,1.306171256,-15.55818649,-0.077933493,0.104214803,-0.191103795,1.373127705,-4.741475072,10.81272009,0.276285643,0.079002429,-1.251808324,-1
135,MODEL1,PARMS,RUL,1.291994449,-3.575135511,0.03477668,-0.185521516,0.246202557,0.50047856,-1.294583369,3.37361669,0.697339654,-1.520133298,2.65102636,-1
136,MODEL1,PARMS,RUL,1.361098793,4.463769457,-0.00552367,0.281064346,-1.637849519,0.136493272,-0.12479609,1.379277723,0.231238849,-1.059422033,2.1731605,-1
137,MODEL1,PARMS,RUL,1.275828611,3.578193502,0.293636471,-1.012975419,4.508316849,-0.032703394,0.93112843,-2.02241872,0.724867141,-1.248428777,2.367915628,-1
138,MODEL1,PARMS,RUL,1.271844357,-1.223491691,0.062329931,0.242517141,-0.461127626,0.413054923,-0.138785101,0.421909099,0.323419473,-0.430452512,0.416191289,-1
139,MODEL1,PARMS,RUL,1.20974036,1.192734965,0.18125644,-0.552678544,2.154217381,0.299928576,-1.082776372,2.773698126,0.227165394,-0.300714112,0.35274011,-1
140,MODEL1,PARMS,RUL,1.293243589,-13.67575923,0.278713101,-0.643197238,1.843776106,1.174481538,-3.924323364,8.338221274,0.323713197,-1.754538987,4.707006282,-1
141,MODEL1,PARMS,RUL,1.170776183,-7.188250824,0.175405281,-0.550863386,2.253772253,0.756706968,-3.063095283,7.818479788,0.422547841,-0.851115313,1.356979053,-1
142,MODEL1,PARMS,RUL,1.278002065,-6.871934512,0.112517278,-0.551461682,3.024451698,0.790881133,-3.098229319,7.722142563,0.329183988,-0.735065575,1.353674345,-1
143,MODEL1,PARMS,RUL,1.409907711,-8.247376988,0.260958745,-0.76263415,3.172266183,0.797675014,-1.448292396,2.498042777,0.290585366,0.99633966,-3.26178694,-1
144,MODEL1,PARMS,RUL,1.294549332,4.731021494,0.314281168,-0.491876713,1.219779673,0.150796093,0.084968537,-0.156920233,-0.191428289,0.889718158,-1.749665298,-1
145,MODEL1,PARMS,RUL,1.336387165,-14.5265426,0.198826427,-0.225107717,0.060731196,1.04623249,-3.014214424,6.300561093,0.932632138,-2.799078342,6.097011949,-1
146,MODEL1,PARMS,RUL,1.2536845,0.830360628,-0.145070235,-0.08418125,1.363005962,0.421850328,-1.019078156,2.521822331,0.226150734,-0.603781715,1.339730549,-1
147,MODEL1,PARMS,RUL,1.403211162,9.868925342,0.189630385,-0.779364626,2.546719524,-0.350353659,3.715036674,-9.390441246,0.750895512,-3.468245086,8.473866318,-1
148,MODEL1,PARMS,RUL,1.331925552,-6.027200029,0.293356953,-1.187566742,4.969004476,0.725131272,-2.188109831,5.000982007,0.156206024,0.420510546,-1.728849257,-1
149,MODEL1,PARMS,RUL,1.222257651,-12.10642579,0.283126832,-0.589822723,2.155180449,0.986808658,-1.137913879,1.630747574,0.443155987,-0.464839834,-0.041214286,-1
150,MODEL1,PARMS,RUL,1.248225108,-5.999707661,0.188197313,-0.8325453,4.147766166,0.740073512,-1.190404443,2.099749188,0.232076527,-1.06666356,2.720624843,-1
151,MODEL1,PARMS,RUL,1.285629504,-10.53953066,0.07844515,-0.178294648,1.208026664,0.989135375,-1.998887912,4.046473427,0.290920796,-0.114957086,-0.262442493,-1
152,MODEL1,PARMS,RUL,1.326298534,-1.648886583,0.171020046,-0.277428097,1.502857055,0.268853381,-0.899252122,2.881540814,0.921443803,-2.353165919,4.646787788,-1
153,MODEL1,PARMS,RUL,1.29316914,0.074910449,0.076401712,-0.241160608,1.392274185,0.513945672,-0.819675096,1.508487824,-0.261727766,0.454439558,0.017278539,-1
154,MODEL1,PARMS,RUL,1.348420792,-25.00017211,0.357736837,-1.508281779,6.509815615,1.791677108,-4.751837761,9.981350777,0.425989725,-1.291988677,3.133095788,-1
