SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RB4_5
865,MODEL1,PARMS,RB4_5,0.871140064,11.74768425,0.191685153,-0.424505109,1.294755969,-0.411390852,1.406096688,-2.691557532,-1
866,MODEL1,PARMS,RB4_5,0.797358436,9.018646478,-0.289735736,0.497114799,-1.754594285,-0.095961276,0.030021162,0.324952727,-1
867,MODEL1,PARMS,RB4_5,0.857597824,10.50227243,-0.057168459,-0.101657452,0.721335751,-0.243908836,0.127612359,0.210631419,-1
868,MODEL1,PARMS,RB4_5,0.834027111,4.625775047,-0.078641628,0.022091635,0.170387383,0.113682302,-1.035946601,2.916498488,-1
869,MODEL1,PARMS,RB4_5,0.841351019,12.07215697,-0.056515089,-0.390817533,1.691507824,-0.34101597,0.953884296,-1.840275855,-1
870,MODEL1,PARMS,RB4_5,0.898001376,5.046436437,-0.002385366,-0.171846361,0.611603291,0.056657103,-0.476158221,1.429483842,-1
871,MODEL1,PARMS,RB4_5,0.956309099,3.116931008,0.154706005,-0.567973165,1.780939779,0.141555715,-0.200740438,-0.121841837,-1
872,MODEL1,PARMS,RB4_5,0.934957774,4.817584376,0.075793898,-0.185947184,-0.043827167,0.059904886,0.033810271,-0.356825726,-1
873,MODEL1,PARMS,RB4_5,0.824565536,9.489292129,-0.178703734,0.192003015,-0.824349391,-0.152399253,0.552716103,-1.340696736,-1
874,MODEL1,PARMS,RB4_5,0.876899719,-4.805423733,0.021286673,-0.206178376,0.664227424,0.650171089,-1.589396515,2.938354075,-1
875,MODEL1,PARMS,RB4_5,0.909739145,10.94597049,-0.044677393,-0.315451214,1.20253825,-0.270477655,1.205789919,-2.743395552,-1
876,MODEL1,PARMS,RB4_5,0.909250979,9.335388622,0.032281115,-0.08384114,-0.337981942,-0.20307559,-0.288659645,1.349125813,-1
877,MODEL1,PARMS,RB4_5,0.864976964,10.15399692,0.014181928,0.206724728,-1.856216119,-0.260130357,0.920165613,-1.700291052,-1
878,MODEL1,PARMS,RB4_5,0.814167999,8.918946455,-0.093626838,-0.235518849,1.392481723,-0.133087291,-0.146598196,0.791287212,-1
879,MODEL1,PARMS,RB4_5,0.888554099,3.736413845,0.102606894,-0.306138809,0.878489983,0.110055512,-0.335330591,0.751147696,-1
880,MODEL1,PARMS,RB4_5,0.920686762,-2.212185076,0.138663247,-0.510637836,1.619768593,0.464330832,-1.432968982,3.436930152,-1
881,MODEL1,PARMS,RB4_5,0.886334235,10.70206473,0.121994382,-0.552162707,1.844932335,-0.300543791,0.446858405,-0.663595548,-1
882,MODEL1,PARMS,RB4_5,0.892293883,12.053991,-0.140262934,-0.017725627,0.073812231,-0.305254711,0.068511998,0.34638556,-1
883,MODEL1,PARMS,RB4_5,0.859964658,6.936902079,0.009798208,-0.385602953,1.443004699,-0.037480256,-1.126936307,3.117459582,-1
884,MODEL1,PARMS,RB4_5,0.894929006,11.14994169,-0.014024672,-0.113816491,0.415812874,-0.308963435,1.086727272,-2.066289752,-1
885,MODEL1,PARMS,RB4_5,0.818062715,3.040741058,-0.124427224,0.268219518,-1.15804082,0.209138065,-0.314191377,0.72008953,-1
886,MODEL1,PARMS,RB4_5,0.817413535,12.48044993,0.064948941,-0.697890099,3.111202477,-0.379243842,-0.614804122,2.571424151,-1
887,MODEL1,PARMS,RB4_5,0.894400775,-4.337247597,-0.020229602,-0.466932362,1.816126885,0.665735179,-2.977455755,6.796987991,-1
888,MODEL1,PARMS,RB4_5,0.854232905,15.29367983,-0.031025074,-0.044578023,-0.171656295,-0.566672541,2.589998171,-5.708664363,-1
889,MODEL1,PARMS,RB4_5,0.83893843,5.725753687,-0.017525035,0.03321274,-0.221706431,0.023430582,-0.660359471,2.084244411,-1
890,MODEL1,PARMS,RB4_5,0.930717552,-5.11226322,0.104894308,-0.212694233,0.159889394,0.64564209,-1.559345346,3.145402058,-1
891,MODEL1,PARMS,RB4_5,0.851806834,11.56022746,0.202954391,-0.757244852,2.54294832,-0.388639572,1.49433308,-3.208012346,-1
892,MODEL1,PARMS,RB4_5,0.840813197,-1.08824945,0.144039538,-0.46577809,1.27491089,0.400745302,-1.355193813,2.92462372,-1
893,MODEL1,PARMS,RB4_5,0.83466942,12.8814252,-0.084360406,0.154749898,-1.339023961,-0.38442022,0.605436269,-0.801827512,-1
894,MODEL1,PARMS,RB4_5,0.956118418,7.135777089,-0.15649119,0.40127607,-1.859234149,-0.023304695,-0.369706738,1.513772312,-1
895,MODEL1,PARMS,RB4_5,0.88642139,11.38180689,0.175801113,-0.237725106,-0.053481594,-0.376121036,1.07552132,-2.077795647,-1
896,MODEL1,PARMS,RB4_5,0.93526956,4.141721334,0.081639011,-0.403152895,1.013400319,0.107056723,-1.309021205,3.42287966,-1
897,MODEL1,PARMS,RB4_5,0.799999957,-0.873066498,0.082531161,-0.314386442,0.404119254,0.400452948,-1.451105361,3.277175684,-1
898,MODEL1,PARMS,RB4_5,0.815271815,0.307717558,0.039059915,-0.420844718,1.903366782,0.349391015,-1.645522656,3.750946949,-1
899,MODEL1,PARMS,RB4_5,0.925718344,5.368943971,-0.1961411,0.400896409,-2.016210297,0.083503351,0.435889411,-0.841456806,-1
900,MODEL1,PARMS,RB4_5,0.931280715,0.315654827,0.027510294,-0.233075287,1.313752452,0.338314764,-1.503400224,3.448481908,-1
901,MODEL1,PARMS,RB4_5,0.907917834,12.7637477,0.143577994,-0.377607098,0.679411017,-0.45038686,1.129212127,-1.612087306,-1
902,MODEL1,PARMS,RB4_5,0.830880634,8.104642644,-0.078893282,-0.104912897,0.579165724,-0.093454761,0.266984367,-0.54842908,-1
903,MODEL1,PARMS,RB4_5,0.846861648,6.9962053,0.050197508,-0.21447508,0.361761173,-0.071794218,0.134954827,0.077005617,-1
904,MODEL1,PARMS,RB4_5,0.867000743,10.94824202,-0.102606483,0.279887169,-1.743310711,-0.270401283,0.873127726,-1.536058064,-1
905,MODEL1,PARMS,RB4_5,0.790120804,10.11614744,0.260650171,-0.821435463,2.785291147,-0.313149417,0.940336122,-1.723035792,-1
906,MODEL1,PARMS,RB4_5,0.936119086,11.26849355,0.027336134,-0.140385911,-0.063536215,-0.325068676,0.372191464,-0.261941589,-1
907,MODEL1,PARMS,RB4_5,0.803166674,-6.221363364,-0.030847453,-0.221543757,1.221474113,0.766031816,-3.533920636,8.38298321,-1
908,MODEL1,PARMS,RB4_5,0.879319326,7.734061347,-0.049612023,0.160348466,-0.967405534,-0.090270619,0.081915128,-0.100325702,-1
909,MODEL1,PARMS,RB4_5,0.929460903,17.27716498,0.125694726,-0.64931808,2.489129677,-0.709173455,2.556188815,-5.726756703,-1
910,MODEL1,PARMS,RB4_5,0.973846259,18.99849407,-0.201571491,0.240766202,-1.201735171,-0.733097108,3.316938908,-7.3855926,-1
911,MODEL1,PARMS,RB4_5,0.883000255,6.733689726,0.029036114,-0.112979107,0.038214998,-0.040862084,-0.259106187,0.619605456,-1
912,MODEL1,PARMS,RB4_5,0.89879073,-3.415926374,-0.05567702,-0.185359146,0.206377048,0.615736643,-2.55256092,5.379598216,-1
913,MODEL1,PARMS,RB4_5,0.857944403,12.27157365,-0.064314408,-0.140170233,0.712560827,-0.362470356,1.218169268,-2.02134842,-1
914,MODEL1,PARMS,RB4_5,0.90342531,-0.929515255,-0.008905873,-0.576638827,2.770430204,0.446760368,-2.297828882,5.320780287,-1
915,MODEL1,PARMS,RB4_5,0.842271016,13.82478314,-0.08663679,0.276756761,-1.574926619,-0.450565151,1.033890088,-1.513901803,-1
916,MODEL1,PARMS,RB4_5,0.91142373,3.24692395,0.10293318,-0.277510143,0.320422384,0.142114849,-0.698913266,1.889944416,-1
917,MODEL1,PARMS,RB4_5,0.878797716,7.991503052,-0.061447665,-0.002503614,-0.093329062,-0.097170969,0.117261963,-0.05178826,-1
918,MODEL1,PARMS,RB4_5,0.839837101,1.637812064,0.033040779,-0.4209411,1.720460233,0.268288958,-0.669600307,1.155174908,-1
919,MODEL1,PARMS,RB4_5,0.93701233,0.439748467,0.176110814,-0.721188655,2.415579917,0.302574173,-1.117742506,2.332632306,-1
920,MODEL1,PARMS,RB4_5,0.870683901,-2.765741082,-0.218448766,0.117389211,-0.376106533,0.617468575,-2.644704589,5.900685577,-1
921,MODEL1,PARMS,RB4_5,0.821078449,3.179548732,0.074400508,-0.331315647,1.104754276,0.147685406,0.110735624,-0.862756089,-1
922,MODEL1,PARMS,RB4_5,0.845857074,13.33113382,0.147112984,-0.420062798,1.335786377,-0.495732814,2.307889706,-5.06048613,-1
923,MODEL1,PARMS,RB4_5,0.907650175,-3.464469444,0.198690933,-0.636155234,1.920464032,0.530872603,-2.172069267,5.038794004,-1
924,MODEL1,PARMS,RB4_5,0.959148345,12.23730156,-0.206179395,0.133285838,-0.306427274,-0.310958063,0.699490128,-1.103982421,-1
925,MODEL1,PARMS,RB4_5,0.801619847,7.007950411,-0.207533543,0.445643716,-1.98052747,0.003500054,-0.790034871,2.151951904,-1
926,MODEL1,PARMS,RB4_5,0.875281872,6.823332386,0.119578846,-0.709222367,2.816575102,-0.064338466,-0.423001851,1.510589794,-1
927,MODEL1,PARMS,RB4_5,0.910922044,-7.075544261,-0.038975334,-0.242028157,1.100079037,0.821652655,-2.953324506,6.227366261,-1
928,MODEL1,PARMS,RB4_5,0.909531809,15.2937037,-0.108520065,0.337547563,-1.830420027,-0.536888417,2.066188006,-4.475954535,-1
929,MODEL1,PARMS,RB4_5,0.828841273,9.0472697,0.080281119,-0.76665755,3.562688537,-0.183455001,0.100145442,-0.069847047,-1
930,MODEL1,PARMS,RB4_5,0.881714399,5.297427437,-0.138556083,0.030381564,-0.002080739,0.089596989,0.050593535,-0.292081465,-1
931,MODEL1,PARMS,RB4_5,0.838699085,-1.215051022,-0.128952298,-0.028755759,0.355436713,0.478918555,-1.092470508,1.712767002,-1
932,MODEL1,PARMS,RB4_5,0.82942426,10.80331902,0.111282203,-0.407084008,0.727703356,-0.309591753,0.959450661,-2.029083632,-1
933,MODEL1,PARMS,RB4_5,0.933327957,8.314010981,0.104952157,-0.437021825,1.383953558,-0.157662753,0.884933531,-2.167570586,-1
934,MODEL1,PARMS,RB4_5,0.913572544,-1.250890788,-0.17705853,0.675224439,-3.125879121,0.473484219,-0.810712736,1.235796371,-1
935,MODEL1,PARMS,RB4_5,0.870840055,16.5940396,-0.07854505,0.091609678,-1.091200442,-0.606276693,1.444454613,-3.016476619,-1
936,MODEL1,PARMS,RB4_5,0.906843564,2.186188019,-0.034550611,0.06694551,-1.1484416,0.250528401,-1.079725766,2.433331312,-1
937,MODEL1,PARMS,RB4_5,0.962674286,-4.701567861,-0.080020089,0.470317531,-2.724484929,0.67326518,-2.150167726,4.084608626,-1
938,MODEL1,PARMS,RB4_5,0.889628974,4.177759689,0.102392353,-0.54708957,1.783429192,0.094649914,-0.595899259,1.105989349,-1
939,MODEL1,PARMS,RB4_5,0.860657752,8.366118026,0.06379011,-0.321996359,1.115685792,-0.14780434,0.01898228,0.324197751,-1
940,MODEL1,PARMS,RB4_5,0.869427318,6.238587002,0.127726474,-0.449880176,1.117979521,-0.045298833,-0.548785131,1.524882433,-1
941,MODEL1,PARMS,RB4_5,0.933979958,7.433587417,-0.071720352,-0.007398318,0.122928073,-0.070110992,0.770262923,-1.501254592,-1
942,MODEL1,PARMS,RB4_5,0.861409432,8.480223095,-0.127669874,0.366833446,-2.593737477,-0.107070317,0.625981213,-1.419107204,-1
943,MODEL1,PARMS,RB4_5,0.85096347,10.74137761,-0.03530122,-0.425046419,1.636214835,-0.257124327,0.591050542,-1.134954827,-1
944,MODEL1,PARMS,RB4_5,0.876596983,3.504706528,0.118965936,-0.623805557,2.359903334,0.129132313,-0.876115354,2.307835771,-1
945,MODEL1,PARMS,RB4_5,0.785916369,10.68504567,-0.053451609,-0.352732883,1.500801595,-0.238979264,-0.389480793,1.630944333,-1
946,MODEL1,PARMS,RB4_5,0.863759292,13.65355229,-0.302390555,0.782020262,-3.203836586,-0.386330961,1.523772043,-3.616609892,-1
947,MODEL1,PARMS,RB4_5,0.864459104,3.188114852,0.094143412,-0.457503572,1.087615124,0.153863863,-0.427179027,0.839747778,-1
948,MODEL1,PARMS,RB4_5,0.90847648,4.413763624,0.073497522,-0.359085253,0.810643335,0.096879165,-0.932623911,2.489495621,-1
949,MODEL1,PARMS,RB4_5,0.829384168,11.3085532,-0.011798701,-0.316944622,1.585451631,-0.312928963,1.808097859,-4.1899313,-1
950,MODEL1,PARMS,RB4_5,0.867372987,1.311195784,-0.035988614,0.034809236,-0.538059341,0.300265442,-1.218052638,2.876172553,-1
951,MODEL1,PARMS,RB4_5,0.862984772,5.553418248,-0.077138557,-0.168299701,0.894398965,0.058192506,0.042275502,0.20436656,-1
952,MODEL1,PARMS,RB4_5,0.816310817,10.52093139,0.049149633,-0.546630267,2.064455583,-0.270313873,0.433875208,-0.661690368,-1
953,MODEL1,PARMS,RB4_5,0.846049173,13.57522713,-0.116206033,0.076202519,-0.767798737,-0.415136178,1.178790914,-2.293519434,-1
954,MODEL1,PARMS,RB4_5,0.839191927,6.833415972,-0.181920301,0.19170846,-0.509323518,0.001629098,-0.126916082,0.474909538,-1
955,MODEL1,PARMS,RB4_5,0.871045932,2.122638083,0.073322059,-0.479801902,1.675309833,0.229001947,-0.612569633,1.197504942,-1
956,MODEL1,PARMS,RB4_5,0.752055661,11.05241585,0.064047136,-0.217176435,0.810544988,-0.324549464,0.757641434,-1.13876163,-1
957,MODEL1,PARMS,RB4_5,0.849372348,4.436643194,-0.056309154,-0.186127851,0.541260187,0.139336106,-1.859790702,4.703326574,-1
958,MODEL1,PARMS,RB4_5,0.894703511,2.428232677,0.038366902,-0.469996442,1.250103384,0.239738054,-1.618783214,3.549612105,-1
959,MODEL1,PARMS,RB4_5,0.938008864,3.601222683,0.058070013,0.100845679,-0.766896737,0.115111696,-0.529226349,1.566652164,-1
960,MODEL1,PARMS,RB4_5,0.84486956,4.727614352,-0.055201926,-0.040920734,0.429749742,0.088363916,0.097110926,-0.046075622,-1
961,MODEL1,PARMS,RB4_5,0.859040884,-0.325103576,0.178415847,-0.726725454,2.729003509,0.346395654,-0.767836213,1.376831697,-1
962,MODEL1,PARMS,RB4_5,0.818208353,11.59345069,-0.007909728,0.054928083,-1.153507133,-0.33526665,0.779504202,-1.360449157,-1
963,MODEL1,PARMS,RB4_5,0.956316041,4.463198303,0.354266405,-0.960759801,3.484965036,-0.005769719,0.194648993,-0.356766355,-1
964,MODEL1,PARMS,RB4_5,0.864638242,10.46369547,0.003102454,-0.162682483,0.52323182,-0.266695257,0.898921805,-1.819130195,-1
965,MODEL1,PARMS,RB4_5,0.837117619,9.014416925,0.046150603,-0.285978739,0.80594109,-0.188966064,0.870468862,-2.159806631,-1
966,MODEL1,PARMS,RB4_5,0.883043428,7.745428822,0.358849878,-1.284169149,4.632971393,-0.184597187,0.374556376,-0.812259477,-1
967,MODEL1,PARMS,RB4_5,0.878227274,8.42352536,0.076393924,-0.380041293,1.131903858,-0.160272093,-0.105484915,0.829656094,-1
968,MODEL1,PARMS,RB4_5,0.944152147,-5.652034859,-0.007653685,0.091175405,-0.351833235,0.722711748,-2.557711956,5.03695354,-1
969,MODEL1,PARMS,RB4_5,0.86997683,6.069757261,-0.033471154,0.099786713,-0.805010183,0.012024208,0.078727059,-0.513596982,-1
970,MODEL1,PARMS,RB4_5,0.791006572,-2.462272886,0.061847436,-0.067637127,-0.101969891,0.495371673,-1.652707111,3.716503171,-1
971,MODEL1,PARMS,RB4_5,0.846222849,5.509683829,0.003123875,0.07269134,-0.872689431,0.035714456,-0.586734951,1.676990712,-1
972,MODEL1,PARMS,RB4_5,0.912993333,-3.479138656,-0.094430992,-0.141967665,0.897810873,0.620614622,-2.251926023,4.9287754,-1
973,MODEL1,PARMS,RB4_5,0.889144363,14.95043118,-0.137980709,0.154203484,-0.722252227,-0.496486338,1.419311769,-2.524651061,-1
974,MODEL1,PARMS,RB4_5,0.915058312,10.11952189,-0.052776101,0.164804032,-1.721868614,-0.223739207,0.315864854,-0.561629467,-1
975,MODEL1,PARMS,RB4_5,0.835929159,13.92136803,-0.002692858,-0.163403146,0.159296376,-0.476948923,1.774514192,-3.793907325,-1
976,MODEL1,PARMS,RB4_5,0.827921365,0.661199083,0.109493362,-0.323905178,0.977805196,0.303431739,-1.468853913,3.202760825,-1
977,MODEL1,PARMS,RB4_5,0.838651837,13.40236562,-0.008503718,-0.094308955,0.425143818,-0.443303004,0.597158551,-0.470507586,-1
978,MODEL1,PARMS,RB4_5,0.840051183,13.73173582,-0.108238528,0.141892213,-0.550798094,-0.438755155,1.243442716,-2.105021632,-1
979,MODEL1,PARMS,RB4_5,0.89008717,0.076993348,-0.176914752,0.282588049,-1.404605623,0.430444075,-2.007220832,4.634442537,-1
980,MODEL1,PARMS,RB4_5,0.84839799,9.751796104,-0.245182496,0.518397416,-1.934621057,-0.158176455,0.797128096,-1.638871908,-1
981,MODEL1,PARMS,RB4_5,0.775446782,-0.819397152,-0.073837328,0.158554704,-0.390167149,0.438249153,-1.851489131,3.983088253,-1
982,MODEL1,PARMS,RB4_5,0.753463575,2.687672716,0.303818901,-1.037884471,3.467673787,0.133274849,-0.393883708,0.887590631,-1
983,MODEL1,PARMS,RB4_5,0.880395693,0.001763792,0.021221971,-0.298419425,0.617918739,0.362154563,-0.337900146,0.180866889,-1
984,MODEL1,PARMS,RB4_5,0.895678484,8.019258537,0.17424937,-0.519542438,1.468649199,-0.17514201,0.98071193,-2.485866901,-1
985,MODEL1,PARMS,RB4_5,0.84415778,7.829691148,-0.002729886,-0.243642625,0.919134909,-0.103648873,-0.016783049,0.771183752,-1
986,MODEL1,PARMS,RB4_5,0.833255489,7.403566936,-0.032913599,0.003173027,-0.701785043,-0.066345047,-0.457135665,1.430765036,-1
987,MODEL1,PARMS,RB4_5,0.84331198,-5.961110228,-0.073722911,0.023824569,-0.455909144,0.763641816,-3.627381653,8.708132063,-1
988,MODEL1,PARMS,RB4_5,0.782713042,7.835425726,-0.061026293,-0.190088041,0.564469451,-0.074363896,0.047260092,-0.018341397,-1
989,MODEL1,PARMS,RB4_5,0.805677032,10.56251399,-0.054825771,-0.066673527,-0.085749574,-0.252278455,0.172811815,0.20155906,-1
990,MODEL1,PARMS,RB4_5,0.841329069,11.36101474,-0.152914548,0.376112619,-1.362737939,-0.285106976,1.049186177,-2.359679434,-1
991,MODEL1,PARMS,RB4_5,1.002222008,4.897357264,0.213160509,-0.545494027,1.67729055,0.005609245,0.566360678,-1.193978443,-1
992,MODEL1,PARMS,RB4_5,0.757004077,1.841165223,0.048800118,-0.364438107,1.078169789,0.248067711,-0.948527507,2.249572691,-1
993,MODEL1,PARMS,RB4_5,0.955233344,4.189189862,-0.067889934,-0.220109215,0.947792949,0.139182926,-0.546095442,1.341823703,-1
994,MODEL1,PARMS,RB4_5,0.966989857,0.679895629,-0.000128712,0.002758215,-0.314887142,0.325964145,-0.605804232,0.999859395,-1
995,MODEL1,PARMS,RB4_5,0.903918897,4.332292546,-0.003584366,-0.317590479,1.001153797,0.115344968,0.015737125,-0.229287542,-1
996,MODEL1,PARMS,RB4_5,0.791732037,11.63306682,-0.024449339,0.04355877,-0.276452106,-0.342436646,1.151575792,-2.293010037,-1
997,MODEL1,PARMS,RB4_5,0.811416385,-2.406536389,0.006817205,-0.122364953,0.33069353,0.515092154,-2.009302759,4.799514351,-1
998,MODEL1,PARMS,RB4_5,0.788393475,12.93927858,0.040949671,-0.216096572,0.584253942,-0.424123507,0.889580727,-1.36406704,-1
999,MODEL1,PARMS,RB4_5,0.872223138,0.257296801,0.105333653,-0.432212532,1.466450734,0.33854833,-1.903524201,4.685461334,-1
1000,MODEL1,PARMS,RB4_5,0.832002093,2.289261987,-0.184757458,0.277811984,-0.899043531,0.279841852,-1.138479044,2.564038977,-1
