SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LMB
707,MODEL1,PARMS,LMB,1.505538786,11.07108913,0.501225415,-0.767365581,2.496232051,-0.125078888,0.32989883,0.511908827,-1
708,MODEL1,PARMS,LMB,1.385098164,5.712289891,0.160838169,-0.100728585,0.735176418,0.315593033,-1.795444045,4.845606301,-1
709,MODEL1,PARMS,LMB,1.194345084,10.61859339,0.113729184,-0.11578968,0.552103881,0.02705136,0.1313384,0.092670261,-1
710,MODEL1,PARMS,LMB,1.273197318,-9.978207266,0.104347245,-0.005569284,-0.200270616,1.269518538,-3.086742635,6.148844692,-1
711,MODEL1,PARMS,LMB,1.253427922,19.77457754,0.290929575,-0.151056445,0.658501464,-0.600316177,1.978041472,-3.332483357,-1
712,MODEL1,PARMS,LMB,1.219894912,13.66842967,0.16791239,-0.698696035,4.357823931,-0.179618119,0.664378651,-0.426444857,-1
713,MODEL1,PARMS,LMB,1.301154148,21.58345691,0.027810133,0.246298732,-0.468546748,-0.645293189,3.492753065,-7.286325617,-1
714,MODEL1,PARMS,LMB,1.278191712,0.867231593,-0.096938011,0.211641793,-0.631585791,0.680951385,-2.257772769,4.965023271,-1
715,MODEL1,PARMS,LMB,1.376291296,10.64354298,0.145299502,-0.05815011,0.247376172,0.013828672,-0.300187317,1.797462114,-1
716,MODEL1,PARMS,LMB,1.301504797,1.715116046,0.223260602,-0.132067459,0.569686089,0.532049968,-2.967237426,8.315866538,-1
717,MODEL1,PARMS,LMB,1.383731632,8.53294119,0.213311035,0.071967225,-1.423481835,0.114032974,-0.112035317,0.833051255,-1
718,MODEL1,PARMS,LMB,1.523579728,-1.781424194,0.521033776,-1.359980371,4.859762997,0.693683424,-3.674872816,9.366072395,-1
719,MODEL1,PARMS,LMB,1.308427962,3.573997916,0.518581518,-1.854857949,7.648252309,0.376544165,-2.164936842,6.006832234,-1
720,MODEL1,PARMS,LMB,1.267575758,17.79463284,-0.165069471,1.128941467,-3.764208827,-0.359418149,0.871139385,-0.832551487,-1
721,MODEL1,PARMS,LMB,1.321464348,0.017096161,0.520188709,-1.026182184,3.891596704,0.545563474,-1.33111589,3.328803649,-1
722,MODEL1,PARMS,LMB,1.355499605,7.374841681,0.098736537,0.102341796,-1.380170516,0.208308497,-0.325945206,1.835682494,-1
723,MODEL1,PARMS,LMB,1.476248557,-3.426955208,0.243230707,-0.194977139,0.998147328,0.812874035,-2.194581583,6.136231634,-1
724,MODEL1,PARMS,LMB,1.242359329,-7.667398852,0.488255992,-1.243683127,4.482743574,1.03677883,-3.921495548,10.00750114,-1
725,MODEL1,PARMS,LMB,1.197341604,-12.66344446,0.425513335,-0.82404784,3.474949881,1.326060017,-3.260030815,7.329379745,-1
726,MODEL1,PARMS,LMB,1.341970849,3.63374988,0.396665179,-0.979195289,3.317473957,0.37965815,-2.202010259,6.872873056,-1
727,MODEL1,PARMS,LMB,1.198284452,16.05366696,0.385945173,-0.802566742,2.888644596,-0.387267907,1.67212431,-2.826963282,-1
728,MODEL1,PARMS,LMB,1.320737866,-13.53768412,0.600443296,-1.526769776,5.629397226,1.340742813,-3.721182358,8.693160979,-1
729,MODEL1,PARMS,LMB,1.239553604,0.571344787,0.270081357,-0.500295175,2.184435903,0.596852013,-2.401821801,5.381823871,-1
730,MODEL1,PARMS,LMB,1.318404865,0.866659266,0.588769859,-1.000905705,2.629089081,0.467752962,-0.659769182,2.214845014,-1
731,MODEL1,PARMS,LMB,1.263349279,19.67290928,0.579601119,-1.239023967,4.905131483,-0.666455396,1.744398693,-2.325557492,-1
732,MODEL1,PARMS,LMB,1.343695672,-6.643934086,0.363318061,-0.298278982,0.296590837,1.003016974,-4.283435863,9.959735997,-1
733,MODEL1,PARMS,LMB,1.41094713,11.46965258,0.046354246,-0.057710228,0.569705559,-0.016092951,0.197168112,0.066571914,-1
734,MODEL1,PARMS,LMB,1.367535026,28.10007817,0.387125347,-0.588717218,1.594496136,-1.131464886,4.602489127,-8.728431334,-1
735,MODEL1,PARMS,LMB,1.452236576,14.11096455,0.563206985,-0.824062295,1.927583714,-0.3178092,0.005767563,1.52404441,-1
736,MODEL1,PARMS,LMB,1.235686368,4.614968965,0.186023981,0.373905657,-1.818379974,0.336366801,0.186621456,-0.080536459,-1
737,MODEL1,PARMS,LMB,1.284427416,5.78504104,0.197594489,0.075110962,-0.534545934,0.275423653,-0.580557618,1.910176115,-1
738,MODEL1,PARMS,LMB,1.349546924,25.49231247,0.312958669,-0.507060546,1.876383927,-0.953132353,4.005163543,-8.015018622,-1
739,MODEL1,PARMS,LMB,1.245331769,19.341666,0.093450855,-0.050267618,-0.170539302,-0.50579661,2.18808201,-3.795044259,-1
740,MODEL1,PARMS,LMB,1.314350373,2.623983321,0.305823652,-0.569784548,2.437514721,0.440791252,-0.334698472,0.551166001,-1
741,MODEL1,PARMS,LMB,1.322594875,6.508446683,0.257787069,0.031948693,-0.236262553,0.20872575,0.14224559,-0.152398062,-1
742,MODEL1,PARMS,LMB,1.354856931,-3.170105499,0.302549932,-0.026877581,-1.47717152,0.787245269,-2.519400821,6.818843338,-1
743,MODEL1,PARMS,LMB,1.449249312,-6.934440945,-0.002773888,0.011061756,0.656192473,1.114710622,-4.821160978,12.14303737,-1
744,MODEL1,PARMS,LMB,1.331726911,-1.211290237,0.408785629,-0.681487427,1.549713681,0.640669666,-0.628244571,1.787804533,-1
745,MODEL1,PARMS,LMB,1.274564503,7.088247303,0.354412529,-0.699681891,2.534531158,0.148812609,0.534337428,-0.792541011,-1
746,MODEL1,PARMS,LMB,1.386446393,8.349151706,0.20177093,-0.643275244,1.59076962,0.148550275,-0.519298345,1.627523201,-1
747,MODEL1,PARMS,LMB,1.340536913,10.22618702,0.284397485,-0.018899828,-0.257316559,-0.029200096,0.655051312,-0.30610407,-1
748,MODEL1,PARMS,LMB,1.290829095,32.11648939,-0.183905913,1.008910862,-4.030868782,-1.22565746,4.395782849,-7.565191376,-1
749,MODEL1,PARMS,LMB,1.329465245,-10.5607806,0.467835665,-0.869395549,3.201663016,1.176425179,-1.581810453,2.087060798,-1
750,MODEL1,PARMS,LMB,1.352288575,1.200206315,0.485801359,-0.468026062,1.125160007,0.465203139,-0.42222635,0.482357942,-1
751,MODEL1,PARMS,LMB,1.4042452,4.903175968,0.34903318,-1.053320819,4.143434951,0.312779599,-1.814176287,5.223692603,-1
752,MODEL1,PARMS,LMB,1.341327208,-6.531753076,0.213253255,-0.117803062,0.308771823,1.029010896,-3.462567485,7.748522342,-1
753,MODEL1,PARMS,LMB,1.450329951,13.92717938,0.290447134,-0.37816581,1.224554015,-0.234494723,1.330780694,-2.780144903,-1
754,MODEL1,PARMS,LMB,1.357060852,7.678050634,-0.008693136,-0.086282114,0.358493309,0.23206133,0.794703439,-1.860439074,-1
755,MODEL1,PARMS,LMB,1.301180161,-0.432033467,0.144174087,-0.26647152,1.808955068,0.681838537,-2.287578802,5.591365737,-1
756,MODEL1,PARMS,LMB,1.380209624,-7.032599601,0.588859093,-1.293530524,5.211418437,0.945841741,-3.655395978,8.740445294,-1
757,MODEL1,PARMS,LMB,1.303733506,-1.978730372,0.399349833,-0.980747284,4.037109003,0.697049337,-1.064726076,2.149057302,-1
758,MODEL1,PARMS,LMB,1.353004035,11.67230334,0.317080854,-0.274965323,1.157244679,-0.10126526,-0.00060626,0.960146817,-1
759,MODEL1,PARMS,LMB,1.349302038,-3.836961633,0.181148311,-0.363728313,2.160443006,0.880717824,-2.487955614,5.565251946,-1
760,MODEL1,PARMS,LMB,1.290348268,19.20602105,0.135380599,-0.246054541,1.882238906,-0.527516999,2.390051736,-4.311213327,-1
761,MODEL1,PARMS,LMB,1.498499203,-9.618170086,-0.010282981,-0.240254005,2.399020305,1.297906636,-5.19404625,12.86792317,-1
762,MODEL1,PARMS,LMB,1.269190217,23.45632993,0.641427276,-1.085128915,4.125145916,-0.928073121,4.041547593,-8.510412206,-1
763,MODEL1,PARMS,LMB,1.261330234,-11.07250513,0.452223803,-0.849502205,4.130898062,1.229212475,-3.287322037,7.382916744,-1
764,MODEL1,PARMS,LMB,1.509385118,3.243600332,0.451018272,-1.113556967,4.309414949,0.36426092,0.548020539,-0.902263326,-1
765,MODEL1,PARMS,LMB,1.534238178,15.52959788,0.371491682,-1.121897776,3.896192506,-0.33862104,1.79399837,-4.155543497,-1
766,MODEL1,PARMS,LMB,1.258237703,7.859254621,0.048421048,-0.04149314,1.119293348,0.190213936,0.042211314,0.597737635,-1
767,MODEL1,PARMS,LMB,1.42096736,18.09951736,-0.118087848,0.597765684,-2.102039132,-0.401949639,3.481273846,-8.423842307,-1
768,MODEL1,PARMS,LMB,1.267506031,-23.88017031,0.593085,-1.172675299,4.760119958,1.948186893,-4.4862956,9.34560886,-1
769,MODEL1,PARMS,LMB,1.294524058,9.227773802,0.65170643,-0.908004208,3.034435376,-0.063857507,0.206488719,0.240243605,-1
770,MODEL1,PARMS,LMB,1.207761181,-0.619493513,0.471401278,-1.20923738,5.282730612,0.60284408,-1.36070379,2.960331207,-1
771,MODEL1,PARMS,LMB,1.272465816,9.227913095,-0.179404937,0.718654809,-3.401206948,0.187641334,-0.805185735,3.110976953,-1
772,MODEL1,PARMS,LMB,1.326449739,4.541559432,0.386523487,-0.771859962,2.446621039,0.332700457,-2.537164454,6.804074692,-1
773,MODEL1,PARMS,LMB,1.142685673,4.291886535,0.468016666,-0.854047267,2.769889661,0.305548689,-0.425674189,1.10828427,-1
774,MODEL1,PARMS,LMB,1.321324095,10.54989395,0.318556165,-0.368131242,1.547480472,-0.062950831,1.100075701,-1.707084027,-1
775,MODEL1,PARMS,LMB,1.455590224,5.84732518,0.605063915,-1.343364341,4.510495836,0.170421974,0.224259864,-0.361712938,-1
776,MODEL1,PARMS,LMB,1.382167904,16.72919207,0.572120106,-1.576620665,6.107887477,-0.466240978,1.623665435,-3.576681007,-1
777,MODEL1,PARMS,LMB,1.240488994,8.560320078,0.310512603,-0.241671042,0.982057844,0.076236135,0.168132796,0.15236461,-1
778,MODEL1,PARMS,LMB,1.276588768,11.05753051,0.272719655,-0.467162878,2.075900499,-0.06242768,0.715109218,-1.097775198,-1
779,MODEL1,PARMS,LMB,1.269161929,22.24718923,-0.031778181,0.748859491,-3.650715241,-0.660121359,1.843567168,-2.491285993,-1
780,MODEL1,PARMS,LMB,1.303440736,13.13912371,0.163530045,-0.053664261,0.640591205,-0.165699035,1.105434567,-2.212603443,-1
781,MODEL1,PARMS,LMB,1.25732936,5.557081583,0.314142105,-0.040802305,-1.510448027,0.24889538,0.391124927,-0.64079634,-1
782,MODEL1,PARMS,LMB,1.418111577,-3.547536822,0.392174129,-0.956958299,4.105138644,0.799639721,-2.18464521,5.19358197,-1
783,MODEL1,PARMS,LMB,1.498959551,-0.435170605,0.401850788,-0.384552945,0.52315963,0.579934794,-0.414551207,1.120838055,-1
784,MODEL1,PARMS,LMB,1.23393897,-2.071102586,0.501044051,-1.395832514,5.662605415,0.684390307,-2.068943916,5.25956753,-1
785,MODEL1,PARMS,LMB,1.366784791,-25.48736128,0.339456085,-0.175309347,0.417436688,2.127360474,-7.40840806,16.88751256,-1
786,MODEL1,PARMS,LMB,1.428418936,22.82435887,0.22945746,-0.09133444,-0.005423314,-0.778615822,3.325432805,-6.13427521,-1
787,MODEL1,PARMS,LMB,1.329454057,-3.634815363,0.426084859,-0.39479568,0.000675676,0.788191964,-2.059875265,4.601762138,-1
788,MODEL1,PARMS,LMB,1.358537625,14.18994723,0.231309926,-0.672568821,2.715661692,-0.213842963,1.863260613,-4.660400845,-1
789,MODEL1,PARMS,LMB,1.30866733,10.94525549,0.489058706,-1.207604657,4.882568005,-0.108787069,1.481330619,-2.922230272,-1
790,MODEL1,PARMS,LMB,1.427839157,14.71326475,0.197371974,-0.26383327,1.009675287,-0.269506978,3.028540143,-6.876733948,-1
791,MODEL1,PARMS,LMB,1.474302572,7.686428686,0.593337452,-1.199951386,4.281997123,0.074391733,0.028306069,0.041346967,-1
792,MODEL1,PARMS,LMB,1.342324896,15.35789765,0.333752695,-0.593863781,2.484269473,-0.343071131,1.400256459,-1.920173718,-1
793,MODEL1,PARMS,LMB,1.350189307,-1.275242027,0.527159435,-1.134217485,4.175752405,0.618771404,-0.846856936,1.873707661,-1
794,MODEL1,PARMS,LMB,1.280927485,1.810317598,0.440068602,-0.821880693,2.368282231,0.479656231,-2.25740453,5.791033374,-1
795,MODEL1,PARMS,LMB,1.320616455,4.901660265,0.374088129,-0.848495676,3.08910475,0.285139837,0.141757106,-0.142050709,-1
796,MODEL1,PARMS,LMB,1.321529164,12.30989383,0.189607732,0.463123494,-2.511815391,-0.130368483,1.197305543,-2.46596189,-1
797,MODEL1,PARMS,LMB,1.29816187,17.7036329,0.395024425,-0.675645418,1.915845566,-0.492805325,1.336097593,-1.695713112,-1
798,MODEL1,PARMS,LMB,1.350161721,8.743674421,0.525906999,-0.870766373,2.662604157,0.005457448,0.740742931,-0.404867277,-1
799,MODEL1,PARMS,LMB,1.306604129,-7.479232937,0.655430003,-1.139801924,3.788046223,0.959740871,-3.196818681,8.347227418,-1
800,MODEL1,PARMS,LMB,1.416386961,10.06831035,0.296096304,-0.506575297,1.799850763,-0.022825715,2.20384069,-5.885235771,-1
801,MODEL1,PARMS,LMB,1.278344776,10.19015287,0.685216046,-1.71859693,6.596009164,-0.109803775,1.098832475,-2.501975964,-1
802,MODEL1,PARMS,LMB,1.401950512,12.07193981,0.111803846,-0.069548704,0.309580212,-0.085843858,1.796285405,-3.654019967,-1
803,MODEL1,PARMS,LMB,1.405599862,-4.659392513,-0.027596305,0.106373336,-0.496534201,0.994284907,-3.02050061,6.805531348,-1
804,MODEL1,PARMS,LMB,1.381877711,-17.66016795,-0.13383454,0.336463145,-0.537447241,1.788099544,-4.517063293,9.507456247,-1
805,MODEL1,PARMS,LMB,1.433410042,-12.70575796,0.105371621,0.567102026,-2.629893468,1.393371549,-2.842833678,6.148700471,-1
806,MODEL1,PARMS,LMB,1.389669719,-1.033663594,0.403504776,-0.513708249,1.671852836,0.617749227,-0.819765649,2.24701882,-1
807,MODEL1,PARMS,LMB,1.415396531,-7.299945447,0.17464712,0.032544388,0.336491724,1.072645044,-4.248671202,10.97100333,-1
808,MODEL1,PARMS,LMB,1.30993961,11.06314175,0.392902003,-1.332552148,6.27403077,-0.076326235,0.419077891,-0.112999137,-1
809,MODEL1,PARMS,LMB,1.353526371,2.908093297,0.232781688,-0.521189376,2.414134479,0.461574613,-2.001393141,4.97778658,-1
810,MODEL1,PARMS,LMB,1.293102166,14.95653638,0.238028202,-0.762413841,3.722522946,-0.276727652,1.962908184,-3.802937898,-1
811,MODEL1,PARMS,LMB,1.399166383,2.695949628,0.453417255,-1.640169409,7.313740311,0.424906404,-1.880219022,6.750473429,-1
812,MODEL1,PARMS,LMB,1.199987842,8.675010834,0.389910898,-0.986626869,4.108720605,0.068828176,-0.358440247,1.222537072,-1
813,MODEL1,PARMS,LMB,1.197838554,4.194520991,0.129869835,0.071020305,-0.492053122,0.379536316,-0.866929473,3.163779194,-1
814,MODEL1,PARMS,LMB,1.259353337,-4.056390709,0.073619817,0.736600756,-2.902678065,0.879016226,-1.572472082,3.404267154,-1
815,MODEL1,PARMS,LMB,1.314656152,31.99175459,0.159668033,0.199198885,-1.442313528,-1.318693444,4.820570565,-9.02156036,-1
816,MODEL1,PARMS,LMB,1.571701894,3.304025654,0.338346574,-0.928387731,3.829419291,0.410464722,-1.407084512,4.586544035,-1
817,MODEL1,PARMS,LMB,1.133548248,-27.96952417,0.331783502,-0.681165306,2.596172957,2.298926534,-6.563637645,13.30359949,-1
818,MODEL1,PARMS,LMB,1.287194893,0.196249231,0.324402118,-0.896906006,3.669737717,0.582159248,-0.24267824,0.334687951,-1
819,MODEL1,PARMS,LMB,1.360686289,1.731833094,0.459103331,-0.569588069,2.160626977,0.442564233,-0.151955581,0.360759314,-1
820,MODEL1,PARMS,LMB,1.492948729,1.667587351,0.292792393,-0.71891169,3.38471026,0.509393111,-1.141721423,3.992605912,-1
821,MODEL1,PARMS,LMB,1.177105466,-8.234343381,0.431577703,-0.88348981,3.359741976,1.054904548,-2.219252233,4.849756231,-1
822,MODEL1,PARMS,LMB,1.455794178,-3.924984178,0.39566425,-0.226164271,0.695308229,0.795611001,-1.572539868,3.368688577,-1
823,MODEL1,PARMS,LMB,1.437227806,12.01301745,0.349050763,-0.68857172,1.837607822,-0.140249708,2.951685858,-7.299770945,-1
824,MODEL1,PARMS,LMB,1.294186024,15.53727116,0.178522065,0.024045106,-1.104240178,-0.312349015,1.952462001,-3.923544662,-1
825,MODEL1,PARMS,LMB,1.325862751,-9.904134491,0.286603979,-0.299331313,0.641952166,1.185856016,-2.083422435,3.993106634,-1
826,MODEL1,PARMS,LMB,1.22472133,12.37576337,0.459670615,-0.629842476,2.418145894,-0.197297839,-0.155365954,1.670703404,-1
827,MODEL1,PARMS,LMB,1.355792647,-0.323338296,0.199893304,-0.722471953,1.995437216,0.666317656,-1.220986772,3.815994259,-1
828,MODEL1,PARMS,LMB,1.323504643,-7.002433912,0.598253672,-1.101096928,3.933737653,0.952093327,-3.489934098,8.068807735,-1
829,MODEL1,PARMS,LMB,1.413312981,-16.75220235,0.400772456,-0.745402236,3.88219565,1.566344437,-3.225489184,6.264840251,-1
830,MODEL1,PARMS,LMB,1.299466429,5.230262385,0.201191472,-0.469224565,2.321257782,0.331998027,-1.644225984,4.196080463,-1
831,MODEL1,PARMS,LMB,1.335688405,16.54578825,0.339913805,-0.984103588,3.684903911,-0.389819386,1.275234523,-1.141940595,-1
832,MODEL1,PARMS,LMB,1.254600431,28.32409924,0.470066882,-0.881544623,3.268624918,-1.169211224,3.564273699,-5.854965355,-1
833,MODEL1,PARMS,LMB,1.200737741,-2.406675237,0.101277768,-0.071910184,0.482702406,0.819670886,-2.527414994,5.352387919,-1
834,MODEL1,PARMS,LMB,1.201411296,6.510503652,0.276010589,-0.628630058,2.846153789,0.228689824,-1.397782913,4.327566588,-1
835,MODEL1,PARMS,LMB,1.332992461,0.231397091,0.351419795,-0.29144826,0.947032091,0.561290278,-1.066762445,2.339452242,-1
836,MODEL1,PARMS,LMB,1.294600122,9.978756168,0.247048575,-0.198101677,-0.144911609,0.013565365,0.106606934,0.807825493,-1
837,MODEL1,PARMS,LMB,1.275163446,14.90246869,0.267635911,-0.246139491,0.688832317,-0.309412303,2.182319119,-3.851234818,-1
838,MODEL1,PARMS,LMB,1.374912816,2.80035371,0.013126073,0.425049537,-1.373225004,0.518617737,-1.771775725,4.733570339,-1
839,MODEL1,PARMS,LMB,1.330735971,13.72188246,0.488857885,-0.580884484,1.774016788,-0.301739157,1.736901706,-3.183107561,-1
840,MODEL1,PARMS,LMB,1.286993549,-10.03409663,0.633227047,-1.281959631,4.945783723,1.117443316,-3.463186753,8.440257565,-1
841,MODEL1,PARMS,LMB,1.33541073,2.278800051,0.199647701,-0.063661102,0.293693778,0.486902838,-1.100967967,3.149343954,-1
842,MODEL1,PARMS,LMB,1.194280181,-9.99572281,0.269703176,-0.152171025,0.312159086,1.221474915,-4.476787245,10.7380624,-1
843,MODEL1,PARMS,LMB,1.284516512,-1.518357808,0.233364671,0.090295132,-0.408421769,0.696189282,-1.549330625,3.561582335,-1
844,MODEL1,PARMS,LMB,1.290956898,5.270158451,0.332018711,-0.931462303,4.121223254,0.278439397,-0.299827208,1.114336686,-1
845,MODEL1,PARMS,LMB,1.242753146,-11.04743922,0.272451093,-0.514475068,2.100420699,1.285102717,-3.853983947,9.23785461,-1
846,MODEL1,PARMS,LMB,1.425944763,26.5340229,0.171098932,0.328797474,-1.791525528,-0.966743568,2.744997434,-4.665093662,-1
847,MODEL1,PARMS,LMB,1.398447065,1.311228808,0.199064134,-0.257237717,2.027198758,0.540551737,-1.879289632,5.346973674,-1
848,MODEL1,PARMS,LMB,1.222487284,4.948946544,0.277630622,-0.585118646,2.237042999,0.308436154,-0.220744216,0.181436935,-1
849,MODEL1,PARMS,LMB,1.219120527,0.147273047,0.640727302,-1.593429971,5.249234519,0.511180729,-0.611336285,1.814198225,-1
850,MODEL1,PARMS,LMB,1.377349835,-3.890902716,0.25677262,6.07605E-05,-0.216990935,0.840495296,-1.936944841,4.286858488,-1
851,MODEL1,PARMS,LMB,1.318845565,-7.910529372,0.396545523,-1.446617439,5.72521789,1.08793639,-3.279198168,7.33984707,-1
852,MODEL1,PARMS,LMB,1.189993359,1.989264919,0.530407145,-0.985382613,3.112052369,0.433726885,-1.84267679,5.222844126,-1
853,MODEL1,PARMS,LMB,1.213897251,2.456156906,0.52761608,-0.994761741,3.373782738,0.387295808,-0.213739684,0.513688212,-1
854,MODEL1,PARMS,LMB,1.333392349,3.092214722,0.518820971,-0.966395251,4.005836547,0.340286369,-0.304635076,1.444321124,-1
855,MODEL1,PARMS,LMB,1.574358308,12.5793475,0.387804582,-0.922597773,2.819344418,-0.164957748,1.317958136,-2.47437278,-1
856,MODEL1,PARMS,LMB,1.417569777,-10.83261045,0.300874869,-0.357321193,0.884530185,1.270821107,-4.182913213,9.543153607,-1
857,MODEL1,PARMS,LMB,1.276839933,12.46133403,0.655334525,-0.926907471,3.191731235,-0.254523303,-0.344648564,2.816090951,-1
858,MODEL1,PARMS,LMB,1.462582559,9.533164696,0.580880451,-0.991431781,3.264522663,-0.082511421,1.708192367,-2.51704746,-1
859,MODEL1,PARMS,LMB,1.542515451,-2.444823781,-0.078247816,0.659633996,-2.324507058,0.857024711,-1.574258179,3.823977551,-1
860,MODEL1,PARMS,LMB,1.333047004,-8.488206421,0.13813551,-0.383297037,2.045040333,1.187160148,-4.04913022,9.298658184,-1
861,MODEL1,PARMS,LMB,1.407488859,-0.066054512,0.213831087,-0.643628757,1.707574179,0.665438654,-1.343835594,1.829744707,-1
862,MODEL1,PARMS,LMB,1.371624388,3.748553474,0.181318496,-0.424331908,1.689855074,0.43652763,-2.89757759,7.506686605,-1
863,MODEL1,PARMS,LMB,1.306575184,5.651336722,0.427916775,-0.325294593,0.471772558,0.212488238,-1.114199736,4.052800223,-1
864,MODEL1,PARMS,LMB,1.329031892,-0.341953328,0.019767811,0.602535171,-2.222936764,0.662855367,0.033956969,0.48067686,-1
865,MODEL1,PARMS,LMB,1.292894096,24.21669391,0.220888213,-0.327487527,1.516726024,-0.836641062,2.236768648,-3.411368512,-1
866,MODEL1,PARMS,LMB,1.38976613,27.11640988,0.458811143,-0.937775584,3.677907869,-1.089226843,2.957482685,-4.617067121,-1
867,MODEL1,PARMS,LMB,1.364822245,1.016156843,0.110418013,-0.895052776,5.071405423,0.651340491,-3.726744026,9.600550642,-1
868,MODEL1,PARMS,LMB,1.134952479,4.541476507,0.546425794,-1.121549615,4.211759589,0.27269877,-1.480649244,4.304965097,-1
869,MODEL1,PARMS,LMB,1.290495163,12.03202193,0.311215362,-0.625745216,2.362774041,-0.144236373,2.057300999,-4.27760991,-1
870,MODEL1,PARMS,LMB,1.285823408,-8.192186915,0.30485156,-0.438144263,1.601546211,1.106552858,-3.84487216,9.336430743,-1
871,MODEL1,PARMS,LMB,1.253817324,21.10413401,0.18543301,-0.281831923,1.332901251,-0.639004582,1.872553143,-2.765732025,-1
872,MODEL1,PARMS,LMB,1.320061815,7.598820048,0.436070109,-1.041316714,3.574114823,0.116433904,-0.049252342,0.835890256,-1
873,MODEL1,PARMS,LMB,1.494368254,11.36784111,0.413852819,-0.84619692,2.789182774,-0.093192587,0.631516304,-1.454316986,-1
874,MODEL1,PARMS,LMB,1.200661768,-12.44132354,0.249726332,-0.409831149,1.362708913,1.370899039,-3.790865273,8.616608677,-1
875,MODEL1,PARMS,LMB,1.511104411,3.547682164,0.196965733,-0.972198965,4.254211051,0.451107312,-1.359984181,3.106490779,-1
876,MODEL1,PARMS,LMB,1.345663094,-18.00547963,0.471495974,-1.047104568,4.329013942,1.664271508,-5.969416775,13.45998361,-1
877,MODEL1,PARMS,LMB,1.302182581,13.20802655,0.649478209,-1.287643926,4.671875938,-0.269618998,0.244378804,0.936829548,-1
878,MODEL1,PARMS,LMB,1.415706979,5.567028599,0.258872271,-0.209092168,1.35231037,0.259368705,0.453913776,-1.013668732,-1
879,MODEL1,PARMS,LMB,1.249422356,15.87355059,0.503213477,-0.964625611,3.551518191,-0.409935418,0.901780556,-0.812050598,-1
880,MODEL1,PARMS,LMB,1.295094161,14.43653431,0.417064828,-0.576997103,1.642951272,-0.312332035,1.38389394,-1.841830221,-1
881,MODEL1,PARMS,LMB,1.271123527,2.831741624,0.492982594,-0.943663269,3.750139457,0.37590479,-0.703781979,2.180964537,-1
882,MODEL1,PARMS,LMB,1.220800163,-11.3166792,0.017646299,0.008110758,0.247227971,1.367014677,-3.169930857,6.105464233,-1
883,MODEL1,PARMS,LMB,1.341815553,13.56142562,0.537136959,-1.309628057,4.952164931,-0.258760929,-0.426259732,2.869935007,-1
884,MODEL1,PARMS,LMB,1.248543078,4.569046431,0.388541066,-1.092721315,5.212981186,0.289206009,0.538621437,-1.221107011,-1
885,MODEL1,PARMS,LMB,1.279094511,1.087185031,0.340034243,-0.634484784,2.198307157,0.5308494,-1.936391892,5.430469251,-1
886,MODEL1,PARMS,LMB,1.359629788,1.004066194,0.488881189,-1.667357447,7.202910801,0.532797373,-2.493210185,5.685767819,-1
887,MODEL1,PARMS,LMB,1.248201281,4.027797985,0.275381082,-0.538466542,2.195614704,0.381012761,-0.927885985,2.75990778,-1
888,MODEL1,PARMS,LMB,1.294816969,-1.884959036,0.35613999,-0.217498994,0.16270425,0.672989119,-0.295165734,0.816232428,-1
889,MODEL1,PARMS,LMB,1.280021304,-17.3273823,0.402191036,-1.033708978,4.04142149,1.633713554,-4.400748297,9.756503275,-1
890,MODEL1,PARMS,LMB,1.405802698,12.50404019,0.467092486,-0.513689308,1.126723577,-0.214122948,1.037323487,-1.013637996,-1
891,MODEL1,PARMS,LMB,1.19731303,11.57003436,0.200405095,-0.79563049,3.440580659,-0.04836226,0.457102335,-0.258946708,-1
892,MODEL1,PARMS,LMB,1.327335112,-10.67418346,0.479868746,-1.267584667,4.960341886,1.214345455,-4.678403067,11.44487934,-1
893,MODEL1,PARMS,LMB,1.37393254,8.610510627,0.371869253,-0.550936906,1.675750869,0.066007084,0.287715623,-0.260211603,-1
894,MODEL1,PARMS,LMB,1.456371391,-0.915414019,0.134046015,0.084857655,-0.335327731,0.715405201,-2.968474137,7.264141876,-1
895,MODEL1,PARMS,LMB,1.338766973,9.575349926,0.114046197,-0.182758432,1.026358857,0.083859269,-0.352200209,1.193955291,-1
896,MODEL1,PARMS,LMB,1.273889339,0.876895231,0.104163877,0.494982707,-2.912007721,0.606920644,-2.707187688,7.642753384,-1
897,MODEL1,PARMS,LMB,1.184763653,1.342389949,0.115648815,-0.303002417,1.760160596,0.575197725,-1.193687843,2.978971342,-1
898,MODEL1,PARMS,LMB,1.260462017,14.97242413,-0.165757506,0.190711618,-0.051163421,-0.158468855,0.481781397,0.012920089,-1
899,MODEL1,PARMS,LMB,1.286468046,12.69711819,0.268975138,0.013921865,-1.213456512,-0.197254318,1.886408258,-2.837608945,-1
900,MODEL1,PARMS,LMB,1.320888285,11.26515249,0.116364391,-0.305492273,2.461460444,-0.037596039,0.842996463,-0.879612554,-1
901,MODEL1,PARMS,LMB,1.234817956,-0.258405063,0.136305296,-0.008364476,0.295335414,0.668848238,-2.12360181,4.953845981,-1
902,MODEL1,PARMS,LMB,1.37001872,1.467281882,0.48638246,-0.46993767,1.454759551,0.443343588,-0.262988832,1.230439468,-1
