SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,BronInt
857,MODEL1,PARMS,BronInt,1.096280287,0.536861138,0.293350227,-0.766691484,2.69619813,0.48444765,-0.827378008,1.900158295,-1
858,MODEL1,PARMS,BronInt,1.210507946,-30.01705364,0.031613349,0.06212161,-0.049803335,2.38511488,-5.644326471,11.02448322,-1
859,MODEL1,PARMS,BronInt,1.392115021,5.252480138,-0.008579238,0.282758231,-1.329403175,0.274787658,0.31446556,-0.958325559,-1
860,MODEL1,PARMS,BronInt,1.261180623,-5.552231963,-0.003500739,0.198920058,-1.078009812,0.926623962,-2.215305498,4.681745802,-1
861,MODEL1,PARMS,BronInt,1.236432642,-1.693110568,0.331446362,-0.821369695,2.082211908,0.60084948,0.887173429,-4.185322765,-1
862,MODEL1,PARMS,BronInt,1.382935555,-4.573005278,0.180098781,-0.317764379,0.369556155,0.827171488,-2.39896895,4.74802011,-1
863,MODEL1,PARMS,BronInt,1.368515262,25.15449215,0.108645887,0.011498233,0.172798805,-0.978931732,2.012691744,-2.496613101,-1
864,MODEL1,PARMS,BronInt,1.310491089,18.71273297,-0.034485786,0.189291784,-1.004631508,-0.550844225,2.838951931,-5.173906026,-1
865,MODEL1,PARMS,BronInt,1.224609808,-16.21253674,0.441504886,-0.747293134,1.640262957,1.442502206,-3.507362562,6.755053751,-1
866,MODEL1,PARMS,BronInt,1.263760984,-16.74314069,-0.04177675,0.391868179,-2.20789011,1.619148318,-4.904422606,10.02454757,-1
867,MODEL1,PARMS,BronInt,1.320091729,3.987700213,0.202749365,-1.018859526,4.79319746,0.301794992,-0.576309744,1.769519916,-1
868,MODEL1,PARMS,BronInt,1.253249661,4.433494558,0.632312691,-1.295365706,4.676435862,0.131587153,-0.670683768,2.587233228,-1
869,MODEL1,PARMS,BronInt,1.231646355,9.424996355,0.202437646,-0.429459867,0.886147717,-0.035729835,0.935086076,-2.225040349,-1
870,MODEL1,PARMS,BronInt,1.175419789,11.78275309,-0.122231211,0.431691174,-1.954492323,-0.081343478,-0.510857798,1.987119697,-1
871,MODEL1,PARMS,BronInt,1.246876721,11.82298891,0.228828283,-0.431543128,1.115823421,-0.179186924,0.428382139,-0.690678404,-1
872,MODEL1,PARMS,BronInt,1.315183891,9.657167998,0.292063428,-0.766589836,3.159542009,-0.064762341,0.674927138,-1.573291023,-1
873,MODEL1,PARMS,BronInt,1.344380662,-10.9660478,0.124478326,-0.126098171,0.426758183,1.217681506,-1.670843119,1.455954381,-1
874,MODEL1,PARMS,BronInt,1.172876649,-10.89270567,-0.033348106,0.287491003,-1.301789209,1.243750729,-3.526606056,7.647818766,-1
875,MODEL1,PARMS,BronInt,1.224987376,7.857423967,0.14591838,-0.299710579,1.013569942,0.071330405,0.961579935,-2.714540288,-1
876,MODEL1,PARMS,BronInt,1.252841252,-5.253052342,0.098251121,0.125889077,-0.913314243,0.885009447,-2.532654278,4.950810848,-1
877,MODEL1,PARMS,BronInt,1.131148475,-3.675028764,0.427240393,-0.58603691,1.499157077,0.675713825,-1.419710882,3.902379814,-1
878,MODEL1,PARMS,BronInt,1.241676865,-5.216337326,0.161601211,-0.426757789,2.397577034,0.861619145,-1.572386782,2.365106112,-1
879,MODEL1,PARMS,BronInt,1.273332918,4.038943448,-0.013134685,-0.045248095,1.124640947,0.338768164,0.134179147,-0.859899095,-1
880,MODEL1,PARMS,BronInt,1.219801185,11.85986659,0.294504115,-0.75725368,2.769179849,-0.213404255,1.38400865,-2.465326357,-1
881,MODEL1,PARMS,BronInt,1.2165566,-0.68109917,0.441717314,-1.167202523,4.187771895,0.507884827,-0.337940582,0.207491177,-1
882,MODEL1,PARMS,BronInt,1.112751236,10.53018488,0.05909101,-0.05186798,-0.183503001,-0.046715727,0.584310107,-2.148223462,-1
883,MODEL1,PARMS,BronInt,1.290788342,-14.48362182,0.101198332,0.258801221,-1.738289799,1.422551455,-4.152540628,8.936575009,-1
884,MODEL1,PARMS,BronInt,1.17948371,6.884787283,0.174972008,-0.491613813,2.250088247,0.126697874,-0.056022984,-0.008081531,-1
885,MODEL1,PARMS,BronInt,1.279415874,-19.74668539,0.297170142,-0.382163677,1.063034922,1.700121401,-5.433789893,11.35549075,-1
886,MODEL1,PARMS,BronInt,1.247247542,13.59222911,0.395818658,-0.909526798,2.628027815,-0.328605339,0.689339482,-1.310707188,-1
887,MODEL1,PARMS,BronInt,1.15061415,10.8901237,0.093659474,-0.573448467,2.301131193,-0.072804074,0.099666984,0.781231794,-1
888,MODEL1,PARMS,BronInt,1.179644222,9.055880739,-0.174239478,0.322162521,-0.903958373,0.094862679,0.437837107,-0.661095956,-1
889,MODEL1,PARMS,BronInt,1.26603819,-10.23387171,0.14294378,-0.242786199,0.220095417,1.172801005,-3.117697298,6.750340102,-1
890,MODEL1,PARMS,BronInt,1.319894027,17.21926582,0.308091944,-0.509208888,1.013360504,-0.5442365,2.555495894,-5.123607582,-1
891,MODEL1,PARMS,BronInt,1.213004034,9.046180988,0.384408229,-1.211467519,4.672997329,-0.058301145,0.995225285,-1.934932175,-1
892,MODEL1,PARMS,BronInt,1.340653742,-13.91859262,0.361085468,-1.281872537,5.398110084,1.349433967,-3.743705186,8.135110438,-1
893,MODEL1,PARMS,BronInt,1.266899951,11.47015693,0.158123118,-0.418830982,1.165825978,-0.147947629,0.357777553,0.190912889,-1
894,MODEL1,PARMS,BronInt,1.297543882,13.42573661,-0.101190033,0.329524357,-0.984087013,-0.185741148,-0.321708237,2.309100034,-1
895,MODEL1,PARMS,BronInt,1.170253451,17.02258294,-0.145050567,0.386627283,-1.21886551,-0.399924254,1.692259153,-3.578008411,-1
896,MODEL1,PARMS,BronInt,1.25529392,-4.452221209,0.141398346,-0.344425514,0.747269492,0.831348441,-2.491690882,5.904500457,-1
897,MODEL1,PARMS,BronInt,1.293854555,-4.047387774,0.173612063,-0.75635926,2.889421047,0.78651577,-2.369200391,5.565864329,-1
898,MODEL1,PARMS,BronInt,1.296994576,6.342496777,-0.061051996,-0.326843406,2.23675149,0.229158943,-0.35153515,1.255656178,-1
899,MODEL1,PARMS,BronInt,1.060275001,1.379842042,0.387706442,-0.136636946,-0.795888161,0.358725997,0.29699025,-0.734412226,-1
900,MODEL1,PARMS,BronInt,1.255650056,-3.196277711,-0.01695871,0.201259247,-0.878251493,0.768722706,-1.786771736,4.562848873,-1
901,MODEL1,PARMS,BronInt,1.190332955,4.47542307,0.32199373,-0.668958818,1.936005184,0.228545819,-0.832525351,2.5323015,-1
902,MODEL1,PARMS,BronInt,1.212832502,-3.363949937,0.113571833,-0.07943969,0.221419352,0.73794214,-0.234082665,-0.310244659,-1
903,MODEL1,PARMS,BronInt,1.146709667,1.053444026,-0.131462144,0.480792213,-2.205993564,0.563119985,-0.767058202,1.527636161,-1
904,MODEL1,PARMS,BronInt,1.109619401,-15.79092799,0.017497693,0.423907592,-2.415472052,1.536756285,-3.933942456,7.900253539,-1
905,MODEL1,PARMS,BronInt,1.262169887,-30.48625208,0.29162999,-0.455850254,1.540177926,2.318981492,-4.797524913,8.907177802,-1
906,MODEL1,PARMS,BronInt,1.282878226,-6.977833132,0.220304372,-0.123799957,-0.74349404,0.924170702,-1.268640083,1.877380053,-1
907,MODEL1,PARMS,BronInt,1.160329409,-3.415488467,0.258770486,-0.381793304,0.944867422,0.726324345,-2.644565771,5.993696393,-1
908,MODEL1,PARMS,BronInt,1.309394405,-24.84849326,-0.037830407,0.345245177,-2.005411163,2.107843598,-6.187410024,12.11630522,-1
909,MODEL1,PARMS,BronInt,1.151058294,1.795926776,0.160457852,-0.520004545,1.9995695,0.47206434,-0.715288062,0.118419715,-1
910,MODEL1,PARMS,BronInt,1.3046683,12.64635916,-0.08769222,0.344390024,-0.73633999,-0.172271047,2.483202307,-6.106465201,-1
911,MODEL1,PARMS,BronInt,1.162942344,8.353909636,0.442238701,-0.943773254,2.918036617,-0.04566457,1.148150344,-2.356793618,-1
912,MODEL1,PARMS,BronInt,1.151733331,-3.828462913,-0.068494872,-0.004026025,0.630373026,0.845637259,-1.525916217,2.881712315,-1
913,MODEL1,PARMS,BronInt,1.254848961,-16.60321715,0.540222178,-1.597654356,6.682516004,1.449772086,-4.024725967,8.659531127,-1
914,MODEL1,PARMS,BronInt,1.520261049,-4.364245254,-0.197186272,0.607717994,-2.134099483,0.904639637,-3.557621342,8.18056509,-1
915,MODEL1,PARMS,BronInt,1.248731451,7.165939655,0.456435085,-0.656178825,1.921466999,0.006337399,1.477021215,-3.733818587,-1
916,MODEL1,PARMS,BronInt,1.271010945,-6.590907307,0.035498415,0.046159539,-0.183135311,0.954476109,-1.12635941,1.937862056,-1
917,MODEL1,PARMS,BronInt,1.230849307,-0.493175532,-0.198060321,0.636512062,-1.887152792,0.655356354,-1.187693922,2.787267711,-1
918,MODEL1,PARMS,BronInt,1.214993284,-5.576549173,0.274610795,-0.934121298,4.004552935,0.858440709,-1.973281549,3.869752595,-1
919,MODEL1,PARMS,BronInt,1.370843633,-17.33016796,0.181075452,-0.381776931,1.108592215,1.607885692,-4.545479906,8.748907194,-1
920,MODEL1,PARMS,BronInt,1.181312516,7.035284407,-0.151639723,0.668384363,-2.438313014,0.184655761,0.042906359,0.706819454,-1
921,MODEL1,PARMS,BronInt,1.26205028,-0.126020401,0.471471661,-0.877134272,2.071132911,0.452665848,0.920575833,-3.801164739,-1
922,MODEL1,PARMS,BronInt,1.170927475,9.357726092,0.282353139,-0.267634153,0.566549409,-0.079293456,1.660296595,-3.924786253,-1
923,MODEL1,PARMS,BronInt,1.16615131,-8.992947825,0.192212678,-0.229928188,0.465906118,1.067840806,-2.411168159,5.027591996,-1
924,MODEL1,PARMS,BronInt,1.245465746,21.84500939,-0.316363272,0.850509762,-3.443842706,-0.623937008,2.025898977,-4.358385671,-1
925,MODEL1,PARMS,BronInt,1.199465516,3.751430029,0.073337257,-0.277882304,1.229223487,0.349102939,-1.058637577,2.517014658,-1
926,MODEL1,PARMS,BronInt,1.320284609,-0.438998786,-0.096640875,0.757594454,-3.107165229,0.639142635,-1.981932011,4.24687516,-1
927,MODEL1,PARMS,BronInt,1.349298419,-13.06961178,-0.044341175,-0.513616454,3.547272347,1.426398229,-4.706050163,9.730634691,-1
928,MODEL1,PARMS,BronInt,1.249999516,-4.828765098,0.253111896,-0.552391202,1.355207424,0.810641339,-1.773912483,4.116736136,-1
929,MODEL1,PARMS,BronInt,1.333322685,2.322305412,0.147724714,-0.100821144,-0.557502404,0.400208655,-0.637068151,1.425378315,-1
930,MODEL1,PARMS,BronInt,1.136416565,15.4464097,-0.168823067,0.20360076,-0.035739581,-0.280986189,0.944051582,-1.547872128,-1
931,MODEL1,PARMS,BronInt,1.30345632,5.425063707,0.201920476,-0.385517133,1.463214886,0.197038245,-0.29969717,0.701974701,-1
932,MODEL1,PARMS,BronInt,1.286281848,5.686190539,0.044558201,0.262102138,-1.117368322,0.224421426,-0.339086001,1.131884589,-1
933,MODEL1,PARMS,BronInt,1.258682642,6.159879544,0.046787835,-0.142358709,0.493373654,0.203015582,1.13168415,-3.453643029,-1
934,MODEL1,PARMS,BronInt,1.144761805,7.137888833,0.171096583,-0.05759896,-0.836911243,0.089786292,1.461387459,-3.51685894,-1
935,MODEL1,PARMS,BronInt,1.303268331,-4.217850028,0.203380342,0.119171349,-1.578244934,0.756622373,-1.251230128,2.472199702,-1
936,MODEL1,PARMS,BronInt,1.248772254,4.883453151,0.279974375,-0.332429562,0.509595396,0.196977624,0.410695657,-1.049205961,-1
937,MODEL1,PARMS,BronInt,1.212044717,14.39137838,-0.02995225,0.425611377,-2.757961904,-0.262169694,0.9512801,-2.057555798,-1
938,MODEL1,PARMS,BronInt,1.388276824,2.495569814,0.083330318,-0.508312426,1.85447681,0.404892071,1.67169811,-5.728995432,-1
939,MODEL1,PARMS,BronInt,1.135428222,15.80020588,0.277401193,-0.506456549,1.762772671,-0.451127591,1.720964729,-2.833764338,-1
940,MODEL1,PARMS,BronInt,1.260743209,5.53591841,-0.109733849,0.200086281,-0.965019186,0.296844221,-0.673730782,1.079857051,-1
941,MODEL1,PARMS,BronInt,1.143839976,13.18951781,0.103764185,-0.014613908,0.414116433,-0.269503077,2.383112323,-5.101509132,-1
942,MODEL1,PARMS,BronInt,1.272972449,9.045720113,0.11636465,0.249846784,-2.81581936,0.007032396,0.849271634,-2.482147188,-1
943,MODEL1,PARMS,BronInt,1.213357917,5.592169494,0.309091919,-0.752807087,2.307856661,0.165983446,0.065579987,-0.143708663,-1
944,MODEL1,PARMS,BronInt,1.357902389,-8.914322022,0.084115982,-0.453483184,2.554526768,1.125934028,-3.149119388,6.324516676,-1
945,MODEL1,PARMS,BronInt,1.221730112,8.052813742,0.160929978,-0.136148057,0.429602538,0.059492092,-0.233412171,1.068360137,-1
946,MODEL1,PARMS,BronInt,1.288772378,-2.644164092,-0.200835465,0.744972709,-2.981801919,0.797800174,-2.079417005,4.100675074,-1
947,MODEL1,PARMS,BronInt,1.224114545,4.177580553,0.132807105,-0.644043658,2.699600908,0.315083679,-0.222193541,0.086635674,-1
948,MODEL1,PARMS,BronInt,1.257698508,1.362939062,0.283192924,-0.910967488,3.381260499,0.432079956,0.215654459,-1.010990234,-1
949,MODEL1,PARMS,BronInt,1.289435589,12.96576905,-0.051601307,-0.203208986,1.756983439,-0.178480776,2.294506627,-5.469703393,-1
950,MODEL1,PARMS,BronInt,1.300073206,0.199531296,0.021110689,0.136600237,-0.786619217,0.569776671,-1.165065652,2.340975046,-1
951,MODEL1,PARMS,BronInt,1.214825589,1.7899261,0.084058407,-0.082347747,0.291042885,0.443345268,-0.292286723,0.883284598,-1
952,MODEL1,PARMS,BronInt,1.249805738,9.191733472,0.342453915,-1.084894404,4.835238131,-0.041384315,-0.773067372,2.561670193,-1
953,MODEL1,PARMS,BronInt,1.226815129,10.1463534,-0.069212232,-0.042329012,0.133439574,0.014153111,0.092596389,-0.237770934,-1
954,MODEL1,PARMS,BronInt,1.372042445,7.995328368,0.048038703,0.136005932,-0.752252617,0.067192474,0.675269738,-0.967326094,-1
955,MODEL1,PARMS,BronInt,1.13835193,-0.50259427,0.233710685,-0.731245639,4.072607271,0.558685261,-0.922648846,1.585362409,-1
956,MODEL1,PARMS,BronInt,1.231931065,1.205260404,0.003174,0.063476165,0.104402544,0.495074781,-0.79881399,1.956214663,-1
957,MODEL1,PARMS,BronInt,1.206543497,0.815685252,0.232301429,-0.810546444,3.429760062,0.488440156,-1.161378941,2.50897003,-1
958,MODEL1,PARMS,BronInt,1.093240509,15.42060332,0.012517977,0.633916708,-2.525021776,-0.375151678,1.710104828,-2.759992532,-1
959,MODEL1,PARMS,BronInt,1.395662737,-8.500823231,0.123308807,-0.038421361,0.946461823,1.046111909,-3.012178496,7.006108779,-1
960,MODEL1,PARMS,BronInt,1.151799489,-5.38161696,0.028524658,0.214617306,-0.773964611,0.876750225,-0.643915049,0.874962953,-1
961,MODEL1,PARMS,BronInt,1.281336845,4.782057139,0.057913198,0.216294532,-1.756219187,0.271460667,-0.372329463,0.940392751,-1
962,MODEL1,PARMS,BronInt,1.395645418,5.83343935,0.088954909,0.185774388,-1.413364512,0.205545873,-0.450889121,0.817026084,-1
963,MODEL1,PARMS,BronInt,1.173403526,-2.888152054,0.305820093,-0.526193275,1.709907049,0.685355543,-1.348791546,2.59662142,-1
964,MODEL1,PARMS,BronInt,1.168004429,5.533299936,0.308054406,-0.21750346,0.104826694,0.141941234,0.56204752,-0.868379648,-1
965,MODEL1,PARMS,BronInt,1.267112497,-2.519829463,0.235083396,-0.849000301,3.657816872,0.662312181,0.037074778,-1.065771051,-1
966,MODEL1,PARMS,BronInt,1.308214947,15.68536896,0.169979685,-0.426045741,0.954884129,-0.385985763,1.327914789,-2.757410458,-1
967,MODEL1,PARMS,BronInt,1.170424341,-14.68593446,0.030103203,0.116481108,-0.681184151,1.470992606,-3.631419684,7.378776273,-1
968,MODEL1,PARMS,BronInt,1.197290004,2.494569683,0.311884612,-0.639586803,2.631499808,0.350078665,-0.081063752,-0.002892402,-1
969,MODEL1,PARMS,BronInt,1.309219019,-14.03904491,0.127388226,-0.294008113,0.813582151,1.408537286,-2.880250162,4.68239078,-1
970,MODEL1,PARMS,BronInt,1.268747029,-4.635596607,-0.046695245,0.585166073,-2.33938896,0.873919897,-2.436803929,4.934469974,-1
971,MODEL1,PARMS,BronInt,1.227624077,12.10533184,0.184886706,-0.16906572,0.404708625,-0.205584565,0.46376434,-0.090646594,-1
972,MODEL1,PARMS,BronInt,1.150317925,1.644667804,0.205233651,-0.593788581,2.281594391,0.42294421,0.80985866,-2.153417285,-1
973,MODEL1,PARMS,BronInt,1.218435216,15.12359708,-0.081382767,0.328524768,-1.431673829,-0.306159646,1.259794982,-2.445989733,-1
974,MODEL1,PARMS,BronInt,1.269942255,1.143586531,0.292611632,-0.534653687,0.395333006,0.451137785,0.080197971,-1.324539049,-1
975,MODEL1,PARMS,BronInt,1.25439848,4.784456704,0.155700473,0.323431917,-2.156249584,0.23486827,-0.209722365,0.493262083,-1
976,MODEL1,PARMS,BronInt,1.207393002,8.353916484,-0.026271335,-0.014595369,0.625553326,0.086814368,0.943712521,-2.13703452,-1
977,MODEL1,PARMS,BronInt,1.121164273,8.91668087,0.048646299,-0.38655656,1.891748229,0.036242797,0.609622014,-1.094344717,-1
978,MODEL1,PARMS,BronInt,1.405734344,6.499222559,0.253323939,-0.341582498,1.358362807,0.112566261,0.116737087,0.098573312,-1
979,MODEL1,PARMS,BronInt,1.180593089,-5.52402304,-0.117554938,0.718877168,-2.911101243,0.932793426,-1.46600049,2.783361862,-1
980,MODEL1,PARMS,BronInt,1.157240275,9.740120117,-0.058671175,-0.012886263,0.285996004,0.001748078,1.316113031,-3.010500393,-1
981,MODEL1,PARMS,BronInt,1.232397558,-18.49149343,-0.194287073,0.850303641,-3.289552606,1.779019554,-6.560552193,13.714123,-1
982,MODEL1,PARMS,BronInt,1.188415608,3.775468058,0.328592275,-1.05290437,4.307481825,0.289067731,-0.781115749,1.841630082,-1
983,MODEL1,PARMS,BronInt,1.197318475,-5.896117412,0.218268373,-0.193221889,0.031516586,0.872730483,-0.427028507,-0.544244555,-1
984,MODEL1,PARMS,BronInt,1.134754459,22.77497051,0.05914626,0.235053823,-2.02934729,-0.802105589,2.468618551,-5.083843361,-1
985,MODEL1,PARMS,BronInt,1.30152916,5.228995877,-0.113734715,0.376206482,-1.829616063,0.295173269,-0.574627725,2.330433227,-1
986,MODEL1,PARMS,BronInt,1.232040134,-3.167102788,0.12366695,-0.036515826,-0.091277675,0.733312207,-1.460834467,2.799799105,-1
987,MODEL1,PARMS,BronInt,1.186494743,-16.14783578,0.273414728,-0.653102769,2.210619522,1.503479909,-4.4464974,9.561775682,-1
988,MODEL1,PARMS,BronInt,1.308158701,1.460081186,-0.058104965,-0.123966885,0.805344705,0.518346256,-0.574641783,0.912843366,-1
989,MODEL1,PARMS,BronInt,1.197250997,1.723872679,0.112936841,-0.467016162,1.773915649,0.455403465,-0.783080991,1.393923013,-1
990,MODEL1,PARMS,BronInt,1.26379103,0.250997175,-0.163875599,0.563441902,-1.433329888,0.616844296,-1.562845454,3.231710353,-1
991,MODEL1,PARMS,BronInt,1.275135403,9.445381663,0.333566965,-0.480064629,1.163664428,-0.080501409,0.988796273,-2.337222986,-1
992,MODEL1,PARMS,BronInt,1.184536048,-0.970036505,0.292443306,-0.772873431,2.900892134,0.575199025,-1.965435539,4.755195892,-1
993,MODEL1,PARMS,BronInt,1.248343197,0.077510604,0.198370694,-0.545427472,1.985063861,0.516024803,-0.291626904,0.607432677,-1
994,MODEL1,PARMS,BronInt,1.188927428,10.13090335,0.305049032,0.002688677,-0.579045236,-0.147318476,1.909933443,-4.226744916,-1
995,MODEL1,PARMS,BronInt,1.266485306,15.87798114,0.45402669,-0.86513616,2.369631977,-0.515387068,3.809402033,-8.93001263,-1
996,MODEL1,PARMS,BronInt,1.273253487,-13.36274494,0.171726002,-0.182151787,0.471793056,1.332471725,-2.431372283,4.16960111,-1
997,MODEL1,PARMS,BronInt,1.166055476,-18.88769586,0.182595754,-0.450042903,2.154581715,1.670201355,-3.867477839,8.098030647,-1
998,MODEL1,PARMS,BronInt,1.194218648,-1.589190498,0.24089756,-0.123007266,-0.050897171,0.610051987,-1.800981155,5.139127425,-1
999,MODEL1,PARMS,BronInt,1.350017663,-4.217396469,0.178933431,-0.697615025,4.125670929,0.818081589,-2.692926886,6.046255271,-1
1000,MODEL1,PARMS,BronInt,1.227893755,5.389188269,0.247784386,0.047641826,-1.474239186,0.165714134,0.611288291,-0.937321479,-1
