SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RB10
729,MODEL1,PARMS,RB10,0.805839846,13.61699376,0.138888806,-0.312184403,0.975465671,-0.781961348,2.443423508,-5.248110766,0.522739929,-1.147692742,2.576731188,-1
730,MODEL1,PARMS,RB10,0.804832714,0.999412356,0.404569461,-0.879486956,2.581029853,-0.07515127,0.218552994,-0.556239901,0.762676474,-1.564357498,3.374437952,-1
731,MODEL1,PARMS,RB10,0.716715584,7.866407306,0.115190691,-0.420090498,1.470114825,-0.462804226,1.589215186,-3.633672629,0.867935697,-2.013007981,4.155647594,-1
732,MODEL1,PARMS,RB10,0.794766542,1.392161968,0.178234041,-0.338080886,0.830831195,-0.105949277,0.499222466,-1.567771014,1.115243987,-2.774772861,5.286994165,-1
733,MODEL1,PARMS,RB10,0.768110388,4.895937198,0.224190613,-0.646139003,2.555343389,-0.310896291,0.586102653,-0.977622507,0.839555251,-0.762961402,0.841033554,-1
734,MODEL1,PARMS,RB10,0.741748946,8.866677806,0.318730959,-0.524009774,1.309793557,-0.52527486,1.659076038,-3.546012,0.448531451,-0.296106673,0.549770542,-1
735,MODEL1,PARMS,RB10,0.719722082,4.554012789,0.02112281,-0.185816918,0.900246795,-0.134239371,1.187551173,-2.525143698,0.46783843,-0.958371275,1.569904078,-1
736,MODEL1,PARMS,RB10,0.741293649,0.273305555,0.386141892,-0.933822344,3.260093765,-0.065375587,1.101180903,-3.462892402,0.910625818,-1.703871803,3.208689896,-1
737,MODEL1,PARMS,RB10,0.752833956,-0.0892242,0.043436977,-0.180047473,1.029519572,0.042345834,-0.749112157,1.760833491,1.053948674,-2.14497422,3.998207256,-1
738,MODEL1,PARMS,RB10,0.819393489,11.45860972,0.149276973,-0.341606133,1.072896752,-0.657211221,1.758407826,-3.790057595,0.554660994,-0.148649752,-0.333407912,-1
739,MODEL1,PARMS,RB10,0.727168808,3.378381789,0.147762943,-0.433360947,1.505736012,-0.084018175,0.181847876,-0.573309813,0.441426347,-0.628367589,1.307780351,-1
740,MODEL1,PARMS,RB10,0.778657618,14.36992237,0.016854873,-0.119320911,0.309627465,-0.869332188,1.576364674,-2.586840489,0.91362992,-1.284019105,1.906758255,-1
741,MODEL1,PARMS,RB10,0.793473374,18.66030826,0.112950974,-0.063774278,0.068453835,-1.174044767,3.28532869,-7.114193802,0.796432497,-1.207714901,1.92975928,-1
742,MODEL1,PARMS,RB10,0.760112336,-2.501380661,0.028896933,-0.041673404,0.056419605,0.299221236,-1.525072054,3.079527389,0.593148084,-0.590915084,1.033884766,-1
