SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RMB
906,MODEL1,PARMS,RMB,1.244869304,17.09369702,0.370831372,-0.771079395,1.994853194,-0.807215641,5.980172393,-14.33658482,1.430130004,-4.410653678,8.714214624,-1
907,MODEL1,PARMS,RMB,1.413919449,-0.615842129,-0.179627096,0.413328142,-1.189084477,0.570785739,0.562794122,-2.531825946,1.222187033,-2.629867239,4.351163534,-1
908,MODEL1,PARMS,RMB,1.203816716,10.85893218,0.486520279,-1.492946623,5.567937642,-0.36448048,2.735704672,-5.648583314,1.075307975,-1.944207415,3.105824376,-1
909,MODEL1,PARMS,RMB,1.214344495,5.499433368,0.200563625,-0.580590106,2.357409241,0.131702349,1.307698364,-3.350797889,0.8410031,-2.09468736,4.066956278,-1
910,MODEL1,PARMS,RMB,1.3699594,7.510504802,0.076094853,0.339869679,-2.494389949,-0.079306945,2.017383567,-4.479440804,1.399044591,-3.308764831,5.819330983,-1
911,MODEL1,PARMS,RMB,1.323296216,17.61558789,0.239311554,-0.907565831,3.494313587,-0.747124607,3.861561919,-8.627063114,1.229083668,-1.95698959,2.159240181,-1
912,MODEL1,PARMS,RMB,1.32530117,10.31032796,0.32674633,-1.104288226,3.999149549,-0.247190272,1.96066238,-4.484758112,0.962821432,-1.427314307,2.080003012,-1
913,MODEL1,PARMS,RMB,1.403519265,14.9820254,0.257508314,-0.638948765,1.619271574,-0.544643106,2.358423005,-4.893733232,1.108728282,-3.200648122,6.714575513,-1
914,MODEL1,PARMS,RMB,1.454272958,16.16390109,0.249142647,-1.361845006,5.581107374,-0.698849815,1.724355695,-3.671951952,1.638574732,-3.105187174,5.428093599,-1
915,MODEL1,PARMS,RMB,1.328066478,11.98202497,0.132045813,-0.125744753,0.272240942,-0.303904931,3.044890275,-7.679092797,0.939270855,-1.885361076,3.630634901,-1
916,MODEL1,PARMS,RMB,1.333318903,5.737353386,0.224588052,-0.775010794,2.91304132,0.090029127,0.908682355,-2.296294721,0.91634238,-1.227290489,2.378807212,-1
917,MODEL1,PARMS,RMB,1.439085744,17.58586022,0.036096551,-0.093790664,-0.173086485,-1.013798023,3.60061911,-7.991933241,2.671832361,-5.035244905,8.490588033,-1
918,MODEL1,PARMS,RMB,1.331640999,14.35923222,0.153771169,-0.78956734,3.53691964,-0.580166611,2.569196526,-6.081465635,1.618305853,-4.131148218,8.108880969,-1
919,MODEL1,PARMS,RMB,1.459410324,18.92563319,0.494248696,-1.392167164,4.63817473,-0.994385431,4.465217331,-10.55197845,1.65809734,-4.568530047,8.879292944,-1
920,MODEL1,PARMS,RMB,1.410544865,10.32700301,-0.079826425,-0.359866924,2.472061407,-0.147604965,1.445853234,-3.904660747,1.119939433,-2.76334344,6.052403026,-1
921,MODEL1,PARMS,RMB,1.373530857,11.50244266,0.329187623,-1.571679177,6.427415822,-0.172729644,1.183450753,-2.475027788,0.444507023,-0.225865759,-0.234831331,-1
922,MODEL1,PARMS,RMB,1.351360542,21.63200447,-0.109968427,-0.305441648,1.009927181,-1.016326528,3.425471162,-7.516752906,1.864810637,-4.00216256,7.182313938,-1
923,MODEL1,PARMS,RMB,1.36641675,10.3444382,0.04147786,-0.182152206,0.409557057,-0.330795369,3.784926665,-9.639325789,1.815642892,-6.758628335,14.68326047,-1
924,MODEL1,PARMS,RMB,1.2683679,15.61046938,0.064807986,-0.55294383,2.00823904,-0.581985397,3.382319108,-8.277534947,1.283466403,-2.234962181,3.570555133,-1
925,MODEL1,PARMS,RMB,1.395897266,-0.739103038,0.416697806,-1.40146299,5.36299555,0.215415292,-0.014133072,0.702503504,2.165619717,-5.313826118,9.567891578,-1
926,MODEL1,PARMS,RMB,1.292164118,6.022148896,0.281773158,-1.109411157,4.572068386,0.018542005,1.46640286,-3.567804664,1.155279144,-1.975955916,3.129699848,-1
927,MODEL1,PARMS,RMB,1.286083372,-5.323702546,0.206180896,-1.002929521,4.268763788,0.758768996,-1.551271467,2.725025779,1.354863648,-2.23015828,3.380992566,-1
928,MODEL1,PARMS,RMB,1.290764635,10.83029033,0.192537654,-0.891815726,3.584297293,-0.340822454,2.516720321,-6.020485573,1.462662673,-3.250681193,5.763783429,-1
929,MODEL1,PARMS,RMB,1.188631979,7.456292639,0.190264637,-0.760224942,3.128155234,-0.022524106,0.958323537,-2.822744196,1.059705336,-2.409162578,4.735290397,-1
930,MODEL1,PARMS,RMB,1.300551726,22.22949989,0.566370952,-1.467955878,5.357606524,-1.285352337,4.898331627,-10.84200472,1.782042309,-3.378185704,5.968907835,-1
931,MODEL1,PARMS,RMB,1.296642885,20.58158123,0.397220443,-1.034323536,3.783282404,-1.013662789,3.974365894,-7.921742536,1.18572329,-1.124969831,0.714879993,-1
932,MODEL1,PARMS,RMB,1.274212011,3.46398777,0.250417709,-0.475507945,1.760417303,0.124861967,1.813121637,-5.25488571,1.397321265,-3.946642161,8.25857085,-1
933,MODEL1,PARMS,RMB,1.446792128,16.66158839,0.230609974,-0.316072069,0.958972523,-0.773508655,6.141048418,-15.86591327,1.499493357,-4.370532257,9.121034783,-1
934,MODEL1,PARMS,RMB,1.296150281,12.69856837,-0.045741597,0.327383309,-1.124237896,-0.464610099,4.058247564,-10.09382696,1.620911642,-3.705490926,7.613164966,-1
935,MODEL1,PARMS,RMB,1.330330918,20.8162231,0.303012564,-1.000551761,3.539337836,-0.983870004,5.453988267,-13.52586301,1.131536066,-1.863565474,3.145196448,-1
936,MODEL1,PARMS,RMB,1.338666626,9.505027991,0.229899721,-0.861176539,3.310101845,-0.172820493,2.349601608,-5.318164404,1.057573695,-2.488858042,4.710476398,-1
937,MODEL1,PARMS,RMB,1.449006725,8.995171692,0.225422693,-0.502181856,1.736275085,-0.312555031,2.186943466,-5.011988172,1.804767138,-4.04549202,7.586212309,-1
938,MODEL1,PARMS,RMB,1.434211143,16.23305045,0.16299162,-0.457997166,1.851509643,-0.790840585,5.995087234,-14.40212025,1.837474556,-5.249058623,10.17651008,-1
939,MODEL1,PARMS,RMB,1.342061942,15.76016958,0.342903019,-0.863111976,2.812744342,-0.791695968,3.086922699,-6.352152514,1.843332273,-4.797046333,9.334503063,-1
940,MODEL1,PARMS,RMB,1.373466818,-0.82743079,0.324707585,-1.708981812,7.198620178,0.459197818,1.344046192,-5.55168007,1.237872548,-3.013586663,5.9948923,-1
941,MODEL1,PARMS,RMB,1.309942043,13.55389106,0.302600828,-0.889750277,2.852574114,-0.537046953,3.256628147,-8.026376946,1.477171891,-4.310891665,8.452143022,-1
942,MODEL1,PARMS,RMB,1.313699485,-10.43337941,0.235457359,-1.051346612,4.450688208,1.09760822,-1.782077933,2.291107338,1.327565202,-3.218749891,6.203783303,-1
943,MODEL1,PARMS,RMB,1.347576468,17.04421732,0.298039209,-0.644623445,1.454387042,-0.952241173,3.943980082,-8.725215885,2.248039657,-5.338912539,9.889635625,-1
944,MODEL1,PARMS,RMB,1.354464309,12.25652731,0.390681794,-1.103317294,3.844160969,-0.387882334,2.179258181,-5.110262158,1.026268048,-2.067680901,3.731183309,-1
945,MODEL1,PARMS,RMB,1.304124148,-5.388830791,0.202954053,-0.400928003,1.883787651,0.744288187,-0.696119806,0.253483138,1.329508148,-3.685194619,7.991404033,-1
946,MODEL1,PARMS,RMB,1.429720955,19.26064563,0.188828801,-0.531992355,0.918793889,-1.065899257,4.316262201,-9.222405508,2.276457377,-6.228994648,12.21319403,-1
947,MODEL1,PARMS,RMB,1.309177754,2.628895449,0.04502816,-0.159170025,1.165190211,0.209322493,1.980211951,-4.830478636,1.550309272,-3.723152998,6.911603517,-1
948,MODEL1,PARMS,RMB,1.286572578,2.348031505,0.302283537,-0.780960694,2.26929138,0.18371038,0.493221105,-2.092041733,1.498052999,-3.54151572,7.020467458,-1
949,MODEL1,PARMS,RMB,1.379034135,9.487523316,0.19004173,-0.993530041,4.437855945,-0.304930653,2.746248523,-6.231376177,1.730638663,-4.596515163,8.731022639,-1
950,MODEL1,PARMS,RMB,1.385170446,7.313910524,0.441768803,-1.403569329,5.45816948,-0.129301125,2.657784344,-7.004568034,1.195994725,-3.05615904,6.20918063,-1
951,MODEL1,PARMS,RMB,1.291363547,2.916561025,0.383483562,-1.275715986,5.22422833,0.187815984,0.008688576,-1.101677451,1.216282681,-2.752470077,5.461798749,-1
952,MODEL1,PARMS,RMB,1.352716435,29.96073247,-0.053869389,-0.20360665,0.749890259,-1.511475208,5.768946538,-13.19103437,1.440396953,-2.445086383,3.834192284,-1
953,MODEL1,PARMS,RMB,1.225410128,9.296981923,0.106692581,-0.468068019,1.596533985,-0.155912511,1.584456569,-4.098382234,1.285237397,-3.088152334,5.668282581,-1
954,MODEL1,PARMS,RMB,1.256577688,17.63975486,0.32068342,-0.965325408,4.245572467,-0.788873455,3.762884245,-8.027688843,1.265178216,-2.95618739,5.52061511,-1
955,MODEL1,PARMS,RMB,1.249232543,14.19779996,0.19879992,-0.953318437,4.729686235,-0.449721637,3.349425738,-7.976068073,0.903480648,-2.087430999,4.342187798,-1
956,MODEL1,PARMS,RMB,1.299988318,10.59590272,0.328371783,-0.967268011,3.083321458,-0.39475251,3.07377142,-7.332993492,1.558605397,-3.392018652,6.143120138,-1
957,MODEL1,PARMS,RMB,1.256906204,-2.487136468,0.065650146,-0.206961579,1.481841215,0.570285456,0.142462143,-1.426713307,1.342619641,-1.732443094,1.867161926,-1
958,MODEL1,PARMS,RMB,1.314967859,3.049898665,0.378598692,-1.456436088,5.798056879,0.132381626,0.708448112,-1.647347157,1.428260877,-3.634337788,7.17270532,-1
959,MODEL1,PARMS,RMB,1.256289702,13.40044987,0.046209042,-0.34215122,1.433360473,-0.3146536,2.812421832,-7.348961942,0.757841458,-1.880680422,4.070500751,-1
960,MODEL1,PARMS,RMB,1.298906383,5.691925353,-0.234503709,-0.037820138,1.235263866,0.231545532,1.496102534,-4.824427126,1.037479027,-2.10375048,3.179648241,-1
961,MODEL1,PARMS,RMB,1.318250531,3.897528175,0.110640841,-0.650363189,2.964779803,0.150440835,0.737969819,-2.222806872,1.467673438,-3.379162276,6.415849102,-1
962,MODEL1,PARMS,RMB,1.30599297,4.671573762,0.04240895,-0.5259605,2.354710635,0.192375273,1.448810408,-4.730957894,1.176690805,-2.86211128,5.412008664,-1
963,MODEL1,PARMS,RMB,1.359134099,9.317933777,0.168190473,-0.591597669,1.9227419,-0.191288534,1.470701985,-3.250941036,1.252263261,-2.296043796,4.038467066,-1
964,MODEL1,PARMS,RMB,1.359241175,4.849701515,0.318811225,-0.92097925,3.502600427,-0.101236215,1.223150647,-3.31714629,2.104038701,-6.112636693,12.77895833,-1
965,MODEL1,PARMS,RMB,1.375236037,18.8810413,0.097102413,-0.535577387,1.954265084,-0.960389631,4.535938053,-10.73096964,2.006087768,-4.922254793,9.173447412,-1
966,MODEL1,PARMS,RMB,1.353699769,7.268701655,0.051829672,-0.437031089,2.01200644,0.006805628,0.871465544,-1.720945746,1.17472847,-2.998820344,5.712353262,-1
967,MODEL1,PARMS,RMB,1.24707097,0.694152729,0.14296234,-0.914187806,4.099434846,0.392838832,0.454969599,-2.113337498,1.264195849,-2.416612428,4.239379746,-1
968,MODEL1,PARMS,RMB,1.527903139,24.09929283,0.467841497,-1.217448766,3.754099618,-1.471420441,3.232542056,-6.515565327,2.378889575,-5.410682381,10.28009398,-1
969,MODEL1,PARMS,RMB,1.369037843,19.1216451,0.21751694,-0.453273701,2.162794533,-0.929954741,5.034989253,-12.07279843,1.55433725,-4.464161199,9.651685532,-1
970,MODEL1,PARMS,RMB,1.288222688,22.36988339,0.11469208,-0.614851312,2.255839951,-1.066185254,5.418311336,-12.77084946,1.435083263,-3.525193038,7.049793051,-1
971,MODEL1,PARMS,RMB,1.399487167,13.13366721,0.312266636,-0.5548966,1.539287862,-0.468179395,2.887928698,-7.283525393,1.107922166,-2.807887801,6.185445335,-1
972,MODEL1,PARMS,RMB,1.291180594,6.2810826,0.41114907,-0.919395825,2.957289131,-0.047850697,1.234933215,-3.247938147,1.189153761,-2.723621454,4.916803861,-1
973,MODEL1,PARMS,RMB,1.280328589,14.96656909,0.089986046,-0.629671097,3.046974402,-0.512843431,4.505785275,-11.50487262,1.159889263,-3.527700286,7.360243386,-1
974,MODEL1,PARMS,RMB,1.311476217,19.36227032,0.280655485,-0.946614512,3.800857878,-0.913203925,5.063507796,-11.04180786,1.415847897,-4.181089132,8.340363774,-1
975,MODEL1,PARMS,RMB,1.280764027,12.48818076,0.269608534,-0.235797769,-0.03918268,-0.484600883,4.978100389,-12.57856833,1.351298647,-3.469950401,6.658979161,-1
976,MODEL1,PARMS,RMB,1.303087461,14.38744991,0.054391013,-0.142982031,0.794643022,-0.48446279,4.011892326,-9.642188948,1.15775821,-2.701023942,5.195794059,-1
977,MODEL1,PARMS,RMB,1.395680707,-0.964990511,0.212104546,-1.159601181,4.499054166,0.263400861,0.169089324,-0.860102748,2.361666768,-6.648185758,13.0728358,-1
978,MODEL1,PARMS,RMB,1.496548568,14.38990985,0.42271216,-1.000211309,3.81169014,-0.639361027,2.815992053,-5.737872893,1.480392819,-4.825086622,9.96832411,-1
979,MODEL1,PARMS,RMB,1.488949204,20.71867854,0.057810952,-0.180666137,0.181102301,-0.99156271,3.980191953,-8.81010407,1.655993396,-4.085309089,7.527900183,-1
980,MODEL1,PARMS,RMB,1.423306647,31.27306041,0.172203613,-0.691571454,2.749701975,-1.761960949,4.106042442,-7.472702599,1.95766115,-4.007857887,7.029234979,-1
981,MODEL1,PARMS,RMB,1.396089678,9.636482458,0.080078742,-0.616306415,2.852372143,-0.276384153,1.980261158,-4.791331432,1.802996388,-5.358714084,10.81557934,-1
982,MODEL1,PARMS,RMB,1.422840138,2.430198676,-0.001298709,-0.112285593,1.322841127,0.316900563,1.310580381,-4.049711516,1.181687883,-2.837193112,5.434284167,-1
983,MODEL1,PARMS,RMB,1.378987277,13.74018414,0.077052157,-0.451587118,2.170690617,-0.463034393,2.44443806,-5.855644769,1.272769568,-1.504781874,1.846514037,-1
984,MODEL1,PARMS,RMB,1.382432984,8.847852154,0.150178002,-0.196377257,0.513058681,-0.00516978,2.594870045,-7.691775046,0.46610996,-1.434202942,4.006774699,-1
985,MODEL1,PARMS,RMB,1.509565793,6.478772347,-0.003212436,0.259564951,-1.831619412,-0.325302034,2.359108926,-6.226442251,3.021904882,-9.155993254,18.69320406,-1
986,MODEL1,PARMS,RMB,1.280113674,11.56018192,0.012253909,-0.354494453,1.781136159,-0.307311307,3.664350031,-8.725274918,1.342195806,-4.192225639,8.424712744,-1
987,MODEL1,PARMS,RMB,1.313967773,19.90987894,0.296718798,-1.500567018,5.730441219,-0.943786832,3.787500309,-8.732092066,1.546029401,-4.787123193,9.59769153,-1
988,MODEL1,PARMS,RMB,1.394594031,24.83385815,-0.211068164,0.403826177,-1.001626754,-1.209990554,6.010525393,-13.91409954,1.665239512,-3.586995946,6.148827274,-1
989,MODEL1,PARMS,RMB,1.259760674,4.235246716,0.216512677,-0.711422415,2.545090392,0.179741235,0.710353467,-2.414598262,1.150864926,-3.405923784,6.875808531,-1
990,MODEL1,PARMS,RMB,1.370165739,12.15198818,0.263295368,-1.192571241,5.295474537,-0.460635665,2.07953315,-4.803895424,1.604003427,-3.518410207,6.509214951,-1
991,MODEL1,PARMS,RMB,1.246222072,5.509687755,0.268931297,-0.634492274,1.993407768,0.137177416,1.01359784,-2.786082772,0.795152192,-2.412099634,5.260918375,-1
992,MODEL1,PARMS,RMB,1.402114814,17.37220432,0.177037423,-0.056266639,-0.416238793,-0.708235541,4.578862802,-11.32675471,1.001056647,-1.325653992,2.346886587,-1
993,MODEL1,PARMS,RMB,1.380508086,14.83136987,0.123800294,-0.907958777,3.636419001,-0.465791136,2.905606482,-6.973608244,1.009198263,-2.033143936,3.321817896,-1
994,MODEL1,PARMS,RMB,1.378123103,11.69276918,0.262438388,-1.090409747,4.85106453,-0.402156928,1.461708849,-2.845965451,1.538464064,-4.078880188,8.370991438,-1
995,MODEL1,PARMS,RMB,1.338624396,12.29363633,0.149107836,-0.648984092,2.839320249,-0.41453223,4.071873419,-9.673273566,1.414161519,-3.723346768,6.315924705,-1
996,MODEL1,PARMS,RMB,1.320299446,9.787042397,0.292037694,-0.486960139,1.222539975,-0.372942438,2.890558282,-5.800983756,1.729708577,-5.51193579,11.23363034,-1
997,MODEL1,PARMS,RMB,1.374537631,0.406484236,0.252895611,-0.783313222,3.001917045,0.379574229,-0.305892834,0.83009079,1.25562865,-2.589536013,3.87262365,-1
998,MODEL1,PARMS,RMB,1.363610266,7.847679997,0.477801711,-1.060487485,3.111027578,-0.212553039,3.758944192,-9.717413641,1.314532828,-3.690598216,7.5221492,-1
999,MODEL1,PARMS,RMB,1.366756268,19.72694302,0.190732885,-0.642991207,2.502428396,-0.821472148,4.25677787,-10.2144468,0.904919176,-0.898962404,1.247904927,-1
1000,MODEL1,PARMS,RMB,1.311538301,15.86255759,0.083015251,-0.291086329,1.000620193,-0.510013521,2.077447504,-3.965357649,0.891124197,-2.498038568,4.975171397,-1
