SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,RB4_5
1,MODEL1,PARMS,RB4_5,0.857318704,3.619161927,0.516276471,-0.703431702,0.754991947,-1
2,MODEL1,PARMS,RB4_5,0.908285678,3.219175609,0.598634932,-1.410552213,2.267399904,-1
3,MODEL1,PARMS,RB4_5,0.875358136,3.237352054,0.576042494,-1.093314592,1.568356163,-1
4,MODEL1,PARMS,RB4_5,0.870544342,3.718453967,0.468849563,-1.225324798,2.064447592,-1
5,MODEL1,PARMS,RB4_5,0.854557394,4.320078725,0.270256962,0.301881417,-0.858103807,-1
6,MODEL1,PARMS,RB4_5,0.943469677,3.035406953,0.665117975,-1.849311609,3.128657553,-1
7,MODEL1,PARMS,RB4_5,0.839288101,3.726850055,0.422651119,-0.390443669,0.456668834,-1
8,MODEL1,PARMS,RB4_5,0.879053767,2.344340971,0.814632447,-2.024981345,3.300459987,-1
9,MODEL1,PARMS,RB4_5,0.918369615,4.002652105,0.333635998,0.201816917,-0.727002749,-1
10,MODEL1,PARMS,RB4_5,0.954675141,2.920024671,0.700993192,-2.097498176,3.486467828,-1
11,MODEL1,PARMS,RB4_5,0.876597702,3.822387748,0.455599829,-1.110799483,1.797204846,-1
12,MODEL1,PARMS,RB4_5,0.912243431,3.851430245,0.380417269,-0.289536078,0.333562732,-1
13,MODEL1,PARMS,RB4_5,1.060193562,3.928613646,0.36370258,0.159649024,-0.636327434,-1
14,MODEL1,PARMS,RB4_5,0.985768918,4.610591235,0.161905945,1.335518924,-2.816495899,-1
15,MODEL1,PARMS,RB4_5,0.915082493,4.123762717,0.288027002,0.469399884,-1.105451735,-1
16,MODEL1,PARMS,RB4_5,0.926937381,4.92388133,0.082449982,0.847458627,-1.552439388,-1
17,MODEL1,PARMS,RB4_5,0.965373148,4.895109013,0.131346077,0.451970149,-0.889529618,-1
18,MODEL1,PARMS,RB4_5,0.873248002,3.729100895,0.452997538,-0.955333506,1.578116183,-1
19,MODEL1,PARMS,RB4_5,0.847519763,3.808872673,0.435574127,-0.835733726,1.31434368,-1
20,MODEL1,PARMS,RB4_5,0.896690195,2.159620316,0.854501836,-2.487618792,4.288126498,-1
21,MODEL1,PARMS,RB4_5,0.924200634,3.118746144,0.611941642,-1.776593532,3.1338176,-1
22,MODEL1,PARMS,RB4_5,0.940389944,3.629030021,0.470330217,-0.635553063,0.922008427,-1
23,MODEL1,PARMS,RB4_5,0.966171507,2.934434166,0.720085924,-2.249183848,3.801336106,-1
24,MODEL1,PARMS,RB4_5,0.907682027,2.970409572,0.669237445,-1.486067922,2.147101395,-1
25,MODEL1,PARMS,RB4_5,0.841895287,4.193549387,0.322341628,-0.151685299,-0.013340881,-1
26,MODEL1,PARMS,RB4_5,0.892065225,3.062300375,0.599296138,-0.919704343,1.297312512,-1
27,MODEL1,PARMS,RB4_5,0.859471797,3.849498012,0.398858176,-0.560028621,0.790710604,-1
28,MODEL1,PARMS,RB4_5,0.911633231,3.909608891,0.377040586,-0.014857885,-0.353631047,-1
29,MODEL1,PARMS,RB4_5,0.902094735,3.573394964,0.4737168,-0.486334144,0.45213957,-1
30,MODEL1,PARMS,RB4_5,0.877148616,5.066183116,0.095019721,0.687093471,-1.330112298,-1
31,MODEL1,PARMS,RB4_5,0.848221252,2.789852189,0.732518919,-1.886034384,3.029193502,-1
32,MODEL1,PARMS,RB4_5,0.887766598,2.992759523,0.658962009,-1.282821928,1.820107998,-1
33,MODEL1,PARMS,RB4_5,0.90510405,3.736409345,0.425917092,-0.460252298,0.510351063,-1
34,MODEL1,PARMS,RB4_5,0.93848331,3.365720101,0.551139399,-1.287927137,2.144852514,-1
35,MODEL1,PARMS,RB4_5,0.904941192,5.14363397,0.046772819,0.787217042,-1.47694225,-1
36,MODEL1,PARMS,RB4_5,0.909046694,2.554613147,0.760797164,-1.73544449,2.77562979,-1
37,MODEL1,PARMS,RB4_5,0.896878234,4.754298179,0.136379962,0.871890557,-1.717452701,-1
38,MODEL1,PARMS,RB4_5,0.906882341,5.097736543,0.040411788,1.153197556,-2.222213373,-1
39,MODEL1,PARMS,RB4_5,0.868258542,4.019545154,0.36818738,-0.533715658,0.873725457,-1
40,MODEL1,PARMS,RB4_5,0.875838905,4.237605082,0.322567286,-0.565151138,1.019739415,-1
41,MODEL1,PARMS,RB4_5,0.882136467,2.910059551,0.667395403,-1.358494409,1.960185538,-1
42,MODEL1,PARMS,RB4_5,0.935838625,4.321712519,0.20417498,1.436426446,-3.001716971,-1
43,MODEL1,PARMS,RB4_5,0.924048542,3.737022425,0.417177147,-0.222904376,0.10240776,-1
44,MODEL1,PARMS,RB4_5,0.867313814,2.895881155,0.655890594,-1.456323643,2.360771742,-1
45,MODEL1,PARMS,RB4_5,0.890503783,3.187497639,0.598268357,-1.720345069,2.973247363,-1
46,MODEL1,PARMS,RB4_5,0.876203907,4.032664321,0.326848195,-0.085253905,0.094710938,-1
47,MODEL1,PARMS,RB4_5,0.961037118,4.11392605,0.341222042,-0.613802403,1.05530206,-1
48,MODEL1,PARMS,RB4_5,0.886592701,4.748336009,0.120854778,1.047556297,-1.986486977,-1
49,MODEL1,PARMS,RB4_5,0.90842154,3.461889472,0.548666195,-1.333271804,2.161448775,-1
50,MODEL1,PARMS,RB4_5,0.849713684,3.770242549,0.42746469,-0.849088525,1.470715216,-1
51,MODEL1,PARMS,RB4_5,0.895855033,3.962438169,0.378152258,-0.172929698,-0.008300101,-1
52,MODEL1,PARMS,RB4_5,0.896583578,3.401004237,0.511735108,-0.432867606,0.397566094,-1
53,MODEL1,PARMS,RB4_5,0.938856909,3.666451551,0.438001113,-0.180092459,-0.085492602,-1
54,MODEL1,PARMS,RB4_5,0.904861092,3.169555879,0.612821369,-1.744198959,3.062244335,-1
55,MODEL1,PARMS,RB4_5,0.853961895,3.477947306,0.504772428,-0.44598874,0.214404202,-1
56,MODEL1,PARMS,RB4_5,0.929233874,2.913845304,0.66820419,-1.704335864,3.007719981,-1
57,MODEL1,PARMS,RB4_5,0.885049717,3.543747818,0.510454355,-0.970945044,1.410073599,-1
58,MODEL1,PARMS,RB4_5,0.898348147,4.740887685,0.142410468,0.679906662,-1.316176661,-1
59,MODEL1,PARMS,RB4_5,0.88786461,5.143471943,0.021318694,1.179521194,-2.307117141,-1
60,MODEL1,PARMS,RB4_5,0.862148826,4.109182296,0.304184911,0.462141608,-1.226550202,-1
61,MODEL1,PARMS,RB4_5,0.910526422,3.433858194,0.538391859,-1.371919171,2.288894441,-1
62,MODEL1,PARMS,RB4_5,0.889931601,3.7615041,0.403887442,-0.150862995,-0.127705641,-1
63,MODEL1,PARMS,RB4_5,0.889247233,3.457092343,0.503131448,-1.063763803,1.738878081,-1
64,MODEL1,PARMS,RB4_5,0.955120144,3.731147369,0.448611184,-0.617830601,0.787022978,-1
65,MODEL1,PARMS,RB4_5,0.879634455,4.065328772,0.359391209,-0.342552548,0.469849265,-1
66,MODEL1,PARMS,RB4_5,0.883960419,3.846997422,0.394985655,-0.707576764,1.213743923,-1
67,MODEL1,PARMS,RB4_5,0.931893207,3.385917515,0.545886835,-1.250022353,2.131975892,-1
68,MODEL1,PARMS,RB4_5,0.983911828,4.371917935,0.188174633,1.11810607,-2.306543033,-1
69,MODEL1,PARMS,RB4_5,0.859559392,3.858137315,0.416483617,-0.535957184,0.67449657,-1
70,MODEL1,PARMS,RB4_5,0.94321101,3.410761619,0.555403816,-1.872586619,3.311110658,-1
71,MODEL1,PARMS,RB4_5,0.926082145,3.949769097,0.413041381,-0.781220969,1.154007648,-1
72,MODEL1,PARMS,RB4_5,0.934937722,4.499367094,0.19935424,0.477800219,-1.053861426,-1
73,MODEL1,PARMS,RB4_5,0.92755141,3.409037134,0.488133553,-0.574387017,0.762952803,-1
74,MODEL1,PARMS,RB4_5,0.916217605,4.627983641,0.168733807,0.223441265,-0.125351868,-1
75,MODEL1,PARMS,RB4_5,0.914040169,4.047935683,0.32043633,0.478570742,-1.253625367,-1
76,MODEL1,PARMS,RB4_5,0.887989617,3.850652701,0.40932539,-0.468180754,0.538021309,-1
77,MODEL1,PARMS,RB4_5,0.922558305,4.100053552,0.324884717,0.00585496,-0.268272557,-1
78,MODEL1,PARMS,RB4_5,0.898621201,5.035530502,0.10670338,0.728587063,-1.491843105,-1
79,MODEL1,PARMS,RB4_5,0.848494091,3.720900391,0.44856931,-0.872379102,1.499605054,-1
80,MODEL1,PARMS,RB4_5,0.881818048,2.810294202,0.704523326,-1.742721255,2.823132198,-1
81,MODEL1,PARMS,RB4_5,0.821065062,4.357387177,0.240003926,0.336338499,-0.781382823,-1
82,MODEL1,PARMS,RB4_5,0.84286318,3.301278738,0.568053397,-1.147051396,1.714210069,-1
83,MODEL1,PARMS,RB4_5,0.852176995,4.337129425,0.289724143,-0.45869516,0.803280512,-1
84,MODEL1,PARMS,RB4_5,0.854035317,3.932662935,0.366336141,-0.080433886,-0.046725177,-1
85,MODEL1,PARMS,RB4_5,0.959639352,3.117921342,0.625744959,-1.745812877,3.022464781,-1
86,MODEL1,PARMS,RB4_5,0.920539001,3.11936927,0.617515574,-1.308996442,2.009112156,-1
87,MODEL1,PARMS,RB4_5,0.929790352,3.015438829,0.619463702,-1.286700135,2.102303012,-1
88,MODEL1,PARMS,RB4_5,0.897138088,3.940845045,0.363437533,-0.111180099,-0.062302768,-1
89,MODEL1,PARMS,RB4_5,0.905910828,3.1875585,0.562683807,-1.054224013,1.506982717,-1
90,MODEL1,PARMS,RB4_5,0.922279721,3.994738938,0.359159056,0.003047208,-0.285500104,-1
91,MODEL1,PARMS,RB4_5,0.947868861,4.005991546,0.298285091,0.748446269,-1.713249463,-1
92,MODEL1,PARMS,RB4_5,0.857200327,4.499881256,0.196453175,0.622162231,-1.350085927,-1
93,MODEL1,PARMS,RB4_5,0.968225503,4.862652822,0.14280492,0.53043036,-1.123884845,-1
94,MODEL1,PARMS,RB4_5,0.8794035,4.549762864,0.19199868,0.657730757,-1.299976498,-1
95,MODEL1,PARMS,RB4_5,0.908858338,4.08240674,0.331389999,0.052008962,-0.325982049,-1
96,MODEL1,PARMS,RB4_5,0.909971532,4.173524789,0.303672395,-0.132896658,0.12920306,-1
97,MODEL1,PARMS,RB4_5,0.864343354,3.837356257,0.401031337,-0.498935965,0.696762124,-1
98,MODEL1,PARMS,RB4_5,0.897712485,3.024049978,0.630552865,-1.451349758,2.326180447,-1
99,MODEL1,PARMS,RB4_5,0.940195597,2.876592515,0.706152924,-2.256087983,3.813647334,-1
100,MODEL1,PARMS,RB4_5,0.921780111,3.274679109,0.542585877,-0.4628749,0.35099953,-1
101,MODEL1,PARMS,RB4_5,0.891603309,3.24425354,0.588219432,-1.538568931,2.489612435,-1
102,MODEL1,PARMS,RB4_5,0.902286216,3.423688131,0.531964086,-1.06405029,1.651691094,-1
103,MODEL1,PARMS,RB4_5,0.92202656,3.307441773,0.590443012,-1.367048561,2.046571799,-1
104,MODEL1,PARMS,RB4_5,0.907802437,3.016011303,0.627018339,-1.164825973,1.735850662,-1
105,MODEL1,PARMS,RB4_5,0.90760202,4.040520026,0.32444571,-0.002013949,-0.19861348,-1
106,MODEL1,PARMS,RB4_5,0.844910101,3.194000375,0.600015702,-1.540459941,2.582185122,-1
107,MODEL1,PARMS,RB4_5,0.941211946,3.734125651,0.40487047,-0.28477775,0.187953892,-1
108,MODEL1,PARMS,RB4_5,0.909808952,2.895863265,0.669588825,-1.881585522,3.193030971,-1
109,MODEL1,PARMS,RB4_5,0.896794894,3.909642447,0.364350329,0.008516864,-0.476672723,-1
110,MODEL1,PARMS,RB4_5,0.897642296,3.948012458,0.358294885,-0.489035902,0.75722713,-1
111,MODEL1,PARMS,RB4_5,0.93108093,3.199556374,0.592953795,-1.417019361,2.256830641,-1
112,MODEL1,PARMS,RB4_5,0.939788405,3.683521691,0.448829644,-0.673574185,1.00304495,-1
113,MODEL1,PARMS,RB4_5,0.911253815,3.617557103,0.488535246,-0.96452217,1.437362909,-1
114,MODEL1,PARMS,RB4_5,0.945699616,3.643230836,0.452761091,-0.462345995,0.46322507,-1
115,MODEL1,PARMS,RB4_5,0.9465195,3.156392436,0.611547784,-1.466978614,2.347699087,-1
116,MODEL1,PARMS,RB4_5,0.849679474,3.411548051,0.497052805,-0.402023838,0.394446498,-1
117,MODEL1,PARMS,RB4_5,0.862497621,3.934475476,0.372597502,-0.484286234,0.748623231,-1
118,MODEL1,PARMS,RB4_5,0.871456728,2.770727829,0.705944533,-1.711504809,2.582557362,-1
119,MODEL1,PARMS,RB4_5,0.905349484,2.351169154,0.820760575,-2.071612946,3.293629958,-1
120,MODEL1,PARMS,RB4_5,0.865805441,2.9742065,0.652085072,-1.32096511,1.926233594,-1
121,MODEL1,PARMS,RB4_5,0.909054026,3.737785316,0.384072839,0.136109653,-0.522126602,-1
122,MODEL1,PARMS,RB4_5,0.881460682,4.378348758,0.272873639,0.452274777,-1.183734856,-1
123,MODEL1,PARMS,RB4_5,0.834876943,2.82003661,0.711742333,-1.669671951,2.551650385,-1
124,MODEL1,PARMS,RB4_5,0.957443207,3.043604897,0.608524359,-0.989212264,1.426246752,-1
125,MODEL1,PARMS,RB4_5,0.90044452,2.522910683,0.863046456,-2.939233062,4.907372011,-1
126,MODEL1,PARMS,RB4_5,0.922248021,3.585592758,0.448474892,-0.381636088,0.25414729,-1
127,MODEL1,PARMS,RB4_5,0.872488192,3.820247818,0.373018582,0.247872875,-0.863209066,-1
128,MODEL1,PARMS,RB4_5,0.843066176,4.411682916,0.290194698,-0.17085316,0.162810431,-1
129,MODEL1,PARMS,RB4_5,0.941223609,3.762310099,0.415522772,-0.356723967,0.353711901,-1
130,MODEL1,PARMS,RB4_5,0.909359831,4.180782968,0.283604167,0.377119983,-1.069157962,-1
131,MODEL1,PARMS,RB4_5,0.910399437,2.1211614,0.880618928,-2.590529324,4.268024715,-1
132,MODEL1,PARMS,RB4_5,0.838246156,4.433213633,0.268826894,-0.386746402,0.546274471,-1
133,MODEL1,PARMS,RB4_5,0.877029938,3.294713107,0.545394312,-0.966389358,1.405549697,-1
134,MODEL1,PARMS,RB4_5,0.944726047,3.76697936,0.427517017,-0.342323038,0.224660622,-1
135,MODEL1,PARMS,RB4_5,0.872127939,3.331994679,0.53936475,-0.826149248,1.098122333,-1
136,MODEL1,PARMS,RB4_5,0.895184203,3.361117238,0.566971824,-1.592991242,2.79595388,-1
137,MODEL1,PARMS,RB4_5,0.851624148,2.926257264,0.642803706,-1.376692443,2.160104825,-1
138,MODEL1,PARMS,RB4_5,0.881259518,3.947520597,0.337336426,0.162813896,-0.617423557,-1
139,MODEL1,PARMS,RB4_5,0.815042911,4.084472491,0.343224262,-0.4365617,0.630300435,-1
140,MODEL1,PARMS,RB4_5,0.86731491,3.49083142,0.541097967,-1.502609339,2.523052164,-1
141,MODEL1,PARMS,RB4_5,0.942079771,3.700691598,0.498518632,-1.070074162,1.611465984,-1
142,MODEL1,PARMS,RB4_5,0.890649943,3.143145682,0.628705393,-1.961854232,3.478942641,-1
143,MODEL1,PARMS,RB4_5,0.849343234,4.101244555,0.298587052,0.187881297,-0.599939068,-1
144,MODEL1,PARMS,RB4_5,0.859274273,3.139331507,0.605135888,-0.992519883,1.33159136,-1
145,MODEL1,PARMS,RB4_5,0.909460708,4.599840837,0.210224538,0.086255288,-0.27969848,-1
146,MODEL1,PARMS,RB4_5,0.845689285,3.118599307,0.60904247,-1.539143106,2.494851913,-1
147,MODEL1,PARMS,RB4_5,0.893104283,4.44031741,0.229105243,0.519067905,-1.214789236,-1
148,MODEL1,PARMS,RB4_5,0.904107535,3.117808178,0.626262237,-1.581796029,2.639699653,-1
149,MODEL1,PARMS,RB4_5,0.91436644,4.130080294,0.3209428,-0.166060976,0.206047711,-1
150,MODEL1,PARMS,RB4_5,0.917450553,3.423775365,0.498816942,-0.737932354,0.998173279,-1
151,MODEL1,PARMS,RB4_5,0.897417045,4.192777124,0.291423226,0.10304922,-0.397450111,-1
152,MODEL1,PARMS,RB4_5,0.872023895,3.296617111,0.551459101,-0.901634,1.297314358,-1
153,MODEL1,PARMS,RB4_5,0.908725442,3.641077233,0.460099113,-0.922047993,1.511220528,-1
154,MODEL1,PARMS,RB4_5,0.86031919,4.286075237,0.307264473,-0.633663172,1.15960935,-1
155,MODEL1,PARMS,RB4_5,0.874487289,3.657120074,0.455049224,-0.441078695,0.552879979,-1
156,MODEL1,PARMS,RB4_5,0.90241765,3.783607397,0.40332528,-0.365761629,0.389898363,-1
157,MODEL1,PARMS,RB4_5,0.886836085,3.976042304,0.396737735,-0.830148907,1.442970669,-1
158,MODEL1,PARMS,RB4_5,0.896880927,3.609915822,0.469068217,-0.736275358,1.054962291,-1
159,MODEL1,PARMS,RB4_5,0.895859693,4.669683154,0.174244872,0.293376181,-0.584991844,-1
160,MODEL1,PARMS,RB4_5,0.903191568,3.678400924,0.435279797,-0.561164774,0.800406621,-1
161,MODEL1,PARMS,RB4_5,0.959873804,3.231620896,0.580835008,-0.97284832,1.220002576,-1
162,MODEL1,PARMS,RB4_5,0.903438872,3.88604776,0.378203215,-0.053854289,-0.317357255,-1
163,MODEL1,PARMS,RB4_5,0.915056148,3.835092967,0.390212377,-0.187602431,0.051985318,-1
164,MODEL1,PARMS,RB4_5,0.871951963,3.46451265,0.506219861,-0.767986705,1.049698696,-1
165,MODEL1,PARMS,RB4_5,0.898477275,2.706014952,0.735838087,-1.963345105,3.109256774,-1
166,MODEL1,PARMS,RB4_5,0.904666832,3.752465827,0.420938991,-0.616136783,0.915634674,-1
167,MODEL1,PARMS,RB4_5,0.856720119,2.931967313,0.629854241,-1.05935959,1.535730673,-1
168,MODEL1,PARMS,RB4_5,0.945010621,3.040666843,0.671581899,-2.189745457,3.710368897,-1
169,MODEL1,PARMS,RB4_5,0.869129474,4.200654775,0.28396615,0.317153858,-0.837562811,-1
170,MODEL1,PARMS,RB4_5,0.93631363,3.901474397,0.365614482,-0.306037973,0.32863567,-1
171,MODEL1,PARMS,RB4_5,0.94084267,4.518685629,0.159286459,0.957347575,-1.783180841,-1
172,MODEL1,PARMS,RB4_5,0.889906382,3.57549731,0.490109854,-1.087980863,1.798741753,-1
173,MODEL1,PARMS,RB4_5,0.938040239,4.216699646,0.320085892,0.069460245,-0.458858869,-1
174,MODEL1,PARMS,RB4_5,0.913781751,3.826150684,0.411102196,-0.656236531,1.074786642,-1
175,MODEL1,PARMS,RB4_5,0.928714117,3.242023565,0.565933222,-1.17035665,1.878161008,-1
176,MODEL1,PARMS,RB4_5,0.898322976,2.943174123,0.655821415,-1.380177346,2.00165742,-1
177,MODEL1,PARMS,RB4_5,0.897527191,3.818076706,0.382040936,-0.22890962,0.253667028,-1
178,MODEL1,PARMS,RB4_5,0.915300069,3.638552967,0.463135728,-0.759051366,1.070244664,-1
179,MODEL1,PARMS,RB4_5,0.908267363,3.604501237,0.472681273,-0.613753815,0.704426227,-1
180,MODEL1,PARMS,RB4_5,0.876045169,4.6851425,0.159880789,0.57630526,-1.220265101,-1
181,MODEL1,PARMS,RB4_5,0.925957443,3.679971687,0.470397187,-0.944553642,1.454283499,-1
182,MODEL1,PARMS,RB4_5,0.901547415,2.741800629,0.698773839,-1.40248269,2.038317364,-1
183,MODEL1,PARMS,RB4_5,0.87987214,3.304983154,0.564770231,-1.051012864,1.50301562,-1
184,MODEL1,PARMS,RB4_5,0.874060896,3.576004622,0.466439122,-0.355091024,0.130942489,-1
185,MODEL1,PARMS,RB4_5,0.944291727,4.556540148,0.180570804,0.749983353,-1.503647442,-1
186,MODEL1,PARMS,RB4_5,0.87553177,4.275916442,0.290059645,-0.384422595,0.608755341,-1
187,MODEL1,PARMS,RB4_5,0.862898195,3.538734133,0.484756735,-0.456822195,0.459822086,-1
188,MODEL1,PARMS,RB4_5,0.875455392,2.926477136,0.634476322,-0.71281382,0.661190146,-1
189,MODEL1,PARMS,RB4_5,0.892270898,3.407836806,0.555959191,-1.18982892,1.844163399,-1
190,MODEL1,PARMS,RB4_5,0.963533884,3.992007043,0.335244253,0.134166336,-0.518685565,-1
191,MODEL1,PARMS,RB4_5,0.879368049,3.750693747,0.44316281,-0.738278777,1.070523021,-1
192,MODEL1,PARMS,RB4_5,0.831943746,4.837347113,0.090584351,1.408727038,-2.900164768,-1
193,MODEL1,PARMS,RB4_5,0.88413724,2.784979815,0.704566171,-1.510884564,2.2094266,-1
194,MODEL1,PARMS,RB4_5,0.862649855,3.191233778,0.562169332,-0.910816054,1.413866503,-1
195,MODEL1,PARMS,RB4_5,0.898411133,3.538235808,0.524329784,-1.074826043,1.650517492,-1
196,MODEL1,PARMS,RB4_5,0.835739421,3.301747532,0.54542146,-0.938211499,1.407884108,-1
197,MODEL1,PARMS,RB4_5,0.838271088,3.442917953,0.563936625,-1.302464136,2.061034776,-1
198,MODEL1,PARMS,RB4_5,0.951479681,4.139327735,0.350711269,-0.750136583,1.217247078,-1
199,MODEL1,PARMS,RB4_5,0.884380741,3.908854506,0.361280759,-0.088986081,-0.069778236,-1
200,MODEL1,PARMS,RB4_5,0.87663443,3.639140969,0.440823005,-0.85634967,1.496408481,-1
201,MODEL1,PARMS,RB4_5,0.968653546,1.99008573,0.953368659,-2.757726985,4.462486379,-1
202,MODEL1,PARMS,RB4_5,0.843223135,3.492601607,0.507885497,-0.999428053,1.540587058,-1
203,MODEL1,PARMS,RB4_5,0.806501239,3.368378001,0.536092641,-1.147783633,1.857399104,-1
204,MODEL1,PARMS,RB4_5,0.936224017,4.400341584,0.250219898,0.28427687,-0.823125556,-1
205,MODEL1,PARMS,RB4_5,0.849967831,3.420991849,0.540636098,-1.581473595,2.738196501,-1
206,MODEL1,PARMS,RB4_5,0.910985632,3.090146512,0.608276232,-0.985121519,1.298598495,-1
207,MODEL1,PARMS,RB4_5,0.933149487,3.587386031,0.476436739,-1.005145455,1.629207205,-1
208,MODEL1,PARMS,RB4_5,0.908748039,3.770963727,0.390048668,-0.501662217,0.6773857,-1
209,MODEL1,PARMS,RB4_5,0.86077823,4.167946284,0.305003832,0.098745899,-0.413934401,-1
210,MODEL1,PARMS,RB4_5,0.901307043,4.258386885,0.276919212,0.082800573,-0.269628306,-1
211,MODEL1,PARMS,RB4_5,0.88657666,4.129195163,0.32306388,-0.056835338,-0.144864416,-1
212,MODEL1,PARMS,RB4_5,0.942737687,4.866987305,0.147966365,0.171387769,-0.332001783,-1
213,MODEL1,PARMS,RB4_5,0.915647564,4.00496731,0.360843105,-0.208083213,0.032987753,-1
214,MODEL1,PARMS,RB4_5,0.825730625,3.464740739,0.513414323,-0.718497546,0.894953767,-1
215,MODEL1,PARMS,RB4_5,0.866008141,4.774277419,0.169003796,0.318364521,-0.796065221,-1
216,MODEL1,PARMS,RB4_5,0.830635024,4.193363618,0.330843296,-0.683409172,1.138232118,-1
217,MODEL1,PARMS,RB4_5,0.939524434,3.280457263,0.563392924,-1.05668743,1.558005173,-1
218,MODEL1,PARMS,RB4_5,0.923440456,4.686035442,0.150404772,0.94902451,-1.990026893,-1
219,MODEL1,PARMS,RB4_5,0.886779528,4.424342896,0.233472498,0.186959193,-0.55045501,-1
220,MODEL1,PARMS,RB4_5,0.916359398,3.362005104,0.568072824,-1.331475492,2.027176296,-1
221,MODEL1,PARMS,RB4_5,0.896409868,4.2515263,0.305144984,-0.045554913,-0.241728106,-1
222,MODEL1,PARMS,RB4_5,0.895382887,2.635199869,0.719827903,-1.205208025,1.570564088,-1
223,MODEL1,PARMS,RB4_5,0.91629527,3.449196059,0.492297537,-0.623096667,0.818505917,-1
224,MODEL1,PARMS,RB4_5,0.958806374,3.848795211,0.417849913,-0.760718754,1.306820305,-1
225,MODEL1,PARMS,RB4_5,0.935665297,4.627057308,0.196145178,0.471250827,-1.089497293,-1
226,MODEL1,PARMS,RB4_5,0.89832465,2.835922034,0.719937861,-1.661148391,2.562166077,-1
227,MODEL1,PARMS,RB4_5,0.891265894,2.944695895,0.689968752,-1.996448169,3.359170381,-1
228,MODEL1,PARMS,RB4_5,0.889550862,2.777024175,0.707258079,-1.445656691,2.129763995,-1
229,MODEL1,PARMS,RB4_5,0.891425946,3.567627175,0.47121927,-0.732078742,1.158419589,-1
230,MODEL1,PARMS,RB4_5,0.904761452,4.58038875,0.204895855,0.20165955,-0.430597347,-1
231,MODEL1,PARMS,RB4_5,0.919378457,4.175519999,0.290514894,0.09044316,-0.399996009,-1
232,MODEL1,PARMS,RB4_5,0.882507912,4.271537104,0.298751684,-0.101169317,-0.023999632,-1
233,MODEL1,PARMS,RB4_5,0.882970569,2.253346176,0.878428648,-2.836115908,4.746661873,-1
234,MODEL1,PARMS,RB4_5,0.951565101,4.847926049,0.146286034,0.017112387,-0.040159371,-1
235,MODEL1,PARMS,RB4_5,0.902391452,4.298207651,0.297413763,-0.362141824,0.543022441,-1
236,MODEL1,PARMS,RB4_5,0.921062153,3.897892433,0.399351013,-0.460670787,0.52937941,-1
237,MODEL1,PARMS,RB4_5,0.888940535,3.032670441,0.590313381,-0.730608637,0.806965107,-1
238,MODEL1,PARMS,RB4_5,0.85901172,3.60467546,0.487162419,-0.713742855,0.916930043,-1
239,MODEL1,PARMS,RB4_5,0.864025147,3.925603955,0.402302409,-0.585137508,0.843844578,-1
240,MODEL1,PARMS,RB4_5,0.913126594,3.643901096,0.449005829,-0.479966511,0.62783555,-1
241,MODEL1,PARMS,RB4_5,0.930526497,4.607837897,0.177665444,0.308145096,-0.636828422,-1
242,MODEL1,PARMS,RB4_5,0.895503447,4.475891083,0.22966715,0.276747954,-0.648200223,-1
243,MODEL1,PARMS,RB4_5,0.879370597,3.890133364,0.379344952,-0.351020646,0.435099836,-1
244,MODEL1,PARMS,RB4_5,0.887550984,3.317811433,0.551595349,-1.116124207,1.762977832,-1
245,MODEL1,PARMS,RB4_5,0.958798179,3.967759312,0.31942642,0.756145441,-1.838587752,-1
246,MODEL1,PARMS,RB4_5,0.847938982,3.243997465,0.635570633,-1.938009946,3.235432422,-1
247,MODEL1,PARMS,RB4_5,0.882183809,3.578141098,0.464894503,-0.358973405,0.352864258,-1
248,MODEL1,PARMS,RB4_5,0.918899184,4.05805304,0.344054815,-0.182108789,0.124880301,-1
249,MODEL1,PARMS,RB4_5,0.896965233,3.23619566,0.566119229,-1.346700911,2.251414467,-1
250,MODEL1,PARMS,RB4_5,0.875352565,2.584107603,0.755346202,-1.639616174,2.525891159,-1
251,MODEL1,PARMS,RB4_5,0.848673835,4.160024034,0.321645199,-0.138727576,0.112158311,-1
252,MODEL1,PARMS,RB4_5,0.902538217,4.762630001,0.122959113,1.098902157,-2.301236649,-1
253,MODEL1,PARMS,RB4_5,0.902114294,5.580851275,-0.148568039,2.51779379,-4.693263789,-1
254,MODEL1,PARMS,RB4_5,0.902981336,3.817247769,0.445786304,-1.057555828,1.717832247,-1
255,MODEL1,PARMS,RB4_5,0.918500568,4.421465165,0.205421055,0.648813019,-1.335720763,-1
256,MODEL1,PARMS,RB4_5,0.903666463,2.93359763,0.642885895,-1.293471898,2.017881118,-1
257,MODEL1,PARMS,RB4_5,0.888301749,3.715195419,0.459956009,-0.752129123,1.095805633,-1
258,MODEL1,PARMS,RB4_5,0.847627333,3.847713606,0.418995468,-0.466203671,0.453200644,-1
259,MODEL1,PARMS,RB4_5,0.932607003,3.869368665,0.381889475,0.188584097,-0.842215258,-1
260,MODEL1,PARMS,RB4_5,0.890318661,3.179988274,0.609680384,-1.32898284,2.098457417,-1
261,MODEL1,PARMS,RB4_5,0.954305634,3.745404538,0.48419802,-1.275531864,2.102843194,-1
262,MODEL1,PARMS,RB4_5,0.950480169,2.881588531,0.651224034,-1.273523926,2.06681265,-1
