SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,RLL
1,MODEL1,PARMS,RLL,0.921999842,4.653060841,0.407176308,-0.282252336,0.103940204,-1
2,MODEL1,PARMS,RLL,0.937839076,4.168307396,0.527436656,-1.43765658,2.514236231,-1
3,MODEL1,PARMS,RLL,0.94166533,4.767981323,0.334876229,-0.313392752,0.468754975,-1
4,MODEL1,PARMS,RLL,0.957226246,4.612138836,0.423821279,-1.33813734,2.517652519,-1
5,MODEL1,PARMS,RLL,0.96106213,4.992911052,0.324958761,-0.463070424,0.687597597,-1
6,MODEL1,PARMS,RLL,1.046564886,5.021906443,0.290751162,-0.353565161,0.594452523,-1
7,MODEL1,PARMS,RLL,0.958713922,4.518983092,0.383491295,-0.045575142,-0.081226314,-1
8,MODEL1,PARMS,RLL,0.939652044,3.712697309,0.64891481,-1.330912128,2.085250558,-1
9,MODEL1,PARMS,RLL,0.962475648,4.695236602,0.370557248,-0.396974252,0.613627104,-1
10,MODEL1,PARMS,RLL,0.930578646,2.938613717,0.903216442,-3.179233155,5.561264168,-1
11,MODEL1,PARMS,RLL,0.974484562,5.331932494,0.199451549,0.134317195,-0.394432053,-1
12,MODEL1,PARMS,RLL,0.963774075,4.90878484,0.291990304,-0.305357487,0.612094539,-1
13,MODEL1,PARMS,RLL,0.91433385,4.86697681,0.305371233,-0.059604482,-0.067802563,-1
14,MODEL1,PARMS,RLL,0.983143287,4.798574211,0.307091517,-0.094460173,0.042778005,-1
15,MODEL1,PARMS,RLL,0.953572466,4.8948689,0.340749863,-0.605269689,0.984556408,-1
16,MODEL1,PARMS,RLL,0.930384839,4.676300761,0.370246901,-0.532314525,0.97569523,-1
17,MODEL1,PARMS,RLL,0.975665563,4.307624046,0.475273626,-0.935704758,1.550566587,-1
18,MODEL1,PARMS,RLL,0.983061731,3.973245898,0.576038009,-1.322465976,2.107184526,-1
19,MODEL1,PARMS,RLL,0.898749622,4.633423849,0.374894768,-0.456189442,0.684501668,-1
20,MODEL1,PARMS,RLL,0.893076875,2.766405189,0.892493826,-2.325721302,3.688721762,-1
21,MODEL1,PARMS,RLL,1.004318074,4.731492686,0.355963769,-0.132033328,0.042458593,-1
22,MODEL1,PARMS,RLL,0.969171627,4.102533266,0.518065852,-0.725058672,1.107641247,-1
23,MODEL1,PARMS,RLL,0.925041002,3.416564066,0.716479963,-1.861600409,3.070808459,-1
24,MODEL1,PARMS,RLL,0.986715403,3.85143587,0.585567639,-0.773909468,0.916211942,-1
25,MODEL1,PARMS,RLL,0.953220756,4.827023086,0.337039305,-0.19943445,0.159455966,-1
26,MODEL1,PARMS,RLL,0.871386098,3.686478314,0.634719754,-1.357421497,2.163877476,-1
27,MODEL1,PARMS,RLL,0.919676899,4.998708252,0.298731978,-0.551369336,1.062909244,-1
28,MODEL1,PARMS,RLL,0.918966822,4.968586016,0.282192556,0.231377319,-0.77458213,-1
29,MODEL1,PARMS,RLL,0.980400523,4.697872582,0.385465144,-0.531859644,0.821526683,-1
30,MODEL1,PARMS,RLL,0.989424047,5.264833269,0.266139316,-0.434381677,0.805892694,-1
31,MODEL1,PARMS,RLL,0.957582665,5.02348071,0.272774793,0.194554059,-0.440284985,-1
32,MODEL1,PARMS,RLL,0.90973889,5.157820527,0.251488517,0.290620078,-0.833176617,-1
33,MODEL1,PARMS,RLL,0.919632013,4.684979242,0.364312627,-0.111278994,-0.182186271,-1
34,MODEL1,PARMS,RLL,0.917670813,4.732066055,0.374564462,-0.47604942,0.588596205,-1
35,MODEL1,PARMS,RLL,0.947018924,4.519123343,0.392075917,-0.348227699,0.443908508,-1
36,MODEL1,PARMS,RLL,0.91120538,4.003075927,0.548076027,-0.761083226,0.956429581,-1
37,MODEL1,PARMS,RLL,0.953550454,5.33123955,0.159817294,0.868595402,-1.794876006,-1
38,MODEL1,PARMS,RLL,0.910931797,4.610484082,0.388152041,-0.395319716,0.622836584,-1
39,MODEL1,PARMS,RLL,0.969220296,5.188167244,0.224589905,0.008849107,0.065389621,-1
40,MODEL1,PARMS,RLL,0.906567803,3.954595216,0.580079344,-1.406689608,2.434783628,-1
41,MODEL1,PARMS,RLL,0.959977213,3.950983925,0.554054886,-1.221429104,2.050528208,-1
42,MODEL1,PARMS,RLL,0.941481159,3.925350143,0.558583932,-0.469504021,0.39177156,-1
43,MODEL1,PARMS,RLL,0.971133896,4.272924989,0.446387679,-0.149288882,0.051237278,-1
44,MODEL1,PARMS,RLL,0.938941567,4.092418385,0.494557211,-0.57224431,0.699245992,-1
45,MODEL1,PARMS,RLL,0.919644431,4.840758419,0.349972955,-0.49427755,0.745297529,-1
46,MODEL1,PARMS,RLL,0.877196527,4.868045318,0.308296208,-0.032274246,-0.032393514,-1
47,MODEL1,PARMS,RLL,0.96278827,4.687109343,0.394397742,-0.567009496,0.730669654,-1
48,MODEL1,PARMS,RLL,0.990945998,4.947402017,0.297513853,-0.276839851,0.500495495,-1
49,MODEL1,PARMS,RLL,1.000944366,4.094714348,0.547264902,-1.273001035,1.934981735,-1
50,MODEL1,PARMS,RLL,0.946337873,4.512170446,0.4200558,-0.835665832,1.453519673,-1
51,MODEL1,PARMS,RLL,0.934361699,4.849959139,0.312199692,0.064715562,-0.365117145,-1
52,MODEL1,PARMS,RLL,0.971794409,4.530265113,0.420044522,-0.339618488,0.250717217,-1
53,MODEL1,PARMS,RLL,0.947366876,4.805488319,0.332065729,0.03724362,-0.351044725,-1
54,MODEL1,PARMS,RLL,1.018151721,3.739370482,0.606982317,-0.68074819,0.728509625,-1
55,MODEL1,PARMS,RLL,0.951641754,5.065702232,0.24168987,0.343939078,-0.818405946,-1
56,MODEL1,PARMS,RLL,0.959364838,4.068184059,0.526454377,-1.081789689,1.868361126,-1
57,MODEL1,PARMS,RLL,0.90278393,5.091515995,0.254973484,0.292149765,-0.75324389,-1
58,MODEL1,PARMS,RLL,0.943274439,5.180924848,0.251109021,0.047136036,-0.275365422,-1
59,MODEL1,PARMS,RLL,0.920115333,4.654043314,0.367453059,-0.47954479,0.771408441,-1
60,MODEL1,PARMS,RLL,0.980098587,5.307546506,0.173804119,0.527260908,-1.000234444,-1
61,MODEL1,PARMS,RLL,0.900531009,4.067802932,0.521856527,-1.136173696,2.021152785,-1
62,MODEL1,PARMS,RLL,0.922483265,4.281221691,0.466111709,-0.777992081,1.138015017,-1
63,MODEL1,PARMS,RLL,0.979983107,4.847242785,0.294783023,-0.133687252,0.201705221,-1
64,MODEL1,PARMS,RLL,0.964354442,4.66769986,0.356370567,-0.535456753,0.880818889,-1
65,MODEL1,PARMS,RLL,0.975245992,4.902359804,0.339099469,-0.689253285,1.301267276,-1
66,MODEL1,PARMS,RLL,0.944103018,3.988087354,0.556148174,-1.184603223,1.960648736,-1
67,MODEL1,PARMS,RLL,0.93892798,3.061228856,0.839288819,-2.412125074,3.972790767,-1
68,MODEL1,PARMS,RLL,0.938229472,5.101347835,0.234085201,0.111702134,-0.213006157,-1
69,MODEL1,PARMS,RLL,0.980002707,5.293880199,0.216065682,0.361108457,-0.908104866,-1
70,MODEL1,PARMS,RLL,0.968517689,4.209155596,0.527631195,-1.436415847,2.424826672,-1
71,MODEL1,PARMS,RLL,0.994692826,4.634761444,0.380847014,-0.541942902,0.801920879,-1
72,MODEL1,PARMS,RLL,0.909349832,5.635873641,0.069990347,0.977988557,-1.850172538,-1
73,MODEL1,PARMS,RLL,0.972760608,3.434473045,0.712157976,-2.119530351,3.733325137,-1
74,MODEL1,PARMS,RLL,0.982998246,4.991357055,0.288150239,-0.510994699,1.105921519,-1
75,MODEL1,PARMS,RLL,0.883108898,4.766178148,0.334043675,-0.182955667,0.149344152,-1
76,MODEL1,PARMS,RLL,0.949210373,5.452668245,0.164240777,0.379212933,-0.748072963,-1
77,MODEL1,PARMS,RLL,0.933237462,4.203609112,0.522087452,-1.423918818,2.42411892,-1
78,MODEL1,PARMS,RLL,0.946353724,4.667883627,0.380834067,-0.182589964,0.065390951,-1
79,MODEL1,PARMS,RLL,0.900530638,3.932082245,0.575035661,-1.409556536,2.463208221,-1
80,MODEL1,PARMS,RLL,0.955302608,3.847039808,0.600847955,-1.243721664,1.986223842,-1
81,MODEL1,PARMS,RLL,0.901317025,4.832563681,0.338980999,-0.06592894,-0.073539874,-1
82,MODEL1,PARMS,RLL,0.892149384,3.956540897,0.551053858,-0.35731525,0.040294201,-1
83,MODEL1,PARMS,RLL,0.945695119,5.315394899,0.207287619,0.250572059,-0.466671215,-1
84,MODEL1,PARMS,RLL,0.935236241,4.931762594,0.295997715,-0.029812142,0.033019925,-1
85,MODEL1,PARMS,RLL,0.948892826,3.681295458,0.64283387,-1.250547917,1.918954684,-1
86,MODEL1,PARMS,RLL,0.94997912,3.773635947,0.6478348,-1.657572639,2.825264249,-1
87,MODEL1,PARMS,RLL,0.949305212,5.090912928,0.242345935,0.236003623,-0.437220233,-1
88,MODEL1,PARMS,RLL,0.871139937,4.627047794,0.401541546,-0.643585803,0.925330914,-1
89,MODEL1,PARMS,RLL,0.961031448,4.16944779,0.514731864,-1.416307434,2.487280735,-1
90,MODEL1,PARMS,RLL,0.980710884,4.807183421,0.32615506,-0.223164214,0.334216054,-1
91,MODEL1,PARMS,RLL,0.976767378,3.643603499,0.656112483,-1.261667955,1.948380516,-1
92,MODEL1,PARMS,RLL,0.923675662,5.27577943,0.187318694,0.49992515,-0.966758243,-1
93,MODEL1,PARMS,RLL,0.881530506,4.13654255,0.550693255,-1.461723242,2.496197579,-1
94,MODEL1,PARMS,RLL,0.928767957,4.229279654,0.475955909,-0.392694911,0.316231547,-1
95,MODEL1,PARMS,RLL,0.945743963,4.445783291,0.407869185,-0.032446135,-0.216270102,-1
96,MODEL1,PARMS,RLL,0.904980771,4.235412924,0.502623255,-1.316757927,2.281151165,-1
97,MODEL1,PARMS,RLL,0.904159234,3.873561036,0.616690352,-1.52783763,2.449803742,-1
98,MODEL1,PARMS,RLL,0.960729745,4.167082766,0.51264732,-1.327901989,2.346990715,-1
99,MODEL1,PARMS,RLL,0.959208059,3.80519626,0.620609895,-1.451897574,2.216763906,-1
100,MODEL1,PARMS,RLL,0.90328593,3.753407447,0.593944135,-0.965026335,1.397837541,-1
101,MODEL1,PARMS,RLL,0.949124364,4.325643973,0.470732292,-0.857777914,1.402094568,-1
102,MODEL1,PARMS,RLL,0.922981924,3.278461275,0.764019765,-1.929596533,3.174402995,-1
103,MODEL1,PARMS,RLL,0.96690965,5.269499754,0.204201359,0.402923913,-0.879016709,-1
104,MODEL1,PARMS,RLL,0.956906464,4.264174245,0.510476706,-1.243184075,2.225153574,-1
105,MODEL1,PARMS,RLL,0.92004785,4.22901705,0.480881351,-0.693941739,1.070935243,-1
106,MODEL1,PARMS,RLL,0.976851996,4.557423384,0.434005263,-1.058936369,1.870978918,-1
107,MODEL1,PARMS,RLL,0.97937112,4.91715399,0.293700265,-0.050486611,-0.148228861,-1
108,MODEL1,PARMS,RLL,0.977926165,3.55735525,0.686304605,-1.798554547,3.067034612,-1
109,MODEL1,PARMS,RLL,0.940645419,4.474533975,0.440124954,-0.894840884,1.40938275,-1
110,MODEL1,PARMS,RLL,0.968052562,4.928029919,0.294681366,-0.435488941,0.871410498,-1
111,MODEL1,PARMS,RLL,0.919444538,4.620861661,0.353329442,0.051506095,-0.398023232,-1
112,MODEL1,PARMS,RLL,0.947640613,4.299446261,0.452806759,-0.511962119,0.734232287,-1
113,MODEL1,PARMS,RLL,0.907577339,4.061964945,0.53436497,-0.623831447,0.748958606,-1
114,MODEL1,PARMS,RLL,0.931860724,5.19055197,0.197012698,0.410248117,-0.774112629,-1
115,MODEL1,PARMS,RLL,0.96696271,4.496086255,0.421461112,-1.014814985,1.885184276,-1
116,MODEL1,PARMS,RLL,0.949854449,4.698766557,0.356529421,-0.182580478,0.133192746,-1
117,MODEL1,PARMS,RLL,0.939913849,4.419271698,0.470732395,-1.453704818,2.641213755,-1
118,MODEL1,PARMS,RLL,0.872791382,5.580113259,0.113760901,0.870593984,-1.753343763,-1
119,MODEL1,PARMS,RLL,0.984985495,3.772094631,0.600322927,-1.013025559,1.591891758,-1
120,MODEL1,PARMS,RLL,0.997606306,4.160804863,0.508043073,-0.817697619,1.226375248,-1
121,MODEL1,PARMS,RLL,0.944974121,4.442358355,0.397970831,0.168112398,-0.608862293,-1
122,MODEL1,PARMS,RLL,0.975566544,4.630959,0.37092523,0.103451865,-0.601232555,-1
123,MODEL1,PARMS,RLL,0.94158461,4.852032324,0.308976688,-0.097927764,0.009490344,-1
124,MODEL1,PARMS,RLL,0.883183859,3.477150714,0.710729771,-2.044077089,3.512523404,-1
125,MODEL1,PARMS,RLL,0.979690641,5.02146765,0.3045444,-0.186156501,0.177303582,-1
126,MODEL1,PARMS,RLL,0.941239355,3.454835273,0.709494097,-1.571785287,2.415937236,-1
127,MODEL1,PARMS,RLL,0.975432519,4.28810196,0.481798694,-0.711032756,1.055123204,-1
128,MODEL1,PARMS,RLL,1.027622518,5.752333154,0.062713211,0.728186136,-1.321517883,-1
129,MODEL1,PARMS,RLL,0.97436025,4.417119768,0.457986407,-1.098693096,1.908237591,-1
130,MODEL1,PARMS,RLL,0.969762053,6.414920372,-0.085887003,1.109398124,-1.945469905,-1
131,MODEL1,PARMS,RLL,0.919522413,3.835434322,0.631288696,-1.794844582,3.098967434,-1
132,MODEL1,PARMS,RLL,0.937703848,5.036803136,0.256563946,-0.377649603,0.719505765,-1
133,MODEL1,PARMS,RLL,0.924284035,3.902130408,0.587997804,-1.182159767,1.799746626,-1
134,MODEL1,PARMS,RLL,0.925518451,4.63708754,0.389199318,-0.576584894,0.791868103,-1
135,MODEL1,PARMS,RLL,0.884430563,3.977498025,0.586948447,-1.483199466,2.55014546,-1
136,MODEL1,PARMS,RLL,0.916187378,4.684006632,0.349965785,0.027955453,-0.157747389,-1
137,MODEL1,PARMS,RLL,0.936605814,5.250036792,0.212529099,0.063847236,-0.142564377,-1
138,MODEL1,PARMS,RLL,0.900797689,4.423062917,0.428221115,-0.451793617,0.520058271,-1
139,MODEL1,PARMS,RLL,0.92372803,5.749688477,0.071008982,0.700847651,-1.184473593,-1
140,MODEL1,PARMS,RLL,0.976958888,4.429523393,0.455068287,-0.939328807,1.597496532,-1
141,MODEL1,PARMS,RLL,0.982508048,4.513786342,0.431659763,-0.711377668,1.08927463,-1
142,MODEL1,PARMS,RLL,0.9089535,3.91605784,0.577967127,-1.28314466,2.247034596,-1
143,MODEL1,PARMS,RLL,0.926117127,4.758021652,0.336183922,-0.302814663,0.540136629,-1
144,MODEL1,PARMS,RLL,0.925073581,3.33362639,0.763481134,-1.880527393,2.999508713,-1
145,MODEL1,PARMS,RLL,0.970214373,4.036580207,0.560531404,-1.451119235,2.516603714,-1
146,MODEL1,PARMS,RLL,0.892730138,4.948067127,0.320047477,-0.54253301,0.997447909,-1
147,MODEL1,PARMS,RLL,0.892904662,4.518170503,0.43477169,-0.804113328,1.202192559,-1
148,MODEL1,PARMS,RLL,0.951426264,4.004105237,0.574248663,-1.571148311,2.684176463,-1
149,MODEL1,PARMS,RLL,0.994288659,4.733434094,0.36432826,-0.494079371,0.763804432,-1
150,MODEL1,PARMS,RLL,1.024701966,4.897321977,0.310424955,-0.361554445,0.498963104,-1
151,MODEL1,PARMS,RLL,0.961125371,5.052332227,0.246867473,0.729845389,-1.708024962,-1
152,MODEL1,PARMS,RLL,0.97388942,3.815899052,0.613538353,-1.302824629,2.012078098,-1
153,MODEL1,PARMS,RLL,0.965290842,5.023928571,0.275220524,-0.095420474,0.054179418,-1
154,MODEL1,PARMS,RLL,0.962166179,4.146626501,0.511692962,-1.174400687,1.892394525,-1
155,MODEL1,PARMS,RLL,0.997781737,4.211844344,0.500883658,-0.638871637,0.83755345,-1
156,MODEL1,PARMS,RLL,0.949196344,4.073911042,0.525926207,-0.729263271,0.972851415,-1
157,MODEL1,PARMS,RLL,0.908706215,4.121011736,0.551863156,-1.298274409,2.202642157,-1
158,MODEL1,PARMS,RLL,0.870163284,4.477827985,0.403081017,-0.228875274,0.051418429,-1
159,MODEL1,PARMS,RLL,0.955364791,5.241113481,0.220574773,-0.022720707,-0.087438403,-1
160,MODEL1,PARMS,RLL,0.936998933,3.660202907,0.653357708,-1.77096665,2.955068787,-1
161,MODEL1,PARMS,RLL,0.958524415,3.31253403,0.763311322,-2.333531613,3.970970826,-1
162,MODEL1,PARMS,RLL,0.91541589,4.184877309,0.513123355,-0.848459202,1.107667778,-1
163,MODEL1,PARMS,RLL,1.014643417,5.501109095,0.161754628,0.144139491,-0.244626659,-1
164,MODEL1,PARMS,RLL,0.932506397,4.524390502,0.376380977,-0.070747414,-0.231289792,-1
165,MODEL1,PARMS,RLL,0.943152161,3.571392035,0.700486272,-1.983558837,3.30766881,-1
166,MODEL1,PARMS,RLL,0.968776356,4.427980166,0.412623625,-0.394968889,0.49749221,-1
167,MODEL1,PARMS,RLL,0.922783701,4.572500734,0.393736495,-0.229506649,0.246878183,-1
168,MODEL1,PARMS,RLL,1.004177931,3.855942473,0.595382746,-1.36074451,2.170870434,-1
169,MODEL1,PARMS,RLL,0.934863354,4.360867607,0.445329082,-0.735638326,1.119442297,-1
170,MODEL1,PARMS,RLL,1.068360201,4.832734999,0.323978071,-0.841223352,1.663168403,-1
171,MODEL1,PARMS,RLL,0.981851053,5.414060593,0.206498498,0.09114109,-0.400948803,-1
172,MODEL1,PARMS,RLL,0.933587056,4.341066909,0.483009585,-1.116840369,1.836778591,-1
173,MODEL1,PARMS,RLL,0.958075603,3.879676598,0.607651893,-1.507360976,2.458979883,-1
174,MODEL1,PARMS,RLL,0.882396543,5.051494304,0.268093348,-0.062611329,0.019826073,-1
175,MODEL1,PARMS,RLL,0.943212521,4.068547985,0.545265654,-1.22489599,2.012340937,-1
176,MODEL1,PARMS,RLL,0.922474877,3.882326782,0.569375079,-0.576247727,0.519687692,-1
177,MODEL1,PARMS,RLL,0.981524427,5.449678297,0.147502625,0.508176959,-0.985553015,-1
178,MODEL1,PARMS,RLL,0.936795152,3.895647549,0.599321162,-1.417004438,2.29047302,-1
179,MODEL1,PARMS,RLL,0.934830287,5.210192101,0.224190072,0.315978444,-0.792118064,-1
180,MODEL1,PARMS,RLL,0.929840814,5.070079755,0.2500477,0.083426358,-0.176022755,-1
181,MODEL1,PARMS,RLL,0.895613511,5.51418948,0.135738319,0.629567789,-1.222619008,-1
182,MODEL1,PARMS,RLL,0.931633853,3.727540886,0.599894527,-0.690653149,0.653853891,-1
183,MODEL1,PARMS,RLL,0.923537279,3.892236362,0.585495687,-1.230200321,1.83974675,-1
184,MODEL1,PARMS,RLL,0.865927976,2.812451997,0.907726869,-2.762830621,4.540870696,-1
185,MODEL1,PARMS,RLL,0.922159125,5.544562735,0.129093223,0.48153551,-0.856893276,-1
186,MODEL1,PARMS,RLL,0.899715797,5.677294163,0.092030487,0.457991918,-0.78527739,-1
187,MODEL1,PARMS,RLL,0.91409063,4.880247871,0.298881882,0.106447463,-0.335006596,-1
188,MODEL1,PARMS,RLL,0.949627118,4.500701256,0.365094125,0.163907479,-0.675004612,-1
189,MODEL1,PARMS,RLL,0.920846926,4.738327661,0.380272603,-0.851077612,1.603489581,-1
190,MODEL1,PARMS,RLL,0.938099461,3.889362772,0.589658885,-1.60768328,2.908141671,-1
191,MODEL1,PARMS,RLL,0.98461835,4.749427389,0.36500132,-0.879086658,1.600657602,-1
192,MODEL1,PARMS,RLL,0.925083672,4.775357,0.317633293,0.586459344,-1.546459447,-1
193,MODEL1,PARMS,RLL,0.951527308,5.021574584,0.300961466,-0.430677869,0.751532369,-1
