SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,LMB
1,MODEL1,PARMS,LMB,1.344637284,8.645067111,0.36414225,0.949364298,-1.735866337,-1
2,MODEL1,PARMS,LMB,1.389018679,7.865758125,0.589394463,-0.390926177,0.910957234,-1
3,MODEL1,PARMS,LMB,1.330416462,6.916362326,0.813079911,-0.28864318,0.08376097,-1
4,MODEL1,PARMS,LMB,1.396405251,7.597616261,0.69366769,-0.868050891,1.70530723,-1
5,MODEL1,PARMS,LMB,1.342864071,8.024774229,0.524338125,0.789731045,-1.851210058,-1
6,MODEL1,PARMS,LMB,1.276464859,7.176059056,0.745650229,-0.270602105,0.313265568,-1
7,MODEL1,PARMS,LMB,1.276987956,8.668621788,0.278911264,1.957215912,-3.534774876,-1
8,MODEL1,PARMS,LMB,1.407996095,6.440251257,0.917748362,-1.08740752,1.826734795,-1
9,MODEL1,PARMS,LMB,1.362016594,7.59753047,0.607537981,0.713219131,-1.744241712,-1
10,MODEL1,PARMS,LMB,1.358769038,5.56702494,1.287166398,-3.572371818,6.330752837,-1
11,MODEL1,PARMS,LMB,1.352722341,7.703472882,0.62779076,-0.011740732,-0.366012515,-1
12,MODEL1,PARMS,LMB,1.350115098,8.27646992,0.392510647,1.511631549,-2.865210675,-1
13,MODEL1,PARMS,LMB,1.38662948,6.611863728,0.891193498,-0.188064958,-0.262442983,-1
14,MODEL1,PARMS,LMB,1.385615578,7.361131995,0.722219258,-0.133664237,0.004043244,-1
15,MODEL1,PARMS,LMB,1.432719567,8.805129998,0.306622651,1.623819855,-2.991250864,-1
16,MODEL1,PARMS,LMB,1.408176383,8.777212632,0.296826852,1.689482685,-3.179698859,-1
17,MODEL1,PARMS,LMB,1.323757537,7.673563581,0.681856218,-0.62476696,0.975474825,-1
18,MODEL1,PARMS,LMB,1.395381864,7.511756392,0.618574873,0.217821882,-0.576255194,-1
19,MODEL1,PARMS,LMB,1.398215128,7.156548678,0.751961862,-0.469261387,0.642368725,-1
20,MODEL1,PARMS,LMB,1.331565984,5.829902848,1.087560395,-1.254612521,1.593543167,-1
21,MODEL1,PARMS,LMB,1.389540137,7.919717962,0.533544035,0.899113667,-1.782715199,-1
22,MODEL1,PARMS,LMB,1.437903352,6.212389327,1.062403368,-1.964983628,3.516008736,-1
23,MODEL1,PARMS,LMB,1.376826928,6.394801122,0.992799567,-1.888220527,3.316087979,-1
24,MODEL1,PARMS,LMB,1.301409939,6.890513044,0.834623164,-0.910060366,1.528368712,-1
25,MODEL1,PARMS,LMB,1.426293382,8.250784621,0.451531926,0.673838039,-1.247749083,-1
26,MODEL1,PARMS,LMB,1.302719583,6.623367701,0.89926749,-0.517324743,0.455750125,-1
27,MODEL1,PARMS,LMB,1.400453175,8.031378603,0.469092115,0.89512675,-1.661026318,-1
28,MODEL1,PARMS,LMB,1.255291758,7.639815292,0.623711904,0.228036616,-0.815824104,-1
29,MODEL1,PARMS,LMB,1.301395495,5.951276701,1.130735261,-2.426058669,4.058976402,-1
30,MODEL1,PARMS,LMB,1.470450056,6.542884632,0.974158557,-1.876524224,3.314807098,-1
31,MODEL1,PARMS,LMB,1.388088809,5.677575928,1.171058017,-2.121568642,3.45315374,-1
32,MODEL1,PARMS,LMB,1.32457699,6.754045061,0.849790665,0.030986107,-0.756392775,-1
33,MODEL1,PARMS,LMB,1.342722421,7.790297761,0.58962898,-0.19168204,0.024918986,-1
34,MODEL1,PARMS,LMB,1.346697383,6.645383229,0.941892326,-1.153026525,1.674284022,-1
35,MODEL1,PARMS,LMB,1.435283674,8.270218768,0.465430236,0.364374274,-0.707285142,-1
36,MODEL1,PARMS,LMB,1.371440947,6.307045139,0.99693516,-0.853394902,1.023331733,-1
37,MODEL1,PARMS,LMB,1.337442861,7.146198408,0.76578871,-0.305060853,0.349980305,-1
38,MODEL1,PARMS,LMB,1.378397888,7.548281908,0.692129986,-0.496564307,0.74867023,-1
39,MODEL1,PARMS,LMB,1.355402912,8.045414655,0.495300992,0.719299873,-1.222285067,-1
40,MODEL1,PARMS,LMB,1.445691578,8.508929488,0.412825178,0.315832835,-0.18729116,-1
41,MODEL1,PARMS,LMB,1.43219761,6.407991229,0.967419386,-0.694907047,0.706524506,-1
42,MODEL1,PARMS,LMB,1.341816771,6.415654248,0.940108924,-1.484689418,2.649564162,-1
43,MODEL1,PARMS,LMB,1.396082551,7.81947822,0.503829532,1.608899887,-3.101760406,-1
44,MODEL1,PARMS,LMB,1.3387064,8.146005398,0.447555957,1.319730451,-2.615342158,-1
45,MODEL1,PARMS,LMB,1.344111832,5.93534165,1.09897048,-1.926278113,3.074866963,-1
46,MODEL1,PARMS,LMB,1.31923622,8.061878565,0.497383304,0.791728239,-1.629031155,-1
47,MODEL1,PARMS,LMB,1.329774285,7.703518781,0.594418244,0.784133772,-1.909653184,-1
48,MODEL1,PARMS,LMB,1.324259594,6.901575256,0.84924271,-1.470670751,2.663904368,-1
49,MODEL1,PARMS,LMB,1.436759565,6.780670004,0.875356844,-0.910533759,1.193751065,-1
50,MODEL1,PARMS,LMB,1.349852845,7.272276904,0.7455053,-0.852806303,1.594471065,-1
51,MODEL1,PARMS,LMB,1.377386997,7.603253748,0.659852193,-0.376837714,0.531521842,-1
52,MODEL1,PARMS,LMB,1.40592176,7.329802177,0.714662012,0.03828092,-0.29207861,-1
53,MODEL1,PARMS,LMB,1.390649871,8.937077414,0.270997717,1.488242687,-2.763619866,-1
54,MODEL1,PARMS,LMB,1.444204232,7.074215766,0.769350738,0.151942676,-0.612484532,-1
55,MODEL1,PARMS,LMB,1.427317531,8.595330451,0.311104819,2.233555685,-4.39502333,-1
56,MODEL1,PARMS,LMB,1.461343374,6.001494433,1.073862634,-1.577186605,2.674453178,-1
57,MODEL1,PARMS,LMB,1.441699286,7.799833547,0.610797555,-0.614835316,1.201188587,-1
58,MODEL1,PARMS,LMB,1.36330824,8.280005753,0.481780219,0.570037331,-1.072724145,-1
59,MODEL1,PARMS,LMB,1.308814424,7.408336917,0.673382374,0.296086062,-0.760183493,-1
60,MODEL1,PARMS,LMB,1.299662551,7.337122377,0.71192772,-0.143508951,-0.081580942,-1
61,MODEL1,PARMS,LMB,1.346498397,7.521389562,0.638168445,-0.093165958,0.206915215,-1
62,MODEL1,PARMS,LMB,1.318053547,8.416737384,0.385740259,1.320247897,-2.663568756,-1
63,MODEL1,PARMS,LMB,1.406271766,6.337055337,0.984135141,-1.849797917,3.25125827,-1
64,MODEL1,PARMS,LMB,1.471905562,7.265125369,0.713536067,0.084450928,-0.479920495,-1
65,MODEL1,PARMS,LMB,1.336379768,6.756571307,0.893590178,-1.495616869,2.642366767,-1
66,MODEL1,PARMS,LMB,1.335867648,7.331322455,0.670845626,0.195556069,-0.404857667,-1
67,MODEL1,PARMS,LMB,1.396660325,6.71656928,0.909934656,-1.214752207,1.981255934,-1
68,MODEL1,PARMS,LMB,1.413340217,6.860888017,0.840998868,-0.633349533,0.803437928,-1
69,MODEL1,PARMS,LMB,1.354944099,7.450628206,0.642642201,0.578850496,-1.403737133,-1
70,MODEL1,PARMS,LMB,1.425615838,7.055210633,0.865204881,-1.917166169,3.241982621,-1
71,MODEL1,PARMS,LMB,1.382750404,7.096577941,0.818822128,-1.105456868,1.797185549,-1
72,MODEL1,PARMS,LMB,1.357800572,7.21848985,0.676436429,0.497844215,-1.225292752,-1
73,MODEL1,PARMS,LMB,1.327805084,7.090253641,0.723051676,0.397482802,-1.046654452,-1
74,MODEL1,PARMS,LMB,1.335858566,6.91356676,0.810125775,-0.376842361,0.352011471,-1
75,MODEL1,PARMS,LMB,1.344228451,6.74155789,0.894627459,-1.5540944,2.64303815,-1
76,MODEL1,PARMS,LMB,1.34021954,7.686753199,0.605252134,-0.246800779,0.566393124,-1
77,MODEL1,PARMS,LMB,1.392442962,7.921643304,0.551263957,0.521630867,-1.233032853,-1
78,MODEL1,PARMS,LMB,1.34949873,8.560661379,0.396847197,0.700903778,-1.176631645,-1
79,MODEL1,PARMS,LMB,1.406477553,7.604081046,0.647052918,-0.697122328,1.568591116,-1
80,MODEL1,PARMS,LMB,1.350783446,7.534485139,0.656738067,-0.092462299,0.035582453,-1
81,MODEL1,PARMS,LMB,1.35205466,7.167277705,0.741010449,-0.707011671,1.406997019,-1
82,MODEL1,PARMS,LMB,1.33467522,6.683173421,0.930098875,-1.369671004,2.210895717,-1
83,MODEL1,PARMS,LMB,1.405658183,9.195943082,0.18816569,1.524273655,-2.433386725,-1
84,MODEL1,PARMS,LMB,1.330465838,7.71974175,0.652268643,-0.970490996,2.072804431,-1
85,MODEL1,PARMS,LMB,1.32869294,7.498301951,0.636844943,0.591302401,-1.375363059,-1
86,MODEL1,PARMS,LMB,1.4858758,6.395288393,0.962364934,-1.363094103,2.298586745,-1
87,MODEL1,PARMS,LMB,1.371362901,7.778147079,0.56992529,0.253840037,-0.424172727,-1
88,MODEL1,PARMS,LMB,1.324207381,6.857772813,0.863438558,-1.231455087,2.060977897,-1
89,MODEL1,PARMS,LMB,1.358901153,5.630154371,1.232629857,-2.99617535,5.066213206,-1
90,MODEL1,PARMS,LMB,1.340646431,8.210411765,0.417224777,1.542857512,-3.092449371,-1
91,MODEL1,PARMS,LMB,1.312757852,7.508029462,0.652988707,0.034829031,-0.138451569,-1
92,MODEL1,PARMS,LMB,1.37956439,8.148166669,0.417836993,1.84514104,-3.512359733,-1
93,MODEL1,PARMS,LMB,1.356508678,8.230719955,0.502565752,-0.117937039,0.32558682,-1
94,MODEL1,PARMS,LMB,1.289486932,7.708492966,0.575342082,0.797704792,-1.769038036,-1
95,MODEL1,PARMS,LMB,1.36591688,7.657921823,0.597687292,0.435965468,-0.937947476,-1
96,MODEL1,PARMS,LMB,1.315749942,7.705583011,0.66055931,-0.535572687,0.977476198,-1
97,MODEL1,PARMS,LMB,1.399403475,6.294483916,0.982173433,-1.378474297,2.06153422,-1
98,MODEL1,PARMS,LMB,1.285131928,5.803008499,1.150621406,-2.362182009,4.015825983,-1
99,MODEL1,PARMS,LMB,1.362003955,6.214421012,1.045572502,-1.743447337,2.671202276,-1
100,MODEL1,PARMS,LMB,1.380394474,6.56762993,0.901822025,-0.617986086,0.725307203,-1
101,MODEL1,PARMS,LMB,1.434934163,7.505186362,0.626123598,0.400917896,-1.049145067,-1
102,MODEL1,PARMS,LMB,1.375776246,6.360994292,0.971676583,-1.687081138,2.921840061,-1
103,MODEL1,PARMS,LMB,1.313845701,7.432214837,0.680057703,-0.163338955,0.190807309,-1
104,MODEL1,PARMS,LMB,1.464150232,6.695657545,0.875760071,-0.56891215,0.879779668,-1
105,MODEL1,PARMS,LMB,1.389146809,7.134739078,0.795003936,-0.605289166,0.962510022,-1
106,MODEL1,PARMS,LMB,1.386831125,7.8162732,0.620655254,-0.807773401,1.54283162,-1
107,MODEL1,PARMS,LMB,1.34649264,6.230480128,1.021191259,-1.788126432,2.839680352,-1
108,MODEL1,PARMS,LMB,1.367676937,6.591350299,0.942552108,-1.938959193,3.544668,-1
109,MODEL1,PARMS,LMB,1.45908137,7.878312615,0.612511422,-0.030070715,-0.216807148,-1
110,MODEL1,PARMS,LMB,1.44963316,7.9708218,0.538264292,0.461293014,-0.961518635,-1
111,MODEL1,PARMS,LMB,1.427113532,8.303799045,0.436801269,0.669173911,-1.262585296,-1
112,MODEL1,PARMS,LMB,1.401592592,7.317879883,0.714047621,-0.904143956,1.701208824,-1
113,MODEL1,PARMS,LMB,1.358364253,7.736058086,0.634475698,-0.382430706,0.626618672,-1
114,MODEL1,PARMS,LMB,1.333136014,6.661467011,0.892518562,-1.240226344,2.257673891,-1
115,MODEL1,PARMS,LMB,1.383979019,7.867718236,0.62032487,-0.93343881,2.008164983,-1
116,MODEL1,PARMS,LMB,1.297606144,6.704442449,0.856872485,-0.520774705,0.605701612,-1
117,MODEL1,PARMS,LMB,1.362059202,7.517869662,0.590283016,1.022646333,-2.241060471,-1
118,MODEL1,PARMS,LMB,1.317466743,7.200236409,0.778006994,-1.63989465,3.100814454,-1
119,MODEL1,PARMS,LMB,1.357104135,7.118604816,0.71852361,0.302503149,-0.824367747,-1
120,MODEL1,PARMS,LMB,1.312880886,7.021340172,0.774867191,-0.615430682,0.991937459,-1
121,MODEL1,PARMS,LMB,1.32901617,7.019349178,0.771695807,-0.367124547,0.497687912,-1
122,MODEL1,PARMS,LMB,1.384767579,6.852746245,0.897460246,-1.17118505,1.769312174,-1
123,MODEL1,PARMS,LMB,1.403222481,5.927724553,1.102941119,-1.98962851,3.097667007,-1
124,MODEL1,PARMS,LMB,1.434331546,6.091565877,1.027703162,-1.531863631,2.60099709,-1
125,MODEL1,PARMS,LMB,1.395057818,7.074363227,0.80345732,-0.879681015,1.464618486,-1
126,MODEL1,PARMS,LMB,1.405256719,7.427054208,0.659952829,0.693934837,-1.73371337,-1
127,MODEL1,PARMS,LMB,1.45125548,7.86365746,0.563445463,0.965981624,-2.147344081,-1
128,MODEL1,PARMS,LMB,1.316318644,8.604657758,0.369139545,1.25889319,-2.474679785,-1
129,MODEL1,PARMS,LMB,1.36539004,6.501648892,0.913040124,-0.309582147,-0.048723658,-1
130,MODEL1,PARMS,LMB,1.372144867,7.822446871,0.591730544,-0.08787123,0.071939226,-1
131,MODEL1,PARMS,LMB,1.28124848,7.684073276,0.606053369,0.201822157,-0.558894788,-1
132,MODEL1,PARMS,LMB,1.342688282,8.039219472,0.537981402,-0.224960544,0.501671694,-1
133,MODEL1,PARMS,LMB,1.361696401,6.299312166,0.9404428,-0.16869912,-0.365724516,-1
134,MODEL1,PARMS,LMB,1.428912687,7.611804152,0.62451637,0.903592189,-2.213255066,-1
135,MODEL1,PARMS,LMB,1.354012561,7.226362197,0.756055608,-0.611508004,0.793701626,-1
136,MODEL1,PARMS,LMB,1.37773503,7.590395982,0.621937163,-0.033181066,0.219033075,-1
137,MODEL1,PARMS,LMB,1.420407015,7.669961725,0.634245017,-0.734608788,1.541010067,-1
138,MODEL1,PARMS,LMB,1.327830809,7.227394448,0.722062651,0.218610092,-0.936333998,-1
139,MODEL1,PARMS,LMB,1.434224687,9.935757489,-0.047478118,3.23959347,-5.837250452,-1
140,MODEL1,PARMS,LMB,1.316706228,8.361396611,0.398218957,1.192910309,-2.113164492,-1
141,MODEL1,PARMS,LMB,1.391770266,7.770179259,0.645312257,-0.151102986,0.03674572,-1
142,MODEL1,PARMS,LMB,1.33997798,6.787377393,0.873309412,-1.409766713,2.573976133,-1
143,MODEL1,PARMS,LMB,1.411184523,8.028564381,0.494863663,0.732049311,-1.264075938,-1
144,MODEL1,PARMS,LMB,1.413046478,6.555654193,0.891923903,0.077608763,-0.826061335,-1
145,MODEL1,PARMS,LMB,1.363442761,8.218351555,0.507086398,-0.458663621,1.068463364,-1
146,MODEL1,PARMS,LMB,1.38689367,7.678591599,0.575587453,0.358933759,-0.703306172,-1
147,MODEL1,PARMS,LMB,1.370939769,7.966545306,0.549453244,-0.064002468,0.069148218,-1
148,MODEL1,PARMS,LMB,1.305784547,5.874147539,1.125671911,-1.997116881,3.170713889,-1
149,MODEL1,PARMS,LMB,1.414480387,7.925728184,0.531215532,0.914072017,-1.952882598,-1
150,MODEL1,PARMS,LMB,1.425371262,6.020136144,1.054284591,-1.668205615,2.662785191,-1
151,MODEL1,PARMS,LMB,1.367849829,8.781454234,0.294508966,1.784797055,-3.519376281,-1
152,MODEL1,PARMS,LMB,1.368959503,6.444376236,0.961520354,-1.05206176,1.492563773,-1
153,MODEL1,PARMS,LMB,1.425921082,8.43169246,0.403857806,1.553024701,-3.167807976,-1
154,MODEL1,PARMS,LMB,1.300063794,7.970274004,0.541348336,0.433860821,-1.023112743,-1
155,MODEL1,PARMS,LMB,1.355428766,7.131884692,0.738353963,0.035797814,-0.413251688,-1
156,MODEL1,PARMS,LMB,1.344962637,6.808329598,0.878527382,-0.768248573,0.960859106,-1
157,MODEL1,PARMS,LMB,1.350844924,7.094359724,0.806256649,-1.528253432,3.175487696,-1
158,MODEL1,PARMS,LMB,1.43252889,7.422247601,0.639421679,1.030187425,-2.436394173,-1
159,MODEL1,PARMS,LMB,1.325162466,8.048369628,0.530572415,0.112381215,-0.283034569,-1
160,MODEL1,PARMS,LMB,1.374604212,7.029538906,0.801191619,-1.067818229,1.810602235,-1
161,MODEL1,PARMS,LMB,1.399942375,6.638758733,0.860644689,-0.248390371,-0.187446532,-1
162,MODEL1,PARMS,LMB,1.369395595,7.607292889,0.631264897,0.355557407,-1.038320553,-1
163,MODEL1,PARMS,LMB,1.309037953,6.328470634,0.982534684,-1.385404649,2.298501522,-1
164,MODEL1,PARMS,LMB,1.333604626,7.894782798,0.559593515,0.648045777,-1.517440811,-1
165,MODEL1,PARMS,LMB,1.335113109,5.37524153,1.269052251,-2.377017715,3.599697966,-1
166,MODEL1,PARMS,LMB,1.393077213,7.156534663,0.771542449,-0.63480625,0.950955765,-1
167,MODEL1,PARMS,LMB,1.328497639,7.896814047,0.584552878,-0.326099802,0.666390662,-1
168,MODEL1,PARMS,LMB,1.443088081,7.334750416,0.693102471,-0.203167375,0.067611213,-1
169,MODEL1,PARMS,LMB,1.246245523,7.239143075,0.673143088,0.595250953,-1.59697612,-1
170,MODEL1,PARMS,LMB,1.370185452,9.155346793,0.182350395,1.611619948,-2.777292328,-1
171,MODEL1,PARMS,LMB,1.415222621,8.65211298,0.334446516,1.401910496,-2.67164056,-1
172,MODEL1,PARMS,LMB,1.433370599,7.865082772,0.599395071,-0.558226945,1.070620411,-1
173,MODEL1,PARMS,LMB,1.333545737,6.784398918,0.869597729,-0.297998232,-0.053759365,-1
174,MODEL1,PARMS,LMB,1.484172269,8.019120089,0.451425651,1.53767682,-2.963290227,-1
175,MODEL1,PARMS,LMB,1.474105575,6.978631272,0.834744884,-0.912994514,1.382349023,-1
176,MODEL1,PARMS,LMB,1.438159212,5.999875339,1.068259674,-1.152733049,1.461376987,-1
177,MODEL1,PARMS,LMB,1.407592579,7.299805568,0.7351597,0.091378351,-0.663671419,-1
178,MODEL1,PARMS,LMB,1.399934436,6.104140847,1.091257524,-2.220002184,4.024732909,-1
179,MODEL1,PARMS,LMB,1.240504114,6.626101162,0.874149295,-0.651108124,0.727523578,-1
180,MODEL1,PARMS,LMB,1.402923665,8.51336138,0.386481201,0.388545228,-0.263634368,-1
181,MODEL1,PARMS,LMB,1.311169719,8.35828646,0.403426633,0.882841597,-1.525526488,-1
182,MODEL1,PARMS,LMB,1.361865333,7.475321735,0.630941822,0.697080164,-1.670664079,-1
183,MODEL1,PARMS,LMB,1.346372049,6.349885313,1.038425265,-2.082968764,3.497982764,-1
184,MODEL1,PARMS,LMB,1.268856577,6.19871196,1.004172944,-0.947967401,1.076721841,-1
185,MODEL1,PARMS,LMB,1.327524566,8.335146054,0.38619411,1.142915553,-2.027958233,-1
186,MODEL1,PARMS,LMB,1.345867346,8.707609401,0.329228685,1.10397277,-2.045871514,-1
187,MODEL1,PARMS,LMB,1.315509971,8.322270856,0.429506138,1.20731989,-2.434346788,-1
188,MODEL1,PARMS,LMB,1.382445134,8.200797646,0.49268431,0.221958842,-0.473489591,-1
189,MODEL1,PARMS,LMB,1.419967257,7.817085852,0.581218263,0.318183677,-0.811547515,-1
190,MODEL1,PARMS,LMB,1.443426401,7.568032321,0.661958004,-0.456976454,0.966297656,-1
191,MODEL1,PARMS,LMB,1.323740878,8.545657405,0.426954113,0.23477591,-0.450400733,-1
192,MODEL1,PARMS,LMB,1.333002664,7.674436362,0.589186984,0.793176858,-1.831877252,-1
193,MODEL1,PARMS,LMB,1.337578912,7.323952094,0.707169809,-0.043527972,-0.231127859,-1
194,MODEL1,PARMS,LMB,1.394782288,6.683797829,0.932116214,-1.870563925,3.484256518,-1
195,MODEL1,PARMS,LMB,1.251586743,6.961784995,0.807678945,-0.243561309,0.102229352,-1
196,MODEL1,PARMS,LMB,1.309947423,6.95379101,0.800024911,-0.297889142,0.088099814,-1
197,MODEL1,PARMS,LMB,1.335965769,5.286716899,1.348682084,-3.742454207,6.612160306,-1
198,MODEL1,PARMS,LMB,1.279638065,7.923783126,0.576340515,0.193654888,-0.600900697,-1
199,MODEL1,PARMS,LMB,1.462657949,6.810495719,0.832047017,-0.098727398,-0.263868454,-1
200,MODEL1,PARMS,LMB,1.321600425,8.478775208,0.298069689,2.148260329,-4.09361371,-1
201,MODEL1,PARMS,LMB,1.357065406,6.335309819,0.99504949,-1.480350519,2.42496401,-1
202,MODEL1,PARMS,LMB,1.343399965,6.074082212,1.053785663,-2.000924412,3.41957915,-1
203,MODEL1,PARMS,LMB,1.350608538,8.632002553,0.305463493,2.075212663,-3.932745234,-1
204,MODEL1,PARMS,LMB,1.329684874,8.233257212,0.469102902,0.199621492,-0.43673663,-1
205,MODEL1,PARMS,LMB,1.342455863,7.412587578,0.726184948,-0.515485286,0.827636477,-1
206,MODEL1,PARMS,LMB,1.446693495,7.830481936,0.559697381,0.590179623,-1.299116255,-1
