SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,LB10
545,MODEL1,PARMS,LB10,0.930904569,1.995474,0.648715076,-1.277011003,1.982836131,-1
546,MODEL1,PARMS,LB10,0.868982121,2.867095657,0.45818414,-1.157237067,2.032686956,-1
547,MODEL1,PARMS,LB10,0.923204021,1.970693836,0.673376374,-1.646958933,2.722551946,-1
548,MODEL1,PARMS,LB10,0.885737134,3.658660712,0.255737415,-0.417734661,0.82442897,-1
549,MODEL1,PARMS,LB10,0.89908726,3.740064081,0.213382654,-0.074893606,0.206969428,-1
550,MODEL1,PARMS,LB10,0.945958874,2.552113899,0.51148118,-0.89962918,1.316937426,-1
551,MODEL1,PARMS,LB10,0.861899679,3.008387864,0.442413781,-1.365102513,2.484677406,-1
552,MODEL1,PARMS,LB10,0.92024456,2.5496097,0.513569138,-0.926947306,1.436203656,-1
553,MODEL1,PARMS,LB10,0.880190676,3.114598368,0.342529115,0.19127195,-0.656552366,-1
554,MODEL1,PARMS,LB10,0.952366896,2.849698257,0.418198164,-0.223050176,0.172888702,-1
555,MODEL1,PARMS,LB10,0.87095761,3.118490373,0.361654288,-0.638544158,1.239303931,-1
556,MODEL1,PARMS,LB10,0.945642953,3.332504822,0.29283131,0.331856485,-0.942275461,-1
557,MODEL1,PARMS,LB10,0.878126755,3.869769556,0.155685631,0.427988531,-0.906089339,-1
558,MODEL1,PARMS,LB10,0.926150017,1.954618525,0.693252252,-1.833132289,2.921851181,-1
559,MODEL1,PARMS,LB10,0.951447044,2.97913548,0.360489298,-0.010460272,-0.338794902,-1
560,MODEL1,PARMS,LB10,0.859542297,3.194883438,0.340982175,-0.242064351,0.414952149,-1
561,MODEL1,PARMS,LB10,0.89923026,2.844794205,0.457261317,-0.91089243,1.55123457,-1
562,MODEL1,PARMS,LB10,0.998920308,2.208642219,0.64199152,-1.989350361,3.492130541,-1
563,MODEL1,PARMS,LB10,0.929122209,2.450613142,0.592384868,-1.395487978,2.186988463,-1
564,MODEL1,PARMS,LB10,0.912442358,2.532739273,0.516754659,-0.727923455,1.041934735,-1
565,MODEL1,PARMS,LB10,0.956274257,2.951013781,0.488978861,-1.661033365,2.933859232,-1
566,MODEL1,PARMS,LB10,0.932962452,2.747603019,0.485301785,-0.868519664,1.383096095,-1
567,MODEL1,PARMS,LB10,0.881945402,2.392981894,0.547586518,-1.136555761,1.838864746,-1
568,MODEL1,PARMS,LB10,0.939266194,3.477969986,0.290574038,-0.241964095,0.336860874,-1
569,MODEL1,PARMS,LB10,0.897389232,3.118103712,0.393079995,-0.907242311,1.658278902,-1
570,MODEL1,PARMS,LB10,0.913627252,3.176058458,0.368195824,-0.542036055,0.847482264,-1
571,MODEL1,PARMS,LB10,0.948992473,2.438574163,0.559370425,-1.277965151,2.196332484,-1
572,MODEL1,PARMS,LB10,0.928372778,2.878995231,0.440981402,-0.573890269,0.784161264,-1
573,MODEL1,PARMS,LB10,0.935657967,3.507829476,0.285195974,-0.378799007,0.659803399,-1
574,MODEL1,PARMS,LB10,0.894557302,2.712855625,0.486059501,-0.962935506,1.696298866,-1
575,MODEL1,PARMS,LB10,0.929300462,2.442588358,0.577531586,-1.3274963,2.157165424,-1
576,MODEL1,PARMS,LB10,0.913153203,3.025689973,0.366226476,0.038770618,-0.293883823,-1
577,MODEL1,PARMS,LB10,0.942375738,2.646516855,0.544648434,-1.407901478,2.42007902,-1
578,MODEL1,PARMS,LB10,0.9377422,2.515550474,0.499948362,-0.563760758,0.604537181,-1
579,MODEL1,PARMS,LB10,0.941500054,3.598796106,0.226878313,0.260184013,-0.709446342,-1
580,MODEL1,PARMS,LB10,0.911477853,3.482293429,0.258500137,0.344531131,-1.025030371,-1
581,MODEL1,PARMS,LB10,0.857214062,2.759065621,0.478518896,-1.061272432,1.847663321,-1
582,MODEL1,PARMS,LB10,0.894503305,2.485781394,0.523888668,-0.939284357,1.451828235,-1
583,MODEL1,PARMS,LB10,0.926309034,3.300678645,0.319793894,-0.507384366,0.824519666,-1
584,MODEL1,PARMS,LB10,0.916488535,3.228230525,0.318106664,0.207618081,-0.726293311,-1
585,MODEL1,PARMS,LB10,0.915610697,2.25089837,0.599842253,-1.301781936,2.061612308,-1
586,MODEL1,PARMS,LB10,0.933085004,3.256530655,0.330720633,-0.525926923,0.790033102,-1
587,MODEL1,PARMS,LB10,0.98027111,2.517338772,0.517219101,-0.868555451,1.382604804,-1
588,MODEL1,PARMS,LB10,0.897028917,2.068850326,0.705389276,-2.645586803,4.802932988,-1
589,MODEL1,PARMS,LB10,0.918189301,3.009311862,0.43272921,-0.722068501,1.192435876,-1
590,MODEL1,PARMS,LB10,0.90872534,2.583289329,0.498565085,-0.723061841,0.943147304,-1
591,MODEL1,PARMS,LB10,0.930127809,3.167745143,0.340770142,-0.284431942,0.42297856,-1
592,MODEL1,PARMS,LB10,0.914965524,3.353203579,0.312959351,-0.374701093,0.663698136,-1
593,MODEL1,PARMS,LB10,0.927835186,3.062499324,0.399619328,-0.184728926,-0.084367088,-1
594,MODEL1,PARMS,LB10,0.891115365,3.34246735,0.317593583,-0.377119581,0.635925131,-1
595,MODEL1,PARMS,LB10,0.954499964,2.799192024,0.456256062,-0.733489411,1.083205697,-1
596,MODEL1,PARMS,LB10,0.93255163,2.565795352,0.520382901,-0.897966407,1.383298265,-1
597,MODEL1,PARMS,LB10,0.913791021,3.085412292,0.387710565,-0.519610575,0.704674952,-1
598,MODEL1,PARMS,LB10,0.839605679,3.049615397,0.373645437,-0.210907191,0.081203341,-1
599,MODEL1,PARMS,LB10,0.882124813,3.193172337,0.34476957,-0.295644794,0.450380996,-1
600,MODEL1,PARMS,LB10,0.893630138,3.754165618,0.217021121,0.128443477,-0.281242205,-1
601,MODEL1,PARMS,LB10,0.890168318,2.44798811,0.536591869,-1.087374081,1.669275795,-1
602,MODEL1,PARMS,LB10,0.931297523,2.343747854,0.578382867,-1.034587254,1.469476121,-1
603,MODEL1,PARMS,LB10,0.912101211,3.47118181,0.267403786,-0.134290311,0.171348341,-1
604,MODEL1,PARMS,LB10,0.910445467,3.190443847,0.358114435,-0.630867381,1.078950868,-1
605,MODEL1,PARMS,LB10,0.915244149,1.722291675,0.755253436,-1.859679592,2.963298493,-1
606,MODEL1,PARMS,LB10,0.896021851,2.327044554,0.565855876,-0.731004081,0.877236271,-1
607,MODEL1,PARMS,LB10,0.93685218,3.031602645,0.390721709,-0.248560805,0.234846226,-1
608,MODEL1,PARMS,LB10,0.940523233,2.959049869,0.431537908,-1.089683798,1.960921756,-1
609,MODEL1,PARMS,LB10,0.941930625,2.407196805,0.563226849,-1.44988291,2.698934051,-1
610,MODEL1,PARMS,LB10,0.903042773,3.180283797,0.334535637,-0.114801224,0.061492232,-1
611,MODEL1,PARMS,LB10,0.961165517,2.737743603,0.500710727,-1.52641086,2.732090058,-1
612,MODEL1,PARMS,LB10,0.90421837,2.76319033,0.458192287,-0.648251874,0.903605339,-1
613,MODEL1,PARMS,LB10,0.890965453,2.882749662,0.417321697,-0.8668763,1.484835288,-1
614,MODEL1,PARMS,LB10,0.92155261,3.261697388,0.299165154,0.039072735,-0.174146012,-1
615,MODEL1,PARMS,LB10,0.922263972,2.165581765,0.639798385,-1.507097219,2.460954495,-1
616,MODEL1,PARMS,LB10,0.906587273,2.055617858,0.625845856,-0.940685273,1.287753715,-1
617,MODEL1,PARMS,LB10,0.909109828,4.335169816,0.019369617,1.091433334,-1.980343504,-1
618,MODEL1,PARMS,LB10,0.918001722,3.037629992,0.389453963,-0.555185856,0.83915981,-1
619,MODEL1,PARMS,LB10,0.967910089,2.996061414,0.403106968,-0.529774481,0.821919979,-1
620,MODEL1,PARMS,LB10,0.918097459,3.005205933,0.433374811,-0.770406669,1.258001112,-1
621,MODEL1,PARMS,LB10,0.87341267,3.256789259,0.36207128,-0.785393358,1.429380614,-1
622,MODEL1,PARMS,LB10,0.88633384,3.518877036,0.252971245,-0.066669805,0.07989606,-1
623,MODEL1,PARMS,LB10,0.904408372,3.266998809,0.30256086,0.132526107,-0.331783287,-1
624,MODEL1,PARMS,LB10,0.930503372,2.821350045,0.471801575,-0.808369804,1.211122101,-1
625,MODEL1,PARMS,LB10,0.901483752,3.434618349,0.292091359,-0.248617684,0.415825211,-1
626,MODEL1,PARMS,LB10,0.909320854,2.937466098,0.450135595,-1.238830507,2.293424944,-1
627,MODEL1,PARMS,LB10,0.834964395,2.005376053,0.689565149,-2.19975418,3.947321308,-1
628,MODEL1,PARMS,LB10,0.958030447,3.454349342,0.256703892,-0.033458305,0.104916587,-1
629,MODEL1,PARMS,LB10,0.89849143,1.826347799,0.726408714,-1.83752362,2.930017612,-1
630,MODEL1,PARMS,LB10,0.849636865,1.996542587,0.681102424,-1.428824209,2.199158931,-1
631,MODEL1,PARMS,LB10,0.909700237,2.424996414,0.544615801,-1.44860526,2.703402496,-1
632,MODEL1,PARMS,LB10,0.910875152,3.373239784,0.308996407,-0.40041388,0.778972292,-1
633,MODEL1,PARMS,LB10,0.93051264,2.252033943,0.607788642,-1.353050384,2.239339749,-1
634,MODEL1,PARMS,LB10,0.975726503,2.394739257,0.575602182,-1.176793516,1.892050345,-1
635,MODEL1,PARMS,LB10,0.926728973,2.183627649,0.64340079,-1.477319141,2.406057504,-1
636,MODEL1,PARMS,LB10,0.893022129,2.884150714,0.446775993,-1.074195416,1.926407261,-1
637,MODEL1,PARMS,LB10,0.963912701,2.802460776,0.457645315,-0.553585341,0.663336884,-1
638,MODEL1,PARMS,LB10,0.927707102,2.577988242,0.551300468,-1.219930189,1.996416434,-1
639,MODEL1,PARMS,LB10,0.893893723,2.964782851,0.417824735,-0.586581406,0.882563501,-1
640,MODEL1,PARMS,LB10,0.893202351,3.178444289,0.351571006,-0.385335117,0.501425876,-1
641,MODEL1,PARMS,LB10,0.935105357,2.288541282,0.635676872,-1.935056959,3.334672848,-1
642,MODEL1,PARMS,LB10,0.922855511,3.080949768,0.421628703,-1.226843727,2.286501988,-1
643,MODEL1,PARMS,LB10,0.90465294,1.783338924,0.780483835,-2.487075968,4.295226507,-1
644,MODEL1,PARMS,LB10,0.874036432,3.301431024,0.314171643,0.084363825,-0.42984377,-1
645,MODEL1,PARMS,LB10,0.882206294,1.7572217,0.753211268,-2.155129958,3.716274243,-1
646,MODEL1,PARMS,LB10,0.892287671,3.061100386,0.389093093,-0.305779641,0.145238393,-1
647,MODEL1,PARMS,LB10,0.878555442,3.092712597,0.396792231,-0.762538281,1.374068739,-1
648,MODEL1,PARMS,LB10,0.938621642,3.310459863,0.299775456,0.29226299,-0.86554821,-1
649,MODEL1,PARMS,LB10,0.937247831,2.435982636,0.542602677,-0.7934603,1.07911578,-1
650,MODEL1,PARMS,LB10,0.945178177,1.918885506,0.733712397,-2.393361882,4.141323131,-1
651,MODEL1,PARMS,LB10,0.894302201,2.593776282,0.520125245,-0.953061472,1.37423592,-1
652,MODEL1,PARMS,LB10,0.890807052,3.454978726,0.301670518,-0.30895944,0.432610429,-1
653,MODEL1,PARMS,LB10,0.996488664,3.022708554,0.335807583,-0.204103834,0.528400859,-1
654,MODEL1,PARMS,LB10,0.925099482,4.056334536,0.120018445,0.275913436,-0.553596966,-1
655,MODEL1,PARMS,LB10,0.944968426,3.833628849,0.161744933,0.5689367,-1.104405392,-1
656,MODEL1,PARMS,LB10,0.908386317,2.528618223,0.562272959,-1.342173066,2.202043714,-1
657,MODEL1,PARMS,LB10,0.880150904,2.60438375,0.531657466,-0.994517679,1.463859572,-1
658,MODEL1,PARMS,LB10,0.886677573,3.159703357,0.35869991,-0.26495449,0.238963586,-1
659,MODEL1,PARMS,LB10,0.940114781,2.605239269,0.539812284,-1.273346104,2.053552387,-1
660,MODEL1,PARMS,LB10,0.879035904,2.827903387,0.472457125,-1.190866125,2.036507985,-1
661,MODEL1,PARMS,LB10,0.926265667,1.531015451,0.830450548,-2.36393124,3.831728549,-1
662,MODEL1,PARMS,LB10,0.966091619,2.742422497,0.440256248,-0.562325756,0.905244491,-1
663,MODEL1,PARMS,LB10,0.920024136,2.875712345,0.447949853,-0.657248242,1.046717629,-1
664,MODEL1,PARMS,LB10,0.877567727,2.658446609,0.523389103,-1.473219161,2.638574138,-1
665,MODEL1,PARMS,LB10,0.892002393,2.942664976,0.440014968,-1.093027084,1.986023513,-1
666,MODEL1,PARMS,LB10,0.93200719,2.420219348,0.580947818,-1.366426296,2.282852499,-1
667,MODEL1,PARMS,LB10,0.923489879,2.760962932,0.49626875,-1.203086007,2.053549305,-1
668,MODEL1,PARMS,LB10,0.940222456,2.273006523,0.624257366,-1.422274814,2.26868249,-1
669,MODEL1,PARMS,LB10,0.875139753,4.055518475,0.094576453,0.6554409,-1.217412259,-1
670,MODEL1,PARMS,LB10,0.994326135,2.563841642,0.555315929,-1.935442125,3.546934859,-1
671,MODEL1,PARMS,LB10,0.979706939,2.610565887,0.542484361,-1.495329481,2.798370156,-1
672,MODEL1,PARMS,LB10,0.931452196,3.576041441,0.238795517,-0.156308312,0.361269369,-1
673,MODEL1,PARMS,LB10,0.882185826,2.653435304,0.477833379,-0.546188322,0.62064338,-1
674,MODEL1,PARMS,LB10,0.942067361,3.17181965,0.371063913,-0.800637164,1.465424766,-1
675,MODEL1,PARMS,LB10,0.92199259,3.19829097,0.370536942,-0.978749864,1.795927852,-1
676,MODEL1,PARMS,LB10,0.886439801,1.761849529,0.729081423,-1.81662721,3.121348362,-1
677,MODEL1,PARMS,LB10,0.889254951,3.207517783,0.370811717,-0.21722801,0.116529627,-1
678,MODEL1,PARMS,LB10,0.88979529,1.909326231,0.638757777,-0.51479174,0.407668719,-1
679,MODEL1,PARMS,LB10,0.935816678,3.109638158,0.35145148,-0.327346281,0.485176892,-1
680,MODEL1,PARMS,LB10,0.952171135,1.948339042,0.670805299,-1.202280137,1.559779411,-1
681,MODEL1,PARMS,LB10,0.920718561,2.438671665,0.553547513,-0.761710786,1.02007831,-1
682,MODEL1,PARMS,LB10,0.918367738,2.014705923,0.661970788,-1.849306203,3.268461758,-1
683,MODEL1,PARMS,LB10,0.921894286,3.864326723,0.172033217,0.44108338,-0.810974175,-1
684,MODEL1,PARMS,LB10,0.810741918,2.798909336,0.47360758,-1.162896045,1.960193338,-1
685,MODEL1,PARMS,LB10,0.869139337,2.383570544,0.609655115,-2.016595504,3.616460836,-1
686,MODEL1,PARMS,LB10,0.931448698,2.814085266,0.49985816,-1.337796574,2.387834337,-1
687,MODEL1,PARMS,LB10,0.843229777,3.059932914,0.359826526,-0.174501203,0.177698439,-1
688,MODEL1,PARMS,LB10,0.888364989,2.557814777,0.486769549,-0.528361558,0.62786603,-1
689,MODEL1,PARMS,LB10,0.945025998,2.339829726,0.613308858,-1.845313355,3.226395573,-1
690,MODEL1,PARMS,LB10,0.908489098,3.75820503,0.157813688,1.144932606,-2.513944267,-1
691,MODEL1,PARMS,LB10,0.926552498,2.45243444,0.59722069,-1.930645135,3.520739919,-1
692,MODEL1,PARMS,LB10,0.861782808,1.639120821,0.774514568,-2.191969837,3.735198814,-1
693,MODEL1,PARMS,LB10,0.879515041,2.02917016,0.68238227,-1.790606179,3.077788777,-1
694,MODEL1,PARMS,LB10,0.919169504,3.157885552,0.361505854,-0.369289054,0.466780793,-1
695,MODEL1,PARMS,LB10,0.901249502,3.47865127,0.230454588,0.495888472,-1.10968742,-1
696,MODEL1,PARMS,LB10,0.936534493,2.789290204,0.470116748,-1.207438681,2.048417032,-1
697,MODEL1,PARMS,LB10,0.859789488,3.483870754,0.27703169,-0.144317226,0.230514262,-1
698,MODEL1,PARMS,LB10,0.917947833,3.134315124,0.368512476,-0.470032575,0.665722763,-1
699,MODEL1,PARMS,LB10,0.883160992,2.812481427,0.465347318,-0.866445229,1.326823423,-1
700,MODEL1,PARMS,LB10,0.968088012,3.292554376,0.300802086,0.093236576,-0.369340744,-1
701,MODEL1,PARMS,LB10,0.940752029,2.704763988,0.525993152,-1.274854219,2.084682726,-1
702,MODEL1,PARMS,LB10,0.839981208,3.069561166,0.377077242,-0.56519484,0.880063908,-1
703,MODEL1,PARMS,LB10,0.953839669,2.726045661,0.481453094,-0.440612399,0.300466209,-1
704,MODEL1,PARMS,LB10,0.979522388,2.546398196,0.552966519,-1.722450929,3.028251637,-1
705,MODEL1,PARMS,LB10,0.897563444,2.807937015,0.476460105,-1.036650882,1.691852981,-1
706,MODEL1,PARMS,LB10,0.881668505,3.470747834,0.2976792,-0.653634594,1.381111587,-1
707,MODEL1,PARMS,LB10,0.913569359,3.103674282,0.345473588,-0.058607948,-0.191770166,-1
708,MODEL1,PARMS,LB10,0.920956278,2.415560843,0.563150603,-1.551273054,2.803643588,-1
709,MODEL1,PARMS,LB10,0.900015119,2.359231397,0.563437215,-0.949329847,1.465234057,-1
710,MODEL1,PARMS,LB10,0.935591289,2.489800536,0.555806582,-1.282743382,1.981335341,-1
711,MODEL1,PARMS,LB10,0.943619265,3.324416444,0.338189828,-0.861675874,1.628518671,-1
712,MODEL1,PARMS,LB10,0.920629207,2.902224757,0.424424611,-0.824025776,1.478943971,-1
713,MODEL1,PARMS,LB10,0.924336381,3.315941178,0.30086667,0.067168509,-0.240365958,-1
714,MODEL1,PARMS,LB10,0.895931608,2.774600056,0.4576323,-0.629841224,0.735780078,-1
715,MODEL1,PARMS,LB10,0.938712352,3.113324279,0.371141713,0.09517651,-0.609985628,-1
716,MODEL1,PARMS,LB10,0.908071705,2.669678286,0.45949711,-0.552426372,0.797951154,-1
717,MODEL1,PARMS,LB10,0.88120481,2.840703543,0.395124992,0.00428638,-0.151301343,-1
718,MODEL1,PARMS,LB10,0.907907787,1.933941968,0.737784902,-2.534771427,4.52550767,-1
719,MODEL1,PARMS,LB10,0.863466841,2.507857956,0.563087534,-1.389291616,2.357837756,-1
720,MODEL1,PARMS,LB10,0.893906126,3.587408985,0.252020991,0.173456862,-0.490822825,-1
721,MODEL1,PARMS,LB10,0.925193414,3.455465415,0.301561622,-0.424072433,0.795957117,-1
722,MODEL1,PARMS,LB10,0.969299225,2.229089752,0.609267825,-1.750079113,3.101817746,-1
723,MODEL1,PARMS,LB10,0.933088594,2.187041848,0.603897442,-0.899045332,1.156597492,-1
724,MODEL1,PARMS,LB10,0.893446458,2.687964096,0.517400528,-1.415009626,2.365477996,-1
725,MODEL1,PARMS,LB10,0.905617694,2.611696003,0.533156534,-1.099267242,1.696717527,-1
726,MODEL1,PARMS,LB10,0.915957099,3.27908958,0.307536899,-0.003854127,-0.070724628,-1
727,MODEL1,PARMS,LB10,0.992349852,2.258392657,0.57555564,-0.986170361,1.549738022,-1
728,MODEL1,PARMS,LB10,0.905206879,3.665581845,0.234430915,-0.307513996,0.488240803,-1
729,MODEL1,PARMS,LB10,0.917014251,3.432686915,0.27878457,0.024851244,-0.108477578,-1
730,MODEL1,PARMS,LB10,0.918405516,3.290169394,0.296998302,0.124234937,-0.49101413,-1
731,MODEL1,PARMS,LB10,0.947989112,2.879502229,0.42546412,-0.637820241,1.000901275,-1
732,MODEL1,PARMS,LB10,0.880953714,2.797267495,0.455628926,-0.488750446,0.641827606,-1
733,MODEL1,PARMS,LB10,0.904760238,2.727056262,0.509134619,-1.038579168,1.590746109,-1
734,MODEL1,PARMS,LB10,0.893592316,2.793946557,0.446313997,-0.378467286,0.388978658,-1
735,MODEL1,PARMS,LB10,0.914448322,3.253105645,0.312440801,0.018351095,-0.236928896,-1
736,MODEL1,PARMS,LB10,0.95781448,2.804519624,0.503715389,-1.505348924,2.682590736,-1
737,MODEL1,PARMS,LB10,0.880490841,2.637182757,0.491718523,-0.345089887,0.157362972,-1
738,MODEL1,PARMS,LB10,0.901471915,2.159891718,0.636695356,-1.077996381,1.596458756,-1
739,MODEL1,PARMS,LB10,1.004375942,3.045226973,0.406214268,-0.781872073,1.336915768,-1
740,MODEL1,PARMS,LB10,0.889676294,3.426623576,0.273494945,0.104731752,-0.272706734,-1
741,MODEL1,PARMS,LB10,0.911999951,2.870890639,0.430071694,-0.476576098,0.710404737,-1
742,MODEL1,PARMS,LB10,0.89933117,2.342383606,0.608803966,-1.511794925,2.583994209,-1
743,MODEL1,PARMS,LB10,0.873414483,3.013048103,0.412353226,-0.97648193,1.837165628,-1
744,MODEL1,PARMS,LB10,0.945788634,1.665105509,0.771207908,-1.893408648,3.073619705,-1
745,MODEL1,PARMS,LB10,0.984415911,3.682551743,0.205880018,0.475400924,-1.033802311,-1
746,MODEL1,PARMS,LB10,0.900713648,2.249257872,0.602340748,-1.13224556,1.74378288,-1
747,MODEL1,PARMS,LB10,0.938350608,3.178496781,0.328210512,0.375206878,-1.176654878,-1
748,MODEL1,PARMS,LB10,0.927392146,2.345474518,0.603417599,-1.727104916,3.058874127,-1
749,MODEL1,PARMS,LB10,0.897002151,2.495907363,0.513886995,-0.930146539,1.604721232,-1
750,MODEL1,PARMS,LB10,0.971244043,2.754944005,0.481862608,-0.813299778,1.210379848,-1
751,MODEL1,PARMS,LB10,0.970393808,4.240547845,0.027692716,1.405175256,-2.610114258,-1
752,MODEL1,PARMS,LB10,0.868487481,2.624986603,0.502952649,-0.379603091,0.198155345,-1
753,MODEL1,PARMS,LB10,0.906015759,3.735193982,0.229654204,0.001472872,-0.207376811,-1
754,MODEL1,PARMS,LB10,0.907872442,2.219106765,0.644424296,-1.71303401,2.686367302,-1
755,MODEL1,PARMS,LB10,0.988266756,2.93657622,0.374687574,-0.12513982,0.08324442,-1
756,MODEL1,PARMS,LB10,0.904828059,2.920459502,0.398044927,0.172060353,-0.823036005,-1
757,MODEL1,PARMS,LB10,0.942301226,2.984003163,0.441204227,-0.910231082,1.357738684,-1
758,MODEL1,PARMS,LB10,0.932991062,2.63868841,0.53853249,-1.691008389,3.004130167,-1
759,MODEL1,PARMS,LB10,0.882281892,2.165052806,0.674439941,-2.045520461,3.581111562,-1
760,MODEL1,PARMS,LB10,0.954981674,2.878471963,0.449866518,-0.932818734,1.608341565,-1
761,MODEL1,PARMS,LB10,0.971497995,4.001274468,0.162143507,-0.074941824,0.142185052,-1
762,MODEL1,PARMS,LB10,0.967183714,4.208098087,0.139980531,-0.351058536,0.863180245,-1
763,MODEL1,PARMS,LB10,0.882589862,3.350095557,0.282646854,-0.10455603,0.187542444,-1
764,MODEL1,PARMS,LB10,0.96738577,3.169406108,0.341474759,-0.029541302,-0.175581035,-1
765,MODEL1,PARMS,LB10,0.893768186,2.798647698,0.415454619,0.00014294,-0.194437181,-1
766,MODEL1,PARMS,LB10,0.879045144,3.133331227,0.378323713,-0.504118709,0.746077285,-1
767,MODEL1,PARMS,LB10,0.962850885,2.096922585,0.659540231,-1.276607252,1.822968287,-1
768,MODEL1,PARMS,LB10,0.896200964,3.83416291,0.166090814,0.207482997,-0.541324554,-1
769,MODEL1,PARMS,LB10,0.906022359,2.74250179,0.464965658,-0.878510021,1.491964257,-1
770,MODEL1,PARMS,LB10,1.000718524,3.366129095,0.341024233,-0.539960389,0.953396215,-1
771,MODEL1,PARMS,LB10,0.900502655,3.114813936,0.415358537,-0.692174675,1.094514772,-1
772,MODEL1,PARMS,LB10,0.916821289,2.693630425,0.529412941,-1.566526395,2.713301818,-1
773,MODEL1,PARMS,LB10,0.90620433,2.618739714,0.456631678,-0.183549701,0.029015543,-1
774,MODEL1,PARMS,LB10,0.932607901,2.64281717,0.493567818,-1.078794314,1.798433518,-1
775,MODEL1,PARMS,LB10,0.90343031,2.995408803,0.396301379,-0.607078725,1.056654587,-1
776,MODEL1,PARMS,LB10,0.942201865,2.209289228,0.620210354,-1.308934793,2.114512041,-1
777,MODEL1,PARMS,LB10,0.904900065,3.243055578,0.325909841,-0.323932902,0.608506086,-1
778,MODEL1,PARMS,LB10,0.96907475,2.954158372,0.398623573,-0.30541417,0.283760272,-1
779,MODEL1,PARMS,LB10,0.925454824,2.599102279,0.533855927,-1.459833359,2.41602521,-1
780,MODEL1,PARMS,LB10,0.983000263,2.048723399,0.649249264,-1.003423265,1.412147908,-1
781,MODEL1,PARMS,LB10,0.932815674,2.783751039,0.449695832,-0.765438745,1.215423118,-1
782,MODEL1,PARMS,LB10,0.854509994,2.972031101,0.418089908,-0.959517936,1.770265525,-1
783,MODEL1,PARMS,LB10,0.920906248,3.466990577,0.275566565,-0.128739452,0.160424035,-1
784,MODEL1,PARMS,LB10,0.931476395,3.166488591,0.312286034,-0.009777815,-0.03137061,-1
785,MODEL1,PARMS,LB10,0.922280018,3.155515355,0.359721847,-0.402257554,0.69171676,-1
786,MODEL1,PARMS,LB10,0.80107524,1.857006636,0.753445176,-2.391788493,4.094656403,-1
787,MODEL1,PARMS,LB10,1.019597922,2.504955262,0.540434829,-0.998279281,1.468332465,-1
788,MODEL1,PARMS,LB10,0.910653562,2.214293714,0.608835924,-1.450157507,2.380065263,-1
789,MODEL1,PARMS,LB10,0.960010215,2.685979528,0.48962351,-0.780087629,1.138060657,-1
790,MODEL1,PARMS,LB10,0.923813505,2.56900654,0.499515519,-0.566644838,0.7936889,-1
791,MODEL1,PARMS,LB10,0.890750435,2.135499651,0.640302828,-1.374713691,2.124090469,-1
792,MODEL1,PARMS,LB10,1.00312801,1.500179269,0.814874453,-1.968027401,3.106420058,-1
793,MODEL1,PARMS,LB10,0.898288516,2.736611716,0.495786143,-0.883923283,1.055975286,-1
794,MODEL1,PARMS,LB10,0.908318627,3.366905949,0.293542818,-0.160234539,0.21253357,-1
795,MODEL1,PARMS,LB10,0.93731115,2.227878886,0.608241393,-1.121937939,1.70213655,-1
796,MODEL1,PARMS,LB10,0.893791876,3.248766773,0.384705658,-0.946792897,1.736955063,-1
797,MODEL1,PARMS,LB10,0.947198188,2.916781623,0.417159886,-0.536374855,0.782243764,-1
798,MODEL1,PARMS,LB10,0.92459216,2.842871488,0.440370603,-0.27047522,0.181637335,-1
799,MODEL1,PARMS,LB10,0.925347491,3.569288076,0.254658178,-0.33031217,0.60933455,-1
800,MODEL1,PARMS,LB10,0.905481914,2.736913066,0.530299644,-1.469822252,2.585142734,-1
801,MODEL1,PARMS,LB10,0.9032033,2.237753821,0.663617116,-1.868810224,3.114263652,-1
802,MODEL1,PARMS,LB10,0.899040386,2.507663356,0.554088051,-1.192841688,1.815678526,-1
803,MODEL1,PARMS,LB10,0.871891065,3.149118677,0.384949533,-0.776934841,1.237130009,-1
804,MODEL1,PARMS,LB10,0.916853649,2.415038349,0.577288082,-1.499357544,2.540469875,-1
805,MODEL1,PARMS,LB10,0.907430844,2.559223575,0.536831958,-0.655562677,0.703857753,-1
806,MODEL1,PARMS,LB10,0.929816109,3.084601834,0.346485956,-0.208448134,0.344501982,-1
807,MODEL1,PARMS,LB10,0.895641126,2.850023721,0.446070415,-0.986400444,1.737825797,-1
808,MODEL1,PARMS,LB10,0.855348424,2.077439219,0.687738696,-1.878155283,3.162371323,-1
809,MODEL1,PARMS,LB10,0.949537768,3.315400453,0.31301096,-0.125439641,0.131329544,-1
810,MODEL1,PARMS,LB10,0.879085205,3.265668317,0.321984509,0.026563759,-0.161170463,-1
811,MODEL1,PARMS,LB10,0.86285041,2.849179366,0.417801056,-0.071855422,-0.137779709,-1
812,MODEL1,PARMS,LB10,0.901165299,2.494725075,0.519539841,-0.489070693,0.520183513,-1
813,MODEL1,PARMS,LB10,0.928056179,3.079887885,0.396421445,-0.348268964,0.466827294,-1
814,MODEL1,PARMS,LB10,0.985299956,2.30473576,0.594349987,-1.661531867,3.010126787,-1
815,MODEL1,PARMS,LB10,1.004718453,2.307163923,0.596569772,-1.159771096,1.678206994,-1
816,MODEL1,PARMS,LB10,0.884457698,2.812599282,0.480605314,-0.939012365,1.470054491,-1
817,MODEL1,PARMS,LB10,0.899200116,2.966491492,0.436815526,-0.896811702,1.511185434,-1
