SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,RMB
1,MODEL1,PARMS,RMB,1.641922914,10.24092142,0.440582156,1.573182486,-3.200223312,-1
2,MODEL1,PARMS,RMB,1.613439102,8.697521063,0.823197539,-0.199111813,0.422560399,-1
3,MODEL1,PARMS,RMB,1.56968583,8.66657311,0.824653872,0.48083532,-1.41233565,-1
4,MODEL1,PARMS,RMB,1.618635065,9.519437204,0.637969875,0.182313929,-0.285233497,-1
5,MODEL1,PARMS,RMB,1.613635806,10.35306426,0.391308271,1.737407978,-3.22608218,-1
6,MODEL1,PARMS,RMB,1.541045397,8.195460787,0.92436076,0.005095236,-0.249887867,-1
7,MODEL1,PARMS,RMB,1.525428866,9.849815551,0.397351503,3.11116421,-5.862965433,-1
8,MODEL1,PARMS,RMB,1.625708643,7.609261824,1.108355722,-1.209926966,1.983397607,-1
9,MODEL1,PARMS,RMB,1.558660645,8.97170849,0.733155784,0.714413373,-1.676839769,-1
10,MODEL1,PARMS,RMB,1.578640008,5.396448473,1.826168771,-4.965811134,8.568822363,-1
11,MODEL1,PARMS,RMB,1.596081331,8.847034749,0.798291283,-0.535136309,0.83983906,-1
12,MODEL1,PARMS,RMB,1.624362327,8.881056071,0.73832747,0.31362784,-0.475490432,-1
13,MODEL1,PARMS,RMB,1.742444447,8.38818933,0.889730717,0.6078777,-1.655350498,-1
14,MODEL1,PARMS,RMB,1.679303117,9.153360328,0.658737647,1.921416615,-3.933480625,-1
15,MODEL1,PARMS,RMB,1.681473892,9.47015941,0.597506322,1.050840326,-1.813145423,-1
16,MODEL1,PARMS,RMB,1.674540467,10.59714907,0.264295793,2.178261287,-3.81427814,-1
17,MODEL1,PARMS,RMB,1.550057429,8.61932004,0.883886478,-0.465145523,0.585431128,-1
18,MODEL1,PARMS,RMB,1.612231767,8.904879151,0.737412602,0.623057842,-1.501662145,-1
19,MODEL1,PARMS,RMB,1.673983624,7.829626154,1.082343656,-0.985232192,1.326766441,-1
20,MODEL1,PARMS,RMB,1.668982335,8.26043745,0.891998402,0.250538439,-0.892654617,-1
21,MODEL1,PARMS,RMB,1.586344106,8.0134395,0.968496597,0.207791993,-0.775591434,-1
22,MODEL1,PARMS,RMB,1.804567796,7.969171607,1.026252648,-0.430489646,0.566635582,-1
23,MODEL1,PARMS,RMB,1.591351692,7.535690963,1.133588526,-1.405250583,2.391292146,-1
24,MODEL1,PARMS,RMB,1.614569068,8.575972653,0.818832893,0.410501305,-0.924969257,-1
25,MODEL1,PARMS,RMB,1.641569537,10.06434685,0.409907318,2.088164185,-3.99909573,-1
26,MODEL1,PARMS,RMB,1.52844868,7.35522724,1.234268024,-1.76296706,2.795682795,-1
27,MODEL1,PARMS,RMB,1.599630613,9.233695478,0.588713029,1.174366849,-2.085257712,-1
28,MODEL1,PARMS,RMB,1.571130523,8.699888378,0.833451835,0.20821064,-0.848570326,-1
29,MODEL1,PARMS,RMB,1.592702072,6.683034751,1.39460514,-2.65459649,4.396892546,-1
30,MODEL1,PARMS,RMB,1.663919555,7.947879358,1.098404765,-1.953148458,3.523279578,-1
31,MODEL1,PARMS,RMB,1.660582649,6.879967126,1.312952648,-1.771493269,2.697490741,-1
32,MODEL1,PARMS,RMB,1.678797047,7.319759085,1.193028453,-0.458877051,-0.194188124,-1
33,MODEL1,PARMS,RMB,1.581756387,9.516257241,0.596419206,0.352595362,-0.580735597,-1
34,MODEL1,PARMS,RMB,1.617268458,8.178765426,0.996676083,-0.580008493,0.609866375,-1
35,MODEL1,PARMS,RMB,1.608829572,9.124140346,0.702300782,0.284978228,-0.653066974,-1
36,MODEL1,PARMS,RMB,1.744021325,7.309069182,1.215813849,-0.813499026,0.699573966,-1
37,MODEL1,PARMS,RMB,1.565340586,8.241920463,0.948455094,-0.532205086,0.700811498,-1
38,MODEL1,PARMS,RMB,1.5991809,8.849988251,0.825253973,-0.415981072,0.440934524,-1
39,MODEL1,PARMS,RMB,1.717832234,10.71254482,0.226694911,2.555829681,-4.282910488,-1
40,MODEL1,PARMS,RMB,1.633937023,8.338978696,0.961110365,-1.237952931,2.332352736,-1
41,MODEL1,PARMS,RMB,1.542140614,7.840605101,1.080477292,-0.883242604,1.150772425,-1
42,MODEL1,PARMS,RMB,1.608393371,7.648070751,1.0385622,-0.77858787,1.305329896,-1
43,MODEL1,PARMS,RMB,1.612027745,8.73280367,0.757601133,1.121606209,-2.207862954,-1
44,MODEL1,PARMS,RMB,1.592298371,8.424975874,0.873166351,0.347136113,-1.033220393,-1
45,MODEL1,PARMS,RMB,1.573086886,7.213355952,1.195639807,-1.575971526,2.530217423,-1
46,MODEL1,PARMS,RMB,1.574000624,9.00249431,0.724190968,0.220443538,-0.451173166,-1
47,MODEL1,PARMS,RMB,1.588398912,9.477674689,0.577780015,2.169999039,-4.609016679,-1
48,MODEL1,PARMS,RMB,1.536916204,9.20866271,0.678829652,0.411277261,-0.747856559,-1
49,MODEL1,PARMS,RMB,1.647247941,6.609730814,1.444769768,-2.541910615,3.839816882,-1
50,MODEL1,PARMS,RMB,1.591039784,8.532197127,0.907184377,-0.959535073,1.820172661,-1
51,MODEL1,PARMS,RMB,1.570265851,8.900134944,0.782803805,-0.364310939,0.620376568,-1
52,MODEL1,PARMS,RMB,1.626581741,8.457163428,0.915156522,-0.03981723,-0.214884916,-1
53,MODEL1,PARMS,RMB,1.595072941,9.585218447,0.583873793,0.958804464,-1.832065476,-1
54,MODEL1,PARMS,RMB,1.655483499,8.394200184,0.884565331,0.158824099,-0.545524869,-1
55,MODEL1,PARMS,RMB,1.600322653,8.178702593,0.943239481,0.039083309,-0.517293785,-1
56,MODEL1,PARMS,RMB,1.658982383,7.273476797,1.192726427,-1.293001686,2.272653148,-1
57,MODEL1,PARMS,RMB,1.640787793,9.513932002,0.659889103,0.12730345,-0.286582588,-1
58,MODEL1,PARMS,RMB,1.561296382,8.923354256,0.784748387,0.229429861,-0.688140551,-1
59,MODEL1,PARMS,RMB,1.613270076,8.590299376,0.804216111,0.709060807,-1.673510662,-1
60,MODEL1,PARMS,RMB,1.616590546,8.636322512,0.834482548,0.22878364,-0.828160105,-1
61,MODEL1,PARMS,RMB,1.640575055,8.478303714,0.942850308,-1.025369961,1.840052725,-1
62,MODEL1,PARMS,RMB,1.535128238,9.270478803,0.648114388,0.700471036,-1.361886273,-1
63,MODEL1,PARMS,RMB,1.778865328,7.992386574,1.018687161,-1.212573848,2.008628432,-1
64,MODEL1,PARMS,RMB,1.644456065,8.785507932,0.784013621,0.513543341,-1.266508575,-1
65,MODEL1,PARMS,RMB,1.591491751,9.807585667,0.474153574,1.478997733,-2.53486098,-1
66,MODEL1,PARMS,RMB,1.507189676,8.083377415,0.860224847,1.17799708,-2.390062587,-1
67,MODEL1,PARMS,RMB,1.664402913,6.289804433,1.504946322,-2.773973695,4.599821561,-1
68,MODEL1,PARMS,RMB,1.695309051,8.742955855,0.82098045,-0.136710176,0.152140541,-1
69,MODEL1,PARMS,RMB,1.476977526,8.954881573,0.722157053,0.847931478,-1.82115457,-1
70,MODEL1,PARMS,RMB,1.566550072,8.967867343,0.797822397,-0.909226864,1.672194074,-1
71,MODEL1,PARMS,RMB,1.579714374,8.604783486,0.835501391,0.117068268,-0.496060125,-1
72,MODEL1,PARMS,RMB,1.588076276,8.700193728,0.771283037,0.355624183,-0.830936087,-1
73,MODEL1,PARMS,RMB,1.550494633,7.239392304,1.195666652,-0.605571002,0.474380217,-1
74,MODEL1,PARMS,RMB,1.478401327,8.658757874,0.815535483,0.315146385,-0.884240442,-1
75,MODEL1,PARMS,RMB,1.576940773,8.174960846,0.953413692,-0.454257492,0.445408235,-1
76,MODEL1,PARMS,RMB,1.561782869,9.385126453,0.597456826,0.894878958,-1.55763136,-1
77,MODEL1,PARMS,RMB,1.589405033,9.871165044,0.527969245,0.722019739,-1.191778865,-1
78,MODEL1,PARMS,RMB,1.576779713,9.007607469,0.734129215,0.531624966,-1.165289665,-1
79,MODEL1,PARMS,RMB,1.599006723,8.173859043,0.999610153,-1.570359782,2.948105827,-1
80,MODEL1,PARMS,RMB,1.57247886,8.504729556,0.886037485,-0.665801774,1.153845665,-1
81,MODEL1,PARMS,RMB,1.514713021,8.712836351,0.805125848,0.001028204,-0.012516168,-1
82,MODEL1,PARMS,RMB,1.534632112,7.727222126,1.147618534,-1.709019146,2.697914099,-1
83,MODEL1,PARMS,RMB,1.541035396,9.428136154,0.661216236,0.118735115,-0.129287617,-1
84,MODEL1,PARMS,RMB,1.582562872,9.781738218,0.573362818,0.25288585,-0.135581596,-1
85,MODEL1,PARMS,RMB,1.58189917,8.17933227,0.949255525,-0.044200456,-0.301751369,-1
86,MODEL1,PARMS,RMB,1.679204398,5.919844675,1.610913907,-3.31262921,5.503785463,-1
87,MODEL1,PARMS,RMB,1.646891124,10.24958234,0.321480851,3.159425835,-5.875461823,-1
88,MODEL1,PARMS,RMB,1.530061439,7.617359012,1.138467881,-1.669362187,2.75967469,-1
89,MODEL1,PARMS,RMB,1.607742176,7.362689743,1.257472706,-2.609077238,4.421289163,-1
90,MODEL1,PARMS,RMB,1.504509227,8.864305311,0.743147407,0.378603243,-0.875404662,-1
91,MODEL1,PARMS,RMB,1.556500367,8.559863051,0.790094778,0.965259041,-1.977822621,-1
92,MODEL1,PARMS,RMB,1.654736544,10.25153705,0.337323469,2.324414703,-4.133254651,-1
93,MODEL1,PARMS,RMB,1.590835902,8.364107307,0.971809196,-1.262862662,2.09156628,-1
94,MODEL1,PARMS,RMB,1.567458949,9.072844997,0.70738832,0.702824635,-1.525747272,-1
95,MODEL1,PARMS,RMB,1.568508933,9.768568021,0.502371963,1.490598583,-2.787625871,-1
96,MODEL1,PARMS,RMB,1.549877621,8.540538092,0.904706855,-0.37916579,0.460477748,-1
97,MODEL1,PARMS,RMB,1.672662302,5.951261365,1.544207968,-2.79108564,4.390805824,-1
98,MODEL1,PARMS,RMB,1.53672582,7.529777265,1.138114266,-0.80755612,0.81946557,-1
99,MODEL1,PARMS,RMB,1.694323654,8.120658565,1.017019719,-0.975004903,1.207320401,-1
100,MODEL1,PARMS,RMB,1.634389657,7.882973266,1.00257379,-0.233650463,-0.014166007,-1
101,MODEL1,PARMS,RMB,1.631622531,8.898572795,0.765042162,0.175608469,-0.48302094,-1
102,MODEL1,PARMS,RMB,1.529516049,6.383875665,1.449582482,-3.08158959,5.316281587,-1
103,MODEL1,PARMS,RMB,1.664265829,9.811636497,0.542219748,0.597165664,-1.053019564,-1
104,MODEL1,PARMS,RMB,1.709682361,8.236923766,0.928389513,-0.057958116,0.072351663,-1
105,MODEL1,PARMS,RMB,1.60697532,7.914703308,1.019134579,-0.443847873,0.47985948,-1
106,MODEL1,PARMS,RMB,1.631546127,9.325204186,0.658884534,-0.257917866,0.665899152,-1
107,MODEL1,PARMS,RMB,1.532061712,7.469515599,1.195370555,-2.3790627,4.109569339,-1
108,MODEL1,PARMS,RMB,1.578322372,8.431095788,0.89906781,-0.744187215,1.216091253,-1
109,MODEL1,PARMS,RMB,1.686797954,9.996159069,0.500194832,0.995715526,-1.789017132,-1
110,MODEL1,PARMS,RMB,1.629104567,9.784642105,0.505461118,1.288604849,-2.315558711,-1
111,MODEL1,PARMS,RMB,1.711182183,8.481287229,0.925129673,-1.258115019,2.292805729,-1
112,MODEL1,PARMS,RMB,1.583806192,8.003407304,1.024833098,-1.609088135,3.026726209,-1
113,MODEL1,PARMS,RMB,1.553525836,8.375452069,0.925647853,-0.405334861,0.379126394,-1
114,MODEL1,PARMS,RMB,1.646392683,7.682290446,1.079380539,-1.389332835,2.494917874,-1
115,MODEL1,PARMS,RMB,1.606859854,8.798653678,0.901760401,-1.765954184,3.263174885,-1
116,MODEL1,PARMS,RMB,1.53516714,8.75837078,0.749138976,1.128846066,-2.362305349,-1
117,MODEL1,PARMS,RMB,1.643679658,8.536936165,0.804265244,0.956088554,-2.448907885,-1
118,MODEL1,PARMS,RMB,1.615845999,9.18825738,0.709489397,-0.340489499,0.740876144,-1
119,MODEL1,PARMS,RMB,1.629144508,8.539469409,0.793294208,1.024681777,-2.150461032,-1
120,MODEL1,PARMS,RMB,1.529366741,8.335821647,0.901372405,-0.651309525,1.209101551,-1
121,MODEL1,PARMS,RMB,1.616983648,8.466646658,0.81681866,0.727488202,-1.613098032,-1
122,MODEL1,PARMS,RMB,1.549552456,8.477794569,0.925516781,-0.511186294,0.562615648,-1
123,MODEL1,PARMS,RMB,1.536342284,7.056675044,1.282779995,-2.09777201,3.397003116,-1
124,MODEL1,PARMS,RMB,1.6271771,7.053645397,1.22686625,-1.540111215,2.522117915,-1
125,MODEL1,PARMS,RMB,1.606226657,7.753941822,1.144304472,-1.299316078,1.966324682,-1
126,MODEL1,PARMS,RMB,1.601599924,8.720607016,0.807607388,0.658074535,-1.714726981,-1
127,MODEL1,PARMS,RMB,1.782485198,9.513551616,0.553780997,1.952538458,-3.998159145,-1
128,MODEL1,PARMS,RMB,1.462820324,9.759846994,0.509419076,1.855657433,-3.600815671,-1
129,MODEL1,PARMS,RMB,1.560758662,7.59594146,1.150029552,-1.267656641,1.733065309,-1
130,MODEL1,PARMS,RMB,1.590419921,10.14573579,0.463348034,1.075643189,-1.907714583,-1
131,MODEL1,PARMS,RMB,1.556157713,8.960066028,0.752133252,-0.099743872,0.08518681,-1
132,MODEL1,PARMS,RMB,1.554114438,9.587873358,0.61413451,0.143509986,-0.214987786,-1
133,MODEL1,PARMS,RMB,1.466204457,6.559833752,1.347441688,-1.051953002,1.089624988,-1
134,MODEL1,PARMS,RMB,1.566043957,9.016812709,0.709948778,1.440818613,-3.190645121,-1
135,MODEL1,PARMS,RMB,1.698210142,8.540553586,0.880489385,-0.427174957,0.510574476,-1
136,MODEL1,PARMS,RMB,1.545558233,7.993252568,1.025161028,-1.354820585,2.69367076,-1
137,MODEL1,PARMS,RMB,1.648093903,9.268158162,0.73208543,-0.446336202,0.889272775,-1
138,MODEL1,PARMS,RMB,1.519382226,8.43746692,0.862634738,0.182516543,-0.797301126,-1
139,MODEL1,PARMS,RMB,1.613741619,10.96674192,0.153533221,3.006117159,-5.332588122,-1
140,MODEL1,PARMS,RMB,1.575472446,9.029764018,0.72011344,0.341026755,-0.691662012,-1
141,MODEL1,PARMS,RMB,1.489897373,8.716814178,0.835803709,-0.021083979,-0.230277484,-1
142,MODEL1,PARMS,RMB,1.567354553,7.101239044,1.268081842,-2.697237651,5.071394967,-1
143,MODEL1,PARMS,RMB,1.596129545,8.131123844,0.95741647,0.143814353,-0.629349083,-1
144,MODEL1,PARMS,RMB,1.65334768,8.353945542,0.911508515,0.398065614,-1.217319765,-1
145,MODEL1,PARMS,RMB,1.652687707,9.614028594,0.560259279,0.633439674,-0.941616777,-1
146,MODEL1,PARMS,RMB,1.602206731,9.352228941,0.63296901,0.451637713,-0.733441922,-1
147,MODEL1,PARMS,RMB,1.554394184,8.339246091,0.93090519,-0.950015559,1.653301961,-1
148,MODEL1,PARMS,RMB,1.549352595,7.098352418,1.229879784,-1.398375816,2.094806068,-1
149,MODEL1,PARMS,RMB,1.727677621,8.723195229,0.774163966,1.267166063,-2.759664453,-1
150,MODEL1,PARMS,RMB,1.588544439,7.153040045,1.212723941,-1.443183465,2.235158499,-1
151,MODEL1,PARMS,RMB,1.618251936,11.19089453,0.133107315,2.388435996,-4.139939952,-1
152,MODEL1,PARMS,RMB,1.554671094,8.946922514,0.71649903,0.860910054,-1.904562565,-1
153,MODEL1,PARMS,RMB,1.658184481,9.781969405,0.457213581,2.5866852,-5.166469004,-1
154,MODEL1,PARMS,RMB,1.588789151,8.622206753,0.834076558,0.237395723,-0.780767704,-1
155,MODEL1,PARMS,RMB,1.566120785,9.275574424,0.585757364,1.623903688,-3.065426187,-1
156,MODEL1,PARMS,RMB,1.656905105,9.056900381,0.689282751,1.16054905,-2.474660867,-1
157,MODEL1,PARMS,RMB,1.575749862,7.886834515,1.05213652,-1.646499577,3.11909509,-1
158,MODEL1,PARMS,RMB,1.677514808,8.104748569,0.974576639,-0.134600782,-0.334238771,-1
159,MODEL1,PARMS,RMB,1.53590081,8.675691008,0.842201645,-0.798975433,1.350427348,-1
160,MODEL1,PARMS,RMB,1.504495114,9.546315492,0.56568252,0.862475288,-1.41403457,-1
161,MODEL1,PARMS,RMB,1.640713755,6.484354068,1.408284259,-1.784512693,2.380933957,-1
162,MODEL1,PARMS,RMB,1.665006123,9.058867731,0.712919372,1.034527191,-2.456680657,-1
163,MODEL1,PARMS,RMB,1.578948276,7.895797139,1.047588182,-1.204552127,2.137085103,-1
164,MODEL1,PARMS,RMB,1.561871636,9.843565826,0.459342288,2.325546066,-4.671292703,-1
165,MODEL1,PARMS,RMB,1.687950911,6.770906877,1.374533769,-2.270975482,3.615510657,-1
166,MODEL1,PARMS,RMB,1.612000345,8.310015982,0.896163204,-0.455059512,0.8140449,-1
167,MODEL1,PARMS,RMB,1.611000821,9.02974438,0.762205943,-0.331924047,0.61451947,-1
168,MODEL1,PARMS,RMB,1.60208148,9.153999632,0.664181205,0.188475097,-0.139359777,-1
169,MODEL1,PARMS,RMB,1.474377111,8.994352443,0.718030624,0.508895018,-1.131555507,-1
170,MODEL1,PARMS,RMB,1.626147725,10.99314837,0.169685411,2.504492996,-4.413718507,-1
171,MODEL1,PARMS,RMB,1.681417307,10.62000297,0.272256116,2.415288129,-4.191375465,-1
172,MODEL1,PARMS,RMB,1.604745496,7.716899095,1.107453571,-2.247602571,4.294463901,-1
173,MODEL1,PARMS,RMB,1.684244213,8.479313753,0.878404459,0.430454384,-1.368293751,-1
174,MODEL1,PARMS,RMB,1.658875135,8.499877263,0.784141107,0.632336504,-1.365836309,-1
175,MODEL1,PARMS,RMB,1.693542683,7.938608523,1.006856114,-0.557650619,0.643305674,-1
176,MODEL1,PARMS,RMB,1.663692297,7.609726566,1.096976201,-0.510269583,0.218737902,-1
177,MODEL1,PARMS,RMB,1.688282751,8.447581803,0.875182487,0.365302045,-1.190273957,-1
178,MODEL1,PARMS,RMB,1.643770677,7.242810289,1.257145051,-1.771247533,2.866784447,-1
179,MODEL1,PARMS,RMB,1.465467373,7.993600159,0.923727193,0.801430688,-2.167111092,-1
180,MODEL1,PARMS,RMB,1.611957102,9.414256781,0.611466022,0.665018036,-1.087555962,-1
181,MODEL1,PARMS,RMB,1.511081021,9.374970089,0.664042822,-0.095728373,0.296173272,-1
182,MODEL1,PARMS,RMB,1.649769606,7.744840682,1.050844073,-0.645128614,0.64094276,-1
183,MODEL1,PARMS,RMB,1.698870092,8.470530197,0.950274733,-1.540676786,2.711154216,-1
184,MODEL1,PARMS,RMB,1.503628465,7.769810424,1.039735944,-0.086211211,-0.454505727,-1
185,MODEL1,PARMS,RMB,1.562844388,10.0307039,0.415278551,1.671857597,-2.981127221,-1
186,MODEL1,PARMS,RMB,1.564660327,9.66428166,0.592764661,0.404233864,-0.843360685,-1
187,MODEL1,PARMS,RMB,1.539934089,7.756296173,1.134998479,-1.573569195,2.555420204,-1
188,MODEL1,PARMS,RMB,1.575319417,8.924525799,0.807411588,-0.877330609,1.723539067,-1
189,MODEL1,PARMS,RMB,1.570804226,9.340839094,0.597443249,1.812554234,-3.740169623,-1
190,MODEL1,PARMS,RMB,1.704342798,8.188973287,0.972339082,-0.578599726,0.717907394,-1
191,MODEL1,PARMS,RMB,1.60021764,9.993895207,0.516368144,0.218903337,-0.354732382,-1
192,MODEL1,PARMS,RMB,1.545728955,7.549339298,1.10282442,-0.581857917,0.477055099,-1
193,MODEL1,PARMS,RMB,1.573453963,9.707421881,0.483126453,2.358556206,-4.683819198,-1
194,MODEL1,PARMS,RMB,1.666783978,7.525553529,1.195133079,-2.651581372,4.989097287,-1
195,MODEL1,PARMS,RMB,1.629070599,8.920692776,0.734244963,1.245402528,-2.722453358,-1
196,MODEL1,PARMS,RMB,1.488908618,7.31043555,1.190767849,-1.207418601,1.634495573,-1
197,MODEL1,PARMS,RMB,1.585624901,6.614244179,1.459745988,-2.732234279,4.42580541,-1
198,MODEL1,PARMS,RMB,1.664375152,9.278648825,0.727270568,0.242632166,-0.756982489,-1
199,MODEL1,PARMS,RMB,1.698513239,9.114601242,0.618770953,1.928169261,-3.75823294,-1
200,MODEL1,PARMS,RMB,1.613214663,9.812990623,0.408995607,2.151841196,-3.910180295,-1
201,MODEL1,PARMS,RMB,1.649652255,6.526060629,1.413152434,-2.035251453,3.046480167,-1
202,MODEL1,PARMS,RMB,1.455522942,6.772346317,1.345313927,-2.038475717,3.247326916,-1
203,MODEL1,PARMS,RMB,1.561670489,10.66034349,0.26164222,2.024169975,-3.46745165,-1
204,MODEL1,PARMS,RMB,1.603570438,10.15999447,0.420704057,1.209149027,-2.241995783,-1
205,MODEL1,PARMS,RMB,1.620562295,9.051774186,0.723286402,0.117019737,-0.113545696,-1
206,MODEL1,PARMS,RMB,1.628338619,10.50858025,0.346584477,1.392175485,-2.387956771,-1
207,MODEL1,PARMS,RMB,1.678227871,8.192176606,0.944053757,0.166217053,-0.928245171,-1
208,MODEL1,PARMS,RMB,1.699940965,8.268235925,0.925674655,-0.187190967,-0.131185012,-1
209,MODEL1,PARMS,RMB,1.572162097,8.844089282,0.755591733,-0.105659357,0.302801515,-1
210,MODEL1,PARMS,RMB,1.545440165,8.055536169,1.024073674,-1.242265613,2.155161601,-1
211,MODEL1,PARMS,RMB,1.583095995,9.65106587,0.612941462,0.354534777,-0.766325991,-1
212,MODEL1,PARMS,RMB,1.599081823,10.36311485,0.395959933,2.079679139,-4.070243391,-1
213,MODEL1,PARMS,RMB,1.682781772,9.494865633,0.557711096,1.248289551,-2.412520482,-1
214,MODEL1,PARMS,RMB,1.59446867,7.651194486,1.109837447,-0.898114439,1.016352525,-1
215,MODEL1,PARMS,RMB,1.632670085,9.747095731,0.498162369,1.805937104,-3.601784789,-1
216,MODEL1,PARMS,RMB,1.565895875,7.956805643,1.118042922,-1.915470856,3.260537404,-1
217,MODEL1,PARMS,RMB,1.670139917,8.498863001,0.859932,-0.396780038,0.481277708,-1
218,MODEL1,PARMS,RMB,1.64023817,8.981480664,0.656837308,1.277943996,-2.627041128,-1
219,MODEL1,PARMS,RMB,1.598834272,8.965547588,0.732015296,0.217312856,-0.626050521,-1
220,MODEL1,PARMS,RMB,1.545948595,7.69945547,1.092389579,-1.133596126,1.65277509,-1
221,MODEL1,PARMS,RMB,1.517386026,8.613058572,0.889670636,-0.313660204,0.220069254,-1
222,MODEL1,PARMS,RMB,1.583444696,8.500563552,0.849612042,0.637875208,-1.735289389,-1
223,MODEL1,PARMS,RMB,1.722681129,7.436557786,1.178704283,-0.811110829,0.831328677,-1
224,MODEL1,PARMS,RMB,1.720089544,8.406556685,0.931771259,-0.545301278,0.820452351,-1
225,MODEL1,PARMS,RMB,1.525445475,8.716930742,0.84360224,-0.642616631,1.093528635,-1
226,MODEL1,PARMS,RMB,1.632954033,9.402099379,0.644694672,1.376717018,-3.051274978,-1
227,MODEL1,PARMS,RMB,1.66438432,8.074777948,0.94507625,0.245966937,-0.803412829,-1
228,MODEL1,PARMS,RMB,1.590323554,7.600151734,1.08765347,-0.646704243,0.667912267,-1
229,MODEL1,PARMS,RMB,1.560426913,8.697517785,0.8160884,-0.111103667,0.163579292,-1
230,MODEL1,PARMS,RMB,1.596546555,9.006204722,0.736216624,-0.068342371,0.037536368,-1
231,MODEL1,PARMS,RMB,1.58329309,9.237009892,0.637181562,1.21958544,-2.635230328,-1
232,MODEL1,PARMS,RMB,1.525653174,9.152131307,0.739530011,0.406519225,-1.057692203,-1
233,MODEL1,PARMS,RMB,1.523077514,8.540747407,0.863130675,-0.319445665,0.210725166,-1
234,MODEL1,PARMS,RMB,1.565363731,10.50350515,0.321508987,1.758297771,-3.229017655,-1
235,MODEL1,PARMS,RMB,1.566504536,8.193275857,0.946470017,-0.930102507,1.581439015,-1
236,MODEL1,PARMS,RMB,1.55208609,8.72706527,0.788255962,0.237381298,-0.757566965,-1
237,MODEL1,PARMS,RMB,1.635727545,8.031568731,0.919782216,0.272929304,-0.884322124,-1
238,MODEL1,PARMS,RMB,1.490291215,9.761322464,0.557862793,0.826483563,-1.520541953,-1
239,MODEL1,PARMS,RMB,1.615867035,9.134696144,0.637985943,1.584744666,-3.344289361,-1
240,MODEL1,PARMS,RMB,1.689675162,10.33615014,0.365858095,2.597400954,-5.148755431,-1
241,MODEL1,PARMS,RMB,1.677683735,6.450996808,1.440889031,-2.87717204,4.878883397,-1
242,MODEL1,PARMS,RMB,1.577830825,7.460446314,1.19680208,-1.453930225,2.212005786,-1
243,MODEL1,PARMS,RMB,1.574401859,8.845211233,0.744702387,0.535936369,-1.064056428,-1
244,MODEL1,PARMS,RMB,1.580558717,8.12241562,0.932006709,0.458264112,-1.447362048,-1
245,MODEL1,PARMS,RMB,1.630802701,9.849285021,0.476019925,2.342378577,-4.698426219,-1
246,MODEL1,PARMS,RMB,1.704175032,8.129419942,1.035615209,-1.11352934,1.685650702,-1
247,MODEL1,PARMS,RMB,1.655303132,9.817771724,0.51288015,1.771687429,-3.339709807,-1
248,MODEL1,PARMS,RMB,1.649851355,9.639524281,0.552239391,1.192994198,-2.33510768,-1
249,MODEL1,PARMS,RMB,1.573920815,8.509625479,0.851268641,0.932472885,-2.42825816,-1
250,MODEL1,PARMS,RMB,1.612928467,9.441308582,0.590096818,1.013592677,-1.845214317,-1
251,MODEL1,PARMS,RMB,1.521340088,8.637899686,0.8509056,-0.489669235,0.922410922,-1
252,MODEL1,PARMS,RMB,1.563272926,7.639835165,1.112550767,-0.953599997,1.210965969,-1
253,MODEL1,PARMS,RMB,1.599091894,8.888804397,0.703229123,1.300921175,-2.590585367,-1
254,MODEL1,PARMS,RMB,1.794020829,8.156053314,1.040318332,-1.669352078,2.753517544,-1
255,MODEL1,PARMS,RMB,1.504400967,7.859729803,1.047851818,-1.626976549,3.051758916,-1
256,MODEL1,PARMS,RMB,1.734728661,8.718936719,0.751237148,1.3388819,-2.927538392,-1
257,MODEL1,PARMS,RMB,1.666521997,7.522336396,1.191796216,-2.035656322,3.521300388,-1
258,MODEL1,PARMS,RMB,1.495436883,9.226602017,0.665123301,0.476846526,-0.961278409,-1
259,MODEL1,PARMS,RMB,1.58519961,9.149426695,0.693491963,0.919835975,-2.052641205,-1
260,MODEL1,PARMS,RMB,1.520477061,7.15974946,1.209632421,-0.911718026,1.059803737,-1
261,MODEL1,PARMS,RMB,1.576015377,8.483902261,0.883805467,-0.476575617,0.453816493,-1
262,MODEL1,PARMS,RMB,1.495123445,9.170681069,0.668129751,0.233708682,-0.432650936,-1
263,MODEL1,PARMS,RMB,1.560599122,8.212660013,0.951899899,-0.681159975,1.07754752,-1
264,MODEL1,PARMS,RMB,1.717942002,8.903238379,0.749043451,1.018883416,-2.256919127,-1
265,MODEL1,PARMS,RMB,1.548205351,7.583725262,1.101806343,-0.499951379,0.541270406,-1
266,MODEL1,PARMS,RMB,1.586214466,7.128500418,1.306133838,-2.172767656,3.666783649,-1
267,MODEL1,PARMS,RMB,1.566756201,9.331429746,0.644864773,0.64111496,-1.180036691,-1
268,MODEL1,PARMS,RMB,1.531895991,9.723793259,0.526911216,1.891167164,-3.671846903,-1
269,MODEL1,PARMS,RMB,1.57752303,8.684570036,0.812998901,-0.099784307,-0.191863441,-1
270,MODEL1,PARMS,RMB,1.565998386,7.269255521,1.176956783,-1.511677324,2.410380362,-1
271,MODEL1,PARMS,RMB,1.562934427,9.310433277,0.701159336,0.319523027,-0.945419272,-1
272,MODEL1,PARMS,RMB,1.652517088,10.25572243,0.377499692,2.66034238,-5.12100782,-1
273,MODEL1,PARMS,RMB,1.623838466,8.518309127,0.85204587,0.022646107,-0.412099647,-1
