SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,sLB1
801,MODEL1,PARMS,sLB1,0.609163461,1.591457567,0.301018181,-0.498334006,0.804099056,-1
802,MODEL1,PARMS,sLB1,0.553910763,1.687189834,0.275117234,-0.426833451,0.602949343,-1
803,MODEL1,PARMS,sLB1,0.525048686,2.008278924,0.194187349,-0.197421769,0.344759846,-1
804,MODEL1,PARMS,sLB1,0.575650285,2.235796597,0.111146761,0.587662113,-1.174975279,-1
805,MODEL1,PARMS,sLB1,0.585426854,1.893922667,0.246947647,-0.564195077,0.957945844,-1
806,MODEL1,PARMS,sLB1,0.559101181,1.947865428,0.183977095,0.288679515,-0.693250686,-1
807,MODEL1,PARMS,sLB1,0.559594364,1.968630498,0.207578304,-0.070476788,0.026831726,-1
808,MODEL1,PARMS,sLB1,0.565074952,2.001131104,0.176758251,-0.02504635,0.020468159,-1
809,MODEL1,PARMS,sLB1,0.591210545,1.674542483,0.300780098,-0.639531518,0.955545315,-1
810,MODEL1,PARMS,sLB1,0.549934459,2.410164444,0.065273832,0.582502425,-1.065431324,-1
811,MODEL1,PARMS,sLB1,0.56413198,2.216939167,0.122384862,0.359376135,-0.807293103,-1
812,MODEL1,PARMS,sLB1,0.568220581,1.560842247,0.29776051,-0.288407516,0.32923244,-1
813,MODEL1,PARMS,sLB1,0.58022634,2.016784217,0.194505989,-0.23277506,0.385728791,-1
814,MODEL1,PARMS,sLB1,0.568028054,2.044807488,0.158592205,0.235423109,-0.524450108,-1
815,MODEL1,PARMS,sLB1,0.584297939,2.342185646,0.119193251,0.114606734,-0.272536987,-1
816,MODEL1,PARMS,sLB1,0.56249633,1.725513787,0.281590533,-0.526949185,0.863019386,-1
817,MODEL1,PARMS,sLB1,0.599943812,1.912352194,0.214264414,0.053951684,-0.327112586,-1
818,MODEL1,PARMS,sLB1,0.573684057,1.960207653,0.194635074,-0.104538799,0.248257246,-1
819,MODEL1,PARMS,sLB1,0.555660811,1.93033872,0.207182893,-0.149728353,0.07786314,-1
820,MODEL1,PARMS,sLB1,0.536855561,2.343227673,0.099570043,0.141821672,-0.18352499,-1
821,MODEL1,PARMS,sLB1,0.549871174,1.989373966,0.198377874,0.062743693,-0.299680824,-1
822,MODEL1,PARMS,sLB1,0.536281505,1.542780663,0.319281195,-0.779428955,1.365371871,-1
823,MODEL1,PARMS,sLB1,0.58685915,1.68726982,0.276004632,-0.373359287,0.525444323,-1
824,MODEL1,PARMS,sLB1,0.575316412,2.236781253,0.136349925,0.07604269,-0.234859966,-1
825,MODEL1,PARMS,sLB1,0.562240092,2.14978888,0.146043328,-0.008903315,-0.016075298,-1
826,MODEL1,PARMS,sLB1,0.585816097,1.910677547,0.221723808,-0.178276939,0.135792572,-1
827,MODEL1,PARMS,sLB1,0.571954357,1.997661558,0.178483905,0.217158351,-0.493612553,-1
828,MODEL1,PARMS,sLB1,0.593465747,1.685012801,0.281340106,-0.515930864,0.810317597,-1
829,MODEL1,PARMS,sLB1,0.549259151,2.369557162,0.099038798,0.072726628,-0.115295334,-1
830,MODEL1,PARMS,sLB1,0.587472131,2.182044081,0.14809273,0.060674749,-0.165241109,-1
831,MODEL1,PARMS,sLB1,0.564297572,2.208864251,0.132406258,0.109100467,-0.264793742,-1
832,MODEL1,PARMS,sLB1,0.565121687,1.57497529,0.295806453,-0.198104438,0.146763761,-1
833,MODEL1,PARMS,sLB1,0.571067653,2.612252777,0.064057091,-0.071860795,0.189155567,-1
834,MODEL1,PARMS,sLB1,0.554248676,2.037905633,0.179795279,0.005976958,-0.0701438,-1
835,MODEL1,PARMS,sLB1,0.54383576,1.916309842,0.208029293,-0.008343411,-0.118935384,-1
836,MODEL1,PARMS,sLB1,0.562343547,2.267470476,0.12348778,0.213802519,-0.455289166,-1
837,MODEL1,PARMS,sLB1,0.56532111,2.356174594,0.099473168,0.193418481,-0.357945366,-1
838,MODEL1,PARMS,sLB1,0.606478111,2.2557409,0.134219541,0.35949863,-0.848282285,-1
839,MODEL1,PARMS,sLB1,0.572200705,1.734284191,0.261549813,-0.529286253,0.894813819,-1
840,MODEL1,PARMS,sLB1,0.601233506,1.825447877,0.257780521,-0.570248937,1.020756971,-1
841,MODEL1,PARMS,sLB1,0.593272567,1.894863331,0.250804404,-0.70704306,1.263608459,-1
842,MODEL1,PARMS,sLB1,0.563892921,2.030073055,0.178301297,-0.194382645,0.391604777,-1
843,MODEL1,PARMS,sLB1,0.571546982,2.075139393,0.204210308,-0.656496153,1.274312046,-1
844,MODEL1,PARMS,sLB1,0.598033693,2.261742862,0.12684271,0.334888605,-0.734511512,-1
845,MODEL1,PARMS,sLB1,0.57414208,2.014073278,0.206057052,-0.331855949,0.464852234,-1
846,MODEL1,PARMS,sLB1,0.550633454,1.824259217,0.232345,-0.071200415,-0.087666171,-1
847,MODEL1,PARMS,sLB1,0.560150203,2.494465389,0.037394068,0.854168575,-1.680046669,-1
848,MODEL1,PARMS,sLB1,0.599278052,1.763389433,0.259992783,-0.458972822,0.822837243,-1
849,MODEL1,PARMS,sLB1,0.584038071,1.919593169,0.228893943,-0.39501781,0.705180947,-1
850,MODEL1,PARMS,sLB1,0.537099778,2.20039616,0.148136579,-0.120299721,0.169578202,-1
851,MODEL1,PARMS,sLB1,0.554596507,2.342118588,0.100693908,-0.049399263,0.138262032,-1
852,MODEL1,PARMS,sLB1,0.602746621,1.991360102,0.204146752,-0.022149065,-0.117068621,-1
853,MODEL1,PARMS,sLB1,0.559908344,2.293263578,0.109758251,0.168381316,-0.325084094,-1
854,MODEL1,PARMS,sLB1,0.565554338,1.593248394,0.303629231,-0.756379605,1.33032637,-1
855,MODEL1,PARMS,sLB1,0.604104344,2.409308965,0.099580311,0.2561312,-0.531625883,-1
856,MODEL1,PARMS,sLB1,0.56269604,1.872039819,0.221772747,-0.177736822,0.193114414,-1
857,MODEL1,PARMS,sLB1,0.572673519,1.869586189,0.226123523,-0.086847279,0.009500642,-1
858,MODEL1,PARMS,sLB1,0.535972804,1.489503344,0.340610537,-0.84007933,1.416198268,-1
859,MODEL1,PARMS,sLB1,0.563709355,2.016293288,0.198025523,-0.318401419,0.623318932,-1
860,MODEL1,PARMS,sLB1,0.575885231,1.773482721,0.236386175,-0.033963417,-0.119674306,-1
861,MODEL1,PARMS,sLB1,0.534851534,1.721090588,0.265982845,-0.381148964,0.547576218,-1
862,MODEL1,PARMS,sLB1,0.561784417,2.028374572,0.19192154,-0.052340368,-0.046915214,-1
863,MODEL1,PARMS,sLB1,0.535703538,2.583797167,0.023023838,0.516316107,-0.913895343,-1
864,MODEL1,PARMS,sLB1,0.586864893,1.890540691,0.237344372,-0.390159156,0.611041961,-1
865,MODEL1,PARMS,sLB1,0.5508248,1.777839013,0.249410931,-0.4596662,0.778828715,-1
866,MODEL1,PARMS,sLB1,0.587827161,1.687649903,0.286336576,-0.559351859,0.931155255,-1
867,MODEL1,PARMS,sLB1,0.552954149,1.500184716,0.359450118,-1.195223182,2.100821802,-1
868,MODEL1,PARMS,sLB1,0.533712599,2.112912942,0.151710033,0.086800175,-0.246535762,-1
869,MODEL1,PARMS,sLB1,0.569601473,2.134934258,0.161653686,-0.020258421,0.012455479,-1
870,MODEL1,PARMS,sLB1,0.56343642,2.186987436,0.157292324,-0.215930565,0.351957645,-1
871,MODEL1,PARMS,sLB1,0.56212371,1.694469704,0.267531469,-0.149725131,0.078260096,-1
872,MODEL1,PARMS,sLB1,0.573101121,2.086528505,0.167552763,0.029450363,-0.139608862,-1
873,MODEL1,PARMS,sLB1,0.580640502,1.979506731,0.212997146,-0.423644659,0.739920029,-1
874,MODEL1,PARMS,sLB1,0.594962646,2.180109589,0.129328203,0.369423325,-0.761003142,-1
875,MODEL1,PARMS,sLB1,0.561353853,2.094058799,0.174537511,-0.044190658,-0.000271061,-1
876,MODEL1,PARMS,sLB1,0.555219468,2.094728322,0.171284135,0.009839261,-0.142309582,-1
877,MODEL1,PARMS,sLB1,0.598635187,1.989333538,0.197862796,-0.236340313,0.413917305,-1
878,MODEL1,PARMS,sLB1,0.563156409,2.005764485,0.216345129,-0.512370664,0.852779075,-1
879,MODEL1,PARMS,sLB1,0.557371848,1.800981062,0.264882943,-0.561919059,0.920920363,-1
880,MODEL1,PARMS,sLB1,0.561592557,2.376935844,0.075899176,0.460194852,-0.834163394,-1
881,MODEL1,PARMS,sLB1,0.545355739,2.09892443,0.160110541,0.151211843,-0.388317889,-1
882,MODEL1,PARMS,sLB1,0.579592178,2.071017509,0.175799092,-0.077837485,0.123630174,-1
883,MODEL1,PARMS,sLB1,0.570379242,1.374413203,0.38704065,-0.942333122,1.527002804,-1
884,MODEL1,PARMS,sLB1,0.583309041,1.449458165,0.352175503,-0.822530873,1.408748015,-1
885,MODEL1,PARMS,sLB1,0.571705594,2.194984437,0.12533904,0.380778178,-0.803902673,-1
886,MODEL1,PARMS,sLB1,0.58722383,2.354626882,0.113795336,-0.06463029,0.133581511,-1
887,MODEL1,PARMS,sLB1,0.559738027,2.791181124,-0.010190319,0.603190124,-1.108816966,-1
888,MODEL1,PARMS,sLB1,0.56493158,2.195546803,0.140697411,0.107328608,-0.296925621,-1
889,MODEL1,PARMS,sLB1,0.558421766,1.749254756,0.271912067,-0.515636179,0.89922193,-1
890,MODEL1,PARMS,sLB1,0.599032558,2.120692432,0.168283346,-0.090790256,0.174111888,-1
891,MODEL1,PARMS,sLB1,0.570292226,2.043929964,0.168090262,0.132854898,-0.315093213,-1
892,MODEL1,PARMS,sLB1,0.569041701,2.25896715,0.115113685,0.128950368,-0.261060977,-1
893,MODEL1,PARMS,sLB1,0.544734121,2.156534622,0.146282018,0.014016456,-0.148550069,-1
894,MODEL1,PARMS,sLB1,0.555960378,1.929054916,0.21523757,-0.018265236,-0.126268794,-1
895,MODEL1,PARMS,sLB1,0.528344769,2.191136837,0.124742719,0.410783866,-0.836509629,-1
896,MODEL1,PARMS,sLB1,0.557726266,1.858179043,0.219750424,-0.131283765,0.124849358,-1
897,MODEL1,PARMS,sLB1,0.574564858,2.093584077,0.166832863,-0.105362151,0.13322298,-1
898,MODEL1,PARMS,sLB1,0.561464872,1.829411032,0.232568322,-0.30703807,0.562448074,-1
899,MODEL1,PARMS,sLB1,0.571147147,1.803639723,0.242157021,0.060620191,-0.270669599,-1
900,MODEL1,PARMS,sLB1,0.572305495,2.464986894,0.061695461,0.563319837,-1.067819463,-1
901,MODEL1,PARMS,sLB1,0.574396674,1.994757839,0.195281859,0.045773924,-0.215376305,-1
902,MODEL1,PARMS,sLB1,0.566525177,2.079903168,0.170919694,-0.037237631,-0.025270151,-1
903,MODEL1,PARMS,sLB1,0.577569152,2.144974864,0.158874404,0.10170026,-0.27602453,-1
904,MODEL1,PARMS,sLB1,0.564534728,1.893765561,0.22233988,-0.270445235,0.391398012,-1
905,MODEL1,PARMS,sLB1,0.559976133,2.006518698,0.213744979,-0.477305934,0.828267147,-1
906,MODEL1,PARMS,sLB1,0.589637324,1.841355785,0.247252132,-0.342490607,0.5740843,-1
907,MODEL1,PARMS,sLB1,0.548697013,1.790379444,0.276726426,-0.506599657,0.701395011,-1
908,MODEL1,PARMS,sLB1,0.545883748,1.975680116,0.210236131,-0.148020255,0.114559999,-1
909,MODEL1,PARMS,sLB1,0.589178202,2.013840749,0.210492669,-0.5494203,1.029834137,-1
910,MODEL1,PARMS,sLB1,0.554140327,1.531796063,0.324135831,-0.603747128,0.981548833,-1
911,MODEL1,PARMS,sLB1,0.592970951,1.765385299,0.293959418,-0.704007353,1.055994571,-1
912,MODEL1,PARMS,sLB1,0.566098194,2.028271191,0.187257692,-0.011562562,-0.06689518,-1
913,MODEL1,PARMS,sLB1,0.563898923,1.678764762,0.284096899,-0.295594708,0.320186202,-1
914,MODEL1,PARMS,sLB1,0.572780995,2.150684897,0.149767524,0.154482735,-0.350512863,-1
915,MODEL1,PARMS,sLB1,0.601983414,1.405662832,0.363356634,-1.000452003,1.725387264,-1
916,MODEL1,PARMS,sLB1,0.586275259,2.285474675,0.11011129,0.349654807,-0.69877702,-1
917,MODEL1,PARMS,sLB1,0.571928816,2.737351784,-0.000565219,0.594896848,-1.085693009,-1
918,MODEL1,PARMS,sLB1,0.641744101,1.836590053,0.247868508,-0.339624117,0.504359026,-1
919,MODEL1,PARMS,sLB1,0.584618536,2.199282861,0.160388083,-0.40367609,0.829924706,-1
920,MODEL1,PARMS,sLB1,0.562614662,2.028520255,0.196257064,-0.314231051,0.543795694,-1
921,MODEL1,PARMS,sLB1,0.550525078,2.104935858,0.175848493,-0.07537381,0.077913637,-1
922,MODEL1,PARMS,sLB1,0.57575405,2.298085096,0.118106885,0.360040339,-0.662702019,-1
923,MODEL1,PARMS,sLB1,0.554871846,2.709636328,-0.001293649,0.788085864,-1.483798926,-1
924,MODEL1,PARMS,sLB1,0.549382385,1.581582857,0.298512255,-0.583041929,1.067030703,-1
925,MODEL1,PARMS,sLB1,0.553796976,1.761228068,0.256154737,-0.175106107,0.074847923,-1
926,MODEL1,PARMS,sLB1,0.597424806,2.092400113,0.190059058,-0.230665585,0.374977939,-1
927,MODEL1,PARMS,sLB1,0.566844603,1.855569942,0.241760361,-0.212493094,0.279839574,-1
928,MODEL1,PARMS,sLB1,0.555776645,2.160857571,0.126014395,0.377673087,-0.824084882,-1
929,MODEL1,PARMS,sLB1,0.54906211,2.251450647,0.126715708,0.017199285,-0.008374277,-1
930,MODEL1,PARMS,sLB1,0.581440476,2.109965079,0.1550155,0.016324211,-0.048623556,-1
931,MODEL1,PARMS,sLB1,0.567807404,2.416312733,0.077044682,0.180242716,-0.263245346,-1
932,MODEL1,PARMS,sLB1,0.561567672,1.764533122,0.265534905,-0.414916155,0.571685705,-1
933,MODEL1,PARMS,sLB1,0.580566825,2.167227261,0.148760086,0.217731364,-0.520262532,-1
934,MODEL1,PARMS,sLB1,0.560027738,1.667931457,0.266156507,-0.125978895,0.011900339,-1
935,MODEL1,PARMS,sLB1,0.590675717,1.278856094,0.394768212,-0.522321538,0.632874826,-1
936,MODEL1,PARMS,sLB1,0.58577008,2.708505508,0.006221263,0.38906656,-0.623151377,-1
937,MODEL1,PARMS,sLB1,0.596293624,2.205041704,0.166832429,-0.349944665,0.661613175,-1
938,MODEL1,PARMS,sLB1,0.564458427,2.117392211,0.161228223,0.129122824,-0.332429582,-1
939,MODEL1,PARMS,sLB1,0.551818732,2.059862559,0.185094123,-0.257982735,0.416794706,-1
940,MODEL1,PARMS,sLB1,0.571818102,1.71036495,0.277258306,-0.523154035,0.902568152,-1
941,MODEL1,PARMS,sLB1,0.570101494,2.144458152,0.170758663,-0.46443497,0.849815356,-1
942,MODEL1,PARMS,sLB1,0.570496309,2.346428907,0.123659356,-0.085869209,0.120485007,-1
943,MODEL1,PARMS,sLB1,0.566001281,2.040891692,0.190794697,-0.137333895,0.062204917,-1
944,MODEL1,PARMS,sLB1,0.551423038,1.684090828,0.299706179,-0.872730237,1.522638111,-1
945,MODEL1,PARMS,sLB1,0.547430764,1.876499981,0.236008708,-0.310654701,0.380353519,-1
946,MODEL1,PARMS,sLB1,0.591468306,2.112057663,0.162385109,-0.026791939,-0.017741681,-1
947,MODEL1,PARMS,sLB1,0.559438515,2.059092712,0.154786743,0.311425649,-0.662605748,-1
948,MODEL1,PARMS,sLB1,0.554836681,2.021607711,0.204875553,-0.243765232,0.343739055,-1
949,MODEL1,PARMS,sLB1,0.549528741,1.983520612,0.205733349,-0.224473539,0.329285227,-1
950,MODEL1,PARMS,sLB1,0.606462551,2.092787604,0.1899667,-0.357697672,0.663516595,-1
951,MODEL1,PARMS,sLB1,0.562812649,1.495810768,0.357678268,-1.075835614,1.884256438,-1
952,MODEL1,PARMS,sLB1,0.537000027,2.093587327,0.163090673,-0.061188602,0.008213172,-1
953,MODEL1,PARMS,sLB1,0.56488034,2.246561677,0.140667287,-0.134991787,0.302231861,-1
954,MODEL1,PARMS,sLB1,0.581369641,1.862162285,0.23266606,-0.274010558,0.36215852,-1
955,MODEL1,PARMS,sLB1,0.535287707,2.077626832,0.182046062,-0.186076553,0.296563527,-1
956,MODEL1,PARMS,sLB1,0.568281052,1.357070392,0.392783404,-1.019443058,1.713507597,-1
957,MODEL1,PARMS,sLB1,0.552076122,1.871726813,0.224092823,-0.345768979,0.552058866,-1
958,MODEL1,PARMS,sLB1,0.57640893,1.698480823,0.282113319,-0.451798556,0.657331962,-1
959,MODEL1,PARMS,sLB1,0.572144477,2.261852683,0.137936718,-0.160147412,0.31502961,-1
960,MODEL1,PARMS,sLB1,0.568734649,2.227357346,0.118665839,0.477205525,-1.068490567,-1
961,MODEL1,PARMS,sLB1,0.541278098,1.770252017,0.259713265,-0.333573989,0.490354923,-1
962,MODEL1,PARMS,sLB1,0.548547375,2.059198518,0.168028651,-0.01321747,0.000778244,-1
963,MODEL1,PARMS,sLB1,0.564112208,2.551141031,0.070323712,-0.140617864,0.504583097,-1
964,MODEL1,PARMS,sLB1,0.568522664,1.756436731,0.269362104,-0.563525131,0.971629418,-1
965,MODEL1,PARMS,sLB1,0.568630474,2.216566548,0.12823979,0.30997692,-0.683047464,-1
966,MODEL1,PARMS,sLB1,0.554480621,2.336193051,0.069508776,0.670128012,-1.304582543,-1
967,MODEL1,PARMS,sLB1,0.548681803,2.192127612,0.125201358,0.260056142,-0.4400391,-1
968,MODEL1,PARMS,sLB1,0.537162815,2.16836963,0.134358532,0.288996953,-0.586885826,-1
969,MODEL1,PARMS,sLB1,0.576116134,1.632396331,0.282374322,-0.228705232,0.234931816,-1
970,MODEL1,PARMS,sLB1,0.553555707,1.864945987,0.231075867,-0.257479051,0.340453757,-1
971,MODEL1,PARMS,sLB1,0.564960039,2.517124247,0.047283044,0.560307312,-1.079132972,-1
972,MODEL1,PARMS,sLB1,0.594839555,2.383769079,0.085244563,0.370090057,-0.660222952,-1
973,MODEL1,PARMS,sLB1,0.565005253,1.803727177,0.2588737,-0.46287492,0.811366554,-1
974,MODEL1,PARMS,sLB1,0.590831286,2.341460557,0.096815394,0.405846689,-0.718032822,-1
975,MODEL1,PARMS,sLB1,0.524729901,1.706335072,0.257271088,-0.101404179,-0.080269402,-1
976,MODEL1,PARMS,sLB1,0.609757266,2.282964553,0.110781796,0.320988927,-0.671406807,-1
977,MODEL1,PARMS,sLB1,0.560998841,2.290414525,0.088789543,0.609812552,-1.215330422,-1
978,MODEL1,PARMS,sLB1,0.568726935,2.309626832,0.098445002,0.309706567,-0.635094192,-1
979,MODEL1,PARMS,sLB1,0.554801599,2.345537082,0.110586504,0.100633745,-0.23938556,-1
980,MODEL1,PARMS,sLB1,0.56849172,2.390811902,0.091859682,0.243064647,-0.559974798,-1
981,MODEL1,PARMS,sLB1,0.540417622,1.943459154,0.198052235,-0.005475007,-0.168451776,-1
982,MODEL1,PARMS,sLB1,0.586402186,2.00959421,0.207402796,-0.180312862,0.20589507,-1
983,MODEL1,PARMS,sLB1,0.558664348,1.834743623,0.260294959,-0.61054568,1.079690875,-1
984,MODEL1,PARMS,sLB1,0.550385455,2.373667355,0.096456183,0.152753594,-0.300937581,-1
985,MODEL1,PARMS,sLB1,0.606685722,1.745864205,0.269659435,-0.430417732,0.623199947,-1
986,MODEL1,PARMS,sLB1,0.558932481,2.211133121,0.130225391,-0.085462949,0.211552733,-1
987,MODEL1,PARMS,sLB1,0.58724646,2.039542154,0.199021857,-0.455946885,0.853207907,-1
988,MODEL1,PARMS,sLB1,0.587416471,1.997982446,0.213373531,-0.405179297,0.69877527,-1
989,MODEL1,PARMS,sLB1,0.553571461,1.76383956,0.247446288,-0.28890879,0.422172722,-1
990,MODEL1,PARMS,sLB1,0.51495376,1.94753897,0.232888158,-0.544438576,0.904710261,-1
991,MODEL1,PARMS,sLB1,0.562403964,2.020906608,0.163238145,0.176272744,-0.383590359,-1
992,MODEL1,PARMS,sLB1,0.542215511,1.866993141,0.206902627,0.034763693,-0.120924454,-1
993,MODEL1,PARMS,sLB1,0.559652535,1.906618149,0.223083191,-0.477877704,0.882342345,-1
994,MODEL1,PARMS,sLB1,0.561662787,2.512577427,0.068036034,0.340729023,-0.631157629,-1
995,MODEL1,PARMS,sLB1,0.556872434,2.124035265,0.169633735,-0.146810376,0.241911846,-1
996,MODEL1,PARMS,sLB1,0.580035985,1.683513322,0.286570452,-0.789691715,1.38852937,-1
997,MODEL1,PARMS,sLB1,0.541774558,2.012305136,0.178410712,-0.010684263,-0.051872957,-1
998,MODEL1,PARMS,sLB1,0.570221244,1.825971366,0.227016562,-0.110458055,0.148290698,-1
999,MODEL1,PARMS,sLB1,0.560492815,2.276715541,0.103323605,0.48470164,-0.992689041,-1
1000,MODEL1,PARMS,sLB1,0.553457451,1.751874612,0.273960958,-0.489821662,0.777546832,-1
