SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,BronInt
268,MODEL1,PARMS,BronInt,1.212242298,6.660090561,0.488693756,0.255321323,-0.763824459,-1
269,MODEL1,PARMS,BronInt,1.301585444,6.235951038,0.514342596,0.480939274,-1.262219214,-1
270,MODEL1,PARMS,BronInt,1.231937482,4.564528431,1.025077642,-2.000510955,3.314812225,-1
271,MODEL1,PARMS,BronInt,1.333949249,6.539010252,0.551779367,-0.670950108,0.957832825,-1
272,MODEL1,PARMS,BronInt,1.377374672,7.436049534,0.253587342,1.25541263,-2.348100994,-1
273,MODEL1,PARMS,BronInt,1.294403432,5.774758301,0.672837349,-0.247273567,0.051629666,-1
274,MODEL1,PARMS,BronInt,1.305361998,5.35135281,0.80597904,-0.891699775,1.247794788,-1
275,MODEL1,PARMS,BronInt,1.332919923,6.027114527,0.555156671,0.847211642,-1.850593798,-1
276,MODEL1,PARMS,BronInt,1.305324331,6.344626707,0.577876526,0.056057532,-0.534699768,-1
277,MODEL1,PARMS,BronInt,1.318073311,7.74951216,0.12519126,2.124247386,-4.036666076,-1
278,MODEL1,PARMS,BronInt,1.286509944,6.922371378,0.357842202,0.639268832,-1.107447896,-1
279,MODEL1,PARMS,BronInt,1.297655839,5.79499175,0.720103389,-0.447203967,0.201503718,-1
280,MODEL1,PARMS,BronInt,1.262647648,6.750714632,0.403469881,1.162752304,-2.332137795,-1
281,MODEL1,PARMS,BronInt,1.294835025,5.687072868,0.738250549,-0.702343706,0.823766829,-1
282,MODEL1,PARMS,BronInt,1.340261194,6.973714916,0.373072773,0.913574061,-1.859975963,-1
283,MODEL1,PARMS,BronInt,1.229652206,6.964357887,0.358189643,1.239479783,-2.541887908,-1
284,MODEL1,PARMS,BronInt,1.253585603,5.871662447,0.701617888,-0.650951055,0.807031639,-1
285,MODEL1,PARMS,BronInt,1.267088237,4.566817533,1.005479043,-0.951551953,1.017423985,-1
286,MODEL1,PARMS,BronInt,1.180898177,5.895557286,0.650703024,-0.555780162,0.782882737,-1
287,MODEL1,PARMS,BronInt,1.292661942,7.263269652,0.286404604,0.599935957,-1.020146404,-1
288,MODEL1,PARMS,BronInt,1.279227504,6.208084978,0.563633978,-0.104224889,0.180961672,-1
289,MODEL1,PARMS,BronInt,1.252040998,5.266343427,0.780321955,-0.302048003,0.090071798,-1
290,MODEL1,PARMS,BronInt,1.363123674,6.932229131,0.414260429,0.471834982,-1.067320295,-1
291,MODEL1,PARMS,BronInt,1.341464847,6.764467104,0.427186808,0.62480485,-1.391009343,-1
292,MODEL1,PARMS,BronInt,1.313082907,6.103084056,0.549984666,0.430975086,-1.020119563,-1
293,MODEL1,PARMS,BronInt,1.261595331,6.455941407,0.454186678,1.228294437,-2.865879273,-1
294,MODEL1,PARMS,BronInt,1.297276112,6.925781894,0.363118618,0.827802319,-1.44767313,-1
295,MODEL1,PARMS,BronInt,1.349631302,5.747124248,0.688202067,-0.56918213,0.880841653,-1
296,MODEL1,PARMS,BronInt,1.317462156,5.293304835,0.854117875,-1.035431758,1.247633049,-1
297,MODEL1,PARMS,BronInt,1.293360433,5.347482416,0.822246524,-0.640170445,0.731246468,-1
298,MODEL1,PARMS,BronInt,1.265455396,7.031258782,0.32984379,0.793274324,-1.44116712,-1
299,MODEL1,PARMS,BronInt,1.231127738,6.826610913,0.410275906,1.104728875,-2.511069194,-1
300,MODEL1,PARMS,BronInt,1.479737076,6.076231281,0.682957177,-0.804631499,1.241398854,-1
301,MODEL1,PARMS,BronInt,1.306506103,5.739557506,0.696634589,-0.150838251,-0.203084211,-1
302,MODEL1,PARMS,BronInt,1.28288269,5.716828635,0.756388063,-0.936850624,1.325967667,-1
303,MODEL1,PARMS,BronInt,1.303590001,7.259396452,0.238226653,1.362379984,-2.38209171,-1
304,MODEL1,PARMS,BronInt,1.378832895,6.336898215,0.510846372,0.661454207,-1.571253053,-1
305,MODEL1,PARMS,BronInt,1.295104778,5.681730754,0.700242725,0.000614597,-0.597326877,-1
306,MODEL1,PARMS,BronInt,1.340696566,7.645513962,0.190336477,1.77695125,-3.537514538,-1
307,MODEL1,PARMS,BronInt,1.32616341,6.535606439,0.50464154,0.127224256,-0.440684122,-1
308,MODEL1,PARMS,BronInt,1.262952663,5.633996055,0.710264469,-0.190392336,-0.188508408,-1
309,MODEL1,PARMS,BronInt,1.313206895,3.635875794,1.296628783,-2.497044264,3.807551701,-1
310,MODEL1,PARMS,BronInt,1.379951587,6.269570478,0.582582149,-0.210570141,0.262405798,-1
311,MODEL1,PARMS,BronInt,1.300245233,6.078435501,0.595724923,-0.449296663,0.809514489,-1
312,MODEL1,PARMS,BronInt,1.363275764,5.118306175,0.88650607,-1.478875155,2.261011266,-1
313,MODEL1,PARMS,BronInt,1.307616933,6.774984724,0.385372293,1.061167008,-2.160243682,-1
314,MODEL1,PARMS,BronInt,1.276677284,5.55945782,0.751963003,-0.656417162,0.962181743,-1
315,MODEL1,PARMS,BronInt,1.285936706,6.550667527,0.451143244,0.813608074,-1.6990502,-1
316,MODEL1,PARMS,BronInt,1.341513724,6.968884543,0.302108332,2.169505064,-4.557594716,-1
317,MODEL1,PARMS,BronInt,1.338519198,6.91478285,0.370752459,0.855938793,-1.595253585,-1
318,MODEL1,PARMS,BronInt,1.358576135,7.13550525,0.244938482,1.925493663,-3.695796634,-1
319,MODEL1,PARMS,BronInt,1.329476948,4.493905263,1.024060919,-1.567114413,2.277112398,-1
320,MODEL1,PARMS,BronInt,1.309427298,5.39887201,0.811385395,-1.298201077,2.039519869,-1
321,MODEL1,PARMS,BronInt,1.222631092,6.113569133,0.558617105,0.213366721,-0.621714705,-1
322,MODEL1,PARMS,BronInt,1.367898745,4.416234964,1.041311168,-1.424762171,1.998953947,-1
323,MODEL1,PARMS,BronInt,1.345780232,6.364164306,0.47509306,1.246045418,-2.846264624,-1
324,MODEL1,PARMS,BronInt,1.299608158,6.853167662,0.388759187,0.891685319,-1.790768076,-1
325,MODEL1,PARMS,BronInt,1.300471726,7.002572822,0.409243709,0.397239354,-0.827343641,-1
326,MODEL1,PARMS,BronInt,1.262558306,5.596829154,0.753248173,-0.869116193,1.220583433,-1
327,MODEL1,PARMS,BronInt,1.171883624,6.206006466,0.534973894,0.813261474,-1.782274055,-1
328,MODEL1,PARMS,BronInt,1.291842213,6.649247598,0.471177417,0.168556082,-0.47797106,-1
329,MODEL1,PARMS,BronInt,1.40755622,5.000452973,0.936475881,-1.176172943,1.503260808,-1
330,MODEL1,PARMS,BronInt,1.338758662,7.75978164,0.167706239,1.859142129,-3.661919521,-1
331,MODEL1,PARMS,BronInt,1.315408628,6.011652169,0.629705381,0.054114412,-0.575788214,-1
332,MODEL1,PARMS,BronInt,1.335222905,5.597577336,0.741230437,-0.156530626,-0.283861663,-1
333,MODEL1,PARMS,BronInt,1.315000902,7.052486554,0.350305755,0.795968027,-1.629721711,-1
334,MODEL1,PARMS,BronInt,1.313933425,6.209267456,0.569266952,0.00362776,-0.361693582,-1
335,MODEL1,PARMS,BronInt,1.307211348,5.951534423,0.630159743,0.186756973,-0.826565612,-1
336,MODEL1,PARMS,BronInt,1.231952364,5.551508034,0.713736315,-0.317302986,0.232205607,-1
337,MODEL1,PARMS,BronInt,1.337853147,7.298661709,0.232458038,1.919754714,-3.775968649,-1
338,MODEL1,PARMS,BronInt,1.374918613,7.907780252,0.041005246,2.778039586,-5.14748002,-1
339,MODEL1,PARMS,BronInt,1.260229723,6.878482595,0.413198417,0.422202588,-0.90283528,-1
340,MODEL1,PARMS,BronInt,1.269339835,6.598600401,0.408749088,1.426160244,-2.923455454,-1
341,MODEL1,PARMS,BronInt,1.250480187,5.430896496,0.759997002,-0.33198733,0.048690395,-1
342,MODEL1,PARMS,BronInt,1.334217866,5.718861061,0.713026173,-0.126279479,-0.29742159,-1
343,MODEL1,PARMS,BronInt,1.219336176,6.211753269,0.561688895,-0.062285436,-0.279824079,-1
344,MODEL1,PARMS,BronInt,1.414283133,6.529773816,0.536059283,0.501939937,-1.367007192,-1
345,MODEL1,PARMS,BronInt,1.334316128,6.39251819,0.55591895,-0.23210955,0.234432107,-1
346,MODEL1,PARMS,BronInt,1.321135495,6.683678123,0.454766536,0.768590228,-1.640731368,-1
347,MODEL1,PARMS,BronInt,1.25984368,6.781331776,0.393613712,0.749896933,-1.550931334,-1
348,MODEL1,PARMS,BronInt,1.362391065,7.491690128,0.191827313,1.82015172,-3.453628862,-1
349,MODEL1,PARMS,BronInt,1.248411409,5.307364006,0.85594691,-0.769121916,0.944507671,-1
350,MODEL1,PARMS,BronInt,1.303925465,7.597085477,0.175931457,1.702250028,-3.111533235,-1
351,MODEL1,PARMS,BronInt,1.380455374,5.102700446,0.894555104,-1.538438012,2.292933753,-1
352,MODEL1,PARMS,BronInt,1.315147163,6.086944817,0.671490413,-0.597721836,0.837638803,-1
353,MODEL1,PARMS,BronInt,1.249028488,5.70063949,0.718385388,-0.456500391,0.369029657,-1
354,MODEL1,PARMS,BronInt,1.339455689,6.07927292,0.695729044,-1.153308174,1.939774569,-1
355,MODEL1,PARMS,BronInt,1.379103086,4.450919039,1.0763257,-1.919176879,2.977909393,-1
356,MODEL1,PARMS,BronInt,1.350756017,5.820921336,0.667002553,-0.683829483,1.039439213,-1
357,MODEL1,PARMS,BronInt,1.412591116,5.884047388,0.668017615,-0.193510393,0.05772787,-1
358,MODEL1,PARMS,BronInt,1.310608156,5.816121176,0.648067643,0.105442864,-0.630815943,-1
359,MODEL1,PARMS,BronInt,1.27575497,7.114231885,0.298789285,1.106942494,-1.945766013,-1
360,MODEL1,PARMS,BronInt,1.28463132,5.273326237,0.86424336,-1.165902396,1.751847749,-1
361,MODEL1,PARMS,BronInt,1.306976804,3.338224606,1.36358304,-3.235956019,5.365237945,-1
362,MODEL1,PARMS,BronInt,1.324100047,5.906907382,0.676842764,-0.352860379,0.256656417,-1
363,MODEL1,PARMS,BronInt,1.226015801,4.77372441,0.946254321,-1.480212001,2.168274005,-1
364,MODEL1,PARMS,BronInt,1.364598894,7.345721659,0.224947775,2.171118257,-4.195911669,-1
365,MODEL1,PARMS,BronInt,1.330618768,5.686981627,0.701203875,-0.102350274,-0.396956438,-1
366,MODEL1,PARMS,BronInt,1.307927411,7.160298442,0.289442551,1.512021076,-3.077429834,-1
367,MODEL1,PARMS,BronInt,1.219792874,5.598620691,0.692166347,-0.406154882,0.532369921,-1
368,MODEL1,PARMS,BronInt,1.337611179,6.248356095,0.554750884,0.382232416,-1.043279691,-1
369,MODEL1,PARMS,BronInt,1.356737033,5.415535453,0.78144328,-0.656562112,0.799731135,-1
370,MODEL1,PARMS,BronInt,1.289172757,7.142376983,0.328560648,0.263731187,-0.365256124,-1
371,MODEL1,PARMS,BronInt,1.294153318,7.680057659,0.139507193,1.845250053,-3.201407165,-1
372,MODEL1,PARMS,BronInt,1.332116659,5.69000897,0.787334068,-1.722256706,2.867974767,-1
373,MODEL1,PARMS,BronInt,1.265892526,5.669310691,0.707885991,-0.590477304,0.823231554,-1
374,MODEL1,PARMS,BronInt,1.375111237,7.485372355,0.21454028,1.186153028,-2.219929032,-1
375,MODEL1,PARMS,BronInt,1.340354245,6.421990268,0.499926189,0.192331897,-0.555445678,-1
376,MODEL1,PARMS,BronInt,1.297943029,6.865532847,0.381831978,0.736745504,-1.45012606,-1
377,MODEL1,PARMS,BronInt,1.292524572,6.267867087,0.548562755,0.182325459,-0.469660417,-1
378,MODEL1,PARMS,BronInt,1.325024929,6.111005679,0.551302459,0.469915411,-1.1264927,-1
379,MODEL1,PARMS,BronInt,1.37091017,6.945611811,0.353130284,1.103856382,-2.161908731,-1
380,MODEL1,PARMS,BronInt,1.319813362,6.217611906,0.597490092,-0.402195262,0.399474793,-1
381,MODEL1,PARMS,BronInt,1.270064727,5.935962606,0.638941998,-0.22693705,0.008251713,-1
382,MODEL1,PARMS,BronInt,1.354617425,6.939112798,0.375241938,0.335235576,-0.559730336,-1
383,MODEL1,PARMS,BronInt,1.228538934,7.018024042,0.357886111,0.426837785,-0.75993955,-1
384,MODEL1,PARMS,BronInt,1.304530902,5.851201327,0.639268218,0.315118531,-1.090242691,-1
385,MODEL1,PARMS,BronInt,1.365399362,6.449515409,0.50299466,0.104587928,-0.213710904,-1
386,MODEL1,PARMS,BronInt,1.369511748,5.34887069,0.812487463,-0.923169296,1.501379215,-1
387,MODEL1,PARMS,BronInt,1.335296622,4.133177329,1.144726651,-2.481582496,3.914638188,-1
388,MODEL1,PARMS,BronInt,1.325117946,6.186763545,0.531400545,0.425488328,-1.157291478,-1
389,MODEL1,PARMS,BronInt,1.373142483,7.94087173,0.096767198,2.037666587,-3.921899541,-1
390,MODEL1,PARMS,BronInt,1.255223501,7.381852875,0.225166182,1.492041476,-2.786888901,-1
391,MODEL1,PARMS,BronInt,1.300729198,6.446098001,0.49658527,0.785868352,-1.913634485,-1
392,MODEL1,PARMS,BronInt,1.330395719,5.724431958,0.690138057,-0.105614621,-0.25819684,-1
393,MODEL1,PARMS,BronInt,1.356021728,6.623267865,0.471810565,0.166773772,-0.368717014,-1
394,MODEL1,PARMS,BronInt,1.318405418,6.921164227,0.367742204,1.344068479,-2.799039198,-1
395,MODEL1,PARMS,BronInt,1.300480531,6.209057526,0.611464001,-0.128091846,-0.237955257,-1
396,MODEL1,PARMS,BronInt,1.313783594,6.799547165,0.437705071,0.193108476,-0.535922437,-1
397,MODEL1,PARMS,BronInt,1.380435632,5.662347712,0.737288163,-0.743485205,1.068712603,-1
398,MODEL1,PARMS,BronInt,1.304644651,6.024862159,0.631697764,-0.659742926,1.047895546,-1
399,MODEL1,PARMS,BronInt,1.213274636,5.597914474,0.766084247,-1.31661667,2.193834211,-1
400,MODEL1,PARMS,BronInt,1.255377116,5.07803661,0.849286405,-0.889161921,1.079546385,-1
401,MODEL1,PARMS,BronInt,1.318774001,6.172102086,0.593724021,0.118099326,-0.74800045,-1
402,MODEL1,PARMS,BronInt,1.380772043,6.569256327,0.516746863,0.008413639,-0.424766886,-1
403,MODEL1,PARMS,BronInt,1.311390778,4.643946351,1.007539374,-1.085079161,1.363169242,-1
404,MODEL1,PARMS,BronInt,1.292362607,6.840985083,0.389340201,0.560849086,-1.212251729,-1
405,MODEL1,PARMS,BronInt,1.185677614,5.977419289,0.595240341,0.181312162,-0.737170671,-1
406,MODEL1,PARMS,BronInt,1.272495598,6.320236077,0.586842976,-0.818741784,1.526968314,-1
407,MODEL1,PARMS,BronInt,1.306241758,6.594334114,0.443843291,0.593863247,-1.24459968,-1
408,MODEL1,PARMS,BronInt,1.274845874,5.07747592,0.834310529,-0.543794945,0.511590457,-1
409,MODEL1,PARMS,BronInt,1.316924614,5.566722304,0.713588653,-0.284593823,0.013349691,-1
410,MODEL1,PARMS,BronInt,1.333854685,5.48118517,0.735227226,0.055439069,-0.725340475,-1
411,MODEL1,PARMS,BronInt,1.317337387,7.49726583,0.196281575,1.457783996,-2.767475282,-1
412,MODEL1,PARMS,BronInt,1.370553772,8.448129051,-0.029123324,2.106759001,-3.781023252,-1
413,MODEL1,PARMS,BronInt,1.306535835,6.324081507,0.552756082,-0.270003198,0.397887999,-1
414,MODEL1,PARMS,BronInt,1.378819412,5.866862181,0.655297051,0.032208383,-0.595126538,-1
415,MODEL1,PARMS,BronInt,1.320549773,5.56160199,0.751549113,-0.187769145,-0.355628806,-1
416,MODEL1,PARMS,BronInt,1.344903158,6.818284234,0.388563227,0.809414997,-1.744034943,-1
417,MODEL1,PARMS,BronInt,1.388712948,3.871742731,1.23594004,-3.072363515,5.186552666,-1
418,MODEL1,PARMS,BronInt,1.327411258,6.398093077,0.468309233,0.501182075,-1.031426459,-1
419,MODEL1,PARMS,BronInt,1.328670029,5.723739297,0.684354553,-0.028779474,-0.404991778,-1
420,MODEL1,PARMS,BronInt,1.285281877,6.415741995,0.494858284,0.437734711,-0.991610916,-1
421,MODEL1,PARMS,BronInt,1.307105705,5.550720828,0.759314636,-0.535703664,0.377912341,-1
422,MODEL1,PARMS,BronInt,1.314078783,6.284238602,0.561615909,0.122391693,-0.50970559,-1
423,MODEL1,PARMS,BronInt,1.264748636,6.616357822,0.458610344,0.551698277,-1.085209087,-1
424,MODEL1,PARMS,BronInt,1.277185344,5.258915352,0.784664482,-0.688537919,0.998961459,-1
425,MODEL1,PARMS,BronInt,1.296010526,6.860762678,0.383342245,1.028374844,-2.08231669,-1
426,MODEL1,PARMS,BronInt,1.289095475,7.08496204,0.353972665,0.343761584,-0.585981923,-1
427,MODEL1,PARMS,BronInt,1.292467069,6.168759584,0.60774251,-0.42772554,0.542538749,-1
428,MODEL1,PARMS,BronInt,1.291251707,5.187115085,0.868148677,-1.357663133,2.105154991,-1
429,MODEL1,PARMS,BronInt,1.371963534,5.535122799,0.746801814,0.146638995,-0.956554752,-1
430,MODEL1,PARMS,BronInt,1.232122674,4.292432333,1.105214176,-1.834804508,2.573102773,-1
431,MODEL1,PARMS,BronInt,1.321276056,7.866560765,0.100862303,2.269192946,-4.246975727,-1
432,MODEL1,PARMS,BronInt,1.33594977,5.578482179,0.72953012,-0.730228511,1.194334029,-1
433,MODEL1,PARMS,BronInt,1.249596233,5.513584687,0.75135398,-0.19452304,-0.095863886,-1
434,MODEL1,PARMS,BronInt,1.322100859,7.454029156,0.25169283,1.111527899,-2.086126343,-1
435,MODEL1,PARMS,BronInt,1.271025932,6.752960309,0.457235766,-0.12638152,0.120497475,-1
436,MODEL1,PARMS,BronInt,1.340209821,5.473922384,0.786008849,-0.846417276,1.1795048,-1
437,MODEL1,PARMS,BronInt,1.376415723,6.252922344,0.504929419,1.067827443,-2.4521687,-1
438,MODEL1,PARMS,BronInt,1.362427976,6.90507268,0.37380012,0.763240791,-1.543352239,-1
439,MODEL1,PARMS,BronInt,1.289237801,5.986199665,0.571662461,0.815699824,-1.899362814,-1
440,MODEL1,PARMS,BronInt,1.289718576,6.899387276,0.384483589,0.993603165,-2.049802874,-1
441,MODEL1,PARMS,BronInt,1.256692418,5.455849681,0.80138664,-1.850687456,3.367605979,-1
442,MODEL1,PARMS,BronInt,1.330740845,5.689229641,0.728942091,-1.11029769,1.791056122,-1
443,MODEL1,PARMS,BronInt,1.262625388,5.76197835,0.732757284,-0.814464821,1.021702465,-1
444,MODEL1,PARMS,BronInt,1.277635645,6.414909745,0.507289399,0.531997029,-1.279982033,-1
445,MODEL1,PARMS,BronInt,1.231222457,6.00504232,0.560587323,0.661970084,-1.794074114,-1
446,MODEL1,PARMS,BronInt,1.250222995,5.623028958,0.718593387,-0.037064324,-0.371067356,-1
447,MODEL1,PARMS,BronInt,1.315763586,5.543288795,0.769134056,-1.082660505,1.708245182,-1
448,MODEL1,PARMS,BronInt,1.395807662,5.606770317,0.75029415,-1.002583006,1.556062082,-1
449,MODEL1,PARMS,BronInt,1.290825141,6.776705074,0.351677042,0.999346278,-1.883471643,-1
450,MODEL1,PARMS,BronInt,1.392706742,5.29989432,0.83624301,-0.950636168,1.151439181,-1
451,MODEL1,PARMS,BronInt,1.39435457,5.810499919,0.729961991,-1.387041029,2.416974901,-1
452,MODEL1,PARMS,BronInt,1.525184945,5.526701156,0.761180626,-0.988612518,1.527662022,-1
453,MODEL1,PARMS,BronInt,1.346671841,7.427354199,0.244681591,1.136190197,-2.141968078,-1
454,MODEL1,PARMS,BronInt,1.294789915,7.118291754,0.366294652,0.746863009,-1.62963789,-1
455,MODEL1,PARMS,BronInt,1.398425475,4.660580768,0.997079492,-1.889004024,2.980593616,-1
456,MODEL1,PARMS,BronInt,1.340329826,6.200043836,0.558717057,-0.018083716,-0.211551707,-1
457,MODEL1,PARMS,BronInt,1.329954221,7.18078902,0.2753362,1.055870883,-1.994751739,-1
458,MODEL1,PARMS,BronInt,1.267138966,6.837060949,0.359730827,1.443090349,-2.830292863,-1
459,MODEL1,PARMS,BronInt,1.257258855,5.562749964,0.736368848,-0.07126676,-0.54744283,-1
460,MODEL1,PARMS,BronInt,1.322071208,5.144503825,0.8657623,-0.924008745,1.08557865,-1
461,MODEL1,PARMS,BronInt,1.336643648,6.392203524,0.537925389,-0.027009688,-0.248170802,-1
462,MODEL1,PARMS,BronInt,1.37904236,7.447918534,0.221607932,1.663707426,-3.361221654,-1
463,MODEL1,PARMS,BronInt,1.311495243,6.527679644,0.482670727,0.800607943,-1.891659689,-1
464,MODEL1,PARMS,BronInt,1.250441058,5.995915821,0.629001758,-0.639364582,1.020902645,-1
465,MODEL1,PARMS,BronInt,1.2977497,6.715747576,0.401768224,1.823253532,-3.973849103,-1
